Comment,Number
"Couper un billet en deux, dans le sens de l' épaisseur ca paraît impossible !",1
"Un vrai talent de conteur, sobre et chaleureux.",5
tu est trop fort pour trouver des histoire extraordinaire,5
Je reconnais là le géni américain..je m incline ..,5
j'crois que j'ai compris comment ils ont pus séparé un billet en 2 meme si sa paraît fou,2
j'crois que j'ai compris comment ils ont pus séparé un billet en 2 meme si sa paraît fou,2
Bizarre que le gouvernement n’ai pas cherché à le tuer après sa sortie. Trop d’admiration certainement.,1
Incroyable comme vidéo trop bien,5
J'espère qu'il y a un film ❤,3
"De nos jours là Corée du Nord a fabriqué les dollars indetectable, des agents infiltrés au départ pour trafic d'armes ont alarmé les autorités USA. Aux États-Unis se sont les services secrets qui s'occupe de la fausse monnaie, les coréens avaient déjà pollué l'Asie ( achat pierres précieuses, or etc....). Les Yankees ont dû refaire un nouveau papiers et intercepter les vieux billets, la chance fut que le marché des faux billets n'ont pas atteint les statues et l Europe et peut-être aussi les agents américains sont infiltrés réellement partout. Bien sûr il y a eu une véritable panique et perte d'argent mais pas autant que l'on peu imaginer, les ricains ont su limiter la perte en valeur. Ceci dit, tout les pays démocratique aux tyrannique doivent se livrer des guerres de fausses monnaies.",1
Wouah. Quel travail d'artiste cet arnaque 😅,1
Mdr c'est vrai que ca a la meme taille 1 dollars et 50 c du parfait 😂😂😂,5
Il y avait vraiment des génies a l époque,3
Il y a des gens supérieurs un don de l'univers😊,3
Fabriqué,5
"Je connaissais l'histoire des livres sterling fabriqués dans un camp de concentration, mais pas celle la...Merci pour l'histoire :-)",5
Super ce format ! Encore <3,5
J'ai regardé le film. Et il fait dire que ce résumé me fait sourire tout seul 😂,5
"Incroyable histoire, parfaitement racontée :)",5
Très intrigué du coup sur la méthode de séparation d'un billet... Peut-être le faisaient-ils gonfler dans un liquide pour ensuite le séparer ?,4
!!! attention spoil casa des papel !! à 22m sinon genial j'adore ces concept,5
Je viens à l'instant d'essayer de séparer un billet de 1$ en 2 et j'ai réussi mdrrr,1
Faut les trempes dans l’eau 😊,3
"Arretez de confondre ,,argent facile et argent rapide",5
Avis aux amateurs,4
Chapeau pour l'histoire sans matériel moderne,3
"Belle vidéo informative.  Alors que nous nous efforçons d’élargir nos connaissances et de rechercher des opportunités en cette période de récession et d’inflation, il est essentiel de considérer les sources potentielles de revenus.  Le trading de crypto-monnaie s’est avéré être une voie viable pour générer des revenus passifs.  Moi aussi, j'y ai déjà pensé après coup, mais après avoir demandé l'avis de M. Harry Martins, son expérience exceptionnelle et sa connaissance du marché des cryptomonnaies se sont révélées inestimables.",4
Intéressant mais j'ai 2 remarques :,3
"1) Après avoir réussi à couper le billet en 2 , ils ont fait un essai et comme la banque avait accepté le billet , ils en ont fait d'autres , d'accord ? Mais avec QUEL PAPIER ? Ce sont des papiers spéciaux quasiment impossibles à imiter. Je ne sais pas si , à cette époque , les USA employaient déjà le système suivant : dans la pâte à papier de base , ils ajoutaient de la poudre des ailes des morphos , ces magnifiques papillons bleus équatoriaux . Ainsi , rien qu'au toucher , on pouvait savoir si un billet était faux ou non . Rappel : dans le film "" Papillon "" , on voit une séquence où Mac Queen et Hoffman chassent ces papillons pour les remettre ensuite à un collecteur .",1
"2) La plus gigantesque arnaque au dollar , les USA n'ont eu qu'à s'en prendre à eux-mêmes : les machines à imprimer étaient fabriquées...en Suisse ! Si , si ! Après l'arrivée de Khomeini au pouvoir , les iraniens ont réussi à acheter à l'entreprise suisse des machines semblables et donc ont inondé le monde avec de faux billets de 20 et 100 $ , une quantité astronomique . Plus de 10 ans plus tard , un employé s""est retrouvé avec 2 billets ayant le même numéro de série ! Affolement aux USA car les 2 billets étaient PARFAITEMENT IDENTIQUES , impossible de savoir quel étaient le vrai et quel était le faux . C'est la raison pour laquelle , bien plus tard ( vers 1995 ? 2000 ? ) les USA ont RADICALEMENT changé leurs billets :",1
"a ) Selon la valeur , ils ne sont plus de la même couleur vert sombre mais une couleur différente par valeur .",3
b ) Le visage du président est plus grand et déborde du cadre intérieur .,2
"J'suis totalement d'accord avec la conclusion, tout au long de la vidéo, j'avais plus l'impression qu'ils faisaient ça pour la science que pour vraiment se faire un max de frique mdrr",4
J’étais en train de me dire quel génie et puis ah putain bah non enfete 😂😂😂,5
Dingue comme histoire ! (Trop bien ce format ♥),5
Quelle histoire merci !!,5
"Lol, ah jean de la fontaine utilisait nord vpn svp sur ordi 😅",3
Quelle bonne blague j adore😂,5
Une des meilleures vidéos que g vu sur le sujet,5
"c'est pour ça qu'on est en pleine inflation, dis ?",2
Merci,5
"Je suis un praticien de la langue française, et en plus d'apprécier vos histoires mystérieuses, j'apprécie vraiment votre voix, elle est très agréable et facile à comprendre. Merci beaucoup pour l'histoire d'arnaque en images et les vidéos amusantes.",5
"The video itself is awesome, and the way you explained was perfect I been listening to it as a podcast as I was not able to watch, so I have been listening only !",5
Thanks for entertaining us always with such video 👌🏾👍🏾,5
"P.s . The Ad omg 👌🏾, me who always skipped commercial ads. These were incredible it was a story, lol 😂😅😂",1
From Mauritius 🇲🇺 ♥️,5
ça serait pour ça que les billet euro n'ont pas la meme taille ?,3
Pourquoi l'exemple de l'Allemagne sur les faux billets ? La France aussi a utilisé cette méthode sur ces anciennes colonies récalcitrantes ...,1
Jean de la fontaine n'a pas créé ses histoire il les a voler,1
Bonjour,3
Appartement ça ne leur a pas servi de leçon car aujourd'hui encore les billets de 1 et de 100 dollars ont la même taille.,2
Cordialement,3
Dommage qu’il n y est pas davantage ce genre d’histoire,3
"Les old thread sont vraiment géniaux, qu'elle belle idée enrichissante pour nos esprits merci Fabien OLICARD",5
"tu l'as tellement bien raconté, à un point qu'on aurait cru voir un film adapté netflix😅😅",5
"Oui superbe histoire,m merci. dit moi ta bougie n’a pas un problème 😂",5
Il faut une série dessus 🤣. Sérieux tu m'as fait rêver. Belle histoire.,3
Pour confirmer cette histoire est elle bien réel 🤯 ? Est ce qu'il existe un film dessus ?,3
"Il y a tout de même une ""faille"" exploitable dans le fait de savoir que la technique de séparer un billet en deux dans le sens le l'épaisseur puisse fonctionner.",2
"Même si le secret à été ""perdu"" emporté dans la tombe. Il est tout de même possible de le réaliser.",2
"Non pas avec un billet, mais avec DEUX billets.",3
Il suffit de détruire la face supérieur coté recto sur l'un et de détruire la face supérieur coté verso sur le deuxième par lamination.,3
Ainsi avec 2 billets de 1$ on peut en faire un de 100$. Et bingo!,3
Des génies 👍👍,5
Un vrai polard 👍,5
Très belle istoire j'aurais souhaité savoir comment il a pût séparé un billet en deux par la partie de l'épaisseur,4
pierre belmare en parle aussi dans son livre les les genie de l arnaque.,1
"Au sujet des faux-billets produits par les nazis, la France a fait pareil en Guinée avec l'opération Persil",1
"On as au moins un indice sur la découpe du papier en deux, ça peu ce faire en prison avec le minimum. Incroyable histoire !",3
Excellent,5
superbe video !,5
justement... comment on fait pour découper un billet en deux dans le sense de l'épaisseur ???,2
Merci pour ce récit et aussi pour le décryptage de nos sentiments à la toute fin… c’est important de comprendre comment on fonctionne pour rester objectif…,4
Hâte de vous voir à votre spectacle à Caluire… 😊😊,5
"y a un film sur cette histoire ??? il me semble avoir déjà vu cette histoire en streaming ... il y a un faux monnayeur francais qui est aussi intéressant car ces billets de 500 francs sont aussi rares que parfaits, seuls des collectionneurs en possèdent un exemplaire ...",3
J adore c’est un vrai plaisir de t’écouter raconter 😊,5
Excellente histoire ! J'ai hate de découvrir ce que tu nous prépares d'autres !,5
Seul bémol : dommage que tu ne laisses pas planer le suspens un peu plus lgtps 😅 oui je sais je suis chiant.,3
En tt cas j'adore 😉,5
"Superbe émission, bravo ! Encore une manifestation du génie humain, qui se manifeste Chez de rare individus",5
"c'est à faire en film, ça!",5
Très chouette histoire. C'est hallucinant comment des fois la vraie histoire est plus captivante que les meilleures fictions.,3
Pas de s à fabriqué.,1
Waaah cette histoire 😲,5
Pour la séparation du billet en deux je pense que le plus probable c'est avec un rabot a bois (qui a été modifié pour ce genre de travail évidemment),3
Ils ont utilisé la même technique en prison et dans leurs imprimerie,1
"Donc un outils petit, facilement dissimulable et precis",4
A tout les coups je suis loin du compte mais c'est sûrement faisable,2
excellent cette histoire,5
Non mais les histoires comme ça c'est incroyable !!!,5
😮génial !!!👍,5
1 dollar et 100 dollar,1
Apropos la dimension du billet??? Les deux ont la meme taille???,2
Donc. Si je comprends bien ils ont fabriqué des faux billets a partir de fausse monnaie ?,3
Génial 👍👍,5
"Et la ""panique"" de Fabien quand il se rend compte de la cire qui coule sur la table depuis un bon moment? Personne s'est rendu compte tellement tu étais concentré à raconter l'histoire. Tu as juste lâché un petit ""et et"", j'ai trop rigolé 🤣",3
"(Il faut que j'arrête de regarder tes vidéos, je deviens encore plus accro aux détails 🤣)",3
C'est pas pour chercher les problèmes mais : si vous connaissez une colle qui colle assez fort et peut se décoller (dissoute ou fondue) sans endommager le papier vous savez potentiellement découper un billet en épaisseur. (sachant qu'un billet est composé de coton pour résister a un lavage xd),3
Tu m as scié en 2 avec ton histoire,5
Y'a quand même des génies sur terre...pas très bien intentionnés mais des génies tout de même 😉,3
👍❤,5
Bonjour. Comment les forces de l'ordre ont pu savoir que le premier faux billet provenait de Philadelphie ?,4
"Non faudrait pas en faire une série Netflix car ça ferait sûrement une super histoire qui serait Arrêtée cependant au bout d'une seule saison.... Chez Netflix, les séries quand elles sont bonnes la boîte les arêtes dès la première saison,  Récemment j'en ai trop marre, je me suis désabonné, 1899 ça a été la goutte d'eau, j'ai appris qu'ils ne la renouvelaient pas...  J'ai résilié mon abonnement",2
Peine minimale parce que la société ne détruit pas ses génies.,1
J’aime trop ce format !😊,5
Merci 😉🤣🤣🤣😘😘😘,5
"Belle histoire, merci Mr Olicard pour ce récit !",5
"* Au passage puisque le mot ""anarchiste"" est lâché sur la fin, j'aimerais souligner que plutôt que ""Arsène Lupin"" ( le bourgeois cambrioleur fictif ) il eut été avisé de citer Alexandre Marius Jacob ( le prolétaire cambrioleur bien réel ) - qui fut une des probables sources d'inspiration pour le personnage d'Arsène Lupin, et qui, lui, a véritablement existé... D'autant qu'il se réclamait justement du communisme libertaire ( autrement dit de l'anarchisme, en tout cas dans sa mouvance la plus répandue politiquement en Europe à l'époque ). Alexandre Marius Jacob, un véritable anarchiste en quête de justice sociale, dont les fabuleuses arnaques et mises en scène mériteraient bien elles aussi un épisode, d'ailleurs ! :P",3
Très intéressant ce genre de contenu. Merci à vous,5
Une pépite 👌,5
Bonne vidéo ! Mais ce serait plus intéressant d’illustrer tes propos par plus d’images et d’archives.,5
Merci,5
"qui est en train de se dire ""je vais trouver comment couper couper un billet en deux et je vais devenir riche""",3
J'adore tellement ce format !!! Continue stp stp stp. 😁,5
Merci beaucoup c'est mon histoire préférée ! Une autre ! Une autre ! (stp merci 😀),5
Extraordinaire.,5
C'est magnifique.,5
Les Féman...ou la magie camerounaise 🤣🤣🤣🤣🤣👍,5
Superbe vidéo !,5
Wahoo quel histoire,5
Il y a même un film sur les prisonnier du 3eme reich qui fon de la fausse monnaie,4
super histoire ! hyper bien racontée perso j'en veux d'autres 😁,5
Une telle histoire mérite un très bon  film      👏🏽👏🏽,5
Du génie humain ..du talon du savoir faire pour dire que le cerveau a de la réserve en matière d'intelligence.. c'est ce qu'a démontré cette bande de copains prestigieux aux multiples facettes.. c'est une aventure humaine des plus fascinantes.. Bravo les garçons..le Monde en retiendra l'histoire avec une grande admiration..y ARE the héros !!,5
"Comment ils coloraient les billets? Genre en prison, ils pouvaient presser le moule en cire du billet de $20 mais c’est pas en couleur, si?",2
"Les histoires à la Belmarre... ha ! C'est là qu'on voit que t'es plus de première jeunesse ! Pour les plus jeunes d'entre-nous : Pierre Belmarre était entre autres choses un animateur TV et Radio, mais aussi un écrivain et un conteur ! Il tenait une émission qui passait le weekend si mes souvenirs sont bons, où il racontait des histoires vraies, des affaires... son talent de conteur était vraiment très bon et savait donc nous emporter dans son récit. Voilà, petit moment culture d'antan.",5
Sacrée histoire et très bien racontée. Et oui j'ai une admiration pour eux. Merci pour la qualité de la vidéo 👍👍👍👍👍👍💪,5
concept de faux-monnayage repris dans la série Reacher..,1
Sacrée histoire 😮,5
Suis fan de ces génies !!,5
Magnifique,5
Merci Pour cette histoire intéressante....,4
Aurait-il pu sabler 2 billets de chaque coté au lieu d'en couper un en 2?,1
"Je verrais bien une adaptation au cinéma avec comme acteur principal, Christian Bale et Hugh Jackman.",4
👍👍👍👍👍👍👍,5
Excellente travail,5
😉,5
Intėressant 🤣,4
Très belle histoire,5
Très belle histoire. Mais je crois qu'à aucun moment vous n'avez précisé si le billet de 1 a les mêmes dimensions que celui de 100.,5
Immense bravo et merci pour cette superbe histoire! Excellent 😍⭐️💫,5
"Dans la Casa, ils ne fabriquent pas de faux billets, mais des vrais ( nuance importante ) . ^^ 💰",3
J'ai hésité à cliquer mais j'ai finalement passé un très bon moment étant complètement plongé dans l'histoire très bien racontée merci Fabien,4
j avais entendu une histoire semblable sauf que l imprimeur c était gardé  1 atout dans sa manche il avait caché je crois que c était 15 millions de faux billets et si jamais il venait à se faire prendre il pouvait négocier avec la cour sa libération en leur disant  ou était caché les faux billets et ça fonctionner . Il semble qu il s était aussi caché un autre 5 faux millions pour ses vieux jours,1
"7 milliards et demi de cerveau sur terre ou plus, le cerveau humain le chef d'œuvre du créateur, peut-être ya des cerveau qui sont entrain de produire du vraie billet quelque part ce que je veux dire même l'or est fabriquer artificiellement alors le papier reste un papier à moins que la matière soit changé en plastique ou autre matière hormis papier.",1
"Énorme !! Dire qu'avec une colle résistante à l'eau, ils n'auraient probablement jamais été chopé. Ça laisse rêveur 😁",5
7ans c une petite peine quand c pas toi qui la fait mon gars c long 7 ans,3
Imagine toi 7ans dans ta chambre déjà et on en reparle,5
super histoire que je ne connaissais pas? Tellement bien racontée.,5
au chez moi g des billets americains et on jours ils sont passé a la machine à laver 😅. Sinon le billet il est ressortie nickel 😐,1
Pourquoi avoir un nuancier RAL sur le bureau ?,2
Les vrais faussaires ce sont les banques centrales. cf Pierre Jovanovick,5
Planche à billet entrainant l'inflation actuelle pour détruire l'épargne et l'éconnomie. C'est en effet une pratique totalitaire.,4
En France on a aussi eu un excellent faussaire Ceslaw Bojarski et ses fameux faux billets élevés au rang d'oeuvres d'art ! Et dire qu'il aurait pu éviter tous ses ennuis en s'en tenant à son invention des dosettes de café !,5
Très chouette 😄,5
incroyable histoire !,5
Digne d un scenario Hollywoodien des vrai genie,5
Normalement on devrait leur libéré pi pour utiliser leur génie.Car moi je pense qu'ils étaient capables de plus que ça,3
😄,5
"Il faut certainement commencer par faire une petite encoche dans un coin avec une lame de rasoir bien effilée, qui permette d'attraper les deux morceaux avec deux petites pinces à épiler, puis il faut peut-être une lame fixe orienté vers le bas, une solution pour pincer le billet en dessous et le retenir pendant que l'on tire dessus vers le haut par les deux bouts qui se séparent...",3
Le système qui pince le billet de par en dessous doit probablement être mobile pour travailler la coupe par des mouvements de cisaillement sans déformer le papier.,3
Je suis peut-être loin d'imaginer leurs méthode mais c'est amusant de chercher ! 🤣,4
"Avec les billets moderne l'opération ne doit probablement plus être possible, mais c'était incroyable de faire ça, surtout en prison... Quels génies, merci Fabien pour cette histoire !",5
"Vraiment une bonne histoire, très bien racontée.",5
histoire fantastique! Merci!,5
Vous avez évoqué l’Allemagne nazis qui avait pour projet de fabriquer des faux billet pour effondrer l’économie des pays alliés alors que La France 🇫🇷 de degaulle avait envahi de faux billets la Guinée 🇬🇳 pour détruire leurs économies car elle a refusé d’adhéré le franc cfa imposé par la France qui est justement une monnaie nazis qui ne vaut absolument rien,1
😮,5
J ai adoré ! Il n'existe pas de film relatant cette fabuleuse histoire ?,5
👍👍👍🤜🏽,5
"Les meilleurs pour faire de faux billet , sans valeurs, sont les banques centrales... Par chance il existe de vrai pièces d'or ... Ou 21 millions de bitcoins",1
Ça c'est des génies 👍🏾.,5
"Génial 😍.... mais je savais pas,les billets de un ont la même taille que les billets de 100?.... c'est bizarre",5
Topmoumoute ;),5
"Bonjour. Si des faussaires en billets de banque peuvent couler une économie, de vrais billets de banque fait anarchiquement par l'Etat, ne même t-il pas au même résultat (?)",4
Effectivement les deux compères été très fort j’ose même pas imaginer avec le matériel actuel ce qu’ils auraient été capable de faire,3
7 ans pour du papier vert. 2 mois pour des êtres humains ou des êtres vivants. À bon entendeur,5
je vais demandé a Victor,3
toujours pas compris la technique pour coupé en deux un billet ...cest la base lol,1
"Salut, mais sinon,on apprend quoi la?",3
"J'veux dire à part l'histoire, bien n raconter c'est vrai mais,bon",3
Tu pousses là...non?,1
Ciao.😉,5
Génial l histoire et la façon de raconter,5
"Mais du coup, comment couper un billet en deux ? 😭",3
Jadore ces videos! Merci beaucoup,5
Histoire fascinante mais que je connaissais déjà par un livre de.... Pierre Bellemare. ^^',3
Vraiment cool cette vidéo !!,5
Incroyable,5
énorme comme avec les cartes ^^,5
"Bah quand ils ont vu le que le numéro de série était récent, pourquoi ils n'ont pas fait croire à des faux complices ? Il aurait pu s'en sortir 100%",2
"22:21 Ouiiiii .... Pierre Bellemare racontait cette histoire dans la collection ""Curiositas"" . Sympa de la redécouvrir avec Fabien.",3
rappelons au passage que les Services Secrets aux USA ne sont pas des agences de renseignement ni d'opérations clandestines.,2
L’United States Secret Service est une agence dédié depuis ses débuts à la lutte contre la fausse monnaie et la fraude financière et depuis 1901 également à la protection du Président US,5
Une faute d'orthographe se cache dans le titre.... pouvez-vous la retrouver ?,2
j'aime beaucoup ce type de contenu de FO,4
Tu verra que la série existera,3
Arthur: vous êtes le maillon faible... au revoir,2
merci pour cette vidéo. betement je n'ai peut être pas bien entendu. en quelle année cela ce passe ???? de nos jour c'est au Pérou qu'il y as de vrai orfèvre qui fabrique de faux billet. il y as un reportage dans l emission : face au crime sur national géographique.,5
"Cette notion de faux billet n'a aucun sens : ceux qui produisent les ""vrais"" billets sont les véritables voleurs avec leur planche à billet en pillant les véritables richesses de chacun ! A bon entendeur...",1
"Wouawouh, histoire incroyable. Bien trop agréable à écouter ! Continues! 👍",5
Ces mecs sont des génies.,5
le billet de 1 faisait la meme taille que celui de  100 a l'epoque ?,2
Nord vpn vraiment pas necessaire voila ce que ca veut dire vpn,1
"c'est une putain d'histoire houaaa, je suis moi meme sur le cul ! merci pour cette facon d'expliquer , tu es un vrai narateur , je me suis abonné bien sur !",5
"Il faut reconnaître que l'exploit est impressionnant. Je suis assez d'accord avec vous sur le fait que, comme on ne se sent pas directement lésé, on admire l'exploit en perdant un peu de vue le crime/délit.",4
Le plus impressionnant est la façon dont ils ont réussi à faire un coup pareil depuis leur cellule.,5
"J'aime beaucoup ce format, voir comment les choses se passaient il y a des dizaines d'années, c'est toujours enrichissant.",4
Incroyable le génie de ces deux là ! On imagine pas ce qu'ils auraient pu faire si ils l'avaient mis à contribution pour des projets plus sains !,5
Encore une histoire incroyable et parfaitement racontée 👏🏼👏🏼👏🏼,5
Je n'ai jamais cru à cette histoire tirée entre autre d'un livre de Pierre Bellemare sorti il y à plusieurs années déjà.,2
Bizarre qu'il y est pas eu de film fait sur leurs histoire,3
"pas la peine de ce faire autant chier, suffit juste de prendre un billet de 10 euro et de rajouter deux 0 après le ""10"" et la ça fait un billet de 1000euro!! bon par contre vous garder la technique pour vous hein, j'ai pas envie de me faire gaulé!!",1
C’est pour sa que chaque billet français n’ont pas leur taille similaire ?,2
bravo !!!,5
je veux un film,5
Fan de l'ambiance bougie etc ! Ça donne un côté histoires au coin du feu,5
Merci et super bien raconté,5
😊,5
Des génies! Encore! Trouve nous une autre histoire. Merci d'avance!,5
"La France, sous DeGaulle,  a également introduit des faux billets en Guinée pour faire couler l’économie. Tout simplement parce que ce pays avait refusé d’utiliser le franc CFA.",1
Quelqu’un a essayé pour voir si ça marche encore? C’est pour un pote,1
Balkany approuve cette vidéo,5
"Du coup, comment on coupe un billet en deux ? aha :)",2
Fabien quand est-ce que tu nous expliques comment pirater les serveurs de nordvpn ? 😅,1
Quand il étais en prison ou il étais William,1
Nord des vérités presque nickel 😂 quel vilain galopin ce Mr Olicard. Un vrai jeune troubadour miteux aberrant . Continue comme ça on kiff ❤️,5
"L'histoire se passe en 1897... Donc LE juge était ÉVIDEMMENT UN HOMME... Pas besoin de jouer au féministe (LE ou LA juge)... La première juge était née en 1933. En 1950, elle avait donc 17 ans...",3
excellent cette histoire XD,5
laissons tout de même le titre de 1er fabricant de faux billets à la FED et la BCE,1
en tous cas merci Fabien c'était bien compté ;),5
Super histoire ! Merci !,5
"une de tes meilleurs vidéo, et c'est pour dire vu la qualité de l'ensemble :O",5
tout simplement un régal :),5
histoire pationnante. Merci Fabien.,5
Incroyable deux goat,5
"Ok mais le choix éditorial de passer à côté de tous les détails techniques  (quelle technique d'impression, de découpage des billets de 1 usd, etc.) rend le réçit plutôt vide, sans les détails concrets qui lui donnent toute sa saveur.",3
top l'histoire,5
"L'histoire est impressionnante ! De nos jours, les USA n'ont plus besoin de fausse monnaie pour couler leur économie : le gouvernement actuel a émis plus de monnaie en deux ans que tous les gouvernements précédents en 100 ans... et vive la planche à billets !",5
Tout est rationnelle pour moi sauf le découpage de billet en deux. Un papier de 1mm c'est pas possible.,3
"Fabien est je pense trop jeune pour avoir vécu l'affaire ""Trésor Publicité"", une officine qui a eu une brève mais historique existence ...",3
Je connaissais pas ce format c’est génial! Ça existe en podcast?,5
"Incroyable cette histoire ! J'adore ce  format, étant grand fan de notre grand conteur et regretté Pierre Bellemarre j'apprécie vraiment ce genre de narration.",5
Sinon j'ai adoré également ton spectacle que j'ai eu le plaisir de voir lorsque tu es venu aux Herbiers. Chapeau l'artiste 👏,3
Breaking Bad version Casa de Papel,1
Bonjour pouvez vous analyser la video réponse de Léo Grasset à Mediapart ?,1
genial,5
Sache que mon père de chez Sicpa eat inventeur dans les encres de sécurités de 80% des encres de sécurités mondiales,5
Il y a tout ses brevets sur Google. Si ça t'intéresse je peux peut être lui demander de donner quelques astuces etc. Je t'écris en prive sur insta,5
"Incroyable cette histoire, des génies!!!",5
Merci pour la video ( j’ai remarqué qu’il n’y a pas eu de pub ),4
Excellent vidéo et instructif 🙂,5
Passionnant,5
"en fait, c'était juste deux Artistes, qui ont voulus faire une super blague en prenant du bon temps par la même occasion :) ils ont même été tellement ""innocents"" dans leur démarche que la crapule s'est crue trahie !^^ cette peine légère était un applaudissement silencieux",1
Like si tu veux savoir comment couper un billet en deux par l’épaisseur 🙃,3
ah oui ta cire coule...,1
je commente pour en avoir plus,3
👍👍👍,5
EHHHHH TU SAIT COMMENT COUPER UN BILLET EN DEUX 🤢 lol,2
Génial comme d'habitude merciiii,5
ouais anarchie on y va quoi !,1
Et donc? Comment on fait pour couper un billet dans le sens de l'épaisseur?,2
Fascinant :0,5
Très intéressant,5
"Mais je comprend pas pour les billets de 20, certes les 2 étaient en prison lors de l'impression du fameux billet, tu peut très bien faire croire que tu as des associés qui imprime depuis l'extérieur",3
Incroyable histoire! J’ai également réalisé une vidéo sur une autre histoire de faux monnayage,5
Excellent,5
Incroyable ! Fais nous une série sur les plus belles escroqueries :D,5
Des héros,5
"Si ils étaient si malins, ils auraient mieux fait par commencer à imprimer des ""documents officiels de sortie de prison""",2
Ah mais couper un billet en deux c'est facile il faut juste ......,3
Comment fais tu ? On dirais que tu as 3 studios différents,3
"Je suis tombé sur le video par hasard, c’est vraiment intéressant",5
"Bonne vidéo par contre, il faudrait ajouter un mea culpa en commentaire, car les faussaires ne ""découpent"" pas les billets.",3
"Ils les ""décollent"" tout simplement car les billets originaux sont bien deux parties collées.",2
Mais comment c'est possible de séparer un billet en 2 ? De base il est fait de deux feuilles ou c'est une seule feuille ? ça doit être deux feuilles vu qu'ils mettent une barre en métal dedans,3
On veut savoir comment faire maintenant 😩😩,5
J'arrive pas à couper un reblochon en deux pour la tartiflette moi.,2
s'il te plait ne te compare plus à Bellemare.,1
"C’est la mère le génie dans l’histoire comment on passe un poids d’1,5kg en prison ?",5
Super vidéo !! Tu pourras voir si ton micro est bien placé ? Avec des écouteurs je t'entends plus à droite qu'à gauche 😅,5
"A mon avis ils ont pas coupé le billet en deux, ils ont usé 2 billets en les frottants sur la cuisse assez longtemps pour les rendre poreux d'un côté et uniformément plus fin, ça ressemble à un billet coupé en deux mais c'est une histoire pour ne pas révéler l'astuce au public",3
Généralissime !!,5
je suis ultra-fan :),5
Excellent !,5
Histoire super bien racontée !!!,5
Mais en fait on coupe comment un billet ;-),3
"mdr ""nan c'est pas de l'assez bonne qualité"" ont dirais walter dans breaking bad",2
J’adore ce format de vidéo !!,5
"Ce que j’ai retenu de cette histoire (même déduction après avoir lu death note 😂) , ne jamais commettre ces premiers crime a l’échelle locale 😮",5
En prison il leurs eut suffit de décoller et recoller de vrai billets sans les réimprimer. Pour en faire de vrais faux suffisants à leur négociation.,1
"sans le s à ""fabriqués"" mais sinon technique intéressante !",3
"La méthode pour avoir des demi-billets est simple, je pourrais te la donner si tu es curieux.",3
J'ai adoré cette histoire !,5
"Top, histoire et narration",5
Trop prenante cette histoire et comment elle est contée 😊,5
Content d'être tombé sur cette vidéo. Merci ! 😁,5
"Plutôt que d'essayer de fabriquer des faux billets, ils auraient dû essayer de faire de vrais billets.",1
William et la mère n’ont pas été condamnés?,1
L’histoire en France de l’artiste en fabrication de faux billets Bojarski est incroyable aussi ; et lui c’était un vrai génie car ces faux billets étaient exceptionnellement ressemblants,5
j'adore la micro panique de Fabien  a propos de la cire qui coule sur le bureau 🤣,5
