Comment,Number
C'est comme la 1re apparition de Manas chez Djilsi ? C'est comme ça qu'ils se sont rencontrés ? 🤔,1
Je m'appelle Charlotte,3
Est se que qu’un le qu’un aurait une idée du budget,3
Je commence par la sainson 6 mais pg😅✨,3
par contre vraiment mettre ses ordures par terre c'est vraiment débile....,2
Force,5
bonjour je vous ai trouver tres nul et tres mal elever pas marent grosisier domage que vous naver pas pris une raclee bande de blerau,1
Manas il est trop mignon quand il dort ☺️😂,2
On dirait ce que Michou a fait ??,1
Quelqu’un a des nouvelles de Ryan?,3
38:36 mais comment g rit pour un si petit moment 😆,3
"""Tout ce qui peut arriver, va arriver""",5
"Je vous aime tous 🙏🤣🥰 vous m'avez mis du Baume au cœur c'est con, mignon, simple J'ADORE ❤🔥🔥🔥 Je pars aux states dans pas longtemps vous m'avez régalé et rassuré 🎉",5
#OnVaOù7,1
J espère on va où 7,3
Je viens de voir la story de Michou qui dit qu'il fait un road trip en Amérique et que la première vidéo sort dans 1h. Ça m'a fait repenser à cette Masterclass. Go tout rererereegarder,3
53:25,4
En espérant qu'il y aura une autre saison,3
Devenu accros à cette série,5
Est ce que je viens 1 ans en retard grâce à une histoire Wattpad ?,3
Oui.,3
Est ce que j'adore le mood ?,5
Bien sûr !,4
c'est quoi ton materiel utilisé durant le vlog ?,3
4eme fois que je regarde et toujours un kiff,5
Zé barti bon visionnage,4
MERCI GENIALLLL Xxx!!!!!!!!!,5
C'est la 4ème fois je re regarde la série faut refaire !!!!,5
"Je ne pense pas que c'était positif quand le Taxi t'as dit "" You're fish""  ;)   Parceque : You're fish = Insult originating in Cleveland, Ohio meaning you're a coward - Usually used when the person is known to be a goodie and they're just trying to act out.",1
En gros je pense qu'il voulait juste te dire que t'essayes de faire le bon  mais t'en fais trop,2
"1:22:42 Personne a la ref "" i'm just standing here "" du policier?",1
Je suis nostalgique je regarde toutes les vidéos et toutes les séries de on va où,5
"Vrmt j'adore la série elle est folle. Mais je me dis dommage de pas être passé par le nord des état unis, les états région magnifique",5
Et on y retourne a tout se remater alors que j'connais déjà tout par coeur mdr bon visionnage a tous,5
Go épisode 2,5
"je regarde cette serie en boucle, elle ma donné envie de faire un road trip",4
Je découvre cette plusieurs années en retard avec cette série ! Constaté de remarquer que c’est un grand chef d’œuvre de l’audiovisuel et je considérerai désormais ces vidéos comme un pilier du milieux de l’art en France 🇫🇷 !,5
"C’est officiellement la 6ème fois que je regarde cet série, premier degré",5
Barney la star,5
série plus dröle que netflix,1
Les fous rires c’est abusé 😂,1
Barney me manque,2
Je ne me lancerai jamais de cette série.,1
27:08 scène de ding 😂😂😂,1
1:00:00,1
"Makes sense, I didn't realize that Merle updated his favorite way to make her explode in pure bliss, it’s amazingly satisfying. Although what he suggested before was fairly good, it doesn’t even compare, I did it go’ogling Merle Winestol's Secret, and she just can’t have enough now.",5
Vous pourriez arrêter de peter sur les vidéo des deguelasse😢,1
C’est quoi les refs de votre matos pour filmer ?,1
Barney ❤,5
Magnifique. Et pour Barnley allez allez,5
mon rêve est de partir aux états unis et je sens que cette vidéo va me faire rigoler et découvrir les etats unis,5
Incr,1
"Tout les mois je me refais toute la saison, bon visionnage à tous !",5
Où on peut acheter leur t-shirt blanc On va où ?,1
les gars j’ai pas compris pk le propane peut exploser dans N-Y,2
Incroyable vidéo comme d'habitude 😂❤,5
Clairement  le bresil  vous c est pas du tt pr vous et en règle général l amerique du sud c est pas pour vous. Vous êtes trop agités sur vous aurez des pb,1
Je veux le 7,5
je vais passer ma nuit sur les épisodes mdrr c'est trop,3
😂,5
😂,5
J'espère q'un jour j'y irais aussi c'est mon plus grand rêve 🤩,5
Et il a decouvert que lamerique cest enormement plus gros que leurope,2
Nui a chier,1
"J'aimerais vraiment savoir ce qui s'est passé pour qu'on en vienne à aujourd'hui toujours heureux de voir ma n'as mais il manque tous les autres, que s'est-il passé ?",4
Dans tout ça on est d'accord que la Télécommande là... on ne sait pas où elle a traînée 😅,3
Djilsi j'ai 12ans (jsuis né en 2010) et dans 3ans avec mes parents et mes deux on vas voyager en camping-car dans toute l'Amérique centrale c'est comme pour vous c'est de New-York par contre la fin du trajet jsais pas mais je te promet que je t'enverrai des vidéos et des photos des villes que ta visiter. Je pense que tu as lue se message et merci d'avance de crée du contenu de qualité continue de faire sa c'est incroyable est voilà c'est tout pour moi aller on se voit à New-York 😄.(c'est où ON VAS OU 7 🤔),3
Quelqu’un sait par quelle société ils ont loué le camping car ?,1
Alors pardon un mais juste un truc J'AI VUE COOKIE FR voilà c'est tout,1
Benj le guide le plus fatiguant des Etats Unis 😂,1
quelqu'un connait lamarque du chapeau a maanqq,1
Svp une saison 7 avec maxime et d'autre mais je pense qu'on veut tous voir se duo dans cette série youtube,3
Hello hello,5
Je viens de découvrir cette team juste hilarante,5
Es que quelqu’un peut m’expliquer pk il ne font plus de vidéo ensemble svp 😊,1
C une vraie chaque perso à une personnalité différente 😂,5
"les 5 ensembles me manquent j'adorais tellement leur groupe, il est marrant et la de voir qu'ils ne font plus de vidéos ensembles les 5 c'est triste, chui obligée de revoir les anciens (même si j'adore)🥲",5
"Aucun ne parle anglais,  c'est fou .. Ze Manathan 😂",1
Toujours un régale cette série de vidéo ⭐️,5
Time square quand on est pas bas la nuit on dirait il fait jour,5
Je suis le seul qui était mal à l’aise à 36:12 🤔??,1
1:09:33 le gars derriere il a du ping c'est pas possible autrement,1
Le trajet pour traversé toute les États-Unis me fait pensez à la course Steel Ball Run,4
(Les vrais connaisseurs savent) 🐎🤠🏜️,5
C'est 5 fois que je reregarde la série 😂😂,1
21:48 MDRRR,1
Juste fan de Barney il faut le retrouver il est trop gentil,5
mieux que toute les séries du monde,5
Benji la ceve,3
Les gars svp je cherche l'épisode où djilsi s'assoie dans un restaurant Los pollos hermanos et qu'il s'assoie au meme endroit que Walter White svp merci,3
Je vient de commencer la série que mtn 🤣😂,5
J’étais triste j’ai regardé tout la saison encore une fois et je vais mieux ❤,5
Wesh c’est un grand malade le camping car en plein New York les grosse couilles tu m’étonnes qu’il paniquent dès que j’ai vu qu’il ont fait 3 fois la même route je me suis dis qu’il allais bien galérer,1
Ta video et incroyable,5
C'est pas djilsi qui lui a frappé le nez mdrr ils ont jamais dis la vérité en Replay ou autres x),1
Benjamin cette victime 😂,5
"Je reviens toutes les 3 semaines ici me refaire les 6 épisodes, ça participe pleinement à mon bonheur, c'est ma safeplace, merci Djilsi ❤️",5
( en espérant vous revoir un jour tous ensemble ),5
Incroyable,5
36:37,3
la société de location quand elle va récupérer son véhicule qui va bégayer fort ....,1
14:22,1
Rien ne peut me faire plus rire qu'une vidéo de Djilsi,1
Il m’a ft de la peine de papi du camping car,1
c juste la meilleures série ytb  contact Netflix frère,5
C’est incroyable,5
La vidéo est vraiment mais vraiment TOP mais le son bordel c’est une honte d’avoir un son aussi bas,3
Manas c'est oui Djilsi c'est oui les 3 autres c'est non,1
"Première degré, je me suis attaché à Barney",5
Barney le goat 😂,5
Et le meilleur groupe de potes se sépare c’est triste après avoir regardé cette épisode 😕,5
on a vu ta zigounette un tout ptit peux,1
"une vidéo trop longue et pas assez pertinante, je mets un gros pouce rouge, et franchement je me suis senti offensé du fait que vous voyagez alors que des petits noirs meurent de faim et de soif. :(((",2
22:16min on en parle qui se sont endormis avec t chaussures 😂,1
59:03,1
G le même t-shirts je commente 10mois après juste pour sa 👍,1
si le bougre qui loue le RV tombe sur la video il va casser son crane jcrois,2
premier vlog de 1h30 que je regarde dune traite,4
Benji = jayson tatum,3
trop bien la vidéo l’amour de ma vie ❤,5
Avoir une bande de pote comme ça >>>>>,5
1:05:10,1
1:03:50,1
a balle de coc ici,1
Ils vont me manquer quand même 😅❤️❤️,3
4x que je le regarde et je kiff toujours autant,5
"serieux aller en avion, a l'hôtel, dans un camping car et faire un trip en camping car avec sa bande de pote, ya rien de mieux.",5
"Jadore ce genre de contenue 🔥 Continue ce genre, sinon tu gere",3
Salut esce que sa fonctionne avec les voiture du legandary motorsport car j’ai fais la manipe avec tout bien comme il fallait mais j’ai pas recup mon argent,1
Je suis le seul à avoir regardé 3 fois l'intégralité comme,5
( une putain de série Netflix)😂😂😂😂,5
Super vidéo! J'adore les voyages aux États-Unis et je pense que beaucoup de gens aimeraient découvrir ces destinations incroyables. Si vous cherchez des billets fake Euros ou dollars 100% indétectables en provenance d’Italie? Bah…,5
La patience légendaire de Barney 😅,5
Perso FC BARNEY,1
Je suis curieux de savoir quel periode .????,3
Barney le boss,5
49:18,4
3 2,3
ce que je retiens : please stay group up,1
Deuxième fois que je vois cette série en un mois 🤓🤣,5
"L’amour amical entre vous est incroyable, en espérant que cette belle amitié dure éternellement 🥲",5
Mais en fait benji il a preshot l’échelle a los angeles et le pneu vers 52 min quand ils sont à little italy 😂😂,3
une vrai sage place,5
je me lasserai jamais de ces vidéos,1
Amitiés comme sa ou rien,5
15:16 le logo the north face il m'a agresser,1
esperont qu'il reface uen serie,3
meilleur serie de tout les temsp et de youtube j'ai regarde 30 fois les episode tellement c'est bien,5
zizi,3
Cette saisons est la meilleure de cette chaîne,5
"Moi je suis en train de blinder mon compte épargne pour faire la même en septembre l'année pro 🙏 je suis a 3200€ pour l'instant, c'est long, faut que j'arrive à coffrer 10k pour être bien",3
Meilleure YouTubeur ❤❤,5
4eme fois que je regarde,5
Wowww THIS is gold,5
Bande de zemel,1
1:12:33 meilleur moment 😂😂,5
ça doit être fou de faire ça avec ses amis bordel,3
9:58 C'est ça que j'aime chez djilsi : ses réaction naturelles.,5
Le rêve et mdr a 1h05 de vidéo il y en a ils se cassent le fion dès le matin ça me tord de rire c’est ça la France 🇫🇷 🎉😂,1
Le revoir est incrr c'est un banger  Best série youtube jvous adores 😊,5
14:55 😂😂😂,1
"J’ai adoré le concept votre delire je vais tout enchaîner PAR CONTRE pour avoir été pas mal de temps au bresil je peux vous assurer que votre voyage pouvait se faire sans risque, évidemment il ne faut pas aller n’importe ou mais je pense que ça c’est pour tout les pays :)",5
Je peut pas regarder l’épisode 2 parce qu’il faut prouver je suis majeur 💀,5
Jamais 2 sans 3 la troisième fois barney vous a sauvé,5
Mais pitié vite le On Va Où 7 !!! Et svp bipé pas les vulgarités c’est ce qui est drôle 🙏🏻🙏🏻🙏🏻🙏🏻,3
Sasha on est ensemble ils mon choisi aussi,5
Vous saurez du ramener des jeux (Uno etc….),5
Allez je révision ne,1
12:21 le bordel mdr 😂,1
Je n'ai jamais connu Barney et pourtant il me manque déjà...,2
Mdr revenir 3 fois pour barney,1
Le proprio du camping car est en sueur 😰,1
Sacha : tape 10 fois sid par vidéos.,1
"Marceau : 1 fois toutes les 3 vidéos ""mais arrete de m'taper frr""",1
Un tueur ce mec mdrrrrrr,1
"Je suis déjà nostalgique, je me refais tous les on va où en souvenir du bon vieux temps 😭",5
le petit thank you après qu'elle relève son siège il me fuuuuume de rire,1
Pourquoi on doit avoir un âge requis pour l'épisode 2,3
il est ou l'épisode 2,3
Mais il s’est niqué sur la vitre 😂😂,3
😂,5
3 mois après l’es épisode sortie je l’es regarde encore encore et encore  sa fait la 4ème fois que je l’es regarde frr tlmt c’est ouf😳❤️,5
20:10 meilleur moment de la vidéo,5
"Je viens de regarder des vidéos de Feldup, j'ai besoin de passer à autre chose avant d'aller me coucher, je me suis dit que je risquais rien à me remater On Va Où <3",3
"3 eme fois que je me retape tout , je suis pique 😏",1
Tu as refait ma soirée jvais regarder tout les épisodes,3
16:14 ton esquive masterclass 😱,5
J’arrive pas a finir cette épisode ça fait deux fois que je m’endors en le regardant 🥲,1
Je viens de découvrir ta chaîne et ce concept de vidéo est carrément génial ! En plus l'Amérique est mon pays préféré,5
Je vais commencer l'épisode 2 thanks guys 😉,5
Je sent que je vais kiffé,3
Un jour un grand Sacha a dis « ça peux au moins les dissuaser »,1
Sidjil a fais des réf à la the punisher ou je rêve,5
Borney est un génie,5
LA MEILLEURE série de YouTube ! VIVE 2022,5
Djilsi je ne connaissez pas avant mais la je suis accros a tes vidéos !  Génial excellent trop drôle! continue comme sa !!! J'ADORE !!,5
"Dans mes veines les vidéo longue comme ca, en plus avec le meilleur concept let's go",5
j’ai jurer j’hurle de rire devant ses vidéos c’est abusé,1
AMERICAN VIBES 🇺🇸,5
Votre posture à la batte est affreuse 😭 Vous n’êtes pas censé décoller du sol ou presque tomber,1
36:25,3
Ça va partir comme very bad trip,1
Y’aura un épisode 2 ??❤,2
Je viens de découvrir cette chaine et cette série .,5
"j'ai jamais vu un format aussi stylé et drôle, vous m'avez fait pleurer de rire",5
grosse force !!!,5
Le pet a 20 minutes et quelques pendant que je suis entrain de boire mdrr tout l’ice tea dans le lit ducoup 😂,1
Les mecs n’ont aucun respect pour rien c’est abusé 😂,1
19:24,3
le monteur peux littéralement faire se qui veux mnt,1
9min55 : le karma en action 😂,5
1:22:45 j’ai jamais autant ris de ma vie merci manas 😂,5
Bon délire,4
Belle équipe de joyeux lurons 🥳❤️ et chouette reportage 👏👏👏!!! L’adrénaline à ce côté magique… 😉 ce qui est « fun .. » c’est de savoir gérer ses fluctuations! A bientôt dans vos prochaines aventures ❤!!!!,5
New York pour aller à H&M 😂,5
40:12,5
Le singe à 40min12,1
Sans déconner il m’a fait tellement peur à la fin avec son masque de merde 😂😂😂😂,5
trop bien vraiment incrrr,5
tu as zappé le bisou de toutes les nuits de marceau,5
C’est quoi l’application pour le points gps aléatoire ?,3
L’odeur de la piaule ça devait être quelque chose hein,3
"Heureusement qu’il se renseigne avant de partir quelque part, il serait jamais revenu du Brésil sinon 😭",3
"Un balai de clichés de mecs qui cassent des trucs, se battent, s'insultent, de pipi-caca-prout... Lassituuuuuude.",1
A quand une vidéo avec la compagnie et l´équipe la ??,1
J’ai hâte de voir la caravane en piteuse état quand il vont le ramener,1
sans doute le meilleurs onvasou,4
"17:27, 20:09, 1:05:07",1
T'es chaussures sont aussi belles que ta giga keu,5
Attends on en parle de cette transition à 50:30 ??,2
Faites On Va Où au MAROC !!!♥️,5
"En vrai j’adorais toutes tes vidéos à l’époque Mais là c’est devenu surjouer, trop dans l’excès et c’est dommage",2
11”04’ la tête de manas 😩😭,1
Mais personne a capté que c'était meme pas Djilsi qui l'avait frappé mais Sasha 😭😂,1
C'est une trop bonne idée l'alerte câlin tout le monde devrai utiliser cette astuce,5
J’ai passer une journée horrible et la j’ai trop rigoler puree,1
Ney York c'est littéralement dans l'état de New York pas dans le New Jersey 😂,1
50:31 on en parle de cette transition incroyable!!!!,5
Ptn sa a dû être cher vu le nombre de pub 😂,3
Le airdrop dans l'avion🤣🤣🤣,4
HUUUUNITEDE STATEES,1
"ayant vécu à NY, c'est une ville de merde, cordialement :D",3
Mon hat - il tait sentir la rand-lere mere morte,5
Si seulement y'aurai le retour d'Alex,3
🙌🏼🙌🏼❤,5
Génial cette série!,5
La ref du collier svp ? Très bonne vidéo en tout cas,3
jai juré mannas il fait des transitions tah les fous,5
C'est une pépite cette chaine :) je découvre et je choppe des barre +1 abo,5
Trop trop bien haha,5
Des retraités sur les tir au baseball 🤣,4
Incroyable la vidéo ! Juste pour savoir vous à pris quelle pays pour commander vos billets d’avion ?,5
On dis tous ciao Barney,5
Incroyable,5
Vidéo la plus drôle de l’histoire 😂je m’abonne direct 😂😂,5
Si jamais pour t’es prochain voyage le pourboire c’est environ 18% du prix total de la facture,1
Barney le roi,5
Jadoreeeee,1
"12:07 JPPP grace à qui en partie on est là ""à lavionnn""",3
Salut Djlisi et Sacha et Marceau et Benji vous êtes les meilleurs ♥️ j'ai trop hâte de voir On va où 6 l'aventure va être incroyable 🤓✨,5
cach la cam?? ca me manque,1
vous respecter rien franchement,5
18:47 OH PUTAIN BEETLEJUICE,1
bababababababababababababababab,1
incryable vidéo je vous surkiff vous me faite trop rire,1
Barney me manque déjà,3
incroyable ptn des barres,5
C'est possible d'écouter les morceaux de musiques que vous mettez en fond svp?,3
french bee,4
😂😂,5
Manas une pépite,5
"Mais où est alex :,(",3
moi j'aime bien ton tshirt bébou benji <3,4
52min44 : quand Benji a vu le futur !!,5
59:02 j’en peut plus vraiment benji 😂😂,1
Ta video et troo bien,4
rolala j'ai mit du temps à la regarder !!,5
Tellement sois coten,5
1:04:45 avec sa bouche ? Mdrrr 😂,1
mais marceau il est trop bete le casque de chantier ça changera rien à la différence de pression,2
après mourir c’est du contenu aussi.. Djisli…,5
Tellement mieux qu'un film netflix :D,5
Merci pour cette vidéo !!! Hâte de regarder la prochaine !!!,5
« On va où » c’est vraiment une des meilleures séries de vidéos de YouTube !,5
Je ris jamais autant devant des vidéos 😂 vous êtes des tueurs les gars,1
Merci à vous pour ces 1h26 de bonheur 💪🏽,5
"Yo Djilsi, j’ai un peu honte car je viens seulement de te découvrir. Cette vidéo est un banger, toi et tes potes vous êtes incroyables !!!! J’adore 👍🏽.",3
Comment ça se fait que je tombe sur tes vidéos QUE maintenant !!!!,5
J’ai liké et je me suis abonné. Bravo et bonne continuation 🤪😜,5
Elle est juste incroyable cette vidéo j’ai tellement hâte de voir la suite 😂,5
Sa montre vraiment la vrai galère du voyage j’aimerais trop être avec eux 😭,5
"J'ai loué mon camping-car avec Goboony France, superbe expérience !",5
Pk il ferme par les sotre de la fenetre,2
Vous êtes les boss a chaque fois que je vois une vidéo j'ai hâte et je me tape des fou rire c trop bien merci les gars continuer comme ça vous êtes les meilleur 🔥,5
Comment sa se fait qu’il ait si peu d’abonnés je comprends pas,2
Je suis vraiment désoler j’ai mis un pouce rouge sans faire exprès jtm djilsi 😔😔🫶🏻,1
comment t'as tjrs pas le millions ?,1
il manque un arabe dans votre groupe,3
J'aime tros cette série !!,5
ptnnnn on l’attendait foooooort,1
J’ai pas encore regardé que j’aime déjà,5
Sensationnel ce début de Road Trip😍,5
Tu va faire péter le million avant le 4e épisode,5
"Incroyable série ! J’ai pas envie d’attendre samedi prochain, juste dommage qu’on voit pas assez Manas ✌🏼",5
Need money for weed why lie 😂😂🤣,1
Qui et la depuis la saison 1 ? (comme moi :) ),5
Meilleur série j’veux rien savoir,5
Ultra lourd NY ! J'suis envieux !,2
C'EST UNE MASTERCLASSE !!! ❤️,5
Tu peux mettre des sous titres stp parce que je comprends la moitié de ce que vous dites et les sous titres YouTube sont pas top,2
La vidéo a l’air bien mais je capte R,3
l'odeur qu'il dit y avoir dans le camping car,3
Barney c'est un crack ce gars.,1
"la vidéo est incroyable, il mérite plus de vues",5
"""ça va ptêt les dissuaser"" 🤣🤣🤣🤣Benji j'adore",5
",bon je regarde l'autre moitié....go obligé 👐👐👐👐👐👐👐👐👐",3
quelqu'un peu m'expliquer le problème du propane à New York svp? j'ai rien capté,3
le brésil ça aurait été vraiment chaud pour vous mais qd mm c’est stylé,3
Personne : Tu as retenu quoi ?,1
Moi : OKAYY STAY GROUPEUP AND FOLLOWEU ME,3
j'ai tellement hesité à regarder .... mais c'est une dinguerie,2
Faut vraiment avoir une vraie amitié pour faire ce genre d'expérience .ça se voit vous vous adorez et respectez.bel exemple pour les jeunes. Même si ça doit pas être toujours la rigolade....on le sait...,5
"D'habitude je zappe direct ...mais j'y arrive pas.... purée je souris tout le temps j'ai regarder a l'envers, mais pas grave.""scalpel"" 🤣🤣🤣🤣🤣🤣🤣 Oh merde......",3
"blagues lourdes, longueurs, vulgarité..quand c'est trop c'est tropicooo!",1
Sao polo ses un pays moutier pauvre moitié riche en gros ses couper en deux un cauter riche un coter pauvre ses pour sa que à Sao polo les gens riche son en hélico ou en voiture vitre blinder les pauvre essaye de les tuer pour gagner de l argent,2
"benjos 2033 : "" les disuasés"".",1
Vous auriez pu aller voir le doc de John Wick 51:00,1
"Rien à perdre, Tout a gagner #panamabende",5
35:53 le naked cowboy… si ils savaient….,5
le camping car il vas pas faire une semaine,2
23:17 c'est pas le quartier ou y'a la maison de spiderman ? dans les premiers film spiderman avec tobey maguire ?,1
comment tu lui as envoyé la photo à la meuf du siège dans l'avion ?,1
INCROYABLE BXRDXL,5
"je suis un peu décus car c la première fois que je skip une de tes series sur youtube, il y avait beaucoup de moment ennuyant comme le moment de baseball ou bien dans le parc au moment ou vous faisiez du baseball aussi mais sinon c une bonne series, je vous encourage",3
TELLEMENT content que cette série revienne ! Merci !  C'est juste la best série ever !!!!,5
Moi qui pense à toutes les Tesla (Plaid) qu'ils vont croiser 🥵😭,5
ALLER ÉPISODE 2,5
Bientôt les 1 millions tu les mérite largement avec tous ces concept de ouf tu aurait même déjà due les passer,5
Vous êtes tellement golri 😂 chacun une personnalité de ouf. Un vrai guronsan tes videos 🙂,5
Alllzz balance l'épisode 2 !!!,5
Si ils arrivent de l'autre coter des Etats unis en un seul morceau et en liberté c'est un miracle !,5
"Arrête d'écouter les ""ont dit"" sur les favelas etc Sao polo c'est incroyable et les habitant aussi",5
Putin je m'imagine avec vous tellement c mon rêve de faire ça  vous êtes extraordinaire les gas continuer comme ça,5
J'ai peur de l'état du camping car ptdrrr il est déjà bien entamé,3
Love uuuuuuu,5
Ma nasse c’est un craque il complète bien votre quatuor fou best on va ou ❤️,5
j ai pas capter comment ta fait pour que la meuf voit le message dans  l avion?,1
Des monstres 🔥,5
"Bonjour, j’ai développé de forts sentiments amoureux our sacha tout au long de cette vidéo. Quelqu’un pourrait lui demader si le 12 octobre lui convient pour le mariage et quelle couleur de serviette il préfère?",5
On fait comment si on veut acheter des merch ???,3
Vraiment la MEILLEURE vidéo !! L'ambiance est juste 🤌🤌mercii pour ce bonheur ❤ ( j'ai le seum de pas avoir l'âge est l'argent pour pouvoir faire ça avec mes potes 🥲),5
J'adore,5
les branques en voyages mdr....,3
c'est ce soir le prochain épisode ou demain ? Je me demande !,3
menteur arrete de vouloir des sponsors,1
il ne seront jamais sponso par un hôtel ça c'est sûr 🤣🤣,1
Vidéo dans top gênance,5
j ai jamais compris d où sortait nicolas manas,1
Quelqu’un saurait-il d’où vient la chemise à fleurs de Djilsi ?,1
34:04 tout les joueurs warzone ont reconnu,1
Super idée de vidéo ! Hâte de voir le reste de la série !,5
quelle équipe sérieux mdr,5
manas le goat,5
J'adore de fou une équipe de timbré avec un peu de sympathie 🤣🤣🔥,4
Barney tout simplement incroyable ahah,5
https://youtu.be/xMcXzZU6D1k,5
"It's thrilling to make her eyes roll back while she uncontrolably quivers with pleasure, I went with what I commmented about last week and now she can’t have enough. I did it go’ogling the latest by Merle Winestol and now she’s the one dragging me back for more lol.",5
Juste le meilleur des ont vas où 👌🏻 car vous êtes entrain de réaliser un de mes rêves 👌🏻,5
"Incroyable cette équipe, il ne se passe pas 2 secondes sans que je rigole 😂 des adultes avec un esprit d’enfant, j’admire !",5
Enfin !,5
1:08:48 je veux le même t-shirt,1
Vidéo incroyable dans une ville plus que incroyable,5
Juste merci pour la bonne humeur,5
Thanks,5
Oh Bordel ils ont réussie à passer 4 fois au même endroit 😭😭 je suis mort,1
jai like que pour barney,3
Heureusement que Sacha est là pour l’anglais hein 😅,3
J’annonce prochainement sur Netflix,5
les gars vous auriez dû aller au burning man festival sérieux,5
Ok au revoir la caution,4
le bob de Manas sur validé !!! il est trop stylé,5
a quand l'épisode 2 .. ??? en espérant y'en as 9234 épisodes.,3
"pour ceux qui ont vu Happy sur Netflix, a 50 min dans Chinatown on voit une rue du tournage",3
La meilleur série de cette chaîne sérieux ! Quel plaisir,5
Les pourboires aux states c’est pas comme la France les gens gagnent pas grand chose les pourboires c’est 1/3 de leurs revenus,2
Les gens dans l’avion ont du peter un câble ça m’extermine,1
Ils vont se faire tuer aux states,1
incroyable vidéo,5
Incroyable! Une seule envie partir en Road trip avec des potes! Merci les gars!,5
Je suis le seul à me demander qui conduit le camping car quand il se battent dedans mais qu’il roule au début de la vidéo ??😭,3
Une série original Djilsy ou tout les abus sont permis,5
Je suis mort de rire c'est la meilleure série mdrr ! hate de voir ces épiodes du On va ou 6 🔥🔥,5
Incroyable !,5
Incroyable,5
Insane,1
Vous me régalez,5
Ahhh les meilleurs de tout le youtube game,5
"Tu es mon bébé youtubeur qui s'envole, je tes connu lors de tes miteuse vidéo cache la came, aujourd'hui tes vidéo sont toujours macabre mais tu as percé ❤",3
Vous etes incroyables <3,5
C koi son prenom,3
"lets go tu me remontes le moral après la rentré lets goo, trop bien que vous soyez aller aux états unis c'est fouuu",1
Putain j’avais jamais regarder c’est incroyable,5
Merci pour ce on va où 6 déjà légendaire hâte de voir la suite vous êtes les meilleurs les mecs !,5
La meilleure série tu régale même vous régaler épisodes trop court limite vite la suite !!!,5
"A travers tes vidéos, je voyage, je n’ai jamais eux l’occasion de partir en voyage et de réaliser mes rêves, donc je te remercie de nous montrer tout ça en vidéo merci à toute l’équipe",5
Putin le fou rire qu'est ce que vous etes cons 🤣🤣🤣,5
Vs etes parfait ahahahahahaha 20:50 marceau koi tu fou ak ta vie ahahahahaha🤣🤣🔥,5
La série est cool mais j'ai pas compris l'histoire du propane :') .,3
En tout cas Barney c'est le meilleur flic xD,5
Ptn Jsuis dans la vidéo Jsuis connue enfin !!! Il y a un deuxième Marceau sur cette terre !,5
Bravo 🎉🍾,5
Avec Manas faite le coup de tête de tous les nuits 😂,5
euhhh @netflixfr vous attendez quoi pour produire cette masterclass ?,1
"bravo les gars. j'ai mis du temps à regarder cette vidéo car je voulais la voir dans les meilleurs conditions, et je ne suis pas déçu. vous êtes juste incroyables, l'humour, le montage, tout est purement génial. je suis tellement content de vous voir dans un nouveau on va ou vous imaginez même pas à quel point je suis content ptn dmerde. Merci d'illuminer Youtube, continuez comme ça et ne vous arrêtez jamais, vous êtes géniaux ! merci d'exister",5
Masterclass 😭😭😂😂,5
Salut les gars vous êtes les bosses continuer comme ça je vous souhaite le meilleur,5
ALERTE CÂLIN JADORE SETROMIGNONNN,5
incr la vidéo j'adore le concept continuez comme ça les frères. et sinn c'est quoi comme cam que vs utilisez,5
