Comment,Number
C’est running man version sympathique 😂👀,4
il faut que vous fassiez ça a la reunion,3
Lasalle devrait s'inspirer pour de vos cahette mdrr,3
"J'aimerais beaucoup suivre leur nouvelle chaîne Youtube, quelqu'un sait le nom de leur chaîne svp? :)",3
Javoue le cafe cest bcp trop surcôté,2
Mais ducoup ils ont crée leur chaîne youtube ??,3
CONCEPTE DE FOU MERCI!!!!!!! Xxx!!!!!!!!!!!!!!!,1
On a le nom de leur chaine youtube au gagnant au final ?,1
Purée woaw 10 milles euros. Ça c'est un putain de cadeau incroyable. En plus dans un monopoly moi j'ai vraiment cru que y avait que le trophée au début et puis je me suis dit non ils peuvent pas partir comme ça... Incroyable,1
"Je suis aussi parti avec des gens de discord que je connaissait pas. Votre concept m'a un peu plus ouvert au monde. Et je suis bien deg pour une fois que quelque chose de fou se passe à Lyon de pas vous avoir trouvé. En tout cas, un gros gg aux mecs qui ont trouvé, ils le méritent.",2
comment il a plaqué carlito au sol 🤣🤣,1
Meilleure concept au monde les gas bien  jouer  a vous et les abo,5
épisode 2 en cours ? ouu,3
Wesh ya @MXST,1
Wsh Amiens 😮,5
Y aurait pas du live trop longtemps,2
Y'a qqn qui a le nom du son à la fin ? Je kiff bien 😅 merciiii,1
"Le moment où il y a Renaud qui passe comment j’ai eu trop mal au cœur , soit ils le connaissent pas ou pire ils disent « ça s’écrit comme la marque Renault »🥹🥹🥹",2
17:35 Étienne moustache?,1
Cathy réel GOAT,4
a l'intro mcfly on dirait akram,3
"Le ""PETIT"" en plus à la fin alias les 10k,je m'y attendais grave😂",3
PTNNN MAIS JE VIE À AMIENS,3
si quelqu'un voulait savoir comment s'en sortir si vous êtes recherchés vous avez la notice,1
Trop kiffant cette épisode 🎉😊,1
"Je pense que ce concept avait flop parce qu’on était déjà en train de déceler le fait que c’était un peu forcé, assez megalo on va pas se mentir",2
Qa fait trop plaisir j'habite juste à côté de St rambert,5
Refaites en un,3
j’comprends pas la deter des gens c’est des fou de chercher autant,2
a oué 18:54 comment il a appelé l'allemagne,1
Ouah les deux sur Google images ils ont eu 200 de QI,1
Sérieux ils sont vraiment impressionnant !!! 😮,5
Les gars c’est quoi la musique quand ont voit le camion se déplacer sur la carte genre là 21:46,1
C’est ce que Dupont le ligones vie tout les jours,5
Gros GG pour le montage car ça devait être un enfer pour tout monter avec les rushs de tout le monde 😬😂👍,4
Perdre son temps pour sa 😅,2
Mdr ils sont passés devant chez moi,1
Ah j'ai aimé au top a kan la prochaine trake ??,5
Nos teufeurs ont du talent bordel !,5
Cest mieux fait que celebrity hunter france...,3
"Si vous avez des problemes avec les abonnés en France, venez a Monterrey au Méxique :)",5
Tu pourras faire une course poursuite en corse stp,5
Svp faut refaire une vidéo comme ça !!!,3
J'aime pas mc fly et carlito mais j'adore ce concept .,4
mdr t chez oim,3
Au qu’à ou bizneulle c pas le centre de la France le centre de la France c Bruere allichamps,1
"prochain concept comme sa, il faudrai donner les indice a d'autre youtubeur comme sa les abonner doivent chercher sur internet les indice😁",3
18:50 Oh la dinguerie pour les Allemands mdr,1
Au final il ont ouvert leur chaîne ?,1
Des abonnés pire que le FBI 😭🤣,1
Après 5 mois... il nous faut un épisode 2 !,2
Incroyable !!! Ça vaut une partie 2 !,5
La vidéo d'outro avec les gagnants me fait dire que suivre les infolines aident a pouvoir suivre des youtubers !,5
Comment tuer des gens sur la route à cause de vos conneries !,5
"L’adrénaline de regarder des videos comme ca, je ressens le stresse derrière mon ecran",4
D’ailleurs on veut un épisode 2,5
C’est vraiment la meilleure vidéo qui existe,5
2e épisode direct,5
"C’est quoi la première vidéo qu’il on fait dans le même concept, j’arrive pas à trouvée ?",1
La partie 2 !!la partie 2 j'attends 🎉🎉🎉,5
"Du coup leurs chaîne ytb, il l’on finalement créer ou pas",5
La prochaine fois je participe.,5
Ça sera cool de refaire ça mais de le faire avec d'autre youtubeurs connus ou personne connus,3
"Cette video est une pépite, ce concept est une pépite, jai jamais passer un moment pareil devant une video sincerement, une bonne dose d'adrenaline, bravo et j'espere  un jour voir une traque encore plus intense, les traqueurs tellement chaud juste incroyable, je commente rarement alors bravo",5
pour info pour dit voipi pour woippy si vous voulez bien prononcer et mess pour metz,3
"L'accent, j'étais morte de rire 😂 ce n'est pas du tout l'accent belge, mais c'était très réussi quand même 😂😂 (on ne dit pas ""une fois"" par contre, c'est un mythe 😂 peut-être du côté de liège, mais ça reste un mythe 😂 j'aime trop les vidéos, vraiment, c'est incroyable ❤",5
"Je le pressentais depuis le début que c'était des teufeurs ce duo. Y a que des teufeurs et leur quête de la teuf qui peuvent gagner, bravo les gars",3
Saint-Rambert-d’Albon c’est chez moi,5
MDRRR CHALON C'EST MA VILLE,5
Le mec des masques était tellement près de eux tout le temps abuser que ce soit pas lui qui est gagner aussi il le méritait aussi...,3
Mais quelle vidéo !!! Le concept est incroyable 😮💪❤,3
« Sors moi toutes les vidéos surveillance de Metz » 16:15 ils c’est cru dans les experts lui,1
Pourquoi les musiques de Rayman Legends?!😂,3
Mais pardon à 49:48 j'habite dans ce cul de sac 😂 à quel moment,3
J'aurai pu vous attraper en sortant le chien dans le champs ptdr,1
"Merci McFly de prononcer Metz correctement, contrairement aux ""enquêteurs"" qui prononcent le t !!",4
kati c le saaaang,1
"Très bon vidéo super quali, félicitation au gagnant et bon courage à eux pour leur futur chaîne YouTube. Bravo à Macfly et Carlito aussi Peace🎉",5
"EN UN MOT UN SEUL, J’ai ADORÉ alors, je me suis abonnée (j’ai 64 ans)😂 comme quoi, votre bonne humeur est virale 👏👏👏💓💓",5
Franchement s étais top comme concepts 👌🏼 j espère que sa reviendra,5
Bah vous êtes vous faites encore recette encore des vidéos à deux,2
Comme quoi on peux être les pire enquêteur et gagné le jeu qd même,1
Episode 2 au Québec?,1
Les pire enquêteurs sont arrivés à vous,1
Je vus ai vus en Jeep! J'ai pas pu  m'arrêter  mais c'est pas grave j'ai qq même essayé !,5
Non mais Cathy elle a jouer dans boat and Furious c'est obligé elle est a fond avec ses lunettes noirs 😂,2
Pour moi tout es bidonné. La fin par contre s ils jouent vraiment du live tekno ça peu être pas mal,5
Vous êtes juste à côté de chez moi si j’aurais su j’habite à saint rambert d’Albon,3
J'espère connaître le nom de la chaîne des 2 gagnants,3
Luciqno dans les credits ca fait plaisir,4
Morale : les pires enquêteurs sont les meilleurs,3
"Incroyable vidéo ! Cette communauté de ouf aussi, énormissime, hâte de voir le prochain épisode :D",5
On veut la chaine Youtube ;),5
J'aurais été capable de me jeter a la flotte pour les chopper.,3
"Je crois que je n'ai jamais autant rigolé devant leur réaction en ouvrant le Monopoly, en même temps.....",5
J'espère qu'ils remboursent l'essence à  leurs fans 😂,1
Antoine et Grégoire vous êtes géniaux !,5
Gros big up au gens de Metz Perso je suis de Metz,5
Pk y a la musique de Rayman ? Au début,1
Ce serait cool d'avoir le lien de cette chaîne YouTube que les gagnants veulent lancer. Bravo d'ailleurs !,5
"Franchement je trouve ça tellement MAGNIFIQUE que le destin ait fait gagner ces deux mecs 😊💛 au delà des 10 000€, le plus chouette cadeau c'est que 2 des plus gros BigBoss de YouTube donnent une mega visibilité à 2 Juniors qui se sont dit ""viens si on gagne on monte une chaîne YT"" 😃😊 ils sont déjà à 75K, y'a plus qu'à assurer dans le contenu 😊💛 Force à eux, je me suis abonnée à leur chaîne 😊",5
La musique de Ray man,4
57:06 terrible le son !,1
Vivement l'épisode deux,5
Je veut que le sont a la fin il sort,3
"Bravo la prod. WOW, très bon travail",5
"Même si cette vidéo est incroyaux 🤣, je trouve sa dommage que c'est dans toute la France les gars. Tout le monde de n'a pas les moyens de pouvoir se déplacer ou ils veulent 😟. Vous aurez du je sais pas choisir 3 ou 4 villes, est rester une matinée. Et l'après-midi vous changer de ville et restez toute l'aprèm. 2ème jours pareil est..... J'aurais kiffer pouvoir participer mais je ne peut pas me déplacer dans toutes la France comme je veux. La plupart des jeunes qui ont participer c'est des fils et fille à papa qui ont acheter leurs voitures et tout. Et comme par hasard c'est des bourgeois qui ont gagner. Enfin bref, sinon cool la vidéo, même si mon commentaire fait légèrement rageu 😅😅😅",3
Les chaussures dans le lit c’est non,1
J'aime trop ce concept 😄,5
On veut un épisode 2 !!!!,3
J'ai adooooooré cette vidéo !!! L'adrénaline !!!,5
"Grosse tek a la fin, énorme 😂",5
"Châlon-Balade sur Saône, ce sont des bosses ! :D",5
"Superbe vidéo j’ai pas vu le temps passer vous proposez du contenu varié , diversifié et vous faites  beaucoup de bien à YouTube 👍",5
Arrêtez de dire METZ avec le T BORDEL,1
Punaiseeee j’ai le seum j’habite à Dijon !!!,1
on croyait pas en eux pour les trouver🤣,2
Après plusieurs années à vous regarder je me suis un leu lassé mais franchement cette vidéo était vraiment cool je vais ré suivre vos aventures hâte de voir ce que vous allez proposer ( même les vidéos les plus Chill biensur ),5
Continuer comme ça les gars et faut pas oublier gros big up a la production qui doit faire un boulot monstrueux !!,5
TRACKLIST :,3
53:24 - The Caretaker - It's Just A Burning Memory (Everywhere At The End Of Time 1),1
-mom ?,1
-yes ?,1
-how are u ??,5
-I’m death,1
-why ?!,1
-because I have watch this Amazing video 🎉,5
-I think I’m died too,1
La sécurité routière en sueur !,5
incroyable ce genre de concept !!!!,5
Macfly carlito jamais attachée en voiture!! Sur la remorque et dans la remorque à cheval 🤣,1
J'habite à Metz et je vous est pas vue,1
Énorme 👍🏼,5
Génial !,5
J’ai pleuré face à cette vidéo c’est incroyable 💕,5
La fin m'a tué hahahaha avec le DJ😂😂😂,5
La fin est épique ! Gg aux gagnants,5
On veut la chaîne YT des gagnants,3
dommage que vous ne soyez pas venu dormir car mon fils sait tenir sa langue.Personne n'était au courant. Mais vous n'auriez vraiment pas eu chaud dans le bâtiment. Belle aventure !!,3
"Bise de ""la ferme de papa"" et sont équipe !!!😉🤪🤠😎🐮",5
Les deux gars qui avaient le moins de déduction des indices… ils vous trouvent. De la chance.,3
On veut au canada!!!,5
le mec surveille moi les camera de surveillance feu rouge distributeur sa me fume,5
"franchement du début à la fin, une pression ressenti c'est un pur régal cette vidéo... Félicitations",5
"Belle victoire, cool à suivre et super cadeau",5
Concept monstrueux ! Video exceptionnelle ! J'étais en tension tout du long ! Quand je pense à tout le chemin que vous avez fait et la commu que vous avez réuni depuis toutes ces années! Bravo à vous et aux abonnés.  Merci pour ces supers moments passés devant vos videos. 😘❤❤❤,5
Ça travaille mieux qu'Interpol 😂,5
"Trop bien montée cette vidéo c'était un délice à regarder ! Vous avez vraiment des réflexes pour tout filmer c'est impressionnant. Bravo pour les concepts, comme d'hab, vous êtes vraiment des artistes dans toute votre entièreté ! Hâte de voir LES prochains épisodes, et si possible avec Antoine et Grégoire ! (Bravo les gars.)",5
Truc de ouf,3
C'est tellement stupide,1
Trop bien 😊,5
Bien joué aux gagnants ça fait grave plaisir pour vous ❤,4
33:44 c’est écrit sur le siège MDR,1
Ce concept est absolument incroyable !,5
Il fait tout noir,1
Merci pour la dédicace aux routiers (et routières ☝️) ahah,5
💪🚚,5
Le petit son de victoire de Mario party ds à 33:10 magnifique,5
J'ai trop le seum j'habite à Laives,3
Quelqu'un saurait dire qui a fait ce magnifique remix de Thunderstruck à la fin ?,5
Merci d'avance 🙏,5
Wahou mais quelle aventure !! J’ai tellement espéré que ce soient eux les gagnants 🤞,5
"Ce concept est dément, je crois que j'étais autant sous adrénaline que vous pendant le visionnage 😍",2
On veut le DJ Set!!!,5
Y'a que moi qui ai grillé cette énorme faute de grammaire..?,1
le petit coup de stress rigolo à la fin,2
Apres avoir entendu l'histoire de Mastu cette vidéo me fair bizarre mais ça reste cool,4
"Pas leur meilleure vidéo, loin de là",2
"bonjour, cool video, auriez vous l'insta du mec a 5:04 de la video 😘, sinon j'adore la video tres beau concept",4
toulouse FM les boss,5
"mdrr on a vu ""les n*zis'' ssur la carte jpp",1
"mais cette fin! iconique, digne d'un film avec la course dans le champ ahaha! incroyable merci pour cette belle vidéo",3
cest quoi la chaine des gagnants.???,1
Ils vous ont attrapé à la sortie de péage de Roussillon et dans le village de saint rambert d’albon si je me trompe pas 😅,5
"Pour rappel, le GIEC a sorti un rapport..",3
la grosse teckno de fin qui tue,1
Incroyable,5
Est-ce que vous avez la chaîne youtube de se qui les on trouvé,1
la seule question et a quand la prochaine !!,4
et aussi cathy la legende,5
les gars videos incroyable comme d'habitude je vous adore vraiment,5
absolument géniale j'étais a fond dedans,5
mebeast  a fait le mémé concept juuste en mieux ( nn je rigole vous aussi ses bien ],3
Tg,5
"C'est bien là que nous voyons la France bien soudée comme pour la pixel war. Et cela montre aussi qu'il faut toujours se battre pour avoir ce que l'on veut -> ""les pires enquêteurs"" qui partent de si loin n'ont pas abandonner et ce sont eux qui ont réussi à gagner cette folle course de Mcfly et Carlito.",4
bravo à tous.,5
Les abonnés feront ça pour l’argent maintenant 😢 c’est dommage… bonne vidéo sinon !,3
Quel niveau de chômeur pour chercher 2 mecs en 48h ? On envoie beaucoup dans cette vidéo quand même,1
l'empreinte carbone a quitté le chat,1
MDR 23:26,1
super vidéo !,5
par contre le mix a la fin avec un seul pad levé c’était pas obligé 😂😂,3
J'ai adorer la video c'est un super concept j'ai été accrocher par le fait que l'on ai aussi Les réaction des participant. On a l'impression de vivre la course poursuite. Vous pourriez peut être faire le même concept sans avoir préparer une destination et donc en étant plus discret. Sinon bravo continuer comme sa.,5
Je suis amoureuse de Cathy ! Elle est géniale ! Excellent ce concept,5
Les meilleurs 👌,5
"3:58 ""Suspection""? .... gros tu ferais mieux de pas sécher les cours la vérité.",3
56:00 OMG ?! Mérité,1
"Je ne suis pas en France sinon je l’es aurait direct choper, putain les gens dès la première photo publier y’a un site qui décrit toutes la géolocalisation l’heure la date tout d’une image prise que vous aurez eu toutes les données sans parler du reste ou y’a tellement de truc facile pour les localiser",1
Magnifique ce concept,5
Cathy la goat,3
"Après Étienne moustache, bientôt Antoine moustache. Serait-il possible qu’il existe un crack code lié à la pilosité facile 🤔",5
Les 20 dernières secondes sont incroyables,5
Épisode 2 on attend fort,4
Superbe aventure 👍👍🔥🔥,5
Bravo à tout ceux qui se sont investis 👍,5
"Clairement il fallait frauder le péage ils auraient ez suivi, tu te mets derrière la caisse de la prod et part en même temps mdr",1
"Par contre la meuf de la prod elle bombarde on entends à chaque démarrage l'antipatinage qui enclenche, il me semblait qu'on devait faire ça en respectant toute les lois du code de la route et rouler en toute sécurité mais faire des launch et se croire dans fast and furious à chaque péage c'est ok mdrr, comme d'hab l'hypocrisie des Youtubers, faite ce que je dis pas ce que je fais.",2
"Puis même au delà de ce qui est safe et autorisé ou pas, en vrai je m'en fous et moi même ne suis pas un exemple mais le problème c'est qu'alors il est facile de gagner au jeu si on se permet tout, ça devient un gofast, plus un jeu de piste.",3
Je repense au moment où y passe 2h30 au froid alors que j y travaille toute la journée 😅😅,2
BAHHAAHH 18:56 stylé l'allemagne mdrr,1
ON VEUT LA CHAINE D'ANTOINE ET GREGOIREEEEE,5
MEILLEURE FIN,5
C'est un concept qui est excellent.,5
J'ai plus qu'à doré.,5
Merci à vous 2 d'avoir fait ce style de vidéo.🔥🔥,5
"Le concept est génial ! La vidéo est epic, masterclasse",5
Grégoire = Tom Hancks,5
Meilleur concepte il est incroyable,5
les musiques de Rayman qui font plaisir,4
"Et sinon comment il va le bateau de Cathy et Christophe? parce qu'ils ont clairement beaché, effectivement... oO",3
"Et Carlito : ""On vous rembourseraaaaaaa""",1
GG quand même sur l'action.,3
"Les transports ""RABOUIN"" !? Sérieux !??",5
"Bravo les gars, et rpz Amiens !",5
Merci à Cathy et Christophe pour ce moment épique ! C'est cool qu'il y ait des gens de toutes âges qui se prennent au jeu,5
Il s’entraîne pour réussir à la saison 3 de celebrity hunted 😂😂,4
meilleure vidéo depuis longtemps,5
C'est quoi la musique lorsque c'est la carte de France qui est montrée ? Merci ! 😊,3
Tiens vlà les collabos,3
Trop chaud 🥵,2
"Les meilleurs gagnants qu'il aurait pu y avoir, des mecs qui aiment la techno",5
"L'un des gagnants ressemble beaucoup à Thierry Vigneau Boiserie, ou c'est moi",3
Il fait tout noir !,1
"C'est quoi la chaine youtube des gagnants !? Ils me font délirer , j'ai bien envie de les revoir !",1
les musiques de rayman en fond jpp,3
On veut leur chaîne !!!,5
Il y a marqué jeep sur le siège,3
vous etes con une voiture avec des vitre teinté c bon les mec,4
10000€ il a remboursé son essence xD,1
Trop bien le concept,5
La vidéo va être insane !!!!!!!,1
Le jour ou Mcfly et Carlito se sont fait attraper à 50m de chez moi 😱,1
C’est bon ils ont leur chaine,4
Des gros recopieurs d’inoxtag,5
"Très très chaude d'avoir le Youtube des gagnants ! Ils ont l'air ultra bonne ambiance & leur réaction à la fin est vraiment belle. Même avant qu'ils évoquent le fait d'ouvrir leur chaîne, je m'étais dit que ce serait cool de les voir + souvent sur Youtube !",1
"Le ""on vous remboursera de Carlito""😆😆😆",1
Ce croisement de regards à 50:36 ! Magnifique :),5
c'est quoi leur chaine ?,3
quelqu’un connaît le nom de la musique à la presque fin (44:09 jusqu’à 46:00 à peu près) ? merci d’avance !!!,2
"Si un jour on pouvait avoir leur chaîne en comm ça serait une dinguerie quand ils se lanceront, celui qui l’a svp envoyez la 🥲😂😂",1
Incroyable !,5
POV : Le plus gros flop sponsorisé de votre chaîne.,1
Les pire enquêteurs son enfaite eu les  meilleurs,5
Bon c’est bien beau tout ça mais « FINAL MIX AND TWIST »,4
Un “vent” un van du con ça se prononce “vanne”,1
Les deux mon tuer à 48:31 mdr,1
Incroyable en plus les boug c’est few teknoman,5
« Ça se trouve ça veut juste dire qu’ils sont assis sur un banc là »🤣 19:57,3
C’est pas votre truc d’être fugitif lol,1
Les pires enquêteurs 🥳,5
Grave style comme concept,4
"""y'a des vocal par région, y'a des vocaux général"" 16:04",3
Tellement émue pour les gagnants c'est incroyable ! On veut leur chaîne youtube !,5
McFly et Carlito: sasaeng mode activé,5
J'ai versé ma petite larme quand ils ont dit cuiteauchette (j'aurais jamais pensé écrire ça un jour),1
13:45,1
Trop cool ce concept,5
Mdr ils sortent du bateau devant la maison familiale incroyable de voir ça,5
"Hahaha ""Jeep"" mais comment ils savent ??? c'est écrit sur le siège",3
Mais … que fait mon neveu dans votre vidéo a 18minutes40s 😨🤣🤣🤣🤣🤣,3
J'ai pleuré ptn... Merci 🤣🤣🤣,5
J'en est les larmes aux yeux pour vous sa fait tellement plaisir vous allez pouvoir faire votre chaîne bravo mc fly et carlito,5
Je comprend pas pourquoi personne n'a sauté dans l'eau à un moment ?,2
C'est un des concepts les plus cool que j'ai vue !!!!,5
Chuis deg je savait pas j'aurais pu les choper je suis a Mâcon,2
Oui il y a des vocals,3
Incroyable :'),5
Cathy goat ❤,4
GG mais sa me fume au moment où le mec en bleu (enquêteur ) il demande des perquisitions sur les feus rouge ect… 😂,2
pour l'épisode 2 faites genre qu au bout d'un certain temps vous avez un malus qui pourrait etre de ne plus pouvoir utiliser de véhicules par ex et vers la fin ya tellement de malus qui s'accumulent que c de plus en plus dur,2
👏👏👏👏👏👏❤️❤️❤️❤️,5
Incroyable sa écoute du gros son les gagnants 🦶🔊,5
Waouh les mec vous assuré un autre volet comme prévu j'ai hâte,5
"des le début je savais que c'était cette équipe qui allait gagner, ils méritent de fou",5
Ça serait cool si un jour vous faisiez une vidéo avec le gars qui a chanté le générique de Pokémon,3
Méli mélo 4 ?,1
Amiens,4
Incroyable vidéo !! Maintenant faut faire la même chose pour Xavier Dupont de Ligonnès lezgooo😭😂,5
Masterclasse,5
"18:56, le gars a vraiment écrit les n*zis???? Mdr c'est pas bien... je ne cautionne pas, même si c'est quoique peu drôle",1
Ça rappel Mr beeest bravo a vous,5
La vidéo était franchement incroyable le concept est fou et les gens sont vraiment fort! Même moi j’ai stressé pour la scène du bateau et de l’autoroute à la fin. Incroyable,5
le resto a la fin CEST JUSTE A COTE DE CHEZ MOI !!!!!!!!!!!!!!!,5
c nul,1
le garcon du debut il est dans mon college !!!!,5
"Les frissons de l'adrénaline ! Félicitations à tous, c'est beau de voir une commu qui s'entraide et on a hâte de retrouver tout le monde sur Youtube !",5
J'ai regardé cette vidéo sans  en attendre grand chose (d'où le fait que j'ai regardé si tard haha),3
"Et franchement, c'était chantmé de fou",5
Trop trop content pour les gagnants !! 10k (et un monopoly tout neuf) c'est une dinguerie ! (Et je kiffe leur remix) Hâte de voir leur chaîne !,5
a 18min50 regarder le nom de la frontiere allemande,1
mais comment ils savent que c'est une jeep ? c'est juste ecris sur le siège mdr,3
Mcfly au début c’est il ressemble trop à nekfeu,3
Dès que les gagnants ont une chaîne YouTube appelez-moi ils sont géniaux bravo pour le concept les gars vous êtes géniaux aussi🎉❤,5
Putain la chaine YouTube des gagnants elle est ou ???? Rt un grand bravo a eu et a mcfly et carlito le concepte est dingue (comme tjr ),1
Vous êtes au listenbourg ? 🤣,1
Comment ça mon reuf vous êtes a Woippy 🤣 avec des donuts sucré au sucre 🤭,5
