Comment,Number
Vas y c'est bon il faut en faire une série ça se voit que c'est ton terrain de jeu 😂,4
Tellement bien cette vidéo mais la prochaine fois enlever la goupille et la cuillère de la grenade😂😅,3
Vidéo super intéressante merci pour ce contenu 👍🏻,5
Pt2 on est chaud,3
ref,3
On veut une video d 1h sur le gars des explosifs!!!!,1
Vas au CUC en vrai non? Tu kifferais de fou!,1
La vidéo est ouf 🔥 PS : C'est quoi la réf de la veste de Sid à 32:10 svp,1
Vidéo incroyable continue comme sa 💪💪,5
"Bravo, dinguerie comme vidéo. Tout les guests sont top !",5
Le truc qui mais faire rire sais qu’il a dis en dirai une gotique en 4ème 😂😂,3
Quel est le métier que fait jean François?,5
franchement j'attend la video chez l'ancien,5
Trop lourd la fenêtre du terrain d’airsoft Powergun mdr😂,2
s'il te plait je t'en supplie fait un épisode 2,3
"Djilsi, Sacha, BenJ et Marcelin et toute l’équipe ! Je vous remercie ! Depuis quelques jours que j’ai découvert votre chaîne, et étant en dépression, grâce à vous je retrouve à le sourire au travers de vos vidéos ! Vous êtes vrmt drôle et vous me faite penser à autre chose ! MILLES MERCI ❤",5
Trop trop bien,5
la dernière cascade c'est vraiment le quotidien de vilebrequin,5
Roooh incroyable 😁😮,1
Djiilsi c notre deapool français,5
*23:14* On dirait un saut de luchador 😂,1
"On veut une partie deux s’il te plaît 🙏🏻,sinon vidéo incroyable ❤",3
Ct incroyable refait d’autre vidéo cascade,1
Épisode 2 de ce format ou je le desabo et je met des pouces rouges mec,2
Énorme !!!! Encore d’autre cascade🔥🔥🔥,5
ON veut une video avec jean françois,3
Mec pour réussir à faire des tonneaux demande a @Laskoshow 😜,4
en vrai c’est un métier incroyable,5
J'attend la vidéo avec le mec qui travaille depuis 50 ans et qui fasse une vidéo dans son hangar,4
Fou,3
Vidéos de fou furieux j ai trop kiffer,1
perso j en veut encore de plus si sa te permet de vivre ton rêve de goss alors on en veut encore plusss FONCEEEE rêvé et fait nous kiffer 💪🏻💪🏻💪🏻,5
J’arrive pas à savoir si le type de 70 ans est une énorme fraude ou un ptn de génie,1
Olala JF il est incroyable !!!,5
Je veux que ce soit mon père !,5
félicitations !! référence des chevalières ?,5
Super contente que Sid ait pu faire ces cascades ! Sinon trop mim's Jean François,5
Incr la vidéo,1
J’attend déjà la prochaine,5
Vidéo incroyable encore une fois,5
C'est un grand oui !,5
Bravo !,5
Épisode deux pour avoir un tonneau.,3
"Continu, c’était incroyable",5
C étais grand diose merci d avoir partagé ta passion,5
incroyable cette vidéo ! trop contente de te voir autant kiffé !!,5
Je vous découvre et je dois vous dire que vous n'êtes pas très fut fut...,3
Ca rend bien de FOU,4
"Mais woa le mec qui fait sa passion est incroyable !!! Drôle, fort, passionné c'est trop beau",3
partie 2 !!!,5
Cette vidéo était folle..! Essaye de refaire une vidéo avec Jean-François ça pourrait être fou Djil ! Continue comme ça !,1
"Incroyable Djilsi, j'ai flippé quand ta visière était ouverte sur le tonneau mais heureusement tout va bien, grosse force à toi et tout peut arriver il suffit d'y croire!",5
Petite pensée au youtuber Tristan qui aprévu de bientôt sortir son PMP cascadeur :'),5
incroyable métier superbe vidéo !,5
Incroyable sid !,5
JEAN FRANCOIS JAI LINPRESSION DE LAVOIR DEJA VU,3
Incroyable cette vidéo !! JF c’est une pépite !,5
Mais NAN !! 14:17,3
CQB POWERGUN terrain d’airsoft à orgemont délire,5
"Bonjour à toi, figure toi que malgré le faite qu’on ai passé un petit moment en semble  là et qu’il y a la feuille de service, je n’ai absolument pas ton e-mail. Par contre je t’ai laissé ma carte de visite donc si tu pouvais m’envoyer un mail avec en plus ton téléphone, ça me permettrait de t’envoyer les vidéos de ce tournage que visiblement vu les commentaires ont été extrême apprécié.",1
"Non, je ne sais pas qui fait le montage et les petit effet incruste . mais je trouve ça vachement bien fait et très dynamique. Bravo les mecs",2
"""J'ai fait des James Bond, des tas de conneries..."" 😅",5
merci de nous faire kiffer en général et d'autant plus dans ce genre de vidéo ou tu kiffes a fond et c'est le principal,5
Jean François le roi ❤,5
Incroyable bg,5
Salut!,5
Je poste ce commentaire dans l'espoir d'une réponse positive...,3
Je suis en licence cinéma et audiovisuel et je suis en recherche d'un stage d'une durée minimum d'1 mois ci possible en juillet et/ou août dans le domaine du cinéma et de l'audiovisuel.,3
Merci à vous,5
super video !,5
"Tous les intervenants avaient l'air hyper cool, mais Jean-François ça reste quand même un gars à part",3
On ne voit presque jamais les backstage des cascades alors merci de nous faire découvrir ça a travers tes yeux et ceux des professionnels !!,5
Ils aurait du faire les tonneaux avec là tesla,3
Désolée du retard,2
"Excellent, on espère que tu continueras d’autres vidéos sur ce thème 👌",5
Incroyable! Continue comme ça ♥️,5
la visièree !!!!!!!!!!!!!!!!!!!!!!!!!!! putain le stress,5
j'ai fais la 3eme aussi c'était pas mal en vrais mais j'avais pas de prod moi 🤔,3
Je veux un épisode 2 avec d’autres cascades 👏,4
Un bonheur !,5
La deuxieme casacde ;-;,5
"Incroyable mec, puis tout le monde est hyper gentil et passionné !",5
Fait une vidéo avec la compagnie,4
Incroyable 🔥🔥,5
Super ! On dirait un gosse qui à le jouer qu'il voulait le plus au monde. Contente pour toi !,5
incroyable,5
Vrai masterclass. 😲,5
ptn tu fais chier elles sont tout le temps géniale tes video rien a redire,5
"J'ai oublié de commenter , du coup je le fais 2 jours plus tard",2
"Dinguerie , ça fait plaisir de voir à quel point tu aime ça,  la vidéo est ""simple"" dans son concept , tu te fais kiffer et ça fait plaisir à voir . Et évidemment ce n'est pas simple dans la réalisation,  il y a toute la prod et la sécurité et une grosse vidéo comme ça ça fait plaisir.",4
Merci pour ça,5
mais il est trop bon délire le chauve,3
"merci énormément Sid, te voir heureux en réalisant ton rêve de gosse, ca n'a pas de prix/ tu es passionné ça se voit",5
#on repart sur d'autres vidéos dans ce style ? = OUI 🌈,3
"car tu dois le faire c'est ce que tu aimes alors just do it, mais prend soin de toi avant tout",3
"Chaque vidéo de Djilsi c'est une nouvelle Masterclass, c'est fou quand même 🤣",5
Banger,1
Video hommage à sidjilparcour 😄,5
trop hâte de vous revoir dans un entrepôt JF Spielberg et toi !,5
La seul chose de bien à Le cateau ptdrr l'école de cascade,4
cool la vidéo sponso avec une pub toutes les 10 minutes ca rend la vidéo irregardable merci !,5
elle est incroyable cette vidéo 🔥❤️,5
nouvelle profession en vue 🫶,5
Top! On y va ensemble ! Let's Go! 💪,5
"l'art des intros incroyables, TAH l'époque",5
Bravo un rêve de réaliser 🫶🏽,5
Ton gros nez là,3
sid on t'aime merci d'être revenu,3
"Djilsi, il nous faut plus de vidéo comme ça",2
faire une carrière incroyable comme ce monsieur pour finir sur une vidéo de Djilsi... Quel gachi.. (je rigole bien sûr),5
Continue cette série,5
A quand le retour des cache la cam ?,1
Super vidéo 🎉🎉,5
"Les muscles , la muscu te réussi sa se voit bg",3
Let’s go nouvel video tu meilleur YouTuber,5
Masterclass,5
Let's go une prochaine vidéo avec JF :D,4
"Passe une journée avec Sarah Lezito, championne de France de Stunt et seule cascadeuse moto dans sa catégorie !!",5
continue les vidéos comme ça!!,5
Cest un keef de revoir sid !,5
j'ai trop kiffer,2
Mec c’est génial j’ai ADORÉ merci,5
Mon métier de rêve,5
Je suis si heureux d’avoir cette vidéo c’est la meilleure de Djilsi incroyable ptn j’ai pas les mots,5
"Jean François il est incroyable, ça se sent qu’il aime sa passion, j’espère qu’il y aura d’autres vidéos comme celle la, j’ai vraiment adoré, merci",5
"""après j'ai fait les frais effets spéciaux des James Bond, des tas de conneries"" 😂😂😂",2
"Je n'ai pas l'habitude de commenter tes vidéos (que je regarde depuis un bon moment maintenant) mais en visionnant celle-ci je m'y suis sentie obligée. Je pense que c'est ma vidéo préférée de ta chaîne, parce que déjà, en tant que passionnée de cinéma, je suis ravie de voir l'envers du décor concernant les cascades, les chutes et les illusions requises pour faire croire une fois au cinéma, que tout est vrai. Ensuite, j'adore ton énergie. Tu sembles toujours de bonne humeur et tu possèdes un petit truc qui met automatiquement les autres dans un bon mood. Cette vidéo était vraiment géniale, et les trois mises en scènes avant les cascades ont rendues la vidéo encore plus folle et agréable à regarder !",3
Bie,4
La musique de free dance à la fin pépite 👌🏻,5
la vidéo est folle,2
"Plus Djilsi se prends des coup de canon dans la face, plus il devient blanc de poussière c'est pour me tuer mdrrrr",2
Oh les tonneaux en voiture pas besoin d’être cascadeur 🤣🤣🤣,5
Incroyable frérot!,5
C'est trop bien ! Vivement la suite !,5
Incroyable la vidéo !! Bravo aux équipes ! Et un deuxième épisode ce serait trop cool,5
"Vidéo géniale! Déjà incroyable de découvrir ce métier de zinzin et des gens aussi passionnés. Mais surtout, n te voit grave kiffer être là et prendre un plaisir fou, c’est bien. Merci pour cette vidéo 🔥🔥🔥🔥",5
C’était incroyable,5
"Sid trop heureux tout le long c'est trop mimi à voir ! la passion dans la voix des cascadeurs, vraiment impressionnant... et merci Manas pour un cadrage et montage toujours de qualités :))",5
Cool la vidéo !,5
"Franchement, excellent format ! Si ça peu faire découvrir l'envers du décor, des gens passionnés, je dis oui tous les jours !",5
"Un épisode avec David Belle sur le Parkour, l'histoire et la philosophie de cette discipline, ses cascades de Banlieu 13, ça serait fou 🔥",4
Maintenant que tu es cascadeur fais nous des films,5
"Je suis pas un expert, mais la visière qui s'ouvre pendant le tonneau ça peut tellement être dangereux ...",2
Episode 2 nécessaire !!! C'est ta passion et ca se voit continue par pitié c'est un pur concept !!!,4
"le sentiment de retrouver le Djilsi authentique, un bonheur, bravo",5
Trop trop bien cette video! Ca te ressemble tellement Djilsi!,5
Djilsi avec un T-shirt Pink Floyd c'est un grand oui,5
28:33,3
"Sid , va chez le monsieur jouer avec des gadgets rigolo.",4
S'il te plait.😂,1
Par pitié refais en ct incroyable,1
Encore un banger,5
incroyable,5
Grosse force à sa meuf qui va  voir djilsi faire des trucs de plus en plus fou quitte à risquer sa vie mdrr,2
"Encore !!! Super vidéo Sid, un pur moment de kiff comme d'hab !!!",5
Pour la partie de la partie de la fenêtre c’est sur le terrain d’airsoft powergun dans le 91,3
Hâte de la vidéo avec Jean-François,5
Super Sid,5
on  veut une vidéo avec JF la légénde ! super VOD en passant,5
Encore encore 👏🏻👏🏻 GG,5
Faut que tu en fasses une série ya encore trop de stunts possible !,3
"Incroyable la vidéo, étant moi aussi intéressé par ce milieu c'était trop intéressant vraiment quel retour de fou Sid bravo !",5
hello fais ce que tu aime du moment que tu kiff c'est le principal :) j'ai adorer la vidéo perso,5
Insane la vidéo,1
Trop bien ❤,5
"incroyable la vidéo ! ça se voit que tu kiffes vraiment et que tu t’éclates donc c’est mega kiffant pour nous aussi, continue ce genre de vidéo c’est trop bien !",5
refait en c’est incroyable,5
Incroyable,5
Il m’a fait trop peur quand sa visière était ouverte pendant le tonneau,2
TRO COUL Lé GA,4
"Tes vidéo top, mais, mais.. Tu parle à des gars qui ont travaillé dans des légende cinématographique, t’as du s'en doute poser pleins de questions, montre nous ça stp, love love.",3
vidéo incroyable ça se voit que c'est quelque chose que tu kiffe vraiment c'était un plaisir à regarder,5
Incroyable bravo à tous ✅️,5
La bienveillance du gars qui t'applaudis à chaque essai 🤩,5
Dernièrement je prenais un peu moins de plaisir sur tes vidéos pour être honnête mais celle-là m’a choqué tout était bien le concept les personnes et le montage avec les choix musiques était parfait. Bravo 👏,3
Wawwwww dès le début on est direct dedans,3
Ca fait tellement plaisir de te voie encore plus épanouie dans tes video ! Ton duo avec Manas me régale et on veut clairement un épisode entier avec jean Francois,5
Refaite un épisode les gars svp,3
Gg,5
Go Djilsi ! Régale nous avec de nouvelles cascades et fais toi  kiffer !,1
Continue cet série ! C’est beau de te voir épanouie,5
top top top 40:05,5
"Ca c'est autre chose que filmer ses vacances! un épisode par an, c'est jouable?",5
le tee shirt pink floyd c’est pour que je t’épouse mtn oouuuu?,1
Jean François tu lui parle 10 secondes tu sais que c'est un personnage principal,3
video de taré,4
incroyable!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
Incroyable ❤,5
Lourd !,2
Prochaine video les décors du cinéma,3
"C'était super intéressant et extrêmement impressionnant ! On aurait dit un gosse tellement tu étais heureux, ça fait grave plaisir. En espérant en découvrir d'autres à travers tes vidéos",5
Juste génial comme d’hab,5
Donc une deuxième est en préparation c'est ça ?,3
"Parce que tu kiffes, on kiffe go en refaire sur 3 saisons",5
La séparation avec le groupe qu'on a tous connu était un pari risqué pour toi je pense mais honnêtement j'adore tout autant les vidéos et ça permet de diversifié les sujets c'est vraiment top !,5
Vraiment géniale cette vidéo,5
Le mec a grandi avec les Jackass début de la vidéo il pète une vitre en plus il a un maillot pink floyd  il est dans une casse masterclass un pote comme ça ou rien j'ai rien.,5
referencement,4
"J'veux le même GUN que lui ahah, ça déchire ce genre de gadget!",1
0:12 si manace arrive pas à ouvrir de dehors pourquoi toi tu arrives à ouvrir dehors par l’intérieur jsp si c’est claires 😂 bref bonne vidéo,1
On reveut une vidéo avec JF,1
le retour tous les samedis de djilsi c’est un bonheur ❤🎉,5
C’était GÉNIAL ❤,5
Je t’en supplie fais un épisode 2 😍😱🎉,5
Il a fait le clip de plk la dinguerie,5
Encore un défi de réussi pour le Djilsi 🎉🔥,5
side eyes nan je déc j'ai kiffé ma grande tante,3
"Merci pour cette vidéo, tu nous avais manqué 🙏😍❤️",5
si tu veux faire des tonneau faut aller plus vite que ça ^^ et puis la rampe c'est pas la bonne non plus mdr,2
"Salut Djilsi, Manas et toutes les personnes présente dans cette vidéo vous êtes les bosses vraiment merci pour ce que vous faites c'est incroyable continuez comme ça je vous souhaite le meilleur",5
Jean françois >>,5
trop bien!!,5
La vidéo est incroyable !!,5
Ta visière étais mal fermé mon frero.. force pour tes vidéos.celle la au top.comme dhab enfaîte.😅,5
"Je viens de commencer, je kiff le mec des effets spéciaux mais j’ai pas capté son nom! Mais vraiment la passion la détente la rigolade, le feeling avec sid j’adore tout 😂",2
"C'est super intéressant de voir ce travail sur les effets spéciaux et ceux des cascadeurs, il y a un travail incroyable derrière tout ça. Merci de nous l'avoir partager !",5
"C'est incroyable comme vidéo, faut vraiment que tu en fasses d'autres, j'adore",5
Déjà rien que le t-shirt Pink Floyd ça fait plaisir,5
C’est terrible je sens que tu va te reconvertir à ce métier !,5
ok on veut trios vidéos de cascades en plus,3
C'était trop bien ! On sent ton amour de fou là-dedans et le gars là avec la fenêtre il est légendaire.,5
Tellement bien de retrouver notre rdv du samedi 😍,5
Oui pour un 2e ep (fais attention à toi quand même mdr... 😅) La cascade avec la voiture impressionnant de OUF ! 😳👌🔥,5
La classe... Merci,5
Trop chaud pour une partie 2,2
"Je trouve ça fou que ce monsieur qui a travaillé pour tant de grands films et séries, se retrouve a faire des trucs pour Sid’ gg",5
Incroyable le pyrotechnicien ! Il est génial ce mec faut absolument que vous refassiez des choses avec lui !,5
Il est fouxx ce Djilouxx mais il a l'air heureux et ça c'est bonheur ! GG  :),5
"2:18 "" première casacde""",3
"Franchement Tournage super avec un mec adorable, c’était un kif de ouf comme in dit constamment. Le mec est génial ça m’a fait vraiment plaisir de participer à ce tournage. J’espère qu’on va refaire ça dans nos entrepôts ou sur un tournage.",5
"À bientôt, jean françois lemaire de pyrofolies",3
Une vidéo avec Laskoshow ça serait incroyable,3
Il faut 100% une 2eme video avec Jean Francois cette masterclass 🤌🏻,5
Épisode 2 chez le papi détendu du gland !!,1
Refaites une vidéo avec le monsieur svp,3
"L'equipe est incroyable, ca ce voit que tout le monde y mettait son coeur meme si cetait pas un grand tournage de film <3 super video",5
Le gars au début flex à mort mais en vrai il a bien raison,3
<3 trop bien,5
Louuuuuuurd !,1
Trop cool là ou quoi,5
Trop cool la vidéo 😎 Sa serait tellement bien d'avoir un groupe de gens ou ont apprend et s'amusent à faire des cascades h24,5
ÉNORME. Ça fait du bien des vidéos totalement différentes de ce qu'on a l'habitude de voir à la fois sur ta chaîne et sur YouTube en général. On en veut encore !! Gros pouce bleu.,5
Et gros respect à toi et à tous les professionnels qui t'ont accompagnés.❤,5
"J’arrive pas à croire que c’est ce vieux monsieur, qui a donné les effets sur le son  du moment de PLK il est trop fort, respect à lui 🤟🤟🤟👍👍",5
j’ai besoin de la musique pendant sa chute à travers la fenêtre.,2
oui,3
Le rythme de la vidéo était super agréable,5
L'équipe qui t'a entouré est vraiment incroyable la vidéo est trop bien !,5
"Incroyable, mec!",5
Tu ressembles a Chris Bumstead en vite fait,5
Gg,5
mais gros deviens cascadeur stp,3
La scène du  tonneau en voiture c'est la meilleure prévention de la route quand on voit en slowmo tout ce que tu te prend dans la geulle,5
sid je t’adore arrête jamais merci,1
La vérité je veux voir djilsi dans un film !,5
Une  tuerie le reuf,5
Le mec sort du tournage d'un clip de plk pour aller tourner la série twd sur Daryl après avoir tourne des chef d'oeuvre le goat.,4
"Bon bah Jean-François le GOAT, faut tellement le réinviter sa ce vois il t'a pas encore tout montrer, et c'est sur que tu va kiffer. Sinon le concept est genial, découvrir les backstages, te voir faire des cascades, personnellement je continuerai a regarder si tu en fait une série. Bravo a TOUTE l'équipe aussi, c'était genial j'ai pas senti les 40 min passer, j'espère qu'on te reverra encore sur ce genre de video, et d'après les commentaires que j'ai lu je suis très loins d'être le seul a avoir aimer et a vouloir te revoir sur ce genre de vidéos !",3
"Une partit 2 quand tu veut, la vidéo est juste incroyable",5
Par contre t’avais pas mis la visière 😅🤣🤣,3
encore,5
"Quel plaiiiiiisir de voir la notif de ta vidéo 🥰 En plus elle est géniale ! Te regarder pratiquer ta passion, voir les équipes (trop adorables les gens 😍),voir les backstages (j'ai appris tellement de trucs !!). La bise masquée ! Un coucou à Manas 👋 ce serait cool d'avoir une suite avec JP 🤭",5
la grenade n'est pas dégoupillée,1
incroyable la video,5
Ah quel scadeur !,1
C'est passionnant !,5
C'est un grand oui pour plus de contenu cinéma sur la chaine 🤩,5
L'anecdote sur plk 😂😂,4
"On devrai payer pour pouvoir regarder une vidéo comme ça , vrm une dinguerie merci djilsi !",1
Hâte de revoir Sid avec JF chez lui 🤣🎉,5
j'adoreeeeee,5
"Jamais vu Djilsi autant émotionnel. Tant que toi tu kiff, moi je kiff !",1
"Elle est super cette vidéo ! Jean Francois est trop cool ,trop gentil en + . Sa passion transpire à l'écran c'est genial ! Merci",5
Jean François a la voie de Johnny Hallyday 😂,4
"INCROYABLE ! Ils sont tous super en + , le mec qui bosse depuis 50 ans dans ça est super ,il est passionné ca se voit ,et il est hyper gentil .",5
"cette vidéo est une masterclass, et obligée de parler de jean françois c'est une pépite, tout ce qu'il a accomplis et il est beaucoup trop drole",5
On veut des vidéos avec Jef !,5
6:37 le fuck you c pour me tue,1
"fait ce que tu aime , que tu est les vue ou pas",5
Incroyableeeee,5
On t'aime Djilsi !!! INCR,1
Let's gooo ! Merci beaucoup pour ce partage ! S'il te plaît refait en 🔥,5
"Ce mec est fou , j’adore 😎🤯",5
Ça fait plaisir de te voir vivre ce genre d’expérience !,5
On veut une partie 2 chez Jean François !!!,4
"Donne toi a fond mec , a l'écran tu a vraiment l'air dans ton élément 👌🏼",5
Complètement incroyable cette vidéo 💥,5
J’ai adoré !!🫶🏻🫶🏻,5
Le drip de Manas est remarquable (superbe vidéo accessoirement),5
Très beau T-shirt Sid !,5
30:00 petit ??,1
On attend évidemment un épisode 2! 😊,3
Vidéo de fou ????,1
"Video folle comme d'habitude, j'aimerais tellement te voir avec la compagnie 👌👌",5
On attends la video avec Jean-François! :D Trop bien cette video!,3
le contenue de zinzin et l'équipe de cascadeurs des pépites épisodes 2 3 4 5 commandés la vite vite vite,3
Bahaha oh la vidéo de zinzin,1
10/10 le vieux 😂,5
la vidéo de fou vraiment elle est incroyable,5
la vidéo est TROP STYLÉE PTN,2
Jean François c’est un tare il aurait fallut l’emmener au usa à la place de manas,3
"Juste I N C R O Y A B L E, te voir t'amuser autant à realiser tes rêves c'est clairement le plus beau cadeau que tu puisse nous faire, c'était un kiff du début a la fin, merci ♡",5
"Incroyable, go refaire des autres vidéos de ce genre",5
Juste Incroyable 🤩,5
"svp faites du vieux qui dit ""fuck you"" au début, un même, par pitié .",1
carré,3
"C’était trop bien 👍 go pour un épisode 2 avec du feu, des sauts et une scène de combat",4
Une vidéo incroyable avec 2 mec incroyable génial comme d'hab ❤❤,5
Vraiment incroyable hâte d'une partie 2,5
dans les casses tu récupère les pièces de voiture donc tous les pété est inutile,1
Masterclass sur masterclass,5
"go chez papi , faire des conneries!",5
Concept à approfondir bravo !! Trop fort,5
