Comment,Number
"9:56 ""l'alcool c'est pas un bon message à faire passer aux jeunes"" -> On boit 100 alcools",1
la ref à Rrrhhh à 7:52 c'est pour me régaler,5
Le concept voire de l eau qui resurgit finalement en 2024 me tue 😂😂😂😂😂,2
La scene avec amixem qui se moque du concept ''on boit de l'eau'' est trop marrante quand on sait qu'après il a fait 100 boissons...,2
... 2 fois,1
trop cool il y a l acteur qui a fait les tuches,5
La ref de rrrrrr 😂,3
Wsh y avais Joseph de la video  de inox mdrrr😂,1
"Cyprien au chômage ! les court métrages, c'est tout ce qu'il lui restait !",1
Montceau les mine,5
10:02 un visionnaire !!!! Boir de l'eau 😂,5
djef tuche,1
Grand coup de chapeau à Jean Paul Rouve qui garde son jeu d’acteur intact face à tant de médiocrités.,5
"Lena c’est vraiment catastrophique, limite gênant",1
07:50 la ref a rrrh 🤣🤣,1
Le flash forward incroyable d'une video où des youtubeur boivent de l'eau !! 😂,5
Je me rappelle de la sortie de cette vidéo ça me rend fou le temps est passé si vite...😢,5
Pourquoi vous ne refaites pas des sketchs écrits??,1
"Auto-roast, le prélude",5
"9:59 ""C'est l'alco*l, c'est pas un bon message à passer aux jeunes""",1
Dit-il alors qu'il est bourré a la fin de chaque vidéo construction / survie / lego avec Thomas 🤷🏼‍♀️😂,3
(Mais on l'aime bien quand même le Papamixem ✨❤),3
super méca coul la vidéo 😄👍,5
salut mcfly et carlito moi je m'appelle Simon adam et j'adore votre jène youtube 👍👍👍👍,5
7:50 Qui ont la ref du film rrrrrrrrrrrrr,1
Choqueee lama facheeeeeee🤣🤣🤣,1
"10:04 monsieur ytb parle de boire de l'eau , ben voyons . Qu'est qu'il y a 2 ans plus tard , une dégustation d'eau minéral . tien tien tien ,",1
C vrm lama fâche ?😶😶,1
9:17 on entend quelqu’un de la prod où mcfly je sais pas rire 😂,1
Fabien m'a mis ko,3
Je suis triste la vidéo avec Guy à la fin n'existe plus (oui oui j'ai tapé le lien),2
Meilleur moment 13 :33,5
❤,5
j adore,5
mauvais,1
"2 ans plus tard, ils feront une vidéo sur l’eau 😂",3
7:50 qui à reconnu la référence au film rrrrrrrrrr!!!,5
"je suis retournée sur cette vidéo et à la minutes 10:14 , il propose une idée de boire de l'eau...2 ans plus tard mcfly et carlito sorte une vidéo sur des eaux plates et gazeuses 🤣🤣",1
écsèlant vidéo 👍👍👍👍😄,5
rouve ressemble de plus en plus à la palmade,5
Qu’est ce qu’il fait là le mec derrière Léna,5
Vidéo sous-côté selon moi.,3
10:04 c'est malheureusement devenu réel,3
"""on pourrait boire... de l'alcool"" 1 ans plus tard amixem ""on boit 100 boissons d'affiliée"" (2x)",1
"""de l'eau""  2 ans plus tard mcfly et carlito testent des eaux...",3
eh un visionnaire jusqu'au bout le patron de youtube,1
j'ai la ref du Guy 2 ans plus tard...,2
Oh mais c'est Jeff Tuche,3
Incroyable la réf à Grrrrrr j suis choquer 😂,1
Mcfly et Carlito 2 an après il on vraiment fait la vidéo pour comparer de l’eau,5
"2 ans après, Mcfly & Carlito ont bu de l'eau... Masterclass.",5
7:45 la réf a Rrrrrrrrrrrrr 😂,1
Oeoe le 71 😂😂😂,3
"9:52 Et maintenant @Amixem qui fait ""Boire 100 boissons"" 😂",1
9:55 un petit contre se camp si je puis dire,3
S,4
Pipi,3
c'est plus GUY La ref a RRRrrrrr,1
C'est bien de regarder les youtubers surfer sur leurs propres clichés.,4
Monsieur le directeur...des imbéciles intellectuelle villageois ici à Lomé m envoi des vidéos subjectivement de type réducteur.Au fait quel est leur intérêt ? que je ne m abonne plus de rien ou que je me desinstalle de youtube ?,1
Sans amateurisme de la part de ces techniciens..bordels,1
7:47 qui a la ref😂,5
Trop long non ?,1
>BOE3IKN  VROA$,1
Mister V régal mm Internet 😂😂😂😂,5
Natoo c'est la meilleure😂😂😂,5
OMG mais c’est José,3
"""Lama fâché "" c José dans la vidéo "" serials killers "" d'Inoxtag",1
Sa fais bizarre de voir mr tuche dans une video YouTube..,1
9:55 bah franchement avec les on test 100 boissons on en est pas loin quoi,1
Parce que c’est ma mère de natoo 😂😂😂😂😂,5
Le gars qui dit être Lama Fâché c’est celui qui est aussi dans les vidéos d’Inox Loup Garou IRL non ??,1
Personne a la réf a 7:54 ?,1
7:50 Géniale la reference au film Rrrrrrr,5
C'est la premiere fois que je vois cette vidéo et ca va devenir une masterclass,5
je veux que la video du patron et d'Amixem sorte vraiment ce serai trop drole🤣,5
30 jours gratuits satisfaits ou remboursés... des jours gratuits... remboursés ?,1
Lama fâché 😂😂 ???,1
TROP DRÔLE pas de bouches sale j'aime!! J'ai eu des crampes abdominales j'ai fait mon cardio  avec équipe!! 😆😄😆😄,5
José est lama faché,1
je vien juste de remarqué a 0:11 dans le mail c'est adressé a Guy et dans l'autre onglet on peu voir RRRrrr vod streaming,1
J'avais pas envie que la vidéo s'arrête,2
La vraie question est ce que c’est vraiment lama fâche,1
La ref de guy est incroyable,5
La réf a rrrRRR à 7:50 incroyable !,1
Le lama fâché il m’a atomisé,1
"Elle est géniale votre vidéo, elle ridiculise tout les youtubeurs 🤣🤣🤣",5
franck dubosc est vrmt trop drole serieux,1
"faudrai changer le titre ""libre parce que je suis riche !""",2
Vous avez anticipé les vidéos on boit 100 boissons d'amixem 😱,1
faut laisser ce genre de vidéo à cyprien merci,3
Mhl,3
Le gars qui joue lama fâché on dirait il est pas réel,1
Une ref a rrrrrr sur le guy ?,1
Amixem avant non à l'alcool pour la prévention,3
Lui aujourd'hui : on bois 100 alcool différents 1 et 2 😂😂😂,3
9:54 amixem a pris le concept mdr,5
doug et doug ça m'a tué🤣,5
Comment j'ai atterri sur la chaîne de Cyprien ? 🤔,1
Le clin d'oeil envers Antoine Daniel sur la photo à 10:35 est vraiment bien trouvé.,4
4:53 🤣🤣🤣🤣🤣🤣🤣🤣,4
Amixem a fini par boire pour le coup 😂 200boissons en 2 vidéos,1
Je suis le seul qui doit payer Nord Vpn 💀,1
La fin avec mister V est tellement géniale. Le jeux d'acteur est topissime,5
Pour Léna et même les autres ont voit bien qu’ils sont pas simples et ont assez la grosse tête,3
Y’a Jose de la vidéo à inox 😂😂,5
On en parle que ducoup amixem a fais 1 ans plus tard on test 100 boissons dont bcp d'alcool,1
La minia a la fin,3
decu que le liens de la video du pipi ne marche pas ):,2
Et Amixem fait aujourd'hui les 100 boissons volume 2 XD,5
"Amixem qui ne veut pas sortir de vidéo sur l alcool et qui sort ""100 boissons"" 1 an après 😂",1
Dire que 9:47 est vraiment arrivé ça me termine,1
Mon dieu que c'est naze,5
Pourquoi des remerciements à l’auteur de Berserk ? 🤔 13:17,1
La ref a la chanson du Dimanche je m'en remet vraiment pas 😂😂,2
Le dernier qui pisse ce serait un vrai bon concept,1
Laink il a vieilli rapidement,3
YouTube qui ratio Mcfly et carlito 😂😂,5
"dommage, le lien à 12:47 ne marche plus",2
YouTube ki est fan de mister v mdr,5
"7:45 oh bon sang, j'étais pas prêt 🤣",1
7:50 tres bel ref a RRRrrr 😂😂,5
la séquence avec Lena est juste incroyable. c'est merveilleux ce niveau d'autodérision c'est vraiment trop drole,5
vous ette les meilleur,5
"""N'abandonnez jamais. Rien n'est impossible. La volonté et la détermination nous mènent à la réussite."" - Muhammad Ali",1
10:36 Incroyable 😂 (mais réel),5
6:29 meilleur moment de la video😂,5
Le mec qui joue lama fâché c'est José mdrrr,1
Ça manque de cyprien cette histoire,3
Le moment avec amixem😍🔥🔥👑,5
10:33 OMG je viens de remarquer Antoine Daniel mdrrrrr,1
"Michou emplifie presque les ressemblances avec squeezie. Quelle meilleure methode! En rire, rendre le truc au max de l'absurde et de l'ironie plutot que se faire descendre par les haters. Ses ressemblances avec le contenu de lucas, il les a trop entendu et il les a plus qu'assumé. Ca m'enchante meme si je ne suis pas une abo...avouė que ca merite le respect!",3
4:52 Là c'est la première fois qu'on voit son visage,4
"Ahre lui je passe ,,,, je ne peux pas",3
Ça vas être tout noir...,1
"J'adore la musique de fin, il y a un lien ??",4
Je connais ce gars ! Il a fait le film « Donne-moi des ailes » ❤😊😂 le vieux mdr 😂😊,5
9:47 moi en pls sachant que amixem a sorti 100 boissons challenge,1
Le temps passé a tout mettre dans le papier bulle 😭,5
"Un an après, amixem fait une vidéo on boit des boissons",1
Pierre,4
Lama fâché,1
"L'époque de mister v , Norman et Cyprien était bien leurs sketches passer pour tous le monde , maintenant y a pas un youtubeur de bien , ils font que des truck stupide, nul , complément immature et que des vidéo Fake en essayant de faire croire que c'est vrai , ta plus une vidéo de bien, tu dois chercher des heures pour trouver une seul vidéo de bien et encore si tu arrives à la trouver",1
MONTCEAU LES MINES OMGGG,3
Donnez une chance à des petits YouTubeur !,5
genre moi par exemple 200 abonnés une vidéo par semaine !,5
Aidez les artisans de la vidéo sur YouTube la biz ! 😘 😘,5
PLS JE VEUX LA VIDEO D'AMIXEM CELUI QUI FAIT PIPI EN DERNIER GAGNE 😭😭😭,3
trop marante,2
Je me rends compte aujourd'hui à quel point Maxime est solaire et beau 😍,5
Par contre le jeu d'acteur de Michou il est claqué au sol,3
J’ai un dîner avec Anna Wintour 😂,5
la belle réf à rrrrrr!!,5
NTM YOUTUB!!!!!!!!!!!!! que des bras casser aux cervel de moinaux atarder dans leurs equipe .,1
Amixem il est juste parfait !!,5
"Maxime il y a 1 an : ""l'alcool c'est pas un bon message à passer aux jeunes""",2
"Maxime maintenant : ""On construit le château Disney sous magie"" ""100 boissons challenge"" 😂",5
JEAN PAULLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL,1
"C'est un peu un clash, en fait!?",3
Moi qui habite à Tourcoing 6:30,5
😁😁😁😁😁😭😭😭😭,5
Sinon super vidéo et le lama fâche il m’a fumé,3
"La ref du ""Guy"" elle m'a tué 😂",1
"Excellente vidéo. Je ne suis pas fan de mc fly et carlito habituellement, mais ils jouent très bien et ont beaucoup de bonnes idées de courts métrages de ce genre là.",5
"J'aime beaucoup leur travail dans ce sens là. Continuez comme ça, ça régale.",4
"Je ne savais pas pourquoi je n'avais pas regarder la vidéo, j'ai fais l'erreur de la commencer.. maintenant je sais pourquoi",2
je regarde cette vidéo 3 fois par semaine et je m'en lasse toujours pas,1
Un autre épisodes !!!!!!!!,3
10:03 amixem est juste en train clairement de parler de sa dernière vidéo 100 boissons 😂,5
Amixem a finalement réellement fais la vidéo ou il faut boire 100 boisson,5
Mais je susi vrm parti voir pour le pipi j’ai le seum 😭,3
Incroyable YouTube!,5
1 an après je remarque que le photo dans le cadre à 10:36 c'est Antoine Daniel 😱,1
"C'est exactement ça Rouve ... "" ça, ça va faire d' la moula "" 💰",5
"Bravo pour l'écriture à 3 mains et sa réalisation, par Carlito !",5
Qui a trouvé la réf à Rrrrr avec Guy 😂,4
Il est trop fort Jean Paul Rouve 🤣🤣🤣,3
Vidéo juste incroyable je suis une fane d’absolument tout le monde et comment avez vous fait pour rencontre jean Paul Rouve ?,5
Tien ses jean Daniel youtube🤣🤣🤣,5
La partie de McFly et Carlito est incroyable 🤣,5
La voix grave d’Amixem on en parle ?,1
4:39 j'lai acheter ?,1
Guy qui regarde Rrrrr! sur ses heures de travail avant de recevoir ceux qui rapportent de la moula lol,5
Il le sait pas ça le mec plus puissant que lui de YT Monde,2
amixem : « l’alcool c’est pas un bon message à passer aux jeunes »,1
aldo amixem après une bonne journée de travail à avoir construit un bunker : « RUINARD !! »,1
Je voudrais juste savoir :C'était vraiment Lama Fâché ou bien ?,2
Lama faché,1
J'adore les vidéos complètements décalées.😅😂,5
Doug Doug compte compte,4
La réf à rrrrrrrrr c masterclass,5
Réalisateur carlito? Et mcfly,1
C'est quand même incroyable en vrai cette vidéo,5
"Et le running gag de michou ""et"" squeezie tellement vrai",5
Par contre lena..... lena quoi donc bien fait ducoup,3
"nordvpn en ukraine , je suis plus trop sur",2
La video est pépite !! La réf à Rrrrrrrr!! Était obligée😂🤌👌,5
8:04 rrrrrrrrrrrrrrrr 👱‍♂️👱‍♂️,1
J'adore. ❤️,5
pour le fait de casser tout vous pourriez prendre vilebrequin,1
Super vidéo 👍 j’adore,5
YVICK c t le meilleur,5
c'est qui le patron?,1
Une très bonne vidéo avec des invités de qualité ( y ont sérieusement ramener lamas fâché) 😂😂✨🔥🔥🤌,5
Wesh DavidLafargePokemon,3
La meilleure video du monde,5
Je regarde pour la première fois 9 mois après alors quel est masterclass,5
10:10 cocobongo,1
La MasterClass Lama fâche !,5
Très très bon Jean-Paul Rouve,5
J'adore amixem,5
Ep 2 stp,3
Quelle jour une nouvelle vidéo,5
derriere il y a quelqu'un qui fume,1
amixem meilleur acteur et michou le pire 👌,5
Il manqué juste le rire jaune,3
J’adore c’est incroyable comme toujours lol🫶🏻✨,5
WTF ????,1
j'avais loupé cette vidéo ... incroyable,1
Guy Rrrrrrr!!!,1
Trop cool le passage de lister v,5
La réf au film Rrrrrrr nice,4
"La ref du film ""Rrrrrr"" une pépites 😅",5
Miskine personne n’a prévenu Amixem de sa mèche sur le côté de toute la vidéo 😭🤣😅,1
Cette vidéo est incroyable pourquoi je l’avais oublié,5
Un vidéo sur youtube sans squezzie vrm ??,1
La ref de Rrrrrrr avec « Guy » 😂😭,4
Je suis douté également,2
🤣🤣🤣,5
10:04,5
Pourquoi le COCOBONGO n'est pas dans la vidéo ?? 😢,1
La petite réf à rrrrrh,3
Mais il faut c'est qu'un sale menteur il a l'air gentil mais il y a autre chose qui se cache derrière lui,3
lama faché je m'y attendais pas du tout mais sinon super la vidéo👌,3
Insupportable ce olicar,1
Guéé,3
4:54 incroyable,5
je suis partie tapé le titre ''on boit de l'eau et le dernier qui fait pipi a gagne amixem et guy'' ds la barre de recherche pour rigoler mais y'a pas de vidéo lol dommage j'y ai cru lol,2
Mon petit jef tuche 🙃,5
Waaaw le portrait d’Antoine Daniel mdrr xD,5
I'm not bossy I'm the boss qui était chez Léna pendant la vidéo Lego 👍,1
"C'était pas le vrai Lama Fâché, on est d'accord ?",1
J’adore pt1 😂,5
La pub😭😭😭,5
10:53 La photo d'Antoine Daniel 🤣🤣,5
"8:03 incroyable la réf a ""RRRrrrr!!!""",1
MDRRR MONTCEAU LES MINES,3
Ici c’est le terter 71 🤣,3
Enfin c pas moi qui fait la remarque que michou à beaucoup de points communs avec squeezie,4
on attends tjr la vidéo de Amixem hein...,1
C’est quoi le concept ? Du mauvais surréalisme ?,3
0:34 RRRrrrrr VOD streaming 😂,1
votre duo est toujours aussi marrant continuer comme ça,5
lama faché,1
"Rah jai kiffer la reff a Rrrrr , Gggue, non Guy",1
et le JDG il est où- oh pardon c'est vrai...,1
"Excusez-moi, mais je pense que M. Rouve avec son petit moment Guy est le plus beau 30 secondes de ma vie 🥹",3
"la ref du ""Guy""",3
Lena m'a tué de rire 😂 😂 😂 😂,1
"Je suis la seule à trouver que durant son intervention Amixem faisait penser à Pierre Niney ? Dans son jeu, son attitude etc",3
Mdr amixem le livreur,5
"""Nan c'est gui""",1
"""Gi""",3
"""Guiiyy""",3
Cette référence légendaire 🤣🔥,5
😌,5
guy !!,5
J'ai pas rigolé une fois ... Décevant,2
"Je veux une suite avec Valek, Bruno le salé. Ou encore Le Raptor, psyhodelik, Consul Pazen. La ça risque d'être très intéressant 🙃",5
Ta moi qui habite vraiment à moncteau les mines,5
Lama faché mdrrrr,1
Papinn,3
J'aurais grave Aimé voir Norman et Cyprien dan cette video.,3
youtube c'est 1000 fois mieux que twitch,5
La petite réf « guy » bien placée,4
"Dire que la plupart des jeunes auront pas la ref du "" gué, Guy"" c'est triste 😂",1
"Jean Paul rouve... Que dire de plus, c'est une masterclass, et le GUY ma fumé, excellente référence 😂😂😂👌🏽",5
"avec Jean-Paul Rouve on pouvait pas faire mieux, génial vraiment",5
10:49,5
en fait Michou il a pas un bon jeux d'acteurs,2
"La réf de ""Grrrrrr"" j’adore",5
Ce qui est bien c'est avec Guy comme dans rrrrrrrrrr,4
Gênant,5
Génial la ref de reeee,5
On connaît enfin le visage de Lama Fâché.😭,2
Michou c’est vraiment le pire,1
Oh la réf a grrrrrr avec olicard trop bien,5
"Mettez un pouce si vous aussi vous avez eu l'idée de taper ""On boit de l'eau et le dernier qui fait pipi gagne Amixem & Guy"" sur Youtube.",1
RRRrrrr!!!,1
"""Internet est un peu concon ahahahaha"" 🤣",3
La référence à RRRrrrr ❤,5
Vraiment cool cette vidéo,5
La ref de reeeuh,4
C'est moi où McFly et Carlito assume totalement de faire de participer à la propagande macroniste,1
(Comme j'aime bien  J Rio ),5
J'étais assez étonné d'entendre cette phrase 😂😂,3
J’adore jeff tuche PDG de YouTube,5
"La réf à « Guy » de Rrrrr, j’avais jamais capté 😂",1
La référence a RRRrr 😍,5
La ref à Rrrrr,3
D'après cette vidéo,5
Michou=Squeezie ado,1
"Géniale collab collective, avec un Jean-Paul Rouve juste parfait, c'est rare que je commente pour critiquer ou complimenter, mais là on a une pépite d'auto-derision vraiment au top.",5
"Les gars, MERCI !",5
"yoko ""oe c'est comme skuizi""",5
8:04 Je pleur la ref a RRRrrrr!! JE MEURT😭,1
trestres louurd bonsoir !!!,5
Génial cette vidéo même si il manque clairement squezzie !!!,5
Première question : Carlito,3
Deuxième Question : McFly,3
Troisème Question : Les deux ça fais chier tous le monde,3
Quatrième Question : McFly et peut être un peut Carlito aussi,4
Mdrr,3
"3:04 Là par contre, 1er degré, il a carrément raison. À chaques fois qu'un youtubeur parle d'un gros projet, dans 90% des cas c'est une marque de fringues, c'est plus original ils faut changer comme pour les sponsors trop récurrents...",3
8:28 mdr je m'appelle lorys 😂,1
Je vois la fin comme un message d’Yvick… il veut se tourner entièrement vers la musique et s’affranchir de ce rôle de mec drôle de YouTube,1
T,5
Gg,5
Gg,5
Pourquoi je découvre la vidéo seulement maintenant ?? y a que moi?,1
8:04 petit rappel du film RRRrrrrRrr j'adore 😂,5
J'adore la réf de RRRrrr 😂😂😂👌🏻moi je fait trop bien Guy de RRRrrr,5
J'aime tellement la vidéo que je pourrais la regarder en boucle et je n'en n'aurais même pas marre.❤😂,5
L’alcool pas un bon message ?? 10:20,1
Maison grise vous avez qqchose à dire pour votre défense ? 😂,1
"Ptdr,trop bien le concept par contre 🫶🏻",3
Qui pour voir plus souvent doug et doug ?,3
Michou c'est Squeezie deux 😂🤣😂🤣,1
WAAAA LA REF DE « RRRRR »,3
La réf a rrrr 😭,3
La différence entre des pantins et le talent.,4
"tien, une vidéo avec beaucoup d'autodérision, et le drapau belge aparait",2
"en vrai michou joue tres bien, et naturel, il est meilleur acteur que beaucoup d'acteur francais",5
"BONSOIR... petit rappel : 00:35 avez-vous lu le courriel reçu, en début de qualitad.... magique et tellement bien écrit !! #""RRRrrr vod streaming"" xDDDD                 Cordialement, quelqu'un qui s'en fout.... comme Guy !! xDDD",5
Cet vraie mc fly et Carlito son gay ?,1
le ptit bisou à antoine daniel j'ai hurlé 🤣,1
mdrrrr la ref a grrrrrrr,1
😭😭 je m'attendais a voir Squeezie,3
Pauvre Mister V,1
Dis avec le film rrrh,3
Avez vous remarqué l'incohérence,1
Le patron de YouTube dit que ça fait plus de 10 ans qu'il a rigolé sur YouTube mais il rigole à la vidéo de mister v,2
Thierry fâché 😂😂😂😂😂,1
bonsoir au revoir,5
C'est quand la vidéo d'Amixem?😂😂,1
"Le "" Guy "" m'a bien faire rire 😁 Rrrrrrrrrr",4
"Après être devenue président et père noël, Jeff tuche est devenue PDG de YouTube",5
Genius,5
C'est Jeff tuche l'acteur du patron,3
En dirait qu’amixem a mué 😂😂,1
J’habite à monceaux les mines,5
jeff tuche ???,1
JEFF TUCHE,3
Oyez Oyez habitants de Youtube,5
Le vizir est de retour,1
vidéo incroyable !!!!,5
c'est Jeff touche,5
"Bonsoir j'ai essayé de vous joindre de tt les façons possibles / impossibles car je suis un graphiste qui tape dans le game........bon pas vraiment mais j'ai des créations qui ont fait leurs preuves sur des tee-shirts, où autres supports, vous avez de la notoriété ""apriori"" ;) et je vous suis (j'ai quand même chialé sur votre traversée sud /corse pas plus tard que hier soir) bref je souhaiterai (oui oui  je suis un peu mégalo...non pas du tout...) que vous portiez l'un de mes nombreux tee-shirts lors d'une de videos, j'imagine que ya un tas de boulets comme moi qui vous le proposent ts les jours mais bon qui ne tente rien mange du riz le 15 du mois, bisous graphismart",3
J’aurais tellement aimé être présente dans un coin de la pièce lors du tournage,5
Ce que vous nous offrez laaaaa!!,5
Où est l’humour ?,2
J’aime trop natoo ahhahah!,5
C’est trop drôle que David sorte de nul part XD,1
Putain mr Guy ça m'a tuer !!!,5
Le gars du début qui lits les commentaire c est pas Vincent Lemecque dans lucifer ?,2
PARTIE 2 SVP,5
Genre c'est vraiment lama fachier,2
Nan mais dites le nous que vous détesté tourcoing,2
🤓,5
incr,1
Il a pas tibo inshape c'est dommage  avec jean paul rouve  c'est lui qui joue dans les tuche  jeff tuche,2
10:55 Best Moments !!,5
La ref à rrrr à 8:01 👌,1
Incroyable vidéo et directeur,5
La ref à RRRrrr,3
Quand j'ai vu la vidéo la première fois je me suis dit qu'est ce que l'acteur des tuches fous la 🤣😂,1
La petite réf à grrr incroyable !,5
Parcontre morgane VS il a parlé Monceau Les Mines et je suis née là-ba,1
Wsh c'est pas couscous ?,1
SQUEZZIE !?,1
Toujours aussi drôle !🤣,5
youtube,5
Ils se sont embrouille avec squeezie ou quoi ? Il est plus du tout avec eux,1
Tiri fâché non just tiri,3
"J'adore ceux qui parlent d'auto dérision dans les commentaires, alors que ces youtubeurs sont certainement les gens avec le plus gros ego de la plate-forme. Ce que je pointerais plutôt c'est l'ouverture d'esprit de Rouve qui est quand même bien relaxe à venir jouer dans ce genre de productions...",5
"J'ai regardé le VPN pour avoir des avantages en Ukraine, les Russes s'y sont précipités",2
Lama Faché n'était donc pas le vrai ?,1
Papa donne lui un iPad ! C’est incroyable,5
"8:03 la référence à ""RRRrrrr !""",1
Je regarde ça maintenant t et ils parlent de l’Ukraine les con 😂,5
"Michou,aximen,McFly et carlito",5
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,5
j'habite a tourcoing ... lmao,5
Le patron youtube dans la vidéo c'est jeff tuche,1
J'ai like avec mon nez j'ai rien d'autre à ajouter,5
4:09 le petit message inconscient au Jdg c’est fait,1
""" Thiery fâcher ?""",3
""" non juste thiery.""",1
Bon video,4
C’est le mec de jeff tuche,5
La ptite référence à rrrrrrrr incroyable 😂😂,5
La référence à guy incroyable 😂,5
La petite ref a grrrrrr...,2
Par contre on la veut vraiment la vidéo avec Amixem,3
"Ca serait cool de faire une deuxième vidéo de ce genre avec par exemple squeezie, le loat, Hugo Décrypte, Snaptrox, djilsi, Loris giulano, le palmashow, seb, louis-san, Henry tran, fin bref tout plein d'autres youtubeurs qui peuvent exagérer leurs rôles ou leurs clichés, je suis sûre que vous êtes capable d'en réunir bcp, et si vous le faite un jour, ce serait vraiment génial !",5
"Merci à amixem de rattraper le niveau, seule personne normale du tournage",4
Sûrement ni Squeezie ni Cyprien sont dans la vidéo parce qu’ils se parlent plus et que M&C ne voulaient pas inviter l’un mais pas l’autre,1
J'adore Amixem,5
Esque c vraiment lama fâché,1
Incroyable !,5
Donne lui un iPad stp😂😂😂😂😂😂,5
Après cette journée pourri cette vidéo était bien venu,5
J'adore la ref  a 8:00,5
vous avez oublier squeezie,1
La truite remonte le ruisseau pas à pas !,1
8:02 la bonne ref a Rrrrrrr 😂,5
PTDRRRR LAMA FÂCHÉ,1
Une vidéo légendaire !,5
Incroyable 🤣🤣,5
« Une eau qui date de ce matin » alors que l’eau est là depuis la création de la Terre.,5
Montceau-les-Mines les mines ma ville natal,5
C'EST VRAIMENT LAMA FACHER !!!!😨😱😱😱,1
La référence avec Rrrrrrrr est incroyable,5
"La petite référence à ""grrrr"" 👌👌👌",3
Attend mais c'est le daron tuche sa non ??!,3
@morgane vs est aller à Montceau les mines? Parce que mes grand parent y habiter,1
Le casting est juste énorme. J'adore,3
8:08 petite ref a rrrrrr 😂,1
Jean Paul Rouve est vraiment un acteur exceptionnel,5
Qui a tapé la chanson du dimanche 😂,5
Ouah c est jeffe tuche,1
Ehh michou il est incroyable comme acteur,5
"Ptin mais elle est énorme, cette vidéo !",3
"Tellement de second degré de ouf, d'auto-analyse et tout !",5
"Nan franchement c'est ultra quali, et bravo à tous ceux qui se sont prêtés au jeu, en plus, faut une bonne dose d'auto-dérision, pour certains, arf xD",4
Y’a pas Freddy 😭😭,1
1OO Millions d'abonnés en une miniature,1
