Comment,Number
2:50 le fromage LGBT,1
Yhat the fuc,5
Bon courage à toi merci de donner un coup de pousse à un débutant,5
Lol when they will see the subscriber count of pewdiepie they are gonna flip,1
"Si seulement que quand je serait grande j'irais la bas , c mon rêve 😢❤❤💌",3
En fait le court métrage c'est une excuse pour aller au Japon car sans mentir pas grand monde va regarder le court métrage,4
nice je peut mesurer mon okonomiyatruc sans règle,4
"2:36 - 2:38 la kpop (TXT, bt21) partout, même dans le vlog de Cyprien. World domination",1
Il y a que moi qui a regardé dans les abonnements de Cyprien pour voir si il est toujours abonné au japonais ?😂,3
Wow Cyprien j'ai pleuré sur la vidéo parce-que Mon rêve c'est d'aller au Japon toute ma vie j'ai voulu aller au Japon Du coup j'ai eu plein d'émotions quand j'ai vu que tu est allait est que ça soit aussi beau ☺️🥰🥰🥰❤️❤️🥺🥺,5
"C'est marrant, j'étais là-bas environ 2 semaines avant toi. Sympa. ^^",2
A 7 :16 c est pas le masque que porte le mec dans demon slayer?,1
quand il parlait de la barbe a papa vers 2:35 : L'ARIERE PLAN .les army ont est la,1
ah javais pas vue un peu apres ya une bandrole de txt,1
Itadakimasu ne veux pas dire bon appétit,2
Ce qui regarde boruto à 7:23,1
j'adore ces videos de cyprien,5
11:22 la coupe à yuji itadori,5
"le look casual/urban avec cette coupe décolorée me rappelle trop Itadori de Jujutsu Kaisen !!!!! °0° Peut-être que l'auteur vous a croisé  dans les rues de la mégalopole avant votre départ et s'est dit : ""oh ! sympa les cheveux à moitié décolorés senteur pêche ! 🍑""",4
"A la fin de la video, Cyprien ressemble comme deux goutes d'eau a Yuji de Jujutsu kaisen TwT (seulement que cest en 2019, donc personne avait la ref...)",2
どっちあの逸話,5
"Quand il a dit : ""Bienvenue au parc Ueno"" j'ai cru qu'il allait dire : ""Bienvenue au parc Ueno, ici les gens mangent des Buenos",3
Omg ça m’a trop donné envie d’aller au Japon ça a l’air trop beauuu 🥺💞😍,3
Mais c'est ouf y'a presque aucunes voitures😶,2
Vous soulez à écrire des comms les fans de K-pop 😂,5
quand j'y pense chance que tu ai pu allez là-bas avant le covid ^^,1
Les pubs BTS et BT21 on adore,5
Il y a aussi des narutomaki,4
A 2:38 y'a txt sur l'affiche !!,1
5:06 Ah ouais Cyprien il s'est bien féminiser par rapport à avant mdrr,3
I love japon,5
Qui a regardé ça post COVID ? Les voir sans marques ça fait bizzare xD,1
comment s'apelle la chanson quand cyprien est a Takeshita Dori ?,3
"De 3:11 à 3:30 ,on entend l intro de ""Si Rick & Morty était un anime "" de malec",3
火難十難月 竹戈心田 日十十水竹！😁,1
Je suis japonaise 👁💧👄💧👁👌,1
Ressemblance :3%🤣 2:16,3
Quand tu t’es rasé la barbe t’avais plus aucun charisme😭,1
C'est beau.,5
J'adore ta vidéo !,5
Coucou je voulais te dire que tu,2
Es un bon chien 🐕,4
Sa fait mtn pile deux ans que la vidéo est sortie... Juste une info comme ça qui ne sert à rien,1
.,3
Ya pas de masqe 😱 je me rappelais plus...,5
"Je suis entrain d'apprendre le japonais, j'ai 10 ans genre : hajimemashite ,watashi wa anaëlle desu",5
6:52 j'y ai trop cru moi,2
9:06 urokodaki Sama 👺,1
qui est allé voir dans les abonnements de cyprien pour voir si il est vraiment abonné au japonais ?😂,1
"Je vais aller au Japon moi aussi et je vais trouver un travail chez Shueisha, Kodansha, Shogakukan, Square Enix et Nintendo. (je travaillerai dans le manga et le jeu vidéo)",5
Une rue sans masque 🥲,5
"0:58 ce n'est pas la traduction exact vue que itadakimasu veut plus remercier les personnes qui ont cuisiné et aussi pour ""remercier"" les animaux qui sont morts pour ce plat",1
nord vpn c'est un vpn !,5
Ohhhhh Le fameux Hatshiko 💚💚💚,5
cyprien qui fait vraiment 30 cm de plus que tout le monde x),5
Trop de bol d'être allé au Japon moi c mon rêve et je c même pas si il va se réaliser 😫,2
Les envies de voyage qui ressurgissent au centuple en regardant cette vidéo :'-(,2
Ça doit être cool là-bas,3
"J'ai grave le sum , t'es aller au japon , t'as rencontré un mangaka et il t'as même signé un autographe et t'as aussi manger japonais😢 La chance 😎",1
Ohayo 💙,3
tu commence a rattraper squeezie,1
"Arrêtez avec vos bt21, fermez là un peu",2
ainsi cyprien (hoo) lit des mangas d'horreur... il à un problème dans sa vie?,3
Ta du bolle 😭😭😭 moi je vais juste à Disney et toi a des pays cool 😭😭😭😭😭😭😭😭 continue,5
"alors pour ceux qui connaissent le chinois, on est d'accord que les chiffres à 8:00 c'est en chinois ?",2
C’est bon...JE VEUX ALLER AU JAPON TOUT DE SUITE,4
Hhhhhhhh je suis sûre que tu a attira les japonais pour plus d'abonnement,3
G l'impression qu'il y'a que des otakus ici,3
"Je vais au Japon, plus précisément à Tokyo, je suis loin de ce pays d'enfoiré",1
Il y a vers 1an?,1
Veniez au Japon un jour :-),5
toujours aussi génial après 5 visionnage,5
La vie de rêve ©️,5
2:48 ma phobie alors qu'on était en 2019...,1
Hi! je suits Japonais,1
I’m from Kiyoto Raffaello Takeuchi’s channel,5
Votre chaîne est géniale,5
Je tencourage,5
Hi! I’m Japanese,1
JAPON JAPON JAPON MON BEAU JAPON j aimerais tellement aller vivre la bas :),5
12:22,3
Cquoi bt1?,1
c trop bien le japon,5
g déjà fait des okonoiyaki,1
C'est moi ou il y avait une affiche TXT  et un shop BT21 ?,1
"Ce que j'ai retenu de la vidéo : bouffe, bouffe, bouffe, bouffe, manga. 😂",5
moi qui regarde la boutique bt21 et txt😂😭,5
0:25 Je cherche désespérément le titre de cette musique. Quelqu'un peut me le faire parvenir ?,1
Qui regarde cette vidéo en 2021 ?,1
Attend! Ne me dit pas j'ai vue le magasin des bt21 noooon ses mon magasin de reeeeeeeeeve,5
Au revoir abonné tokyoit 😹😹😹,1
"j'ai vue du BTS partout hahahha je kiff i'm ARMY et toi, ??",1
J'arrive pas à accéder au lien du channel du jap c'est normal ?,1
Ça me fait mega byzarre de voir autant de gens sans masque se balader avec tout d’ouvert etc.. alors que c’est tout à fait normal😭,5
En plus les Japonais non pas de poil,1
Mouais 14 M il y a que des gamins du monde 🌎 qui te suivent 🙂😂mais bon,3
Idem vive le Japon,5
U,5
Personne:,1
Moi: Hooooooooooooo BT21 👀,5
Ça fait du bien de voir ça pendant le coronavirus :) 😭,4
Je n'arrive pas à liker tout les commentaires qui parlent de bt21 et de txt 😭💀,1
2019 13M d'abonnés 2021 14M d'abonnés😀,1
j adore les okonomyaki,5
va tu aller au japon pour voir le park mario en irl,3
Qui la regarde en 2021,5
Y a personne en 2021,1
Je suis japonais,1
everytime I want to freshen up my French skills I go to cypriens channel. the last time I spoke or listened to French was 2 years ago and I realized that I forgot a lot.,5
Bt21💜💜💜💜😌😌😌,5
C'est quoi le nom de la chaîne du mec????? Qu'il a croisé ????????,1
Sa se voit que c t il y a un an ! (Corona tu connai),3
Le masque de démon slayer on adore,5
Covid: ORIGINS,4
Un an et 1M d’abonnés et après ça vient parler de squeeze mdrr,1
qui trouve que la voix de Cyprien a changer pendant le tournage,3
@fowenh there is a japonais subscribed among us,1
2:35 pour le BTS store,3
Chuis le seul à être passé de la vidéo d'il y a 7 ans à celle-là?,1
De 2:35 a 2:40 c de la kpop et quand la vidéo est sortie je connaissais pas et jsp ce que c’était mais mtn je sais je suis choqué 😂😂,2
"The curly eggplant italy dare because copper universally moor opposite a gullible gusty radio. better, sparkling voice",1
pardon tu a eu une dedi sur erence,5
Kaminarimon. C'est de la que ça vient (Boruto),3
Quelqu'un a la musique de fond ? À 2:40 c'est la même que dans celle de la video de la ferme jerome à l'E3 (oui je date),2
"2:13 j’étais le seul à être en mode ""oulaaa""?",2
14 MILLIONS !!!!!!,1
Sa fait mal de voir sa pendant le confinement,3
C'est bizarre que à 02:47 y a des gens qui portent des masques alors que cette vidéo à était faite 7 mois avant le début du covid ..,1
like et abonne et merci pour tout,5
Qui est là en 2020 est qui est choqué parceque personne n'a de masque!,1
Seul mes vrai ont remarqué le magasin bt21😌😌,3
Est ce que tu es a tokyo ou ?,1
L'époque où on n'avait pas à porter de masque me manque 😭...,3
Comme d'habitude super (coronavirus be like ),5
"Bonjour Cyprien, j'admire beaucoup la réussite de ta chaîne",5
Haha ^^ c'te PLS que Kroc Blanc t'a mis en juin ! 😂,1
C'est quoi la musique qu'il y a tout au début ??,3
Je suis le seul à avoir penser à naruto pour le ramen 🍜 ? 😅,3
0:38 de l'aire frais du japon mmmm je respire le corona mmmm,1
2:35 BTS SUR LES FENETRES!!!!,1
J'ai remarqué presque tout début que tu es vraiment très très grand tu fais un mètre combien 😂,2
T plus jeune sans ta barbe,2
T'as raison d'enlever à 2:13 On dirait Hitler,1
"0:58 en vrai ""itadakimasu"" ça veut dire merci pour ce repas mais on l'utilise pour dire ""bon appétit""",3
Qui est la en 2020,5
Je suis le seul à trouver que ses cheveux roses sont splendides? ;-;,3
PREMIER ROUMAIN CÉLÈBRE EST ATTERIT EN JAPON-,5
"tout plaquer pour recommencer au japon , 1 an après je rêve encore des même chose",1
5:10 dans un des millions d'épisode de NinjaGo il y a une chienne fille qui s'appelle Aquita,5
2:12 j'étais pas près 😂😂,2
Suis-je la plus vieille fan de Cyprien?,1
J'ai 46ans 😅,5
Pourquoi tout le monde ne parle pas du masque contre la COVID,1
Magnifique ta couleur😘,5
Vlog incroyable vraiment une autre univers japan,5
C'était donc sa la vie sans covid a bah d'accord,3
こんにちは mdr,3
mdr je suis japonai et je suis ah tokyo on aura pu se レンコントレ,1
2:40 OU EST CHARLIE ?,1
Konnichiwa xD,5
Vraiment superbe,5
02:25 Azul felawen :),5
C pas une moustache à la Hitler ???,1
Magnifique vidéo,5
Cette époque sans masque,5
TOUS SA POUR UN COURT METRAGE,4
9:06 on dirait pas le maitre de zénitsu dans demon slayer,3
Omg mais le japon c est carrément comme dans les animes c est tellement ressemblant qu on dirait que c est un autre monde 😆 XD,3
Si vous voulez pas tombé en dépression ne regarder pas bonne nuit pounepoune,1
Il a fait pour se remplir ?,3
Faut absolument que j’aille là bas au moins une fois dans ma vie !,1
Tous le monde: Remplient nos verres par le haut.,5
Personne mais absolument personne à part les japonais: Et si on remplissait nos verres par le bas?,1
Ça me fume presque tout les top com parle des BTS (ce qui n’a rien à voir avec la vidéo...) mais aucun ne parle de sa rencontre avec PUTAIN de Inio ASANO😂😂,2
Je suis japonais. フランス語めちゃやべ,1
Bfjf,3
Sashe que mon rêve est de habiter au Japon et la tu me donne plus envie🤩🤩,5
Le meilleur pays du monde 🇯🇵,5
5:26 vous avez l'insta du mec au curly svp !,5
OMG MON RÊVE EN UNE VIDEO  💕,5
Je vois ça un an après t’es tjrs à 13 millions d’abonnés 😂,1
"Dans ma tete ""il c crut dans la naruto""",5
0:01 toutes les personnes sont petites mdr,1
Cyprien avec une barbe : 35 ans,5
Cyprien sans barbe : 25 ans,5
Toujours a 13M d'abo...,5
La musique a 2:30,1
Qui a remarqué le magasin BTS avec tata,5
:),5
Asakusa = enen no shoboutai,5
Ça va t’est pas tombé sur Tev et Louis,1
On est d'accord que la coupe de cheveux ressemble à celle de sangwoo,4
Les army mettez pause à 2:37 et regarder a gauche de Cyprien . ne me remerciez pas,1
2:35 grâce à mon ARMYradar j'ai tout de suite remarqué les BT21 💜,5
J ador la Chine et tout je rêve dis aller oui j ai neuf ans hiii,5
pov: j'attend le commentaire du youtuber japonais,1
Le pays du ☼ levant ( ☼ alt 1 5 ☼ ),5
Qui aime le japon à cause des animés?,3
チルソカレス湯や揺れつつ品,3
ah 🆗,5
我们可以在网上号v,3
13 millions c moin que 14.9 millions 🤣🤣🤣,1
Cymru en c'est plus ce que c'était. On en a marre de tes aller retour au japon. On dirait les ados qui rêvent matin midi soir d'y aller. Fait autre chose putain. La vie c'est pas le Japon.,5
# no covid,1
Tout se que je retiens c la bouffe,1
0:53 Je me marre tout le temps 😭🤣,5
Je pense que faudra changer le titre de la video quand meme,3
9:45 quelqu'un qui a le son ? Je vous en prie 🙏,1
Une flute a bec,4
xxvv,5
A 7:40 il y a le masque de hotaru de kimetsu no yaiba,1
C'est quoi la musique a 2:30 ? Je m'en souviens plus du titre :'(,1
denki kaminarimon,3
weeb,3
c'est normal que je viens seulement de voir la vidéo??,3
Tout ce que j'ai retenu,5
TU AS EU UNE DÉDICACE DE INIO ASANO !,5
La il voit Nekfeu mdr,2
Ça fait vraiment bizarre de voir autant de monde qui s’en foutent d’être collé aux autres avec ce qu’il se passe a cause du virus,5
2:36,3
Le line friend,5
Le BT21 store 😏,5
Bon auké je me casse,3
Presque tout le monde par de des bt21,5
"""Give me a hug""",4
2020 est shook,1
2:36 OMG BT21 OMGGGG,1
2:37 TXT OMGGGGGGGG AHHHHHHHHHHHHHHHHHHHHHH,1
bt21 a 10:02,5
Wahh les army qui ont réussi à voir les BTs sur les quatre dixième de seconde ou ils apparaissent... Gg,1
"Wow tu ressembles trop a jean de attack on titan :D j'adore le japon , et cyprien tu es le meilleur",5
Salut cyprien s'il vous plait peux tu me donner le nom de la chainne de ce japonais 🙏🙏🙏😊😁😅,1
Moi qui au Japon . Première chose que tout le monde fait : visiter et en profiter à fond Moi: faire des shoot insta,5
👺,5
"Quand vous avez un coup de blues, cette vidéo mais 😚👌",3
🥵😱😨😰😥🥵🥵🥵😳😳😦😨🥱😬🙅‍♂️🖕🏻,5
Je vien du futur en 2020 il y aura le coronavirus  tu aura 13 millions  d 'aboner et tu pouras pas aller en vacances  😈😈,1
7:18 la petite référence a DEMON SLAYER,3
Chuis la seule à avoir vu le Shop des bt21 ?,1
Alors je suis un mec très en retard MAIS ce Cyprien a la même barbe que celle de mon ancien prof de CM2 :-:,2
tu aurais pu montrer un dessinateur danimé,1
Très bonne vidéo rien à dire,5
Mais le titre doit être modifier,3
bonjour je suis milce 20 je voudrais vous dire que si vous vouler me demander le skipe de hugoposay  je lai alors contacter moi sur instagram sur le conte de ma soeur milica202 en priver merci,1
Ah 2:36 a tous les fans des BTS regarder au fond 🤣💜,5
Un ami ses la sœur de kirua,4
"A 4:10 pile, on peut faire un petit coucou à Sadoman de la Flander's !!!",4
Apres les bbq japonais les bbq chinoise,5
Dans la photo de souvenir y'a une bite 😂😂😂😂😂😂,1
"Tu la bien dit ""que au Japon"" 🤣🤣🤣🤣🤣🤣",3
François nous a raconté des craques,5
Mon rêve être au Japon,5
Sincèrement le Japon c’est tellement beau !,5
"Pour ton prochain voyage au Japon, si tu égales ou dépasses la somme de la peluche tu peux demander à un employé de te l’a donner directement !",3
L'homme au 14 millions  bientôt 😂😍,1
salut😍😁😁😁😁😁,5
Qui a pleurer sur le film atchi le chien 🙋,5
Qui a vu BT21 à 2:35,1
Musique douce,5
*fait des bites sur les photos*,3
Qui a vue à l'arrière plan le magasin BTS 😄2:35,4
C’était mieux le blond,2
C’est magnifique !,5
素晴らしい！！,5
1/4 de la vidéo: tourisme normal,3
la moitié du 1/4 de la vidéo: tournage,2
2/4 et demi: BOUFFE,2
2:36 bts!,1
2:38 TXT!,1
Yedek f zeby,5
Mais c'est les mêmes masques que ceux de demon slayer,3
je suis la 5 300 000 VUE,1
2:37 Y'a BT21 derrière lui!😱😱,1
Ps: j'ai le seum,3
"Tu fais tjrs d’aussi bonnes vidéos ,+ j’adore t vidéos un peu vlog comme ça 🤣",4
mon rêve de voyage est d'aller au Japon ou en Chine 😍,5
une crêpe au roquefort. mmmh,1
Seule ce qui n'ont pas recherché la vidéo peuvent like,3
(1ans plus tard surtout),5
Les gens je suis japonais et hier j’ai graille des okonomiyaki sa me bute 😂,1
Nique BTS :D,3
5:13 shibuya crossing....animal crossing,5
;^;,3
4:38,4
Je reste bloqué depuis la sortie de la vidéo à ce moment la réaction du japonais me tue 😂,1
c'est petit 14 cm,2
2:36 BTSSSSSSSS,1
"9:56 cest pas ""oyasumi punpun""???",1
Merci de me fais voyage au Japon avec cette vidéo 😍😁,5
Bt21 😭,5
Mon rêve d'y aller,5
2:37 Oh TXT Vous faites quoi ici x)),5
ça fait 1 ans quand meme il est toujours a 13 million d'abonnés,1
Loll,4
8:48 on voit que toi au milieu 😂,2
Je les connais les mecs avé qui t’a fais le selfie,5
9:28 Qui a pensé à Choji dans Naruto quand il mange son porc ? 🤣🤣🤣😉,3
Comment il ton tous Michto c'est mangeur de chien,5
2:38 : Tomorrow X Together fan ?,2
Narcissique va 😂,1
La vidéo aurais été bien différente si le titre étais:,3
Je montre ma **** a des japonais a Tokyo,3
Dsl,5
LES BTS SONT PASSER JUSTE A COTER,3
Qui les a vu si ui like TvT,3
2:10 il est trop stylé !,2
Itadakimasu veux dire bonne appétit pour soi ! Pas pour les autre !,5
bonne nuit punpun l'un des meilleurs mangas pour moi,5
je viens de le finir,5
l'enorme boutique bt21,5
Hihi BT21 et TXT,5
t'es moche tu pû,1
A 9:14 j'ai cru qu'on allez lui apprendre le souffle de l'eau,3
0:00 la musique svp ???,1
2:38 une apparition de TXT en haut,1
J,5
Sur iPhone ça sert a r le vpn pour la sécu parce que elle est déjà au top,5
Tu as forcemment du utiliser nord vpn pour aller au japon,1
Sa se voi que les on l air trop bon de fou,3
moi devant un japonais: ebjgbjr3tbiwz1hbi2rzbjbhxbhjrxewcfnohxnohenogconhtonuronhfonhfexonfrcfonenogrnotexnottxirbxnrtxhbirxbirxibrdibgc,1
Qui cherche l’abonné japonais dans les commentaires?,1
Durant toute la vidéo coronavirus,2
Ptn je suis casse couilles 😂,1
2:36 on voit bt21,1
Armyyyyy,3
Tu commence pars filmer tes potes est 15 ans après tu te retrouve à faire des court métrage au Japon t'imagine,5
Qu'est ce que c'est Omoshiroi,5
A 2:37 tout(e)s les army 😜😂 ( oui je comment 1 an après mais c’est pas grave 😁😁),1
une méthode simple gratuite et efficace pour apprendre le japonais qui ca interresse ?,4
une méthode simple et gratuite pour apprendre le japonais qui ca intéresse ?,4
qui regarde encore cyprien lol pas moi jsuis juste pour dire sA,1
"Je comprends pas. Le Japon c'est pas le pays le plus nationaliste qui soit? Etrange d'adoré un tel pays en défendant une immigration massive en France. Surement l'une des incohérences, une de plus, des gens de gauche. mdr",2
2:35 : Ho des BT21,1
2:37 : Ho TXT,1
JE VEUX VIVRE AU JAPON 😭😭😭,5
Sa me donne encore plus envie d’y allez 😭 j’économise depuis 6 ans 🥺,5
la meuf a dorite de Cyprien a 3:09 elle porte un masque contre le corona,1
7:56 C'est ecrit en chinois,1
Qui trouve  que cyp est plus beau comme ca,3
Et maintenant Coronavirus,5
c la meme photographe que natoo,1
13 millions en 2019,1
"13,6 millions en 2020",1
Moi : what!!!,5
Tout le monde est en train de parler de BT21 mais il y a aussi TXT! 2:38,5
2 minutes 37 ARMMYYYYYYYYYYYYYYYYYYYYYYYYY regardez le décor !!!!!!!!!!!!!!!!!!!!!!!!!!!!!! sinon voila...,1
2:48 les mecs à gauche prédiction Coronavirus ?,2
"Ça choque personne la teub dans la ""photo souvenir"" ??!",1
en vrai les cheveux blonds te va quand meme bien,3
Qui eut cru que l'auteur de 3ème droite collabore avec Cyprien pour un projet aussi fou!,1
Miniature fake!!!,1
A 2:37 y a les BT21 !!!!!! 😭😭😭😭😭❤❤❤❤❤,1
"2:38 ah bah txt c'est famous au japon et yavait une sec avant les bt21, le japon est vraiment un pays avec la kpop",1
oh que vois-je? un magasin BT21?,1
Qui regarde cette vidéo en 2020 et en période de corona  like,5
Il et a Tokyo,5
Et nous qui reste chez nous pendent le confinement,3
Itadakimasu ça veut pas dire bonne appétit ça veut dire je prend😉,2
Je suis pas japonaise c juste que j'apprends le japonais,1
C'est que maintenant que je tilt que t'as rencontré ce bg de Inio Asano,5
Cette vidéo est le résumé de mes 2 plus grands rêve :,5
Aller au Japon,1
Devenir réalisatrice de films,5
9:05 OH bah tiens voilà quelqu'un,1
Cyprien: Voila des ramens,3
Moi et les fans de Naruto: Les ramens de chez Ichiraku !!!,5
"""Seulement"" 600k d’abonnés en plus en 1 an !",1
2:38 affiche du groupe txt,1
Cyprien:12h enfermer,5
Moi:attend le confinment,3
2:13 mdr,2
Je rêve où tous se qui sont aller au Japon on fais les choses. Moi aussi je suis aller au même endroit.,5
Moi j'habite a Tokyo depuis fin octobre 2019 et je rentrerai en 2020-2021,5
si y en a qui viennent en vacances je peux vous donner des lieux,3
10.35,5
le carnaval des animaux ( la musique de fond ),4
ouais je suis fiere de mon peu de culture,5
jugez pas,1
Mettez pause a 2:37 et regarder la vitre a gauche. ARMYYYYYY les BT21 UwU,1
On dirait pas que les non des villes au Japon ses des attaques dans naruto 🍥 mdrrr😹😹😹😹😹😇😇😇😅😅😅😅😂😂😂😂😂😂🤩🤩🤩🤩😍😍😍😍😍😍😍😍,3
"Oui oui je suis en 2020, il a vraiment dit « la sauce au bull dog »😅6:25",1
Ptnnn fait plus de vidéo,1
Maintenant tu peut plus faire sa sinnon.........,2
"salut Cyprien ,j'aimerai savoir juste en deux mots qu'est ce que tu utilises comme camera ,et micro ,le plus souvent ,merci beaucoup...",5
C'est quoi ce truc du Turfu,1
pk les japonais ont un masque alors qu'il est avril 2019,1
Kaminarimon dans boruto qui connais ?,5
G un Akita et je vous assure qu’il ne donne pas la pâte 😂,1
Pourquoi tu na pas pris de takoyaki,1
2:37 BT21 ! !!!,1
"13 M  Après 1 ans, toujours 13 M 😬🤔",1
OHHHHHH DES RAMEN 🤤,1
Je veux aller au japon wallah T-T,1
Un peu d'air de coronavirus,3
"12h enfermé c long et chiant, tt pas pret pour le confinement",1
Qui a vue que tu étais passer devant la boutique des bt21 de bts,5
Cyprien au baseball :1 prise 2 prise fausse balle 3 prise et oh j’ai toucher la balle quand même,1
Pourquoi ta rasé ta barbe t meconesable,1
salut,5
Konoha,5
👺 demon slayer ❤❤,5
(sens très fort) de l'air japonais!,5
2 jours plus tard il attrapa le covid-19,1
12:09 toradora ?,1
Le 4mai c'était mon anniversaire!,5
Meme pas 1m de plus en 1 an,1
Moi je reve daller au japkn depeuique jai 7 ans et jespere que je vais arriver a y aller sinon bonne video elle etais super!,3
les videos de qualité que tu nous proposes sont incroyables ! vraiment !,5
si tu repond a mon commentaire je me fait la boule a z,3
Le titre 4:30,3
quand tu regarde en confinemant,2
7:41 les masques dans Demon Slayer,5
Moi aussi je suis allez au japon en 2014 et c'est le meilleur voyage que j'ai jamais fait! Rien que de voir la video me donne envie d'y retourner! En plus j'ai rencontré un yt japonais que j'adorais!,5
"Cette vidéo avec ces foules, regardée en PLEIN CONFINEMENT MONDIAL, ca me fait suer mdr",5
"vraiment un super vlog, j'étais choqué que tu rencontres Inio Asano comme ça",5
Tu ma appris un nouveau mot !,5
Onna (女) pas Honna hahah :p,1
Ah j ai le seum lui il est allé au Japon avant le corona,1
cool vidéo !,5
Quand t'as dit EKONOMIYAKI j'ai cru entendre ECONOMIE-YAKI 😂 Heureusement que tu l'as écrit (ou ton monteur).,2
Quand tu regardes ça en confinement ta quand même bien envie de partir las bas 😛,3
J’ais déjà eu🈵➕➖➕,1
Le bon vieux temps..,5
"À 3:50, quelqu'un avait prévu le coronavirus... reptilien ?",1
PS : je sais c'est pour la pollution mais chut.,3
J,5
Et franchement je trouve que cyprien est mieux avk les cheveux blancs/roses et sans la barbe,3
WAHH sa me donne anvi d'y aller ...seul MAIS J'AI QUE 13 PIGE,2
Sympa d'avoir mis la chaine du mec que t'as vu la bas,3
Qui a 2:37 a vue jimin jhope tae,1
Bocccc,1
Le court metrage est sorti?,2
C'est quoi la référence de la caméra ?,3
quand meme 1 an jour pour jour,3
1ans après il y a le coronna wsh la team confinement vous êtes la?!?!,1
Je suis allez 2 fois au Japon une fois a Osaka une fois a Tokyo,1
J'ai joué à la même borne d'arcade que Cyprien à l'aéroport...,1
DFHGUEIJFHSIUFHSIUFH IL Y A LES BT21 GSVUHSHDKYVFGDS,3
Kaminarimon,3
Les fans de Boruto Naruto next génération  vous êtes là ?,3
"2:36 , 2:37 💜❤😍a oui pour que mon commentaire soit intéressant😂 j'aime beaucoup ton vlog ^^",4
2:37 BT21 😂💜,1
-Après 12 h enfermez dans l’avion pfiouuu de l’air,1
- moi pendant le confinement 1 an plus tard :,1
S’il savais ce qui l’attend ...,3
Dire que le japonnais youtuber a que 14 k 😕,1
Kaminarimon c dans Boruto,4
"merci à NordVPN , et à l'argent des abonnés pour rien foutre de la journée et se taper des voyages.",5
2:37  les bt21❤❤,3
2:36 Ceci à agrandi mes pupilles mais tout le monde s'en fou (BT21)👍☺,2
Le Japon ♥️☀️,5
FRANCOIS DESCRAQUES Le realisteur du visiteur du Futur quelle surprise ! :D,5
A 7:40 les fans de one piece reconnaiteront,1
On dirait il est chez lui et il nous fait visité,3
Le CORONAVIRUS CYPRIEN LE CORONA,3
Les meilleurs moments ces quand il mange (sa me donne trop faim)🤤,5
2:37 C les BT21 enfin TATA et CHIMMY (en gros c d sorte de mascotte des membres de BTS),5
On a tous remarque la danse fortnite,5
Ohlala 渋谷で,5
Quel est la musique à 2:32 ? merci :),1
2:13 🤣🤣🤣🤣🤣,3
2:37 BT21 *dans la vitre* C LA MEILLEURES VIDEO DE 6PRI,5
"Ya eu un echange d'abonner didont ! Mais c'est ilégale ,😱😱😱😱",5
2:35 il y a des BT21 et a 2:38 il y a les TXT c la hess,1
