Comment,Number
Pas votre meilleur vidéo malheureusement,2
Je sais pas pourquoi mais mon frère t'appelle Kinder joy,3
"Salut les loulous désolé j’ai 4 vidéo de retard la vidéo est master classe 😂 j’ai rie du début à la fin, continuez",4
"Joyca, inssuportable, truc ce fou, je le suivais avant à l'epoque avec Amix mais maintenant le melon du mec est stratosphérique. Pas le meilleur choix et de loin.... l'autre que je ne connaissais pas m'a l'air bien plus sympa et humble.",1
Les meilleures de tout youtube ❤,5
La vidéo sur le différentiel 😘,4
Ceux qui on la ref du DC83 👌,5
La connexion est incroyable ! Vraiment le concept est fou,5
Si on mes du lubrifiant a la place de l'huile sa fait quoi,3
"Vous êtes barrés les mecs, mais bravo !",5
joyca!!!!!!!!!!!!!,5
vous auriez du prendre une montgolfière vous auriez eut une vue a 360° et c'est bien plus sur et sécurisant,4
vilebrecul incr,1
Dans le top 3 de vos vidéos les plus délires !,5
Je suis sur le cul !,5
"La voiture télécommandée, C’est trop magique",5
C'est super drôle et tellement con en même temps ça me fascine,5
Bon j'en suis à 15 minutes et je me demande si on va voir une couille de Joyca avant la fin...,3
Salut Anna,5
"""Il y a deux sièges à changer, ça c'est sûr"" x)",2
F1 telecomande,5
antoine goya x vilebrequin wow,5
"4:20 Juste ça, ça me donne envie de m'abonner encore plus avec 15 000 comptes sur la chaîne mdrrrr",5
Joyca qui c’est pas qui est Pierre et qui est Sylvain …,1
La prod c’est sûr ils crasse leur crâne à chaque fois que Pierre et Sylvain propose un projet 🤣,2
Le montage stratosphérique...,4
Joseph et Arthur on vous le dit pas assez mais vous êtes des génis !,3
Excellent !! :D,5
Que des masterclass,5
"Si ils roulent au milieu de la route et qu’ils se prennent le haricot, peut-on alors dire que le duo forme Sylvain-Pierre du Rifle ? (A cause de la Car à bean ? 😁)",3
COMBIEN ?!!!,3
"Franchement, merci pour ce concert tout simplement incroyable, un de mes préférés sur cette chaine ! Continuez come ça  je vous adore !! ❤",5
Sylvain insupportable. Même avec sa tête de jean Claude dusse il est pas drole,1
RIP les cones VLC,1
La fin c'est devenue une partie de FlatOut y'a pas à dire,3
Ya pas comme un problème de son sur cette vidéo?  son à fond de partout et on vous entend juste vitefait,2
"Pour Joyca : TOUT est réparable, à condition d'y mettre l'oseille",2
tes un cadreur soit doit faire si peur de voir des voitures zombie,3
Et bin. Je ne connais les guests mais franchement c'était pas pour moi,5
J'adore 😂.,5
"Le concept de la vidéo est déjà masterclass, les invités impeccables mais alors ce montage !!! Ça rajoute tellement d'animations et de rires !",3
Les gens du Sud : C'est quoi ça cora x'D,5
Prochain concept bowling en voiture radio commander avec des guest 😆,5
Épique !,5
"Bon retour 🎉, Vous devriez en faire une attraction payante 5 millions garantie, et je serais le premier client 😊",5
"La prochaine fois faudrait des harnais juste mdr, y aura une meilleure vision",2
37:41 Oceangate ont dit la même chose,1
trop bien comme idée cette course de voiture télécommandée : a quand le destruction derby exploreur ???,4
Merci,5
"Le montage bordel, le montage... C'est palme d'or, incroyable ❤",5
Si on doutait encore des méfaits de la drogue,2
Jpeux passer un dernier appel avec mes parents ?,1
-Pierre: ... ah bah non 😂,1
Vidéo 2ouf,1
Vous avez inventé le télétravail pour chauffeur privé !,5
15:23 warning: ne pas boire à ce moment. voilà.,1
14:26 quelle harmonie dans cette phrase... je voudrais en faire ma sonnerie de sms,5
Un commentaire perdu la dessous pour dire que le papier peint de leur cabine improvisé est joli ça fait vraiment salon mdr,3
Incroyable,5
21:21 jamais je n'aurais imaginé un feat Vilebrequin / AG,1
Masterclass la video,5
Bon bah prochain épisode épreuve Rocket League obligatoire hein,4
la démonétisation instant Mdrrrrr,5
Ca aurait pue faire tellement plus de vu avec un meilleur choix des invités .,2
Et pourquoi pas un Rocket League grandeur nature avec les voiture télécommandé,3
Incroyable concept,5
Pare Contre les BMW a la place de les cassé moi je veux bien les récupérer car vue le prix de nos jours .... donc si jamais pensais à moi 😉😁,3
Une montagne de travail pour une avalanche de conneries 😂😂😂❤❤,5
un concept meilleur que sa jsp si sa existe,4
a refaire,3
omggg la ref à AG dans le montage le monteur est un homme de gout,3
"Mais où trouvez-vous toutes ces E39 de couleurs, carrosseries et motorisations variées, toutes assez mal en point pour ne plus rien valoir mais cependant toujours fonctionnelles ? C’est toujours aussi amusant mais triste quand elles meurent.",3
"Pitiééééééé faites une série de ce concept avec d'autres invités, c'est vraiment trop drole !!!",1
LA vidéo qu’on attendait,5
"Problème de son, obligé de pousser à a fond. Dommage",2
Une masterclasse,5
ÉNORME 🥰🤩,5
Franchement d’avoir invité Joyca Seb pour cette vidéo c un bon choix 😮,5
Montage au top.,5
excellent !!,5
prochain épisode avec des casques VR,3
29:37 Belle TENTATDRIVE de Drift 😂😂❤❤❤,5
Excellente vidéo Très belleHistoire,5
Avec d énorme Rebondissements,2
Tocard isatis n...neud...💯🤸🏿✌️🤓,1
Chez filet.a 1 €.   A c.prix pas.de.justice,1
Pinmpo...pimpon,1
🤡🤡🤡🤛🤛🤛🤛,5
Vs ça t faite livraison......!?#@@@,1
Mais lay....ou...😂😂😂😂le bof.tacary.....cucuminiset,2
Vous.........😂😂😂😂...😅😅😅😅...........j'achet,5
J'adore ......vous....😂😂😂😂🎉😊,5
Au cas ou.........possible.   des stages....,3
........✌️☝️😜,5
16:35 XD le pet de compète !,5
Tous étais parfait 😂,5
En vrai avec des l'investissements ça pourrais devenir un nouveau sport auto ^^ !,5
Cette vidéo m'a laissé sans voix. Incroyable !,1
Des barres de rire,3
"Ah oui , du pain et des jeux le II emme siècle , merci les gars c'est formidable 👍",5
"incroyable, il faudrait un épisode 2 vraimennnnt",5
feat eclatax,5
Il y a une vibe MythBuster,3
J'ai jamais autant ri devant une vidéo de vilebrequin et pourtant je me tape souvent des barres devant leurs vidéos,1
"Incroyable, merci pour les fous rires 😂😂",5
le concept est fou un bonheur,5
Y'a du taf quand même 😅,2
la premier moitie de la video avec les deux boloss etait encore plus lourdingue que d'ordinaire avec les brequins.,2
"Honetement choissez mieux vos guest, sinon Artur et Josef font tres bien l afaire, surtout dans le lourdingue",4
"Super vidéo. J'adore ce concept. Continuez, c'est super.",5
On veut plus de vidéos avec des invités comme ça c’est excellent,5
Une dinguerie cette vidéo,1
La fameuse piste de Brétigny 😅,5
Monstrueux le montage superbe vidéo 🤣🤣🤣🔥,5
Joyca donne tu taff au monteur 😂,5
Double j'aime !!,5
Meilleur feat de l’année 🤣😂🤣😂,5
1 mois sans vidéos pour regarder cette merde ? Sa perds en qualité vilebrequin,1
C’est lunaire,5
en pleurs😂😂,5
C'est vrai que vous allez être juger pour avoir fait une vidéo avec des armes??,1
"""Il est où le U ?"" mdrrr la réf de zinzin",1
le nombre de mem a la seconde c'esr hilarant,4
"Salut les gars, est-ce que vous pourriez faire un guide d'achat pour des voitures anciennes aux environs de 10,000 euros ? Ce serait cool !",1
"""ceci n'est pas un spam degeulasse"" 4:42 jpp",1
C'est moi ou les 2 invités ne sont pas drôles avec leurs blagues pour ados?,2
Y’a que moi qui me suis emmerdé sur cette vidéo? Prochain coup prenez directement la team croûton ou même Michou 😂,1
La régalade! La vidéo parfaite pour la pause dej ! Merci @Vilebrequin !,5
Coucou les gars c’est quand que vous re faite des vidéos avec les voitures télécommandées ?,1
Je regarde vilbrequin depuis le tout début et c'est la première vidéo que j aime pas du tout 😢,1
Référencement,4
bien sur que les buisson c'est des bébé arbre... ... quel question ^^,3
Pas ouf !,1
Le pipô belle trouvaille 😂,5
Il faut un épisode de ce genre avec Étienne !!!,3
faites un rocket league,5
VRaiment vous pouviez pas choisir mieux pour un premier Feat vraiment heureux pour vous que vous soyez devenus aussi BIG que des gars comme Joyca et Seb et que vous kiffiez ensemble !!!!,5
C’est 4 la ensemble incroyable il mon fumé tt le long 🤣🤣,5
Bande de fous ! 🤣,1
Je trouve que c'est de plus en plus gamins les vidéos....,3
"Bon, étant donné que le télécommandage d'auto est désormais un savoir faire à la française, au lieu d'inviter le gars Joyca et le gars Seb, vous voulez pas inviter le gars Macron et le gars Etchebest ? 🙂",3
"ce serait top en ajoutant un retour vidéo FPV, cela donnerait une plus grande immersion.",5
A quand une vidéo avec laink et terracid? :),1
bonjour! j'aime toujours autant vos vidéos. j'ai une idée c... à vous soumettre!,5
Y’a beaucoup trop de meme mais la video est bien,3
"Le monteur s'éclate, comme à chaque fois, un régal. Merci Vilebrequin pour ce délire bien con.",5
"Dites pour un prochain ThePetitTour, tester le bureko 6x6 ou 4x4 ce serai juste trop incroyable (et vous pensiez vraiment que le dodge Ram TRX était gros)",3
... Moué ....🤔,1
Ça serais hilarant avec Étienne et Amixem pour un 2 je penses !,5
Le montage est exceptionnel 😂😂😂,5
Du coup c’est quand le GP télécommandé?,1
"Incroyable avec joyca et seb il en faut plus , il deviennent rapidement incontrôlables 😂😂",5
"Bonjour,",4
"Vous devriez utiliser l'IA qui traduit les vidéos dans différentes langues, votre travail mérite de conquérir le monde.❤",5
😂😂! Une bonne bande de trous de balles! Jpp. C'était mega cool s'te vidéo ❤️,5
Salut super vidéo comme d'habitude mais VRAIMENT bien ce serait vraiment cool que vous faisiez un concept : On fait rentrer deux voitures télécommander à 130 km svp sinon continuer comme ca vous etes les boss ULTIME,4
"Encore une belle vidéo, mais je vous avoue que vous êtes cinglé complètement 😂😂😂",3
Magnifique vidéo,5
Les 4 ensembles c'était une idée légendaire !! Ça match à mort !! Merci pour les 50 minutes de rire. À très vite j'espère 🤞🏻 Gg au(x) monteur(s) aussi. Vidéo au top !,5
Concept incroyable à renouveler beau boulot !! 👏👏,5
Hâte de voir TOP GEAR FRANCE 🎉❤,5
"Bonjour Messieurs de vilebrequin, je m'appelle Fred, nous venons de terminer le salon World of geek sur la base nature de Fréjus et nous souhaiterions nous diversifier en organisant un salon rassemblement voiture, nous pouvons disposer de toute la base nature avec sa piste de décollage (si vous connaissez l'endroit) seriez vous intéressé ?",5
Merci a vous,5
Bonjour vilebrequin je sais que sais pas le t'aime mais pouriez vous fair un essai de 2 cv car vous avez déjà fais le méhari et la video top comme d'ab,3
Comme ça part en latte !!! de vrais gamins ! Enorme,5
KEKW référencement,4
C'est clair que ça serait un sacré délire administratif si tu te faisais contrôler par la police en télécommandant ta voiture 😂,1
Domage pour les E39,3
J ai kiffé ce moment ^^,5
"La différence vestimentaire intergenerationelle est assez drôle a remarquer (slim /baggy, lunette ronde /rectangle)",3
Concept de fou,5
Un placement de produit qui ne dit pas son nom pour RedBull en début de vidéo?,1
"Les gens saluent le travail admirable du monteur. Au contraire, y'a bcp trop de mèmes et le travail de mixage du son des voix est absent : parfois c'est bcp trop fort et d'autres fois on entend à peine ce qu'ils disent. J'ai dû modifier le volume 5-6 fois.",5
Faut pas toucher aux buissons svp,3
Un épisode avec Étienne moustache et depielo 👌,4
Il faut une connerie comme ça dans une arène ça serait incroyable 😭,5
Comment ça se fais que celle de joyca fait un bruit de tmax,1
Ça faisait longtemps que je n’avais pas autant rigolé devant une vidéo ! Merci les gars travail incroyable!!,5
"Il on mis une grue pour mettre un canapé 😂😂😂 excellent les mecs vous êtes incroyable, le monteur est trop chaud aussi",5
Honnêtement Joyca et ses blagues que sur le caca ça me donne envie d’arrêter la vidéo,1
Quelqu’un a la réf du jean de Seb svp ?,1
Il a dit Seb la frite 🥲,3
"Enooorme, merci pour le spectacle ^^",5
Que pensez-vous de la roulette russe bagnolarde du mentaliste Clement Freze ?,1
Il a sorti un teaser il y a 2-3 jours...,1
Pour ceux qui aime bien ce genre de vidéo de défis avc des voitures mais que vous voulais PÉTÉ DE RIRE je vous conseille la vidéo de Djilsi elle est troooop drôle,3
Oh continuez les feat les mecs,5
5:49 trop marrant,1
"Trop de coupures ref pour le montage qui est quand même bien, incroyable concept et video !",2
"P'tite idée pour la prochaine fois : peindre vite fait avec une couleur différente le toit de chaque voiture, ce serait peut être plus facile pour différencier les voitures ;)",3
mais incroyable la nouvelle video ! j'ai rigoler toute la dernière épreuve ! maintenant avec d'autre inviter ou sur un circuit et plus de voiture 🤣 non sérieux merci a vous pour vos videos super,5
Incroyable le jeu vidéo irl ça donne tellement envie,5
😂😂❤❤,5
Vraiment au top 👌👍👍,5
Quand est-ce qu'on voit Anna dans un épisode??,3
"""ECONOMIQUEMENT IRREPARABLE QU IL AS DIT L'EXPERRRRRRT"" pour la ref",1
Le coup du lubrifiant j'ai ri 😂,5
J'ai pas les mots..,2
On s'inscrit où pour faire des voitures réelles téléguidées ?,3
Ah ..  QUOI : 100 k€..?!!!!,1
"Que des masterclass, ya pas une seule seconde d'ennui, merci à vous 4 et merci au monteur",5
Ca devrait devenir une discipline à part entière :),5
Super vidéo comme d'habitude. Et une petite suggestions si un jour vous pensez faire un vultec sur la marque Saab  sa pourrai être cool sachant je dispose d'une 9.3 vector 175ch de 2005 et mon père (a négocier avec lol) une 9.5 aero 250ch de 2003 pour d'éventuels essais a par sa rester comme vous êtes continue de vous éclaté comme sa,5
"""oui mais il faut d'abord que vous soyez attachés parce que sinon ça marche pas"" le genre de trucs que tu dis à ton gosse pour qu'il t'écoute xD",2
Seb la frite ??,3
"écoutez moi bien, c’est juste le meilleur concept, sublimé par nos invités. que cette video dépasse les cieux",5
Top,5
Vidéo incroyable en terme de concept. Vidéo incroyable en terme de montage. Trop bien avec Seb et Joyca !!,5
Je me suis ennuyé.,2
"Retour de Vilebrequin : oui, mais cette vidéo..heuu non",1
Le monteur est trop vieux c pas possible bien rythmé mais les ref bien college bien mcfly et carlito en 2017 là,2
tres bonne video,5
Bien golri 😂😂,4
Le monteur il s’est lâché sur les extraits de films 😂 (parfois c’est too much ca cringe un peut),3
Le contenu  est décevant. Beaucoup de recherche pour une vidéo un peu bof. J'ai même pas envie de regarder jusqu'au bout. Et pourtant vous êtiez bien. Faut faire autre chose les gars.,2
Pas ouf cette vidéo,1
C'est pas trop loin delire ces videos. Ca part dans tous les sens on parle plus trop de voiture. Bon j'espère que ca sera pas tout comme ca,5
bahaha le monteur est excellent par contre,3
oui comme toujours je sais,5
La vidéo est le concept est vraiment incroyable mais le montage est insupportable y’a pas une minute sans 10 réf c’est relou et ça donne pas envie de finir la vidéo,2
"Énorme vidéo, énorme feat (ça donne un vent nouveau) et énorme rentrée 2023 !!",5
Excellent je vais la reregarder du coup 😁,5
Excellent ='),5
"Je me suis enjaillé quel plaisir comme concept. Au début pourtant je me disais 1h de vidéo ça va être hardcore, mais comme d’hab je n’ai pas sentie le temps passer. C’était un régal, avec les invités YouTubeurs connus. Un plaisir",5
"Pour être absolument honnête c'est la première fois que je m'ennuie devant une de vos vidéos. Habituellement il y a toujours quelque chose à apprendre ou quelque chose de jamais vu avant, là c'est interville avec des voitures et des ""célébrités"" d'internet. Pas réussi à regarder plus d'un tier de la vidéo.",1
"Petite pensée au monteur qui s'est fait chier à flouter les DVD mais qui a zappé de censurer ""gangbang""",2
La Ref de papa Schulz on l'a hahah,1
"J'ai arrêté avant la fin, la vidéo manque cruellement de rythme, l'humour tombe à plat, le coup du je pète dans le talkie pour forcer dans  l'humour  vilebrequin... Mouais.. Les coupures toutes les deux minutes ça saoule et ça apporte rien... J'aurais pu  vous avaler pleine gorge comme la majorité ici mais Nan, ce serait pas honnête... et avant que les fanvoys me tombent dessus je précise que je suis la chaîne depuis ses débuts, la spontanéité des débuts me manque (l'essai de l'e36 cab, les vultech et les petits tours ou on découvre des bagnoles qu'un prolo peut se payer....) Finalement trop de moyens et des feat qui fonctionnent pas parceque vous êtes un duo c'est pour ça qu'on vous suis, bah ça flop un peu, mais je crois en vous alors force👍🏻",2
"Pas fan de ce nouveau concept, j'ai même avancé la vidéo tellement c'était chient. Pas hypé non plus par des guest youtubeur, le duo originale se suffi a lui même.",1
merci pour cette vidéo ! Toujours au top l'équipe,5
Deg que steph parte ptin! C’est le jeu..,1
"C'est trop bien vos vidéos ! Je regarde toutes les semaines et c'est vraiment génial, continuez comme ça ! 🙏🙂",5
Best vidéo,5
"Des projets toujours plus fous, vous êtes incroyables, respect 🫡",5
La réf du sous-marin 😭🤣🤣,5
"Règles du Destruction Derby Smash Plus Bross : vous enchaînerez une série d’épreuves en trois tours, basées sur l’agilité, la vitesse et l’acuité de l’oreille interne. A la fin peu importe tout le monde se rentre dedans. Et gagne le dernier moteur qui tourne.",5
7:47 bahahaha trop fort,2
50 minutes de pure  Plaisir,5
Prochain feat Mister V et Djilsy,5
"le nombre de meme à la seconde m'a plu, merci, la vidéo étais très cool",2
"Excellent, mais vraiment trop trop de cut vidéo externe c'est lourd.",3
"Ouai, bof, vous vous amusez bien mais je ne trouve pas que ça soit divertissant pour le public. D'autant que les feats sont des guignols pas très drôles ...",2
Perso moi j'ai sud-estVPN et j'en suis plutôt content,5
je veux un feat avec gmk svp,5
J'ai encore pleuré ! 😂😂😂,5
à quand la végamissile?,3
VIlbrequin + joyca et seb c'est vraiment cool en vrai,5
"presso je préférais ce vous proposiez avant , pas top désoler de vous le dire les gars🤮🤮🤮😬",2
"C'était énorme, à refaire ! Peut-être avec des véhicules renforcés comme au demolition derby (même si ça a un coût je sais).",5
c'est moi ou j'ai lu 28 juin 2023 mdr,1
"Hey, salut les gars !! Trop cool cette vidéo, ça m'a donné une idée !! Il faut que vous fassiez un vrai demolition derby avec 12 bagnoles et pleins de Youtubers invités, ce serait génial 🤣🤣🤣 Je suis sûre que vous vous éclateriez !!! Moi j'ai trop rigolé, c'était génial !",5
Catastrophique le montage,1
gg,5
Vous êtes des malades 😂😂😂,1
Like si t’aime vilebrequin ❤️❤️,5
A 16:50 environ Ana c'est Ana_swhite?,1
a quand le coiffeur pour Sylvain ?,3
46:03,3
J'etais pas prêt,2
"Mon n'aime plus, Moi unsubscribe",1
Énorme cette vidéo !,5
Le monteur est chaud!😎,2
Vidéo très moyenne pour moi  !!! Vous vous amusez … moi pas du tout !!!! On peut pas gagner à tous les coups :),2
Très drole cette video xD,5
"""La manette de sous-marin"" 😆.",4
7:48,5
Alors SEB 😂😭😭,1
On attends la parti 2,3
Encore encore encore !!!!!!!!!!!!!!!!❤,5
SEB 🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤,3
Incroyable épisode 🙏♥️♥️♥️,5
C’est génial que ce soit le concept les invités les blagues tout c’est magique,5
Mais un ballon géant laaaaa,3
Vive internet et les BMW rincées télécommandées,5
Dinguerie !,5
C’était incroyable ! Merci 🙏,5
41:28,1
Heureusement que vous ne pilotez pas des sous-marins,2
Rarement autant ris devant une video,2
"Alors autant Seb je connais, mais Joyca aucune idée de qui c'est.",2
"Du coup si, il faut présenter svp",3
"Inintéressant, mal filmé, mal monté. Bref, j'attends la prochaine vidéo.",1
Avis au monteur : très bonne vidéo mais j’ai trouvé qu’il y avait un poil trop de memes. Quelques-uns pour rythmer la vidéo c’est bien mais là y’en avait beaucoup c’est relou à la fin.,3
"Avis à Vile, JOYCA, Seb et Brequin : très bonne vidéo bande de zinzins",5
Le combot de vilebrequin et joyca est juste énorme Seb c'est cool aussi.mais joyca et vilebrequin juste énorme j'adore et j'aimerais trop tester la voiture télécommandée sérieux même être dedans encore merci pour vos vidéos,4
il y a des guest meilleurs que d'autres .. m'ont soulé les 2,3
J'ai pleurer de rire en me tapant le replay en boucle de joyca qui donne du gel a Seb et les 3 qui sont en mode PTDR en attendant la reaction de Seb.,2
"merci pour cette super vidéo. je pose une question bête, ça fait quoi de catapulté une voiture avec un très gros trébuché ?  😇🤣",5
"7:48 pas mal, pas mal !",5
"Vidéo géniale, concept, guest qui se prêtent au jeu, montage incroyable jusque dans les dernières minutes, c'est un retour en grande pompe pour vile et brequin!",5
J'ai la même casquette Deadpool que le technicien 😅,3
C est abusé la quantité de meme,2
Super concept mais il y a beaucoup trop de coupures pour placer des références. Je n'arrive pas à suivre ce que vous dites car chaque ref vient vous couper h24. Il y en a beaucoup beaucoup trop !,3
23:06 il ont oublié de flouté les DVD 🤣,1
Le f150 🥰💪,5
"On peut les présenter au final. Je ne sais pas qui sont et que font ces deux garçons , en tous cas sont pas très drôle 😅",4
Trop bon concept en + ca se voit ils kiffent,5
"""100 000€ bien investi"" 😂 on confirme !!!",5
Mon non de famille est neto je vous jure,1
"Ambiance un peu réchauffée, pas forcément très drôle",3
"La dernière épreuve : Destruction Derby, ah le bon vieux jeu ^^",5
"Gp explorer2??? C'est dommage que ça pue les arrangements.... Même si les youtubeurs ne s'en rendent presque? Pas compte? Et juste pour quelques tours... Maintenant chaque personne pensera comme moi, et n'osera rien dire, c'est par pour autant que je n'aime pas le contenu différent de chaque participant! C'est juste pour la sponso ou réellement l'adrénaline pour certains j'en suis certain!",1
J’ai du mal avec « l’humour » de Joyca,3
Pour la SCIENCE : Ok,3
Pour les invités : KO,3
Changez de GUEST au plus vite !!!,5
Énorme ! Merci de la. Rigolade,5
Franchement ils sont trop loin pour les autres youtubers,2
Oh top ! J’adore le concept…,5
Une seule phrase : SOYEZ COUTOIT !,1
Respectez vos interlocuteurs ! 😊,5
Merci pour cette vidéo !,5
Cette vidéo serai plus qualitative avec le JDG ! 😉,5
Et puis… #Destitution de Macron ! 😅❤,5
"Bon bah la c'est pas pour moi cette vidéo. Tout le monde bave sur le montage et les guest .. c'est juste chiant. Entre les 2 insupportables (vous avez Arthur et Joseph bordel !)  qui font kiffer probablement que des ados, le monteur qui nous balance du meme toute les 10s ...",3
"J'adore votre taff mais la vous ètes en train de rentrer dans le youtube game de base pour faire des vues. Ca me rapelle la vidéo critique du JDG ""Youtube m'ennuie"" sur sa 2ème chaine. C'est exactement ça. Dommage, je préferais l'authenticité d'avant, et des blagues plus espacé ✌️",4
Génial comme concept ! peut être éviter de m'être en jeu la vie des autres la prochaine fois xD,5
*touc*,1
"Ce concept me fais bcp penser à la voiture RC genre c’est pareil les « télécommandes » etc… le fait de piloter en hauteur tout pareil, Se serai cool que vous essayez ça. C’est une discipline que je pratique et il y a plein de piste de voiture radio commandé (RC) échelle 1/8e",4
"Salut l'équipe, rien à voir avec la vidéo. He voulait juste te dire que tu à fait une belle performance au GP explorer",5
"SVP, est-ce qu'une ou un Loulou pourrait m'indiquer l'origine de l'extrait à 33:42 ? Merci",3
"Le "" Putain ch'uis devenu un chasse-neige ! "" m'a fumer de rire :'''''DD",5
La vidéo de folie je me suis régalé,5
video de fou,1
Ils ont été invités poue créer le quatuor délirant,4
le meilleur feat de la rentrée !!!,5
le monteur goatesque,5
"Le meilleur concept , et gros gg aux techniciens qui on monté les système téléguidé je suis mécano et je serais incapable de faire la même 👏",5
Génial comme d'hab !,5
petition pour avoir joyca et seb en guest sur plus de vidéos,5
Incroyable quel pied,5
Vous etes des malades mais c'etait kiffant merci a vous,3
en vrai les gars faites une ligne plots au milieu de la piste pour éviter les faces à faces dans votre course poursuite,5
Bof celle la. Un vulteck différentiel aurait été plus drôle…,2
J'ai beau chercher je ne vois pas l'intérêt de cette vidéo...,2
"Le montage on dirait un youtube poop, c’est très bien mais le sentiment d’être sous drogue 😂",3
J'ADOOOOOORE ce nouveau contenu !!!!,5
Et puis Joyce et Seb des pépites haha 😂,5
généralement les retro ne survivent pas une vidéo,2
MAIS !  Sylvain !,3
Tu passe ta vie à toucher tes lunettes de soleil ! Sur chaque plan 😂😂,5
quelle rentrée de folie 🎉,5
Top mais un peu trop de meme ptdr,4
Bonjour quelque chose qui n’a rien à voir mais d’où provient le pantalon de Seb svp,3
le retour de vilbrequin ça fait du bien,4
Ça fait quoi de rouler avec les pneus desserrer ? Avec voiture ou camion ?,3
Sinon video incroyable ❤,3
Incroyable merci bcp pour se moment de ouf j'ai kiffer la video et l'accident a la fin,5
ref à Papa Schultz chocante :),5
27:07 L'âme de Joyca qui est resté au sol xD,1
Vivement un deuxième episode aller avec squeezie et gotaga sa va tryhard,5
Il faudrait que vous ayez une caméra au niveau du pare-brise et que vous puissiez la voire sur la manette,3
trop bien,5
Incroyable le canapé mdrrr,5
"J'adore vos vidéos, mais le mixage audio devrait etre amélioré... des fois on entend rien et sans toucher le niveau sonore, ca gueule.. en espérant apporter une remarque constructive ;) bisous les loulous",4
si tu rigole pas a lzur video rip,1
trop bien les feats sur votre chaîne !,5
C'est incroyable,5
"""une manette de sous-marin ça""😭😭",1
Villebrequin ça devient tellement un sport extrême qu'ils ont des sponsos cachées Redbull,1
"Le montage est beaucoup trop saccadé. J'ai du arrêter la vidéo car je n'arrivais plus à suivre et j'en ai mal à la tête. Pour toucher un nouveau public (plus jeune), Vilebrequin a choisi de faire intervenir d'autres youtubeur et de satisfaire leur public à eux : montage hyper rapide, blagues pipi caca et films pour adulte. J'aurais préféré que ce soit Arthur qui participe et que le montage soit plus naturel. A vouloir plaire à trop de monde, la chaîne perd de son charme et perd en qualité. C'est la première fois que je ne finis pas une vidéo.",2
Trop bien le duo vilebrequin/ Joyca ❤️ je l'attendais,4
Vous êtes toujours aussi fou !! Merci !!!,5
COMBIEN !?,5
en tout cas luca a la ref de papa schultz,4
La moitié des conducteurs sont des conductrices... faudrait inviter une youtubeuse! Why not Sarah Lezito en feat.?,1
vous aviez mis la barre très haut,1
