Comment,Number
Franchement le mec est incroyable pour intégrer les sponsos à son concept... Le GOAT,5
le sucré😀,5
Bravo Cyprien!  Belle vidéo!,5
Yo,5
Je regarde la vidéo car elle tombe dans mes recommandations et j’apprends par hasard que le visiteur du futur est devenu un film ? Genre mon début d’adolescence c’était juste moi rentrant des cours à regarder cette web série. Je suis tellement content pour eux qu’ils ont pu sortir un film et déçu de pas l’avoir vu au cinéma !,3
Après plusieurs visionnaires j'ai remarqué pour la première fois un capybara à 3:12 derrière Mirabel,2
Je kiff grave trop marren,1
Jurass Word 🎉,5
🎉Sucre,5
Je verrais bien un clash des fast food !,5
Un personnage DC qui tue un personnage Disney à deux reprises.. Fort !,5
Sucré,5
Une masterclass 👌😎,5
"Dès que vous êtes rentré j'ai reconnu c'est la meuf en voiture là de 15 ans même elle dit ""il est pas rode il est fuchsia"" 😅",1
Bien sûr à part ça très bonne vidéo 🤌🏼❤️,4
Ça m'a fait rirees temps des films sont incroyables,5
j'aimerais bien que tu refasse du clash.,4
Incroyable !,5
Excellent !,5
Elle ressemble à Lisa de Blackpink,4
Mdr jure y’a Maxime Biaggi,5
Avatar=3h14,5
Avatar 2 le meilleur film du monde,5
Mais avatar il est pas sorti il y a 9 mois,1
Mais il y est pas le chapitre 8,3
"Oel ngati kameie ma Cyprien, lu rel arusikx txantsan !",1
Et t'as moi qui cherche le commentaire de theobabac,3
C’est la vidéo cachée,5
Le clash des nourritures,5
Moi j'ai regarde Avatar 2 mais avant je vais regarder avatar,3
J'adore regarder les vidéos de cyprien. Toujours un plaisir,5
Qui utilise Nord VPN ET n'a pas Netflix ?,1
Le visiteur du futur c’est incre,5
Cc,4
j adore😂,5
Disney je vais te tuerééééééé,1
"""C'est bon c'est ma pub, tu peux partir maintenant"" et ""J'aime bien ta glace par contre"" Pépite 😂",3
oublie pas de regarder avatar 2,1
Mais  Avatar 2  c trop bien en 3D IMAX,3
On dirait un cinéma Gaumont,3
"LE RÉPIT DURE 4H00, MAIS C'EST IMPOSSIBLE !!!!!!!!!!!!!!!!!",1
"Peut-être que ""qu'est-ce qu'il nous reste à faire au Bon Dieu"" sortira en 2025",3
Avatar 2 dure 3h41,3
Pfff Ce film d'horreur ça chapitre 8 n'existe pas,1
R.I.P Mirabel Madrigal,5
Cyprien t une legende !!,5
Et va voir le film Avatar 2 il est trop génial je l'ai vu en 3D,5
"😂 Honnêtement, pour ce que Bruce a fait à la meuf d’Encanto j’aurais deux mots ""merci et  respect ✊""",5
Je l'ai regarder lors de mon dernier jour décole l'année dernière 8 mois plus tard je la regarde encore,1
Avatar 2 il est incroyable,5
"Petite info pour comprendre le film docteur strange 2 il faut aussi regarder la série les agents du shield, car il y a un objet très important pour l’histoire du film dedans qui apparaît dans la série dans les 8 premier épisode de la saison 4 (ps: pour donner envie il y a le Ghost rider dans ces épisodes)",4
Juste avant la video j'ai eu une pub sur avatar,1
5:31 EXCUSER MOI,5
La taille du front de penny wise,4
Appropriation culturel à 3:42,5
Appropriation culturel à 3:03,5
Qu es ce qu'il daraguoine l'autre schtromphe là ma tué 😂😂,1
iL eSt PaS RoSe Il eSt FuShIa💅💅,1
Ta meuf doit avoir la ref sur,3
Qui est la quand Avatar 2 viens de Sortir au cinéma ? Quel prédiction de la part de Cyprien !,1
Alors 2h 35 avatars 2.  T’est gentil plutôt 3h 13,1
Yo,5
Batman qui assassine disney j’adore,5
Norvpn,3
maxime biaggi a le meilleur role de la video,5
La meuf c’est pas la petite dans cocovoit qui fugue ??😂,1
14+4=19!?!????!?!?!?,1
"Ce que NordVPN ne te prend pas maintenant, il te le prendra plus tard...",3
Mefie-toi des offres alléchantes...,5
The Batman qui tue Mirabel c'est ma scène préféré..,4
mon passage préféré c'est à 8:20,5
Yo,5
"Vidéo caché de ""pourquoi je ne lis plus les commentaires""",3
Mirabel: Je ne vois pas de quoi vous parlez !!!!!,1
Incroyable !!!! comme d'habitude. Merci de nous régaler à chaque fois !,5
3:06 s’est Très violent,1
seance de cine a 00h ??,1
avatar 2 sort mercredi en 2022 non?,1
on est d'accord on aurai tous pris soit jurassic le monde d'après ou fast and furious,4
Wow j’ai maté tout les clash tous sont des masterclass 🔥✌🏽😎,5
🤣🤣🤣🤣👍👏👏👏,5
T trop cool j'adore t vidéo,5
Le meilleur film c'est Sonic 2,5
mais comment avais je pu rater cette superbe vidéo!!! excellentissime 😍😍😍😍,5
"Le ""bien sûr"" de ça m'a tuée",1
Incroyable qu'il y ait Maxime Biaggi !,5
2:30,1
On a beaucoup aimé ton clashs des films il faut en faire plus souvent y'a pas tout le monde qui le font,4
Fast furious 10 tes obliger regarder,5
"Bah franchement, c'était drôle !",1
J’adore 😻 les clash,5
"Le clash des fast food ou que ya Mcdo, Burger King, Quick......",5
Eeeeeeeeee,3
Épique !,5
"Très original, trop bien !",5
Y'a que moi qui a remarqué qu'il y'a Barack Obama dans la vidéo de mcfly et carlito,3
LE VISITEUR DU FUTUUUUUUUR,4
2:24,2
"Merci bat,… THE BAT",5
"Il y a un problème avec les pop-corn, ils veulent se faire bouffer ils devraient demander à ce qu'il mange l'autre. Sinon bonne vidéo",2
yo cyprien prochain video les clash des fast food,4
trop bien,5
Tu pourrais faire le clash des jeux vidéo stp,5
Cool,5
2:24,2
Wesh Cyprien tu es trop stylée je comprends pas ceux-là qui disent que Squeezie c'est mieux que Cyprien c'est n'importe quoi on est tous d'accord non nous sommes team Cyprien en tout cas continue les vidéos c'est trop cool oui allez ciao ciao et je voudrais bien un kebab aussi,2
4:13 incoryableeeee,1
"Le ""c'est bon, c'est ma pub maintenant, tu peux partir!"" 😭🤣. Trop fort !💪",5
Quel regard ✨✨,5
"Insane ! La technique est impeccable, et l'esprit initial de la chaîne est encore là après tant d'années. C'est une belle renaissance.",1
J'adore ta des séances qui sont plus longues que d'autres 😂,5
Tu es pour moi le seul youtuber qui se donne autant de mal pour faire tes vidéos,5
Le CLASH des dessins animés ? 🤔 (Genre Disney vs Pixar vs Illumination vs Dreamworks ...),3
2:10 les acteur repasse au même moment qu au debut,2
"ce n'etait pas a propos du film, ni le popcorn",1
"c'etait a propos des moments du present, de l'amour qui va se creer dans la relation du jeune couple <3",3
On en parle de la tête de mirabelle mdrrrrr,3
Cyprien vs Yvick l'affrontement final,4
Tjr un plaisir de regarder ses video ✨🤍,5
Merci bat man,5
À chaque c'est génial ! Merci de nous faire passer un bon moment 😊,5
Mdrrrr,1
2:24 y plus la dame puis elle est la,1
La créativité de Cyprien + le charisme de Maxime = Vidéo plus que Masterclass,5
Le répit les horaires au début c'etais 18:00 à 00:30 mais après ça à changer de 18:00 à 22:00 bizzare,2
Dire que Avatar 2 c'est un remake,5
Ahahah demander du popcorn à Maxime Biaggi,1
2:14,3
Ils ont vraiment spoil l'œil noir du coup ?,2
je suis team salée,1
Maxime en caissier >>>,5
"he oui, trop de choix tue le choix !!",2
La oue northvpn et vrmt master classe sur pépé ❤️❤️❤️,5
Rien ne vaut une comédie romantique française pour être dégoûté du cinéma 🙃,1
Masterclass !,5
999KMais pas le 1M,1
Super vidéo et excellente réalisation. Félicitation.,5
Trop cool mon gazo 😮,5
incroyable tes video sont cool puis tu as de l'imagination avec les suite continue comme ça c'est génial👍,5
J'adore tu devrai faire plus de vidéo de ce type,5
Stylé mdr,3
Du vrai divertissement !!!,5
04:50 Gaby ?,1
Excellent,5
Gaylu Aywa 😂,5
Clash sur les jeux vidéo,4
Vrmt trop forte la vidéo,2
Nan mes il m’a spolié le film,1
Bon ok c'est un bon boulot très bien réussi mais j'aimerais aussi Heu le clash de pays s'il te plaît ça me ferait vraiment plaisir,4
Avatarrrrr😭 vivement qu'il sortttttt,5
"N'oublie pas de t'abonner ner ner ner, aayyyh😂😂😂😂😂 Mirabel la mégère 🤦",5
"vous savez que pas parce que c'est anglais que le 'TH' deviens 'Z'. On ne dit pas 'ze' , mais 'the' (de). ca fait un peu fif zozotter",1
Le temps vaut la peine ! C était wow😍,5
C’est que maintenant que je vois mais il y a les vrais acteurs du visiteur du futur,3
10:30,1
9:20,1
Au top ! j'ai vraiment bien rigolé ! merci Cyprien :),5
Continue à faire des vidéos de ce style ça me fais trop kiffer et pour moi c tes meilleurs vidéos,5
Peut etre le clash de jeux vidéo,3
Merci the batman,5
2:24,2
Très cool j'adore,5
Mais nn c'est Jamel elgharbi je le connais il a même fait le pub Kinder Buenos avec l'extra-terrestre,3
Et j'ai 9 ans,5
Cyprien cette vidéo est trop cool est-ce que tu peux liker,5
Salut Cyprien je te suis depuis 14 ans,5
Ça c'est un vrai créateur de contenu bravo pour le boulot tu m'as régalé merci Cyprien,5
smooth la pub,5
Ha ha ha😂😂😂😂😂,5
Clash cinéma 3D 2D,4
"je viens de regarder mais rien ne colle, je m'explique: pour ""le repit"" on peut voir que la premiere seance dure 5h (14h-19)",2
"La deuxieme seance dure 6h30 (18h-00h30) mais il a une durée de 4h..... la j'ai pris l'exemple sur ""le repit"" mais aucun film n'est ""a l'heure""",2
Fast and furios,2
2:24,2
3:10 MDRRRRRR 🤣🤣😹,1
attends mais c'est pas maxime qui joue avec laink et terracid qui joue le vendeur de popcorn???,3
2:14,3
Continue comme ça c’est trop bien,5
Trop bien belle vidéo bravo 👌🏼,5
Mon passage préfère est a 8min 20,5
Un des meilleurs concepts du YouTube français superbe montage super idée un chef d’œuvre,5
"ATTEND ATTEND RESTE la OK cool je galère depuis 4ans est fait de superbes vidéo vlog,multigaming,multimédia,disscution",4
😂😂😂,5
Excellent !,5
Incroyable 🤣🤣🤣,5
2:14,3
Qui cherche le commentaire de JORIS ??? Moi!!!!! Bravo cyp!!!!,3
7:42 toute nouvelle réduction à NordVPN 😂😂😂😂,5
"tellement vrai Marvel faut voir 100 films avant, et  DC toujours le 10 eme reboot",5
"Ah ben merci, j'étais même pas au courant que Avatar 2 avais été annoncé.",5
3:10 Fuge respect for The Batman,5
J'aime bien a 8:20,4
Trop bien le vidéogramme,5
Mdr,3
The batman le thug😏,5
Excellente vidéo comme d'hab. Super  👌👌,5
Meilleure outro de toutes ses vidéos,5
Du grand art !,5
La prochaine ce sera le clash des marque de téléphone j’en suis suuuuurr,5
batman a tuer encanto son coue,5
Le meilleur film c'est Avatar 2 ! 😀,5
8:20,1
En vrai il pourrait faire les clash des chaînes radios. En gros ça commencerait sur le fait qu'ils ont acheté une nouvelle voiture et il doit choisir les chaînes à mémoriser. Je sais pas c'est une idée,4
21/20,3
el clasho de los filmos,5
xD j'adore ça,5
j'adore t'ai video  sa me remonte le moral merci  encore 😁,5
Il ya un faux raccord a 2 minutes 24,1
Trop cool 👍👍👍👍👍,5
J’adore la fin avec The Batman et Encanto,5
Enfin quelqu'un s'est débarrassé de Mirabel et ses chansons. Merci The Batman.,5
Mon passage prefere c'est 8:20,5
Tu pourrais faire le clash des pays si tu iras quelques part,3
"J’aime trop t’es court métrage Cyprien ❤️❤️ ça change un peu de tout ses format qui court à tout bous de champ sur YouTube, continue comme ça 👏🏻👏🏻👏🏻 ps: je suis parmi de tes tout premiers abonnés 😍",4
Et ils disent que c'était mieux avant 🤣 c'est toujours parfait,5
Je suis un grand fan je sais ce que je dis j'ai tout vus,5
Les gens comme cyprien devraient être immortel,1
Le clash des vidéo youtube,5
"Elle a une tellement jolie voix, trop belle, et je ne parle pas que de sa voix . 🤩",5
2:14,3
Incroyable 😻,5
Le p'tit clin d'oeil à la web série du visiteur du futur qui fait sourire. J'adore ahahaa,4
Lol comment disney ce fais victime 🤣🤣🤣😂😂😂,1
Il est trop fort. Y’a pas plus fort que lui dans le domaine. Force à toi !,2
Genial,5
J'adore 😀,5
"C'est moi tout craché ça !! En plus, je bug pour le choix du film ET le goût du popcorn.",5
Cyprien je T’ADORE,5
Whoo le deep fake de encanto,5
moi aussi je fais des vidéos,5
2:14,3
1:51 LOL,1
2:14,3
Moi j aurais choisi Ça même si j ai pas du tout l age ( 10 )☻,1
Super,5
Cyprien... tu vas bien ?,3
cool,5
Continue,5
J aurai choisis Jurassic World direct,5
Puttin les con mdr 🤣🤣🤣🤣😂🤣🤣🤣,1
Pk le mec qui distribué la graille C Tom Holland?,1
Franchement vidéo incroyable ça donne envie d'aller au ciné,5
Merci! ça m'a rappelé que j'ai une séance à 21h00. Allez au ciné!,5
"moint de vidéo , mais de l'effort bravo👏",3
incroyable.,5
Y’a un faut raccord a 2:24 😭😭,3
mon passage préféré c'est a 8:20,5
"yo cyprien , j'ai beaucoup aimé la vidéo, mais j'aimerais bien le clash des dessin animé :)",4
Avatar: Gaylu ayoua,3
Mdr,3
Tu devrais regarder avatars,3
Tu devrais regarder,1
J AIME BIEN LES CONCEPTE DANS CE GENRE CONTINUE COMME CA,4
"Vu le budget que sa doit coûter je comprends pourquoi tu prends du temps déjà les sortir, c génial",5
Merci batman,5
qui regarde en 2026,5
Faut que tu fasses :,3
- Le CLASH des mangas,5
-Le CLASH des jeux vidéos,5
Mon moment préféré de la video est a 08:20,5
2:15,2
Mdr batman qui lance son boomerang 🤣,4
Fais le clash des villes,5
MDR ken the Batman tu la mefe de Disney,5
Du grand art.👍,5
2:40 team salé,1
pour quoi pas : le clash des boisson,3
Encore une pépite ! 😁,5
Mon moment préféré est à 8:20,5
2:24,2
Est-ce que c'est vraiment ta petite copine ?(sinon super vidéo),2
Sa ma tuer comment vous avez fait ça trop stylé,1
AAAHHHH,1
mon passage prefere cest a 8:20,5
Team sucré,5
lol je love,5
Qui joue Vin Diesel svp ?,1
Prochain j’aimerais que sa sois le clash des jeux video,5
6:02 Oh j’pensais pas entendre mon nom par un grand YouTubeur lol,1
Tu pourrais faire un clash des marque de téléphone,5
Masterclass,5
Moi bientôt je veux les clashs des influenceurs,5
Duolingo blog recommended this channel and it's really worth it,5
Il y a une video tousnles 2 mois mais pa4ce que c du travail,1
2:24,2
Sinon super vidéo 😁,4
moi j'aurais choisie avatar,5
Prochain le clash des téléphones,5
Je valide fort très drôle :),5
Tes tu en couple à la fin,5
"Toujours aussi incroyable !!! Je te suis depuis tellement de temps, et tellement heureuse de voir ton avancée !!! ☺ Fighting",5
Incroyable la vidéo moi aussi je me lance sur YouTube,5
Mdr 2:24,1
Et pourquoi pas le clach des resto ?,3
Gg pour tes 14m,5
oh arnaud ducret ! il est trop drole !,5
J’ai vue jurrasic hier mdr,1
TROS BIEN,4
13 ans avatar 1 mes on en parle de sos fantôme il y a 45 ans le 1 😅😅😅😅,1
Bravo je m abonne !,5
Elle doit avoir le ok a force de chanter,3
M,2
C'est bon j'me suis abonné gros,4
2:21 PTDR ce moment 😭,1
This video should be called the incapability of people to make decisions,1
"""C'est bon c'est ma pub maintenant tu peux partir",5
Une masteurclasse !!!,1
TheBatman78,5
team sucré,5
Tu est un super youtuber continue 😁,5
2:24?,2
4dx au gaumont Parnasse ?,3
2:24,2
HE HO MARVEL J'SUIS UN PASSIONÉ DE VOITURES ET CHUIS PAS UN BEAUF!,5
J'aurais choisi The Batman lol,3
Comme toujours excellente video !,5
Non G pas vu Avatar 1 G T meme pas nê,1
Honnêtement ça faisait longtemps que j'avais pad autant rigoler à une vidéo!,5
"Incroyable cette vidéo, j'ai mal à la machoire maintenant à force de sourire pendant la vidéo... véridique. Merci pour ce contenu de qualité Cyprien",5
Je rêve ou c'est Like Me le vendeur de pop corn !!,5
Jsui venu pour le faux raccord de 2:24 😭,1
Batarang dans la jugulaire jpp 😭,1
J'adore se que tu fais,5
Cyprien possède toutes les caliter du monde,5
Mais i sait jamais la quelle choisir,2
Y’a un faux raccord à 2:24 la fille derrière elle disparais,1
Le meilleur moment c'est à8:20,5
2:24,2
Au début j’ai cru que c’était une pub et j’ai voulu swiper sauf que j’ai compris quand j’ai vu que y avait pas le bouton « passer l’annonce » 😂😂,3
On voit bien que Cyprien a un problème dans la prise de décisions x),3
Jai un concept de video le clash des jeu video liké pour quil vois,5
2:24,2
"Incroyable comme toujours, à la fois profond et drôle, bravo !",5
Quel écriture !!! Bravo ♥️♥️♥️,5
Ooh j'ai le même pull que lui,1
Merci Batman elle était insupportable la gamine 😁,1
Cyprien first,3
Wow 😯,5
Super Vidéo vive le cinéma ! :D,5
J’ai adoré 8:20 😂,5
"ptn la pub à la fin ça m'a éclaté, t'es un génie",5
Juste ☺,5
Fais le clash des marques de téléphones.,5
Super vidéo Cyprien,5
Continu comme ça 👍,5
Prochaine vidéo = clash de nourritures,3
"Je crois que ça m'aurait plus amusé s'ils étaient allé voir ""Le répit"" au final.",2
"En tout cas c'est très d'actualité : ça risque de bien vieillir malgré tout, mais en perdant un peu de finesse avec les années qui passent. :-)",3
"Super d’avoir placé le film du visiteur du futur dans le lot,j’avais surkifé la webserie",5
2:14,3
2:14,3
humour de bobos parisien,3
Prochain clash: LE CLASH DES FAST-FOOD ( COMME MCDO OU TACOS),4
2:14,3
2:24,2
J'adore comme d'hab,5
Waaw,3
J’ai vraiment aimé et dire que je l’ai aperçu il y a tellement longtemps,5
Merci beaucoup Cyprien 🙂🔥,5
Le visiteeeeeeeeuuuuuuuuuuuuur <3,3
"5:30 j'adore avec "" ça """,5
EXCUSEZ-MOI !!! lui là 👇 qu'est-ce qu'il cache avec sa main ? 🤣🤣🤣,5
Ouah le visiteur du futur 🥲😍,5
8:20,1
T'es le boss de YouTube,5
les gens venus pour voir le faux raccord de 2:24 on vous voit,4
2:24 saussison,3
Besahtek frère pour toutes tes réussites 👍,5
C’est juste incroyable !,5
FAUX RACCORD À 2:24,1
8:20,1
J’ai bien aimé le moment à 8:20 (mdr),4
Ultra bien ta vidéo,5
2:24,2
"Je suis revenu de la vidéo qu'il vient de sortir parce que dedans il dit qu'il y a un faux raccord à 2:24 . Oui, je n'ai rien à faire de ma vie.",1
Ece bien la video caché de la nouvelle vidéo ou pas ?,3
8:20,1
Cyprien je fait des video grâce à toi et d'autre youtubeur comme toi même si j'ai que 2 like jaime faire des vidéos,5
perso j aurais pris le film de marvel,3
il manque top gun,3
2:24,2
cool la video !!,5
Trop bien ! J'adore ❤,5
"x) la fin je m'y attendais pas , sinon super vidéo !",5
Qui est ici après la vidéo sur les commentaires?,1
8:20,1
Putin mais y a vraiment un faux raccords a 2:24,2
Yo,5
"Toute la video etait bien, pas grave pour la pub, heureusement THE batman sauve la fin.",3
2:24,2
2:2;,2
j'essaye de retrouver un max de commentaire de ta derniere video,3
*Après,3
*Pour quoi je ne lis plus les commentaires*,3
