Comment,Number
Et j'espère les produire abîmé j'espère sai des trucs qui fonctionnent déjà plus enfin j'espère,2
Saï mieux sa que de boxer walla,3
50:56 squeezie qui boit de la voss mdrr,1
22:27 😂😂mdr goat,1
A chaque fois que Billy et Squeezie sont dans une vidéo où il faut pas faire de bruit Billy fini avec sont téléphone cassé 🙄😭,1
J'ai juré Billy il est hilarant,5
La fin c'est le chasseur chassé,4
"6,4m vues et 356k like ça méritais plus",5
On parle pas assez du gros salut n*zi de Billy au début mdr,2
"4:13 « c’est extrême droite ou extrême gauche » c’est ouf tout le temps tout faire revenir à ça ça y est genre, il m’a soûlé comme d’habitude j’étais bien contente de regarder maintenant ça m’a gavé.",4
45:03 min,5
Le rot de Squeezie à la fin de la vidéo c'était trop marrant😂😂😂,1
Très très très drôle !!!,5
Merci,5
Billy a était touché plus de 3 fois à la manche de djilsi,1
Le pauvre billy mdrrr et la chute de gotaga j’avais mal au ventre meilleur manche,3
"Nan mais entre billy qui s'est fait trainer et bully par les autres, Squeezie qui se tire dessus et gotaga qui fait du saut en parachute sans parachute jsuis dsl mais c'est masterclasse j'ai rarement autant rigoler vrm",3
mais le savon dans les yeux de billy ça m’a fait trop de peine :((,2
À mourir de rire 😭,1
Billy en roller hilarant,5
Billy avec les rollers c'est mon nouvel animal préféré,5
À pleurer de rire 😂,5
9:06 sa fait pas se bruit la une guitare électrique débrancher,1
"Incroyable, que des fous rires, encore mieux que la première",5
On veut une deuxième partie avec la même équipe !!!!!,3
Perso nous c’est ça ou ça au lieu de noir ou blanc ou la main morte,1
Il est midi 52,1
🎉,5
Sa saoul gota au début tire presque jamais 😢,1
41:17 billy c'est un antagoniste wallah 💀🙏🏻,4
Pourquoi pas un épisode 3 non 😅😅,1
Euh pk c'est un bleco de munition là où il y a les gages?😂,1
Il faut clairement un épisode 3,3
meme quand c'est la partie de Billy il se fait tuer avec du liquide vaisselle,1
40:38 “ c’est juste toi qui est sadique en fait” “d’accord “,1
Vous me régalée !! 😂😂 Merci 🫶,5
Wsh squeez il a vraiment passé un gap pour boire de la VOSS x) (l'eau en bouteille la plus cher),1
Mais c'pas une critique trql mdr j'ai kiffé la vidéo c'est vraiment des barres,2
Gotaga le maître de la vidéo vraiment 😂,5
et michhhhhh,2
prochaine fois fais le avec inox et  nico stpppppp,3
Incroyable le retour de ce concept ❤,5
On attend La video suivante 😂😂,3
J'ai jamais autant pleurer 😂😂 gota et sa cascade,5
Je trouve un peu dommage qu'il y a cette petite musique juste avant qu'il se fasse toucher ça gâche le suspense un peu,3
a quand le prochain roi du silence,5
Billy en roller parterre entrain de se faire mitrailler restera à jamais dans ma tête 😂😂😂😂,1
Sa me fait plaisir de voir Lucas heureux comme ça il est tout agité 😂❤,5
"Coco, c'est pas une MP5-K par contre :)",4
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,5
Cett video est la raison pour laquelle les femmes vivent plus longtemps que les hommes 😂,5
Mais je veux trop jouer aussi,3
J'ai tellement rigolé. Merci 1000x,2
Beau ptit cul djilsi 😂😂,5
La came a souffer,1
5:03,5
6:14😂😂😂😂😂😂,5
34:20 mdr le cadreur il s'est baisser tellement qu'il a eu peur 🤣😂,1
25:00 billy qui a été toucher 40 fois 🤣🤣🤣🤣🤣🤣,1
J'ai tellement ris,5
Par contre on en parle que la vidéo c’est on se fait mal et on se met à poils 😂❤,3
vous aite des batare sur la  dernier manche,1
"Squeezie qui se tire dessus, Djilsi qui prend cher dans sa propre vidéo, Billy qui galère en rollers ... Mais est-ce qu'on peut parler de la dernière manche où Billy s'est fait victimiser alors que c'était lui le chasseur ?? 🤣🤣🤣🤣",2
"Oh le concept de golmon c'est trop drôle à voir, je rigole rarement autant devant une vidéo de ce genre c'était génial !",3
Billy qui se fait massacrer le cul je pleure de rire,1
Le fou rire que je me suis prise,1
Super vidéo vraiment,5
"Les chutes, les tirs raté et les bruitages = fous rires garantis ! Merci pour le bon moment passé avec vous 🎉",5
par contre on en parle des pauvre poulets qui se sont fait écrasé et qu'il n'ont rien demandé,3
Gota à l'air grave sympa. Je n'arrive pas à me l'imaginer en colère mdr,5
hey c'est pour savoir sa serait possible de m'envoyer l'un des ordi de la salle 2 c'est un peu trop cher ducoup je voulais savoir,3
"Des barres tous les long, c’était incrr",2
billy qui prend trop cher le pauvre,3
squeezie chasseur trop drôle,1
la vidéo est vraiment hilarante 🤣 on veut une partie 3 !!,5
C'est un terrain d airsoft,3
45:00 masterclasse la chute de gotaga,5
49:46 la chute,1
les bruitages étaient MAGISTRAUX 🤣,5
10:56 la musique d'antagoniste,5
4:19 incr ct trop drole,1
Oh le geste il ma tuer 😂,5
"faudrait  vraiment des protections pour le cou et la nuque, c'est super dangereux",1
Personne a remarquer billy qui crache a terre en mode relax 😂,4
"Excellente vidéo, par contre ce serait bien d'utiliser des éléments de décor qui soient destinés à la casse dans le futur. Les lampes de la bibliothèque étaient neuves et 2/3 ont été explosées ... Je pense qu'on peut améliorer le concept de ce point de vue.",4
J’ai pleurer de rire 😂,5
45:04 une minute de silence pour le comptoir 💀,1
22:25 le cri de Gota : MMMMMMMMMMMMHH!!!!,1
Je suis la seule où Lucas et Billy me font grv de la peine ?😂❤,1
Gota il a fait une technique de mentalisme à 28:12 à montrer sa main à plat pour que Billy le suive et que djilsi se tape le malus quel malin 😂,1
Shout out a tout les airsofteurs qui ont reconnu New agency ✌️,1
Trop bien et trop drôle cette vidéo on veut une partie 3❤❤😊😊,5
j'ai jamais autant rigolé devant une vidéo c'était hilarant,5
Meric belle équipe! et quel c concept réussis !! ça faisais longtemps que j'avais pas autant ris,5
Billy au sol il faisait trop mal au cœur et en même temps c'était trop drôle,2
billy c'est nassourdine ouuuuu,1
",a petite réf à zelda à chaque découverte du malus est tout juste ""pépite""",5
45:00 meilleur moment jpp😂😂😂,5
la chute de gotaga est masterclass !!,5
Inadmissible de montrer ses fesses !!!!!!,1
2:12 - ok,3
Moi je suis japonais,1
41:19,1
extention du territoie : HAGRA MALVEILLANTE,1
le cyber café c vraiment le meilleur moment avec Billy au nom gt en pleurs et le poto a la fin ct une victime miskine,5
26:15 pov: mon prof de physique 🤣,5
"J’ai vu la vidéo originale, ce n’est pas japonais ni américain, c’est vietnamiens. On peut le reconnaître à l’écriture c’était tout.😂😂❤❤",1
CE CONCEPT IL EST TROP DROLE JPP,2
😂😂😂😂😂😂,5
Armes au lieu de répliques... Du airsoft.... Les lunettes de sécurité enlevés avec la réplique braquée vers les visages....,1
Ffffffffff 🤬,3
"J'ai littéralement chialé. Ma famille sont venus me voir, parce que lorsque je regardais la vidéo, j'étais dans la cuisine, ils m'ont demander si sa allais ! Merciii ! Sa faisait tellement longtemps que je n'avais pas autant ri ❤❤❤😂😂😂!!!",1
"45:34 J'ai pleuré de rire quand Gota a explosé le decort, merci pour ca 😂",1
Pardon population mais Billy il a tllm de potentiel av les bonnes personnes,3
"Mdrrrr trop marrant ce concept. Ce qui pourrait être drôle aussi. Ce serai genre des malus ""voler la casquette de Squeezie"" ou genre lui ""coller un post it sur le dos""",2
C’était hilarant ! La chute de Gota est mémorable ! Et squeezie on dirait un enfant dans un parc tellement il avais l’air heureux de participer ! 😁😂,5
la 2e j'ai explosé de rire,1
Il est 12h52  🤣🤣🤣 15:48,1
"Nan ta casser mon tel a « désoler Samsung"" pas grave il es 12h52 🤣",1
Mdr c trop drôle,2
C'était quand la cascade de Gotaga,1
Merci à billy d'avoir effectuer ma penser de manger les bonbons dans le rayon😭,5
"le ""tiens tiens tiens"" comme avec vitality",5
Personne n'en parle mais Sid avec l'imper on dirait Heisenberg mais pas chauve 🤣🤣,3
""" You are my special """,5
"Le fou rire de ma vie, c'est le meilleur concept",5
"Premiere fois que je regarde une vidéo de djilsi, jai jamais vu un concept aussi drole, jai pleuré de rire tout le long cetait genial !",5
Purée ça faisait longtemps j’avais pas autant ri devant une vidéo 🤣🤣,5
Énorme le concept 😂😂,5
DINGUERIE JAI HURLÉ DE RIRE 😔,1
J'ai pleurer de rire devant la vidéo surtout avec billy,2
Cette vidéo est hilarante de A à Z 😭,5
"Je vais remettre les points sur les I, le jeux c’est pas noir ou blanc ou la main morte, nonnn c’est Simmmmmson et la tu choisis si ta main mdr",2
meilleur map cqb new agency,5
Le bouclier Billy 😂,5
Billy a géré en mettant specialz OMG ❤,5
Whaou l’endroit d’airsoft il est connu pour ceux qui connaisse le mec sur tiktok,5
Prdrrrrrrrrr billy qui se fait executer sans etat d’ame par djilsi,1
10:56 c une dingerie la musique,1
5:04 on a tous la ref😂😂,5
"41:32 ""c’est quoi cette arme de voy heuuu de voyeurisme"" 🤣🤣",1
"Enormes fou rires, merci les gars",1
On en parle de la pauvre caméra de l'avant dernière manche qui s'est fait tirer deux fois dessus,1
"Ooooh, Billy avec les rollers dans la gaming room ça ma fait pleurer de rire🤣",5
Ptin billy il a highlands,5
La game de  djilsi je pleure de rire merci pour cette vidéo,5
Masterclass 😂😂😂,5
"Non franchement trop drôle ,gota c’est vraiment un bon à protéger Billy",3
45:03 le meilleur moment !! 🤣🤣🤣,5
37:04 je suis mort de rire la petite danse ma pris par surprise 😂😂😂,5
j'ai jamais autant rigolé devant une video,5
J'adore votre jeu les gars,5
11:09 jujutsu kaisen le meilleurs anime❤🥰😍🤩,5
Au moment ou Gota a nicker le meuble je savais que ça serait la meilleure🤣🤣,2
Je n'ai jamais autant ri devant une vidéo...,1
On en parle que squeezie il a tirer 2 fois sur le cadreur 😂,1
"C est dingue comment c est nul. Le concept sur pomper vue et revue, si mal adapté. Il aurais ajouté une plus value ou un truc de fun encore ont ce serai pas ennuyé.. Mais non ya rien qu on est deja vue ,  rien de nouveau rien de surprenant, en plus le montage est éclaté, lent long, manque de diamysme, ont dirais une vidéo de biaggi , d ailleurs il manquait que lui pour que ce sois vraiment une vidéo de recycler...le mec c est dis je fait une vidéo d 1h avec Gotaga et Squeezie c est bon j encaisse...  De mieux en mieux .",1
j’vous jure que leurs cris sont tellement hilarants (j’vous jure que j’suis pas un psychopathe),5
Il fait une partie 2 c'est beaucoup trop marrant mdr la dernière partie c'est ma préférée 🤣🤣🤣,3
Ah bah c’est connu les gars pas de téléphone à l’airsoft et surtout protection buccale normalement,2
35:28 Le cameraman il c'est dit pas cette fois,1
M8,5
"Honnêtement quand Billy, il s’est fait tirer dessus par djilsi, j’ai tellement ri, je m’en suis pissé dessus",1
30:39 et 32:45 J'AI ÉCLATÉ DE RIREEEE,1
Pour le 3 il faut des pistolet à eau à chaque manche c'est trop drôle,3
sincèrement la vidéo la plus drôle que j’ai vue de ma vie,5
Le concept est sympa mais par contre il n'y a que moi que ça choque de casser des trucs de manière intentionnelle ?,3
"Je veux dire des fois c'est accidentel mais retourner une table avec un lampe en verre, juste pour faire du bruit...",2
You are my spécial 😊🎉,5
Le saut de gota est légendaire !,5
Yo,5
En vrai le concept est sympa mais cest devenu pété des quils ont commence a utiliser des elements du decors comme murs portatifs et a pouvoir repliquer,3
Billy en rollers le fou rire 🤣🤣😭😭 j'ai pleuré carrément,1
C'est quoi ce concept de merde,1
La chute de gotaga  je pleure de rire,1
rompich,1
La vidéo était folle j’ai adoré,5
Billy en roller c'est absolument hilarant je pleure,5
"La réf de Billy ""ça m'derange pas moi j'aime bien"" 👌",4
"Vidéo au top, que de fous rires j'adore le concept 🔥",5
15:33 au ralenti ont voie bien que les bille ne touche pas le téléphone...son téléphone était cassé bien avant....,2
Je regarde jamais trop de vidéos de youtubers de ce genre mais quand ya ce quatuor c'est obligé banger,2
Le concept de fou 🤣,3
Bahaha Gotaga dans la dernière pièce masterclass 🤣😭,5
Mdr djilsi pas du tout à laise sur son placement de produit🤣,1
"Banger cette vidéo, j’ai pas arrêté de rire",1
meilleure vidéo 😆😭,5
"Comment Billy s'est fait victimiser, j'en pouvais plus 🤣en vrai je compatis avec lui aussi",1
Gota qui t'autorise a le shooté...,1
"ma blague si juaurasi été au mure cest l,histoire dun gars il essaye d epasser par dessus le comptoire et bam plus de comptoir il crie temps mort temps mort XD",1
"Mercii d’avoir fait cette vidéo incroyablement drôle, ça m’a remis du baume au cœur",5
45:10,5
"Superbe vidéo ! Je je connaissais pas le concept… je suis dans la voiture et je lance la vidéo… au début je vois des gens parler sans faire de bruit… Ok on est dans le concept, 10 minutes plus tard à vous regarder sans bruit… J’ai perdu le fil… et je vous ai jugé… en rentrent chez moi je me suis aperçu que le son s’était connecté à mes écouteur sans fil",5
45:00 si vous voulez revoir la plus belle chute (j'ai tellement ri),1
On en parle pas assez du 360 de Lucas sur le cadreur MDRR La chute de Corentin et Billy qui se fait BULLY . J'ai chialé de rire ! Bonne vidéo a tous,2
La première salle de l'intro on dirait une Map dans the finals mdr,3
"La cvite de gotaga, je pense sue c la masterclasse de cette vifeo 😂",5
j'etais en rire pendant 1h XD,1
"Trop drôle, j’adore !",5
Le rot de Squeezie a la fin il m'a tué,1
La cam 💀,4
15:34 « AaAaAhhh MaIs YeN AvAiT pLuSiEUuUuREUUUUH » 😂😂😂😂😂,2
Billy qui se fait toucher 6 fois pendant la manche de djil mdr,1
je confirme le tik tok est hillarant,5
C'est fou cmt au 1er épisode c'était chacun pour sois et cette ep c'est littéralement 3 contre le chasseur 😂😂,1
Tu passes de Kaizen a ça 😅 franchement ce genre de contenu youtube c'est trop 2015,1
"Scusez moi mais j'ai éclaté de rire, c'est vraiment du grand divertissement !",5
Au tour de Billy c'est lui qui se fait victime par des pistolets à eau 😂😂😂,4
"J'avais vraiment besoin de rire, et cette vidéo m'a remonté le moral ! Merci !",5
33:31 c'est pas un livre de religion  ca?,1
mdr un arabe avec une arme et a la fin il vole je suis mort,1
Hé je met rarement des commentaires genre vrm mais la j'en veux d'autres des vidéo de ce format stp 😂😂😂 c'était MAGNIFIQUE le nombre de barre que je me suis tapé,5
c'est moi où les vidéos scripted sont de plus en plus mal jouées ?,2
C'est l'endroit des vidéos d'un youtubeur airsoft,3
La video est hilarante et le montage est magistral c’est excellent,5
Team main blanche et non main morte,1
C’est incroyable t’e avec les meilleurs youtubers,5
"On parle Djilsi, il a le collier Pronote ?!?!",1
Billy il a prit si chere,3
ayyahh ayyahh tu va prendre mon pointgs dans ta geule toi jpp 😂😂,5
"Gota il m'a régalé sur la cascade, quel boss",5
pk billy ce fait hagar comme ca XD,5
mais y a combiens de ref sur la video XD,3
Elles viennent de là les deux refs de fou sur Billy 🤣,3
Chui mort j'ai trop rie😹😹,1
Faut pas venir jouer avec nous un week-end squeezie tu vas plus jamais toucher un Airsoft de ta vie 😂,1
Mpi jaurais pris scarL direct,5
La vidéo est sorti le jour de mon anniversaire,5
Squeezie c’est un bon il a protégé avec le personnage en carton Billy 🤣,4
J'étais mort de rire à la partir de billy🤣🤣😂,1
Simpa la vidéo sauf le dernier décors. La nourriture a fini éparpillée par terre avec du liquide vaisselle etc je trouve pas ça très classe,3
pov : T'as jamais autant ris devant une vidéo,1
La dernière par est hilarante 🤣,5
Honnetement j’ai jamais autant rigolé devant une vidéo ! Top 3 video FR de l’année 2024 !,5
Tu peux faire un épisode 3 avec des paintballs STP😇😇,3
"45""07 je fou rire",1
45:02 c’est hilarant bordel,5
gotata ils se laisse allez avec la bouffe,1
"Franchement merci pour cette vidéo, ça fait tellement longtemps que j'ai pas ris comme ça encore merci 😂",5
29:37 Walter White a rejoint la vidéo.,4
j'adore !,5
J'ai tellement ri j'ai mal au ventre on veut une partie 3 et 4 et 5 pour toujours 😂😂,5
10:04 YOU ARE MY SPECIAL ❤,5
Attention au geste à 5:04 ch'uis mort,1
Vraiment une vidéo de 2004,5
Cette vidéo est masterclass 😂,5
wsh gota il a pris du poid,1
A 45:04 c'est une maasterclass 😂,1
mon dieu je pleure de rire djilsi zero pitié rien à foutre homme à terre qu'il le reste j'ai réellement pleuré de rire tellement je devais faire des pauses parce que j'avais mal au ventre incroyable !!!!,1
tout le monde se met a poil dans cette vidéo ptn y a plus rien qui va🤣,5
Incoryable la vidéo j'ai trop rigolé🤣🤣🤣🤣🤣🤣,1
quand tu vois : « feat Squeezie » tu sais que ça va être banger tellement c’est rare,1
45:05 non c'est trop mdr 😭😭😭😭,1
« Attention au geste » 😭😭,4
23:45 😭😭😭,1
J’ai pleuré de rire,5
J'suis mort pour Billy c'était Verdun quand il était en roller,1
"""attention au geste"" tout de suite ça voit le mal.. c est le seul a y avoir pensé.. tellement dans l extrême pseudo neutralité comme squeeze...",1
j’ai jamais autant pleurer de rire pauvre billy,1
C’est quoi leur truc de noir au blanc c’est pas zim zam zoum?😅,1
DINGUERIE !!!!!!!!!!! SUUUUUUUUUUUUU🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,5
Je me suis taper un fou rire au larmes dans la pièce de la supérette la chute de Gotaga est juste  Épique 😂😂😂😂😂,5
Djilsi le roi ❤,5
Djilsi c'est sa video mais il prend le plus cher 😂,3
Squeezie antagoniste ☠️☠️☠️,1
C'était trop des barres 😂 Squeezie qui c'est tiré dessus et Gotaga qui essaie de passer par dessus le décor 😂 et qui le pète et qui tombe par terre.,1
45:05 bordel j'ai pleuré de rire 🤣,1
45:04 le meilleur moment,5
C’est vraiment l’un des concepts les plus drôle de tout YouTube.,5
Que des fou rire toute les deux minutes,1
Merci,5
"ma premiere video de Djilsi... que c'est nul :O. les bruitages nul, le manque de rythme! j'ai fini par aller voir la version Jap qui n'est pas meilleur",1
"Djilsi mais le massacre en tant que chasseur, c'était terrible",1
j’ai jamais autant ris devant une vidéo 🤣🤣🤣,5
Le TikTok’s de base il est mm ps japonais 🤣🤣,3
14:32,1
>>> Nouvelle réf débloquée >>> :,1
"Trop bien cette video, la fin avec les pistolet a eau laisse tomber 😂",5
47:19 SARDOCHE,3
Mon concept préféré je pense après le pire date et le manoir hanté,5
J'ai ris j'ai pleuré de rire surtour avec la cascade de Gota!!! Mon estomac il en pouvait plus 🤣🤣,1
J'ai chialer de rire 😂😂😂,1
Billy a dû prendre cher avec se combo!!! 23:42,3
Jss ko le moment où Gota d’la cascade de gota 🤣🤣🤣🤣🤣🤣🤣🤣,3
J'ai jamais autant ris devant une vidéo qu'au moment de la cascade de gota 😂😂,1
"La vidéo fouuu rire, j'étais dans le train les gens me regardaient comme une folle. J'étais obligé de commenter franchement eh trop drôle 😭😭",1
"J'ai ris mais ris, merci !",3
C un des terrains wild trigger ça,4
Je suis le seul qui aurais pris le savon pris de l'eau mettre par terre comme sa sa glisse,1
Squeezie il était tromatisé irl😂😂,1
"J'ai tellement rigolé de la cascade de Gota, j'arrivais plus a respirer !",1
Best vidéo ahahahah j'en est littéralement pleurer de rire 😂😂😂😂😂,5
Gotaga qui passe a travers le comptoir c'est banger,1
12:56 Nouvelle ref débloquer : je suis traumate,1
J'en ai pleuré de rire 🤣,1
BILY PQ TU JETE UN CORAN AU JUSTE,1
11:37 Le bleu qu'il a sur le Q il fait vraiment pas rire 😱😱😱😱,1
L'endroit où il sont me dit un truc,1
"Le moment où Billy est au sol pendant 10 minutes, c'est excellent il se fait démonter 😂",5
Revanche pour Billy le pauvre 😅,5
Billy il a subi toute la video miskn,1
pauvre billy... fous rires,1
"Nrv l idée que les chassés aient des pistolets à eau, mais en vrai ça serait stylé qu'ils puissent y accéder qu avec des missions ou dans un spot qui les font se faire repérer",3
Mais 2e round Billy a été touché bien plus que 3 fois...,2
Prends du temps pour toi tu le mérites. Moi je suis sur ta chaîne car tu motives la maman solo hyper active que je suis. Merci pour tout ça,5
"Vidéo tourné le 6 mai, wsh ça daaaate",1
Ça fait longtemps j’ai pas pleuré de rire comme ça devant une vidéo 🤣,5
J’ai pleurer de rire c’était trop cette vidéo,1
Les instrummeeents je pleuuure,2
"Billy c'est un shaolin, il est trop zen durant sa manche, n'importe qui aurait rasé la pièce de balles",2
il a toucher un caméraman oh les lunettes lui ont sauver la vie😱 35:09,1
t'imagine tu reçois une balle comme ça dans les yeux 😨,5
"Ayaaah ayyyaahhh ah ouais , tu vas prendre mon poing toi",1
10:07 jjk,1
Le pantalon de sid pendant tt la vidéo : 🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️,3
"Vidéo de malade, concept de ouf, vraiment je kiff 🤣👌🏻",1
"Par contre, c'est quoi cette triche ??",3
"Pendant la game de cid, Billy a reçu 6 coups, et ça continue comme si de rien, c'est de l'acharnement là 🤣🤣",5
"Billy ça se voit qu'il voulait pas les blesser, c'est vrmt un bon",4
Vivement un roi du silence 3,5
"45:05 et 48:27 Djilsi  c'est Spiderman😵🤣 Comment il a vue le support et les chips arriver sur lui, v'la l'esquive OKLM mdr🤣",1
longtemps que j'avais pas chialé de rire au point de devoir mettre pause bordel,1
J ai jamais autent rit,1
10:12 l'intro de jjk mdr😂,5
Mais nan le site ou y'a venom fr airsoft,3
On peut les acheter ou ces armes la svp ?,1
1 a 2 joule maxii est sa réagit comme sa 😅😅de plus la majorité de l'impact est absorber par les fringue qu'ils portent donc sa fait vraiment pas mal dutou  dutout  dutout  ..  mes bon je suis la pour le contenu alors super vidéo ❤,4
Franchement Billy à chaque fois qu’il est dans une vidéo c’est fou rire garantit 😂😂😂😂,5
La musique de jjk a 10:11,5
Ce serait sympa de les voir sur de l'airsoft pur et dur,4
Bienvenue à New agency mdr,5
Billy il c'est fait hagard 🤣,1
mais bordel xD Squeez qui se tire dessus tout seul j'ai éclaté de rire Squeezie/20 en ricochet !,1
C’était hilarant 😂,5
Le 360 de squeezie sur le cadreur j’suis morttttt 🤣🤣,1
On te comprend luka 11:40,1
"Depuis le temps , je viens d’apprendre que Gotaga est métisse malgache 😭, il a la tête d’un rebeu",5
J’ai tellement ris srx merci,5
"Je commente jamais mais là obligé! Réel fou rire sur la cascade de Gotaga, j'ai pleuré de rire, merci! 😂",2
Prochaine fois remettez la règle ou faut annoncer a voix haute quand vous êtes touchés,1
45:00,1
ptn billy avec les rollers mdrr,5
Pépite la dernière salle j'en pleure de rire encore merci Gota !,5
Ça a toujours été un mauvais joueur Lucas,1
J'ai pas autant rigoler depuis longtemps 😂😂😂,3
Une des vidéos les plus hilarante de l'année ! Excellent !,5
La manche où Billy est en roller 🤣🤣🤣,3
"J'ai lâché des larmes de rire du début à la fin, il faut que ce concept ne s'arrête jamais",2
La mignature est vraiment bof,2
Billy en roller meskin fou rire,1
La vidéo est INCROYABLE continue !! 🔥🔥❤️❤️,5
