Comment,Number
Team YouTube,5
J’ai vu la vidéo caché c’est le clash des plateformes,1
"Je ne parle pas encore le français, mais j'aime tes vidéos!",4
yt,5
❤😂,5
La vengeance du gars qui s'était pris un coup de taser je suis morte,5
"YouTube m'a rendu triste.. Ont t'aime YouTube, et tu restera notre platforme préférer. ❤️🤍❤️",2
"Et au fait pour ceux qui ne savent pas, TikTok est né d'un virus.",1
Masterclass cette vidéo ! Pour moi YouTube reste le leader ça fait un an que j’ai boycotté Tiktok et je suis beaucoup mieux sur YouTube !!,5
"Quand tu revois cette vidéo 1 an après tu te rends compte que les tendances ont été extrêmement éphémères ainsi que certains créateurs, dont on n’avait même plus le souvenir",2
"T’es le meilleur Bader, et même Cyprien",5
Perso je suis largggggeee team YouTube je déteste tiktok 😅😅❤❤ bravo cyprien ❤❤,1
"C'est fou, ça veut dire que Cyprien a pensé 7 ans auparavant qu'il allait faire une suite avec le YouTuber qui a mis une musique avrc des droits d'auteur (valentin) et à partir de là il a fait le lien avec Tik Tok qui se popularise de plus en plus. Un génie ✨",5
Team YouTube 👈🏻,5
vous avez remarqué theobabac balancer son tel comme si il avait pas fait exprès juste avant que batzair reconnaisse le patron de youtube?,3
Le meilleur multiverse que j'ai jamais vu mdrr,5
En vrai c’est mieux YouTube,1
Perso je sui team YouTube,1
Fg,5
😂,5
"Au top cette vidéo, comme d habitude. De la recherche du concept, texte, jeu d acteurs",5
Bravo YouTube,5
Gg,5
Youtube ne sera jamais démodé !!!!!,5
Trop cool cyprin,5
Là tu as inventer un créateur de YouTube 🎉🎉🎉😊🎉🎉🎉❤🎉🎉🎉,5
Ouais btzair,3
Les shorts !,5
Des shorts en jean ??? 😂,2
"J'ai des potes addicts aux shorts, vous avez tellement raison!",5
La nostalgie je le comprends,5
YouTube commence avoir un nouveau idée après je suis un YouTuber 🎉🎉🎉,1
Team youtube 10 000× youtube!❤❤,5
Juif,1
==ddc,1
Seuls les vrai resteront sur YouTube 🫶🏽,3
Nao u youtedo e um melo i fã,1
"Ce que tu fais c'est incroyable Cyprien, écoute pas les insultes, j'adore quand tu fais des vidéos clash c'est vraiment incroyable 😻",5
"cette vidéo rend tellement nostalgique, les bonnes vieilles vidéos de Norman, les tutos, cyprion etc...",5
😂😂😂😂😂😂😂😂😂😂😂,5
😂😂😂😂😂😂😂😂😂😂😂,5
j ai pleurer,5
Vidéo très drôle mais il est bien à rappelé que TikTok et son système repris par Instagram et YouTube est un cancer pour le cerveau,3
Jamais youtube ne deviendra démodé au contraire c la base,1
Si YouTube n’existerait pas on serait dans la sauce 😢😢,1
Du rire de l'émotion bravo 😂🤣🙃,5
"Pareil, une sacrée vidéo promo, mais super bien tourné !!! 👏👏👏",4
YouTube à Mr beast,5
Youtube qui a remangé tiktok,1
Il avait arvi 🤩,2
This is a very realistic video,5
"Moment le plus revisionné de la vidéo ; Que dire face à ça ? On est sur YouTube, pas sur un site de cul.",5
#youtubeforever,1
7:09 on vois sous sa jupe,1
aller youtube,5
Arvi !!!!!!,5
Team Youtube jusqu'à la mort,5
cyprien est trop fort pour le placement de produit,2
Les short sont maleureusement moins visible que tiktok tiktok donne bcp de visibilite,2
"fun facts: au tout départ youtube était une apli de rencontre, on fesais une vidéo pour ce présenter et rencontrer des gens",4
c'est triste si YouTube par 😭😭,1
Honnêtement.. cette vidéo ma rappelé que youtube et tout ses merveilleux utilisateur mon sauvé.. j'ai pleuré 😢,5
Et puis nous on garde tout un’ pas con!🤣,1
C’est moi ou il y’a des gens du monde à l’envers,5
Youtube triomphera toujours de TikTok,5
Youtube c'est mieux car quand t'a 1 M Abonnés ou 1 K Abonnés bah tu gagnes 2 trophées ! Mais après j'aime bien la vidéo !😊,2
team youtube,5
Le rôle du Monde À L’Envers ❤❤❤,5
Tu m'as tué a la fin in short int djinn,1
Tik tok c'est beaucoup mieux,2
bambambamsabi messi babaci kiss me WASABI BASSA SABABA,1
Je suis la seul personne qui pleure comme YouTube c’est tout ma vie 😅😢😂,5
RIP YouTube pour les vieux 😂,1
Au final la plupart des shorts sont des reposts de tik tok mdrrr,3
yaoh batzair il est dans la video ^^,1
Rien que au nom de l'appli on peut se faire une idée du nombre de futur retarder est incultes qui regarde sa. Il ne faut pas comparer l'incomparable,3
youtube c'est mieux que tiktok,5
tic toc👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,3
Ça m’a tuer batzair,1
Trop bien fait wesh,5
😅😊😊😊,5
Tu peux faire une partie 3avec les shorts (une sorte de revange )stp . Moi j adore tes vidéos je rigole tous le temps surtout la vidéo ou tu répond aux questions de tes abonnés.❤😁,3
moi je prefaire tik tok,1
povre youtube,1
m YTB,3
Quel créativité 😊 top,5
YouTube TikTok,1
-,4
le coup des pubs il est génial.,5
Ah bah merci t'as vidéo m'a mise la larme à l'oeil ! Jusqu'à..... LES SHORTS ! :')  Tes créations sont incroyables ! x),1
Du coup ouais il les ah ba**** 😂,1
C'est trop triste 😢😭,1
BATZAIR EST DANS LA VIDÉO !!!!!!!!!😮😮😮😮,5
Moi c’est YouTube,5
Tu es un génie Cyprien!,5
Vanessa 😂 joue super bien aussi 👍🏼,5
Ptn déjà 1 an…….. le temps passe vrm trop,2
Ya batzair,5
YOUTUBE pour la vie 🤜🏼🤜🏼✌🏼,5
Foreshadowing tah one piece,5
J'en ai eu marre de Tiktok je suis retourné sur youtube,1
Sur un ton plus sérieux toktok c'est d'la 💩,5
youtube c mieux que toktok,5
YouTube dans n’autre ❤❤,5
ça me rend presque triste,2
Le loup Bleu...........cest un furrie!!!!! Et je suis................Emile le anti-furries!!!!!cest a dire je tue les furrie!,1
YOUTUBE .,5
mon moment préféré est 7:29 😜😜,5
Vous avez carrement ramener batzair pour la partie de tiktok 🤣😅,5
Suite,5
3:58 WTF c'est quoi le truc bleu la !!!,1
pov quend yt short est ariver tiktok nes plus content,3
Eh vous êtes tous géniaux YouTube Tik Tik tok peux m importe,5
Wayne stv t es carrément trop fort,2
La team youtube on est laaaaa!!!!!!!,1
( J'aime trop tes vidéos 💖),5
Très  gan YouTube  2002 2008,1
Comme on dis le petit que ta hagard reviendera,5
Cyprien est tellement créatif c'est mon youtubeur pref je l'adore,5
0:54 🤣🤣🤣,1
Презерватив youtub ⚰️⚰️⚰️⚰️⚰️⚰️⚰️,1
Coucou t’a trop bien fait la vidéo,4
Dès que je veux une plate-forme comme YouTube ça me rappelle les plus beaux souvenirs des petites filles et je regarde encore pourquoi regarder 4 milliards des petites vidéos alors qu’on va avoir une seule mais parfaite c’est pas la quantité c’est la qualité Tic toc prend une seconde en fait alors que tu prends beaucoup de temps mais ce n’est pas pour rien c’est pour que ce soit parfait,3
Y'a batzair😯,5
C'est la qu'on ce rend compte que youtube c'est quand-même la meilleure des plateformes 👍🏻,5
Je reconnais batzair mon idole 🥳😀😜😎,5
La réalité il voulait juste voir le sein d'une meuf d'un extrait du superball en bonne qualités voilà pourquoi youtube a était créer,3
"Jamais j'abandonne youtube ,vous etes des fou vous . Je suis fidele à youtube 😁😂",1
Une suite!!!,5
Très cool cette vidéo😊,5
2:04,2
Comment Batzair s'est retrouvé dans ta vidéo (stp🥵🥵🥵),5
En plus ils ont vraiment crée les shorts😂,5
Et maintenant youtube shorts,5
y a timeo  je suis aboner a timeo je l adorre 🙂,5
cette video date de y'a plus d'un an et c que maintenant que je remarque BATZAIR,1
edit : et theo babac,3
Est-ce que ta un opage TikTok,2
Est-ce que ta un page TikTok,1
Batzer😮😮,5
Cette video est la meuilleur de toute Vos video m. cyprien,5
la suite,5
Ya batzair,5
e regardant la video j;aitais sur tiktok,1
Batzair il était pas prévu 😂😂😂😂😂😂,1
Perso je vais dire un truc : je déteste TikTok 😁,1
Cyprien tu a mis batzair 🤣,5
C'est video est à la fois drôle et nostalgique. Quel talent ! Bravo à tous,5
Cette vidéo est très très bien faite . Bravo !!! 😀,5
moi je trouve que youtube sera toujours meieux que tiktok,2
"Прикольно 😊 я навіть майже заплакала,  коли ютюб зневірився.",1
"""les shorts, c'est comme Tik Tok, mais en pareil"" la phrase de conclusion 😅👌",3
Vous avez remarqué Batzair?,1
"Je suis revenue sur YouTube alors que j’avais lâché pendant 2ans et cette vidéo me rappelle qu’on a tous commencé ici, merci",5
En vrai j’ai adoré la vidéo ❤❤,5
cyprien ai tro forc il a amener les tiktokeur que je connai c est fou sa,1
Même 11 mois après le passage de arvi le renard me fait toujours beuger 😂,5
Vous faites vivre YouTube,5
Ce m’a fait mal au cœur….,1
GG,5
Eeeeeee c'est vrai on na jamais rencontre le patron de youtube j'aimerais le rencontre,5
On est la génération youtube 🙏,5
T'AS TROP RAISON CYPRIEN EN PLUS TIKTOK C'EST DE LA GROSSE 💩💩💩💩💩,2
WolfireDragons,5
Il y a 10 mois,2
"J'ai jamais aimé la place que tiktok a pris dans notre ""vie"" tout était mieux avant.",2
YouTube c’est mieux que tiktok,5
la collab cachee mdrr,1
OMG PONCE !,5
tu as vraiment invité batzair et théo baback dans ta vidéo?,1
tiktok ne dépassera jamais youtube mdr,1
bravo,5
Y’a presque tout les YouTuber que j’aime 👍,5
Y’a batzaire dans ta vidéo trop bien,5
jamais youtube depasera tik tok,1
Qui préfère youtube a tiktok ? ✋,1
moi qui mapelle jean daniel,5
La seul chose que je conclu de cette vidéo c'est que le patron de tiktok et plus lucide que les tiktoker eux mêmes🤣,4
Eu personne parle de Théo babac,1
Team Youtube !,5
Team youtube,5
À 6:40 il raconte pourquoi il a créé youtube- Mais de bases c'était pas une nouvelle façon de se rencontrer?,3
Les shorts 😜🩳 en jeans 👖,4
fait la revanche de youtude sur tik tok avec youtube short!!!,5
"c'est oublié que TikTok étant chinois, il est soumis aux lois du PCC ! Du coup, dire que YouTube se tiktokise, c'est dire qu'il va à contre-pied de ce pourquoi il a été créé, la suppression de la liberté, sans que les utilisateurs s'en rendent compte.",1
😍,5
4:45 j'en peux plus tes vidéos sont tellement créatifs que je me demande comment tu fais !!😱🔥❤️❤️❤️❤️,5
Batzair t'es le mieux et toi Cyprien,5
merci beaucoup ta video est génial tu as sortie cette video le jour de mon anniversaire merci,5
"youtube c'est tellement mieux que twitch et tiktok, j'espère qu'un jour tout le monde sera re sur youtube comme à l'époque (avant 2019 a peu près)",5
Quand arvi est passer la c'était 👌🙂,1
Youtube is still vastly better than tiktok,5
what is this,5
Batzair et fantasyange on vu cette vidéo j y crois pas,1
se serais cool que youtube en lui même commente la vidéo !,5
What mais pourquoi y a autant de youtubeur ??!??,2
"Grâce à "" des shorts en jean ?"", je m'abonne finalement 😂😂😂😂🤦",3
Des shorts en jean ?😂😂😂😂😂 Elle est folle celle là,2
J'adoooore,5
😉,5
Excellent Cyprien comme toujours.,5
Moi je suis team YouTube,5
Tik Tok n'aide pas la société à s'arranger.,1
Tik Tok n'aide pas la société à s'arranger.,1
"J adore cet video le ""les shorts en jean ""désoler je ses pas écrire se mot si j ai des faute dites le moi",5
Il y a eu batzair  dans la vidéo,2
Ciprien X Le Monde  À L'envers,5
"""les shorts en jean"" 😂😂😂",3
Nouvelle génération : tik-tok,5
Erreur grave,1
"Je m'en rend compte que maintenant à quel point c'est génial d'avoir invité autant d'influenceurs si différents. Je pense que l'un des buts de cette vidéo était de rassembler tous leurs univers en une seule vidéo, et c'est réussi ! ❤",5
"A 6:30 la caméra qui bouge c'est vraiment insupportable, un plan stable aurait été bien",1
M'est quoi il y a brunografer dans les commentaires et trash m'est youtubeur préférée et arvi le renard et batzaire je vous aime et merci Cyprien,5
Salut,5
BATZAIR,5
Trop bien,5
"Superbe vidéo, mais difficile d'avoir de la peine pour une plateforme qui s'est sabordée elle-même.",4
cool,5
Trp cool batzair,5
Cyprien est trop sexy en vieux,2
Vive YouTube,5
wow c trop cool bravooo,5
Moi j’ai pas TikTok ! 😊,1
La meilleure plateforme c'est YouTube pour information ils sont numéro 1 dans le monde ! 😀 Et YouTube appartient à Google pour information ! 😀 Et si vous avez YouTube premium c'est encore mieux ! 😀,5
Nooooooon,1
"maintenant sur YouTube on ne casse plus la barrière, il y a des mur partout pour les petits youtubers. si tu n'as pas d'agence, tu es une m e r d e. il faut revoir les systèmes de catégorie et actualisé l'interface tous les jours pour la suggestion pour que toutes les chaînes soient vus. mettre plus en avant ceux qui publier les vidéos régulièrement et pas que les agences.",5
Ta oublié les 5sec pendant les pubs,1
Quoi,3
dans la vidéo il i a laury clem,3
Vive YouTube !!😘,5
Vive YouTube !!!😘,5
Toujours aussi bien tes sketch !,5
Bonjour Cyprien je tenais juste à te dire que t es vidéo sont très simpas et drôle tu mérite d être connue au plus haut niveau car tu fait parti des artistes sincère et avec beaucoup d empathie je te souhaite le meilleur même si je fait pas partie de tes plus grand abonnés 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5
Je suis désolé de dire sa mes les vacances des croûtons éclate tiktok,1
La violence 7:04😂😂,5
LES SHORTS ! VS TIKTOK !,5
trop cool 🤣🤣🤣,5
EST CETTE VIDÉO SORTIRA SUR TIKTOK,5
C trop triste 😢😭,1
Batzair est un de mais tiktoker préfère,3
je   suis     toujour    avec   toi      youtube,5
"De base, Youtube était un site de rencontre, ça n'a pas été créé pour faire des vidéos (au début début, en 2005)",3
Cette vidéo m'a donné un petit coup de vieux.,3
Moi j’aime plus YouTube que tik tok,5
Wooooaw la vidéo est superbe mais pour les caméo des tiktokeur GG,3
magnifique,5
La vidéo il a plein de youtubeur,1
YouTube est mieux que tiktik je ne sais pas quoi ❤ On t’aime notre vieux youtube !,5
7:08 jolie petit minou,5
"wow arvi ,theobabac, cyprien, bathzair ,le monde a l'envers ... les meiilleur",5
Et Cyp tu as réussi à caser arville renard bleu alors qu'on sait que pour lui c'est un vrai personnage mais que dans la vraie vie il a un vrai corps de humain et que c'est un avatar de renard comment tu as réussi à caser arville renard bleu avec son avatar tu viens de me casser le cerveau Cyp pour Cyprien,3
"La pub par contre, j'ai trop cru 😭",3
team YouTube,5
G trop aimé la vidéo continue comme ça 💪😉,5
Très bonne vidéo,5
cyprien je trouve que tu fait du contenu,3
J'ai cru vraiment qu'il y avait des pubs lol,2
Au moins YouTube a quelque chose que TikTok n’a pas: Never gonna give you up.,1
"Ça me fume y'a Batzair,ThéoBabac et tout 😂😂",1
Le passage de Sarkozy est immense !! Jadoreu !!!,5
tas t elemen d ide,3
YouTube est quand même bien sinon pourquoi les gens auraient regarder cette vidéo vrai que YouTube ça manque des choses j'étais pas là à la création mais c'est quand même très bien et moi je dis bravo à YouTube Tik Tok pareil,3
Batzair et cyprien mes 2 YouTubeur préférés,5
Jadore ep 3 stp,3
Jadore,3
les intégrations des pubs sont quand meme grandioses XD,4
YOUTUBE FAUD QUI GAGNENT !!!!!,1
Ya batzair INCROYABLE,5
0:56. Vous m'avez fumé,1
Les short en jeans 🤣🤣🤣🤣,4
L’élite reste sur YouTube,5
ARVI😱😱😱,5
Et ta moi qui déteste tiktok 💃,1
1:13 en bas à droite y a la mignature de la video le clash des plateforme,1
Superbe vidéo !,5
YouTube,5
Moi je suis rester sur youtube 💖,1
Sa doit trop devenir une série sur netflix,3
😁😁,5
"YouTube je vous rappelle que nous sommes en france, arrêtez donc vos pub et commentaires en anglais",1
La fin 😭😢😢😢😢😢😢😢😢,5
Super vidéos c tellement vrai YouTube commence à se faire oublier mais moi j ' ai toujours regarder du contenu YouTube et sa changera pas je n' irai jamais voir sur TikTok a la place continue ton contenu c ' est super le YouTube français est super avec toi j' adore tes vidéo et je soutiendrai toujours les Youtubeur 👍,5
la video cachée c'est le clash des plateformes : 1:13,1
Très marrant ❤️,1
la video caché c'est le clash des plateformes : 1:13,1
Team YouTube à vie 🖐️ c'est tellement bien et deso mais le reste comparé à Ytb c'est rien,3
Une vidéo sur youtube.... parlant de youtube !,1
7:08 un short en jean ?? 😂,3
Je vous ferez remarquer que les tiktoker populaires finissent pour la plupart par faire une chaine YouTube 😁,3
J ai failli pleurer.,1
T’es un tueur 🫡 YouTube a fond !,1
"Franchement beaucoup trop de talent, Cyprien mérite bien plus Il s’investît énormément c’est juste incroyable",2
Genre le renard bleu il est la 😭,5
Il est trop fort c Mec !,2
Cyprien :),5
"Merci la nouvelle fonctionnalité du ""moment le plus revisionné"", du meilleur gout les gars....",5
y'aura une suite,3
"""les shorts en jean"" xD",3
Mdr 4:00 ya des fur dans les vidéo de Cyprien 🤣🤣,1
YouTube est 1000 fois mieux que tik tok,5
"Super vidéo, comme toujours !!",5
7:31,5
Une belle retranscription !,5
Team youtube,5
Tiktok a volée la boite de youtube😳,1
J'avais une envie de pleurer au début mais après cest autre choses 😂😅,3
"Moi je suis vendue à YouTube! Tik Tok je n’aime pas, c plus les jeunes qui sont là dessus. En tout les cas c’est une question de goût. Je crois que YouTube est encore d’actualité et y’a pleins de séries et de films sur YouTube, c’est ce qui me plaît principalement. Bonne vidéo et ça donne vraiment une bonne image de ce que sont ces 2 plateformes bravo 👍",1
J'ai envie de pleurer parce que cette vidéo représente la réalité,5
"Je sais plus sont nom mais qu'est-ce que la fille de""le monde a l' envers ""fait avec toi ?",3
"Incroyable vidéo! Bonus bonheur avec ""le monde à l'envers!""",5
S'était le vrai badzair ?,1
Quand j'ai vu Valentin du Monde à l'Envers sur la miniature j'ai tout de suite cliqué!,2
Incroyable bahhahaa,5
Franchement c’est un des meilleurs court-métrage de cyprien en plus on voit beaucoup de tiktokeur connus sa fait plaisir,5
Trop fort ptdrrrr,2
Hhscs,5
L'impression à la fin de cette vidéo... s'être fait manipulé... 🥺,1
De toute façon j'ai jamais aimé tik tok donc bon,1
Dans la vidéo il y a badzair,2
2:55 hey batzair,1
je vote youtube,1
J'adore tt simplement . Pourquoi bcp de gens te déteste en fait ?,5
C'est vrai que twitch tiktok etc ça serai rien si y avait pas YouTubeur,1
ARVY?!,1
LE MONDE A L’ENVERS?!,1
BATZAIR?!,1
Ce caméo de Ponce totalement inattendu mais parfaitement à sa place !,5
"Moi j'ai 21 ans et je regarde pas tiktok, YouTube j'utilise tous les jours 🔥❤️",5
Salut salut ÇIPRIEN je t'adore tu est trop drôle je t'aime bisou bisou,5
Team Twitch et YouTube !,5
Première fois qu’on un furry dans une vidéo de cyprien javoue je m’y attendais pas et je suis heureux que malgré les mauvaise décision de YouTube que sa continu a vivre,5
d'accore tiktok c'est bien mais youtube c'est l'argement meilleure par ce que deja youtube a étais la premiere platforme de striming mes sur parce que c'est la que tout a commencer,3
t a rencontre Batzair,5
Je ne connais pas beaucoup le monde des réseaux. Youtube est vraiment en train de se faire enterrer par TikTok et Insta ?,2
Oui Youtube c'est pas de nichons mai un meurtre 🥰,1
"C'est triste parce que je vois qu'on est pas seuls à penser que YouTube est en train de mourir. Ça me rend triste, il a mon âge, et on n'y voit plus grand chose de nouveau, le gaming s'en va, tout s'en va...",1
Je da dor,5
"C'est de la merde TikTok, YouTube c'est le boss",5
comme toujours les meilleur des cours métrage,5
Dans 2 moment j'ai vu BATZAIR,2
Okay,3
J'ai vue batzair!!!,1
Franchement Cyprien t'es très doué,4
il nous faut une suite,3
Meilleur video et meilleur youtubeur ❤️❤️🫰🏼,5
"T'est le meilleur, change surtout pas ce que tu fait 🔥j'ai jamais vu une vidéo aussi réussie que celle-ci ! Merci au nom de tout tes abonnés.",5
good job,4
Team YouTube forever,5
J'ai même pleurée😢,5
J'adore,5
"Mdr Cypri ... j'ai tellement tout au début avec la langue , que mon père m'a giflé  ... vraiment merci beaucoup...",5
Depuis Sénégal Dakar .,5
Je serai heureux de t'inviter à découvrir ce pays avec Gorée Maison des Esclaves  et beaucoup de sites touristiques le Lac Rose ect ..,5
mdr,3
Moi je je regarderai tout le temps youtube.👍👍👍,5
Salut,5
Le titre m'a donné envie de cliquer,4
Cette video est plus triste que drole,1
Les pubs sur TikTok viendront petit à petit,3
Je préfère youtube,3
Batzair,5
Youtube : *permet a Cyprien de faire de la pub de youtube sur prenium sur youtube*,4
Un batzair 😲,5
super avec la meuf de : Le monde a l’envers 😄,5
C'est dingue tous les youtuber et tiktoker dans la vidéo,1
C'est super que tu est demandé à tout les tiktokeur (jsp comment sa s'écrit)et youtuber pour un vidéo superbe !!!!,5
j,5
j'adore!!!!,5
Vous avez pris quelqu'un du monde à l'envers au début de la vidéo ! 😉🤫😉,1
Shilougalou galou até samaitéaté simaitéisii tisushimo simokaké,1
trop contente de voir Arvi dedans !,5
Aller youtube ouaiiiiiiii!!!!!!!!!!☺️☺️☺️☺️☺️🤗🤗💖💖💖👍👍👍☺️😁😁☺️☺️👍👍💖🤗🤗😄😀😀😃😃😸😸😺😺😊😊😊😚😙😙😚😘😘😘❤️❤️🥰🥰🥰🥰😘😘😉😉😉😄😀😀😃😸😺👍👍☺️😁🤗👍☺️👍👍👍,1
Moi j'aime  les deux  tik tok et  YouTube,5
Franchement c le seul youtubeur qui arrive à donné le sourire même dans les pires moment . Franchement gg a lui . Bravo ! 👏👏👏👏😜,5
‘,5
Fait Tiktok vs Instagram récemment tiktok on sortie les story donc tu peux faire la même chose avec lui stp,1
Ah j'ai compris le gars il utilise tous sont sérieux pour nous faire  rigoler ✌🏾,5
franchement bravo,5
C'est de la merde tic toc,5
Tu a vraiment un don pour faire des courts métrages continue t’es le boss!!!😉,5
Youtube>>>>>>>>>>>>>>>>>>>>>>tiktok,1
Le fait que je préfère YouTube à tiktok,3
Non Arvi le renard sur une vidéo de cyprien. Le pire c’est quand la vidéo est sortie j’ai même pas fait gaffe mais j’adore Arvi,1
cest tres drol.,5
C'était Manon de la chaîne c'est une autre histoire,3
"En vrai, youtube c'est trop cool",5
y' a batzaire abonné  vous a batzaire et cyprien,1
Moi j'aime plus youtube😏,5
3:59 Arvi...,3
❤,5
trop^droll -_- *,2
j'ai presque l'age de youtube c'est un truc de dingue,1
Mais impossible cipryen c'est imcroyable t'es fort,1
Telle m'en vrai 😂😂😂,5
DES SHORTS !!!,5
Koi ?,1
Feur,3
J’adore tes  video,5
La fin de la vidéo me rend ému 😢❤,5
ya toute les utuber qui sont chez tik tok non tu me dira c'est aussi des tiktokeur,1
whs  ya akira le renard,5
ler cerrrrrrrrrr c'est batzair,1
En vrai ça me fait grave de la peine pour YouTube 😢j’ai pris les personnages trop à cœur 😭Sinon TRÈS bonne vidéo 🥳,5
