Comment,Number
Qui est la en 2084 ?,1
"Il y a aussi Brendan Fraser qui à disparu, en plus de manière assez tragique",3
Une idée pour le 3ème épisode : Dane Deehan ! On l’a bcp vu à une époque puis il a disparu de la circulation 😢,4
J’aimerais bien savoir ce qu’il est devenu 😊,5
Linda Blair me manque.,2
Qui me vient en idée d'acteur un peu comme ça ...je dirais Tobey le spider man par excellence ❤️,3
J'adore ce format ! T'es comiiiiique,5
"Allez je lance deux noms : dr House ou la dirlo de l'hôpital (je cherche pas les noms d'acteurs mais bon, you know)",3
"T as la fritte comme d hab ,ici une goffe de liege😂😂😂",3
Tes talents d'acteur ne sont pas négligeables 😂,3
"Franchement, jumper était un bon film, dommage qu'il n'ai pas marcher, j'aurai adorer voir la suite",3
C'est en référence a quoi la douille derrière ? T'est fan de biffty ?,3
Euh .. ta pas déjà fait cette vidéo ...y'a 1 ans?,1
hayden joue pas venom dans le spiderman de tobey maguire ?,2
"Quand tu vois ce que la BBC sort comme films séries , avec les acteurs de ouf et nous avec TF1 ont a rien que des pauvres comédie pas ouf des acteurs toujours les même...",1
Enfin bref.,1
Ce type de vidéo est juste trop bien,5
17:17,1
Non la série Obiwan et Asoka n'ont pas été bien reçu par le publique.,2
"Ce type de vidéo est cool également, en plus des vidéos ""Maths se fait...""",5
"Tyler Lautner as fais un petit retour avec le film ""The ridiculous 6""",4
Harry Melling à joué dans Detective Pikachu aussi :),5
On a les mêmes phénomènes sur youtube/twitch... Ce calfeutrer dans une mêmes catégorie de jeux vidéo ou style vidéo depuis des années du jours au lendemain tu veux faire du multi gaming par exemple eh bah la communauté fonder uniquement sur un jeux (gta5 rp/ cod / fortnite) bah personne ne vas te suivre et ils vont te délaisser petit à petit..,1
Le Meilleurs dans ce format 😊,5
"star wars la revanche des site et l'un des meilleurs film du monde , il et assi a la meme table que c frere ^^",5
Jumper j’avais kiffé,3
Je crois que tu as mis ton t-shirt à l’envers … ou alors la marque “not from Paris Madame” a oublié de demander une police de taille lisible pour ses slogans 😂😂,1
C'est Lex luthor de Smallville qui posent les questions à Stiffler,4
J’ai vu Hayden Christensen sur la miniature j’ai jamais cliqué aussi vite,5
La série Obi-Wan aimée par le publique ? J'ai raté un truc ?,3
"Pour un prochain épisode, Zac Efron, grâce à Iron Claw, il revient en force après une sacrée disparition !",4
The Pale blue eye: très très bon film 😎,5
"J’adore ton format mon cher Math , toujours un plaisir ces vidéos 😁",5
Perso j’ai kiffé Awake avec Christensen mais par contre qu’est-ce qu’il fait bader 😭,3
Je veux bien revoir jim Carrey et jack black,4
Le films évolution avec sean William Scott est un très bon film je vous le conseille 👍,4
"1:43 ""Knight and day"" ... Hahaha 😂",1
Moi j'aime beaucoup le film Jumper...,4
"Et oui forcément les hommes eux ils durent dans le temps parce que un homme se bonifie en vieillissant et puis qu’une femme va arriver à 30 ans et commencent à toucher au bistouri, elle devient un monstre, voilà pourquoi toutes ces grandes actrices, on commence à disparaître",2
Hayden honnêtement bon acteur je le trouvais bon dans awake et meme dans jumper .....,4
Des news de Gore Verbinski ?,1
"Alfonso il était aussi dans ricky ou la belle vie, il était le meilleur ami de ricky",5
C'était sami zayn 13:03 ?,1
"20:03 « la série semble majoritairement validé par le public. » bonjour, non.",3
"Salut, je me demande vraiment ce qu’est devenue Fairuza balk apres le monde d’oz et the craft, j’ai entendu dire qu’elle a ouvert un magasin de sorcellerie mdr mais bon",5
19:14 c'est quel film?,1
11:40 lol,1
Que kobby affronte imu est une réalité ils sont antagonistes comme luffy et barbe noir (reste à savoir si c'est par leurs idéaux séparation de la marine et du gouvernement mondial ou s'ils vont réellement se battre par exemple une guerre totale) ou peut être je divague 😂😂😂😂😂😂😂,3
20:01 non 😂,1
D'ailleurs ça été de la merde comme toute les séries Disney wars ..,5
"C'est injuste que lorsqu'un film en soit est mauvais, dû qu scénario ou une mauvaise réalisation ou même si il est excellent mais à fait un flop pour une autre raison, c'est la carrière d'excellents acteurs qui en pâtit..",2
Pourquoi on ne parle pas de sa prestation juste exceptionnelle dans la revanche des siths qui fait de lui mon acteur préféré 🔥,5
Tu pourrais faire un msf sur Vaiana 2 stp le film est génial. Merci,5
Fais Terminator 2 !!!!,5
20:04 La série n'est pas connue pour faire l'unanimité sur sa médiocrité ?,1
La balle perdue pour Damian Lewis qui a perdu sa femme (l’actrice Helen McCory) en 2021 et qui élève ses deux enfants ..,4
💙,5
Tu as des news de JCVD 😅,5
super vidéo d'ailleurs petite aparté hayden christensen à aussi joué dans l'empire des ombres un film d horreur pas très connu,4
7 des tendances bravo Maths dit leur !!!!,5
Cameron diaz en tant que 1ère Joker female taré. Elle a le smile pour si on peu dire,5
Moi qui attend toujours mon chocolat,5
J'ai toujours trouvé Cameron Diaz vraiment très laide j'ai jamais compris pourquoi autant d'engouements pour cette actrice,5
C'est dommage car j'ai trouver que les film ou il a jouer était bien en parlant de Taylor lautner,3
"Salut Seb, la frite?",1
Moi j'avais bien aimé jumper c'était cool. Merci pour la vidéo a toi le mec qui devant la caméra,4
Je crois que les sous-titres sont pas exacts pour le film de 2022 de l'acteur de Dudley. Je crois reconnaître les lignes d'un poème très connu en Angleterre et ça serait pas Ozzie Meanous mais Ozymandias. Ou alors c'est un jeu de mot dans le film lui-même ? 🤔,2
"Cameron Diaz m’a toujours hypnotisé, elle a un truc cette femme 😊",1
Les Youtubeurs sont des plus en plus doué dans la manière de faire du placement de produit... 😂😂 ça n'a plus l'air d'être une pub,5
J'aime tlllllllm ce concept de vidéo !! ✨,5
"Déjà je trouve que t'es vidéos son super bien organisé,le montage est INCROYABLE ❤",5
Et puis tu est super drôle 💖,5
"tu m'as oublié mec, c'est pas sympa",1
Taylor il finira en beau gosse dans les téléfilms de Noël Netflix 😁,4
"J""ai vraiment bien aimé l'épisode, bon choix de personnages !",4
luc besson,4
Cette serie de vidéo est interessante ! 😁😁,5
"oft, désole pour ça, je sais que c'est ta vidéo mais big up pour la vidéo avec Cyprien, c'etait grave drôle",2
Top Top Top 👍,5
Merci pour cette vidéo,5
la musique de dpr ian en fond m'empêche de me concentrer help mdrr,2
alphonso ribeiro était un bon acteur mais oui malheureusement le rôle de carlton l'a desservit . je me souvient qu'il jouait un gars type bad boys du ghettho dans le film de série b ticks que j'aimait bien ça lui allait vraiment pas mal,3
J'adore tes vidéos math,5
See you big D 😢,5
"Bon, je suis abonné depuis un moment et j'attends toujours mon chocolat, ça commence à faire long.",4
Je suis le seul a apprécier le film Jumper ?,3
Il me semble que Hayden a déjà joué dans un film appelé higher ground..,3
Quelle ironie,3
"Petite anecdote, lors de la scène de l'ordre 66 avec les Padawan(une scène qui ne vieillira jamais...) Hayden a fait peur au gamin qui s'était avancé vers lui parce qu'ils n'arrivaient pas a avoir sa réaction attendu et George filmait pendant ce temps, quelques années plutôt Hayden a revu l'acteur et s'est excusé pour ça.",3
"Sean (Stifler) son meilleur rôle/film pour moi ça reste ""Southland Tales"" en duo avec The Rock en plus (et Buffy alias Sarha Michelle Gellar) ! Une masterclass ce film , mais tellement sous côté 😅😭.",5
C’est littéralement marqué Ah-vah-leene mais il dit Avalaïne 😂😂,1
Pardon mais à part pour Hayden je m’en fiche des autres … c’est pas bien mais le cœur a ses raisons que le sabre ignore ❤️,3
"Si vous voulez savoir, Taylor Lautner (Jacob) a lancé un podcast avec sa femme sur lequel ils sont plutôt actifs",3
"Elle est devenue quoi Lacey Chabert ? Elle a joué dans Lolita malgré moi, c'était Gretchen Wieners. :)",3
"« Sharkboy et lavagirl » j’étais fan quand j’étais petite, je me préserve en ne jamais le regarder à nouveau 😂😅",5
Déjà très bonne vidéo !,5
Mais je serais vraiment contente d'avoir une petite vidéo qui nous expliquerait la vie de Jim Carrey ( très grand acteur qui mérite d'exister aujourd'hui et encore pour longtemps je l'espère),3
Voilà voilà c'est tout pour moi!,5
Bonne continuation a toi continue de nous faire rire ( Belgique en force ),4
La bonne journée 😊,5
"J'en apprend tous les jours ! Y'a qquns de ces acteurs que je connaissait pas parce que ben... jsuis pas très culturé :P. Mais tout est très intéressant quand même ! Et je suis bien triste à propos de Jumper parce que franchement, ce film était super.",5
Nan mais comment ça Anakin Skywalker c’est Dark Vador ??,3
Merci pour le spoil …. 😫,5
Super vidéo !Tu peux faire Venom 3 pour la prochaine fois stp?🙏🏻,5
Cameron Diaz tant de souvenirs qui remontent,5
Salut math,5
Déjà merci énormément pour tes vidéos je te suis depuis… pfffiou ! Un long moment,5
Pour la proposition d’actrices/eurs ou réalisateurs je te propose josh trank que l’on n’entend plus depuis longtemps.,3
Le pire couple rea à l'écran 😂😂,1
"Merci Math, merci",5
Comente les pub stp,5
https://youtu.be/juB1kJp7-Ck?si=NCyRdzmUCiPHXLI3,3
Je kiffe ce format !!!,5
"Superbe vidéo comme d'habitude. Je viens tout juste de la vidéo de Cyprien, j'ai trouvé que le costume de mr monopoly te va à ravir cher ami.",5
"Stiffler je l'ai uniquement vu par la suite dans le film "" évolution"",film que j'adore 😅",4
👍,5
Ho Le patron dans the office 🤭🥰,5
drazic de hartley cœurs a vif (il a une belle carrière au ciné),5
Beau travail ❤,5
"comment ça anakin nommés dans les pires performances? les gens qui gères ce genre de trucs sont extrêmement mauvaises c'est pas possible, c'est un des personnages les plus aimé de tout les temps et ce n'est pas a vraiment grace aux oeuvres dessinés ou écrites mais bien grace a cet acteur a l'écran, il n'y a rien de choquant dans son acting, ces types qui ""juges"" et nommes de personnes sont ridicules et très certainement corrompus au max",3
Injustement critiquer le film jumper je trouver christensen très bien dedans,4
Sympa,4
j'ai jamais vu une vidéo qui dit au temps mon prénom !!,1
Tu es parfait !,5
Ce que je vais te dire c’est que je suis abonné à YouTube et que je subis encore tes pubs ………,5
hayden a enfin l'amour du publique qu'il merite,5
"T'a rapidement cité Jessica Alba, elle devient quoi ?",3
Toujours un regale tes personnage 😂,5
Tarzan 😂,5
Good job,4
La musique à la fin✨😵‍💫🤩,5
Merci pour les spoils 🤬🤬🤬,5
C'est quoi la musique de transition ?,3
Comment l'algorithme veut pas la lettre en avant .. je lavais meme pas dans mes recommandations...,2
JUMPER c'était fun a mes yeux ! :C,4
"18:03 par contre PREMIER DEGRÉ, elles sortent d'où ces images ?? Je ne me souviens pas du tout d'avoir vu ça dans les films, quelqu'un peut-il m'aider ?",3
Merci beaucoup,5
Jaime la video,3
Voilà ces tout,5
Anakin Dart Vader favoris ever blblblblblblblblbl ♥,5
Qu'est devenu le réalisateur Richard Kelly ?? 😢,3
"Tu tentes plein de trucs, tu t'éparpilles. Mais t'es doué. Chaque seconde passée en ta compagnie, que ce soit les ""Math se fait des films"" ou autres me rappellent que je dois pas trop prendre les choses au sérieux. J'adore ton humour, t'es drôle sans jamais insulter personne, tu me rappelles à chaque fois ce qu'il ne faut pas perdre de vue. T'es génial et t'es de plus en plus génial ! Plus on progresse plsu tu gères.",5
"ah tiens, tu pourrais parler d'Alex Pettyfer? et des enfants de Narnia? merci pour cette vidéo!",1
Parler de Hayden Christensen sans mentionner ce chef-d'œuvre qui est 'Medieval pie' est très injuste 😅😅😅,1
"8:08 : « le tarzan, tu l’as, c’est bon » il m’a fumé",1
Sympa cette musique de fin ! C'est quoi son p'tit nom ? (évidement je ne fais pas allusion au chocolat 😆),5
Anakin est devenue  un rappeur  de 24 ans malheureusement mort en octobre 2021 ( repose en paix LUV),3
Nan mais le plus important chez Stifler c'est sa maman ! La maman de Stifler 😇,3
"Heyden Christensen restera à jamais Anakin Skywalker dans le cœur des fans, pour le meilleur et pour l'Empire !",5
J'ai adoré Sean dans dukes of hazard,5
Trop bien,5
En revanche l'acteur de enfant Anakin est moin une success story,4
"N.O.R.D. VPN,",1
"Une sodomisation so soudaine,",1
"Conservation des données clients qui ne sont pas sensé être gardé,",4
"Cette info est tellement avéré,",5
"Donnée clients qui sont ensuite revendu,",1
Ces gens la sont tellement des troues du cul !,1
6:52 s’il te plaît Math n’arrête jamais ce personnage j’ai mal au ventre à chaque fois 😂😂 AFOU IL EST FOU LUI C KI STYPE MOI JSUI DLA STREET AFOU,1
"j'adorais JUMPER, c'est très underrated",5
Merci pour ton travail ! ❤😂😊,5
Tu pourrais faire terrifier en film s’il vous plaît messieurs math 😄,5
juste merci,5
"J""avais adoré Jumper. Par contre la série en pleine période me too était insupportable.",5
"11:32 😂😂😂 le ""hein"" avec la grimace",1
Il commencé à me manquer super NordVPN,3
J'adore ce format !! Merci math continue comme ça !!!,5
"Trop contente de te voir parler de Harry Melling,  je l'ai revu dans la ballade de buster scruggs,  et le suis depuis car je trouve qu'il joue bien et souvent dans des films de qualité",5
J'avais beaucoup aimé JUMPER moi,5
Alfonso Ribeiro jouait dans Ricky ou la Belle Vie.,4
Celui qui joue Dudley il a quand même eu quelques rôles depuis ;),4
"Sur ce, je lance la vidéo !",5
Tu pourras parler de Shia Laboeuf dans le prochain épisode ? Lui aussi il a disparu depuis longtemps,3
Un Multiverse Star Wars ou Annakin Bats Obi Wann ? PK PAS OH OUI PK PAS .,4
Attend quoi ?! Le loup garou de Twilight c'est shark boy ???!!! ... mon enfance est ruiné .. On voulait tous sortir avec Lava girl et être stylé comme shark boy quand on était gamin ! mais maintenant que je sais que c'est la même personne que l'adorateur d'enfant poilu dans Twilight ... je m'en vais pleurer et je reviens,1
19:22 la malédiction des acteurs d'Anakin,1
Super concept 😊,5
Trop bien l'épisode 2 moi je dirais pour la partie 3 que sont t'il devenu ces 3 acteurs,4
:1er eliijah wood,5
:2ème linda blair,5
:3ème  Edward furlong,5
ça serait cool ❤,4
"Taylor est aussi apparut dans un film absurde, Ridiculous6 XD",1
Un Que sont devenues ces stars spécial harry potter,5
Jumper c'était un putain de bon film j'ai toujours attendu une suite,4
Ahhhh... Je l'attendais cette vidéo! Excellente comme d'habitude.,2
Je n’ai jamais su que c’était Hayden qui avait fait Jumper : c’est le film qui m’a le plus marqué dans ma vie je l’ai regardé quand j’avais 9 ans et à cause de ce film je veux aller en Italie pour voir l’arène .🙌🏾,5
Excellent episode !! J'adore ce concept 😍 et ton humour tjr au top,5
Trop pépite tes vidéos,5
Merci pour la rigolade,5
6:49 le time pour revoir la scène mdr,3
Putain mais qu'est ce que j'aimais JUMPER quand j'étais gosse!!!,3
"Du coup, la femme de Taylor Lautner s'appelle également Taylor Lautner maintenant c'est une folie mdrrrr",1
Super vidéo ! Moi je me demande bien ce qu'est devenu l'actrice de Daenerys de GoT :o,5
C'était bon bon bon,4
1:24 Toujours frustré par rapport au top 3 de Helenita ? 😇,2
Super émission,5
Et pourquoi pas Mike Abbott pour le prochain ? 😉,2
obi one n est pas du tout validé...,1
Math dans la dernière vidéo de Cyprien !!,5
Stufler a aussi joué dans xmen.,5
Un role srx en tant que le scientifique qui a créé logan,4
vidéo tjrs trop bien! j'adore<3,5
Qu'est devenu Hayden Pannetiere? 👀,1
Ah bon Kenobi a eu du succés? 😅,3
(Super travail comme tjrs),5
Moi je vois un réal et un acteur dont JE NE VEUX PAS LES NOUVELLES... A savoir donc le réal et l'acteur principale de Dragon Ball Evolution 🤮🤮,5
Deux vidéos avec MATH me même jour. Quel pied !,1
Tout aussi intéressant cet épisode deux 😊 j'aime beaucoup apprendre le devenir d'artistes.,5
Merci Math' 👌☺️,5
moyen que tu parle de simon baker qui a jouer patrick jane dans mentalist c’est une série mais j’crois il a fait des film et j’aimerai bien savoir ce qu’il devient avec tes vidéos,3
"Le retour de Cameron Diaz dans un film réalisé par Jonah Hill ? Ma boule de cristal me prédit que ce film sera une merde, pas parce qu'il y a Cameron Diaz dedans.",3
19:20 ça sent le sapin même j'aurais dit pour rester dans la saison 😂,3
2:17 Conseil beauté numéro 1: Un bon masque,5
20:19 comment ça ???,1
J'aime❤❤,5
Aaaaaah rien de telle qu'une vidéo de Math pour se taper une bonne barre et je parle pas de celle qu'il y' a dans le froque des gar au con 🤣🤣🤣,1
Je t ai mis en accéléré quand tu parles ça passe crème!!!!,2
"Merci pour ces nouvelles 😅 Je suis de la team Heyden ❤ Et pour un prochain épisode, pourquoi pas avoir des nouvelles de Jeremy Sumpter (Peter Pan dans le film de 2003). ❤",5
fréro ça fait 3 ans j'attends mon chocolat pour m''être abonner,2
Pour le coup Anakin je connaissais l’histoire d’Hayden Christensen et son harcèlement NON JUSTIFIÉ car au final tout le monde l’adore après la postologie en vu des applaudissements à toutes ses conventions et l’empire state building,5
8 mois plus tard la deuxieme partie en sah que la fierte de la Belgique est un artiste,1
"Après Hayden à étais lynché pour rien, ok dans le 2 s'pas ouf, mais dans SW3, désolé il est super crédible, ça mérite pas un oscar, ok, on est d'accord, mais c'est logique, il est plus mature, à fleur de peau etc... J'ai pas trop vu ces autres films, mais SW l'a plombé un peu méchemment pour rien je trouve perso",3
"On dit, un GIF, Math, un GIF, pas un GIF, voyons 😏",1
Super vidéo 👍🏻 Le truc que tu as oublié de dire c’est que la femme de Taylor Lautner s’appelle Taylor Lautner du coup 🤣,5
Double ration de Math sur sa chaîne et chez Cyprien je dis oui oui oui la moustache blanche et la canne pommeau te vont si bien il y a une truc à faire,4
"Bonsoir Math,",4
"Quand j'étais plus jeune je regardais ""Le Prince de Bel-Air"" uniquement pour le personnage de Carlton qui était mon préféré.",3
"Et pour Hayden Christensen, je n'ai jamais compris toute cette haine contre lui... Merci pour cette vidéo et bonne soirée :)",5
Dommage que Jumper avait fait un bide perso j'avais adoré 😊,3
Pour Jumper franchement y'avait de l'idée a l'époque mais dommage que le public n'ait pas suivi,3
Harry melling a aussi joué dans The Old Guard...,4
6:49 trop cool le retour du caïde 😂,5
"6:38 c'est pas Ozzie Maneous, mais Ozymandias , comme le poeme, le perso dans watchmen ou encore l'episode 14 de la saison 5 de breaking bad",3
MATH PITIER FAIS NOUS ANNIE AVEC VICTOR GARBER. Je souhaite te voir en ms. Hannighan depuis 4 ans,5
HELL YEAHHH ENFIN,5
"Pour Jumper c’est tellement dommage, perso j’avais kiffé ce film et le concept",2
Taylor Lautner mérite une carrière digne de se nom.,5
American Pie 2 et 4 sont les meilleurs film du monde,5
Tu tombes au bon moment. Ca fait du bien. Bien qu'une bonne souille me plairait,5
"Abonnez depuis 2014, je n'ai toujours pas eu de chocolat !",5
"8:50 Oh putain, Sharboy et lavagirl, un film ultra bizarre",5
"""Quelqu'un a vu ma chaussette ?"" 😭😭",1
"Il y a d'abord eu Silent Jill, puis Gaelle Garcia Diaz... Maintenant toi... Donc les Belges, vous dites perZiste ? Levez ce mystère pour moi svp ^^",1
Trop bien !,5
Ça fait plaisir d'être dans les premières 10 000 vues et un des 100 premiers commentaires pour une fois . J'adore tes vidéos continue comme ça ❤,5
6:54 ok le mec est fou,5
"Super vidéo, comme d'habitude ! Merci Math !",5
"20:15 C'est la série ""Ashoka"" et non ""Ashoka"" 🙂",1
Sean William Scott en Stiller me me manque,2
Comme dirait Stifler: CLAQUE-MOI LES FESSES ET APPELLE-MOI COWBOY !! 😎👌🏻.,5
"Cameron Diaz, mon actrice préférée 😍❤️. Tu as oublié de parler de Holidays, où elle joue aux côtés de Jack Black, Jude Law et Kate Winslet 👌🏻 !!",5
"Superbe vidéo, j'ai beaucoup aimé, merci pour ce rappel Math 😊✌🏻.",5
"Le film Jumper, je l'avais bien aimé à l'époque et aujourd'hui, je l'avais déjà oublié depuis longtemps 😅😭",5
Twilight et spider man 😊j'adore la deuxième partie de que sont devenus ces stars 😊ru peut faire le film horreur the grudge ❤❤,5
Merci,5
Merci pour ces news,5
Je l'attendais!,3
Sauf shadow dans le trailer de sonic 3 c'est le rire de hayden christensen pas cel de keanu reeves😮,3
"Est ce que ce serait possible de faire une partie spécial FRANÇAIS, comme (Richard Anconina, Audrey tautou)",3
LIKER POUR QU'IL VOIT !!,4
😻😻😻😻,5
20:02 non.,1
Ce duo est parfait.,5
"Taylor j'ai eut des nouvelles par un pote qui a fait un combat contre lui, sans savoir qui c'était 😂 (oui parce qu'il fait des combats le Taylor) il avait jamais vu Twillight et il comprenait pas quand ses potes lui ont dit ""tu vas te battre contre un loup-garou mec"" 😂",3
"Aussi, Harry Melling, c'est Gomez Adams dans la série Mercredi. Par contre, je ne savais pas qu'il avait joué l'homme tronc dans la Ballade De Butter Scrubs.",4
Harry melling c'est ses yeux qui me font peur ^^ on dirais ils sont hyper rapprocher,5
À quand une partie 2 où tu nous conseilles des films d’horreur à regarder ?  🍿,3
Super ce concept de vidéo !,5
"Yes !! nouvelle vidéo , on l'attend a chaque fois avec impatience 😊",5
J'ai sauté sur la notif 😂,1
"une délicieuse nouvelle vidéo, quel bonheur",5
Est-ce que Venom the Last Dance est prévue au programme,3
Sinon des nouvelles de la maman de Stifler ??,3
Est-ce qu'on est d'accord pour dire que le monde avait besoin de nouvelles de Stifler ?,3
Envie d'avoir des nouvelles d'une star en particulier ? Allez j'pose ça là hein !,3
"Et comme d'hab, si vous n'avez pas encore essayer NordVPN : https://nordvpn.com/math (satisfait ou remboursé pendant les 30 premiers jours).",5
Cameron Diaz c'était quelque chose ❤,3
2:03 comment ça flop il est incroyables ce film,1
meilleure notif hein,5
D’abord les stars de notre enfance et maintenant ceux de notre adolescence ?,4
Beau retour en enfance 😊,5
"Je reviens d’une journée de cours atroce, mais pas grave math a sorti un new vidéo!🫶🏻🕺🏻🕺🏻",1
C'est donc ça quand la vidéo est sortie depuis seulement 1min ...,1
Super comme concept !,5
Se qui on sauter sur la nautif 👇,1
Je suis le premier like et com wsh,5
Incroyable cette vidéo ❤❤,5
Pc stp,4
Nouvel vidéo du math le vendredi soir banger,1
Prems,5
J'ai sauté sur la notif,1
yo sa a l'air sympa,5
Bonne vidéo à tous ! 🫶🏾,5
Salut Math !,5
Le boss,5
