Comment,Number
Simon il ressemble un peut à lucas studio qd il a parlé sur le canapé,4
J'aime pas trop les vidéos voix off.. c'est moins dynamique et spontané 😕,3
La voix off cest vraiment dommage,2
Très iconique comme vidéo j'adore,5
C'est pas au lac de guiche et as côté il y a le water jump ?,2
Ses un peux moins bien que les autres vidéos car il y a une voix off,3
"Bravo les rouges, bravo les capitaines.",5
C au lac de guiche,3
Il y a une de mes cousines qui a rencontré Morgan vs je sais plus où je crois vers l'Espagne enfin en Espagne pendant les vacances,3
Je suis aller à ce park le sait de 5 mettre c'est une dinguerie,5
J'ai fait la même vidéo sur la chaîne malcomfct,1
Mon dieu ca fait depuis que squeezie sort avec gwen que je ne lai pas vue,5
"C'était quoi le placement de produit svp , on l'a pas assez entendu dans la vidéo...",2
Putain j'ai toujours voulu faire un bail comme ça,5
Faire sa avec des catcheur poids plume,4
Mais je connais cet endroit 😏,3
Une partie 2,5
"7:23 ""Le jaune et l'eau qui vont très bien ensemble"" je meurs XD",5
Anpluse le lace ai super chaud,3
Je le jure,5
Sauter au pays Basque,1
Ai j'y aiter,3
sans micro la vidéo reste nul dommage :/,1
うん、フィッシャーズ？,1
incroyable concept 😍😍,5
Pierre qui se fait rire tout seul quand il commente ce qu’il fait 😂,4
"Incroyable concept, hâte d’un prochain épisode ! 🙏",5
L’amical rugby calaisien représenté par Kong,5
C'était trop bien un autre épisode,3
13:14 cette prise de catch magnifique,5
Gwen dans son équipe paraît ridicule à côté des gaillard qu’elle a,2
je suis exactement aller cette semaine c'était trop bien jetais dans le sud,5
Lourd la vidéo comme d’habitude,3
"Au passage il me manque 7500 abonnés pour atteindre les 100K n’hésitez pas à venir faire un tour (Prochainement des vlogs, des dégustations, et des challenges etc)",2
Fallait faire plusieurs manches😭,3
Guiche quelle baille ce lac vrm 😌❤️,1
On en parle de ce qu’il se passe à 2:25 ? 😭,1
😂😂😂😂😂😂😂😂😂😅😅😅😅😅,5
2:52 Jésus ?,1
C’est marqué qu’il reste 2 rouge mais il y en a 3 🤯,3
le peuple demande une nouvelle video avec les régions cette fois-çi ahah un régal,5
la patateeeeeeee guiche,1
laccccc de guicheeeeeeeeeeeeeeeeeeeeee,1
J'aime le concept !,4
"Super concept vraiment faut un volume 3 , et mettre Benjamin dans la vidéo !!",5
Vous faites quoi à guiche,5
c’est Napo en bleu ?,1
Bientôt un combat de fesses ?,3
C'est Gwenn qui était avec Squeezie à l'époque ?,3
"""Attends y a pas un problème sur ton micro ?",3
"- Ah, y a trop de vannes ?",1
Morgan toujours un génie même au bord du précipice,5
Nul,1
7:22 cette chute ! x),1
C'est pas le lac de guiche,1
omg gween l'epoque de squeezie,3
C moi ou ces au lac de guiche,1
Ohlalaa mais le dernier ROUGE c'est un MONSTRE !!!,3
Comment t’as réussi à inviter Mark Henry ? c’est trop stylé !!!,1
vous aviez pas envie de trouvé des tee shirt a la taille des fille ?,2
"J'y suis allée l'année dernière et je VALIDE cette base pop 👌 Sinon vidéo toujours aussi drôle et les commentaires de Pierre, un délice 😂😂",3
"un des mecs en bleu on dirait Napo, le joueur call of",3
Le concept de la vidéo est géniale. Il faudrait faire un épisode 2 avec des guest connus et sûrement de meilleur micros avec des présentateurs sur place ça serait mieux,5
Épisode 2 clairement,5
Benjamin il est où ?,3
sa ne serais pas le lac de Guiche ?!,2
Attends mais c’est la base de pop à guiche ! Incroyable,3
Bizarre de voir le lac de Guiche en vidéo 😂,3
c'est Guiche ça !!!,1
trop bien ce park j'y vais souvent il est bien si tu peux faire sam,5
C’est le lac de guiche on peut sauter d’une falaise c’est le top la bas,5
superbe video vraiment !!! par contre les pubs plus le placement de produit... chiant un peu en vrai ^^,5
14m40 gg fred,5
bien changé gwen,4
Mais non c'est venue à guiche,2
Trop dommage que Benjamin n’est pas commenter avec Pierre 😭🥲,2
c’est incroyable que tu fasses une vidéo dans le meilleur lac du pays basque,5
"Vraiment tu régales Pierre ! Le concept, tes commentaires et surtout t'as performance, c'est vraiment pépite 🤣! (Et la fin mdr 😂)",5
J'ai un peux de mal avec les vidéo commentées. Sinon c cool,3
"please pierre, le micro de la voix off est eclaté 😭juste ça et c'est parfait",5
Un volume 2?,3
C’est le lac de guiche non ?,1
"Morgan il a un peu agressé son coéquipier avant de tomber 😅 j'ai cru entendre un "" dégage"" .",3
"J'avoue que j'ai un peu de mal avec lui, niveau personnalité. Sinon Pierre, Fred et  Gwenn, un plaisir, manquait plus que le Benjos 💛",3
Vous été à l'aquazone de la base de pop?,2
Base de pop à guiche j’ai reconnu 🤪,5
C'est au lac de guiche ?!,1
L'intros est juste épique,3
Un colis amazOoOOOoOne,1
C'était tellement drôle,1
Je viens d aller la ou ils sont h à 2 jours,1
C’est à guiche non ?,1
La complicité entre fred et pierre a la fin 😂,4
Un combat m&m's 😂,5
Morgan est incompris 🥺,1
Non mais le concept est génial 🤣 Pierre m'a fait tellement rire 🤣🤣 Je veux un épisode 2 avec Guillaume et Ben en plus 🤣🔥,3
"C'était trop bien, le saut de Pierre était fou !!!! La finale avec le double retourné chargé était incroaybleeeee !!! Et le troll de fin de PIerre !!!!!! La vidéo était géniale !!!!",2
Tu veux pas mettre encore plus de pub dans tes vidéo ptdr y a au moin 5 minute de pub à chaque fois clc,1
Je commente pour le référencement,3
Lac de Guche !!,5
"Mais en vrai, quel commentateur !!!",3
Une ambiance et des commentateurs vraiment euh.....,5
Sinon la vidéo était drole gg,2
11:45 c’est bon c’est nimp 😂😂🤣🤣😭 j’en peux plus c’est trop 😂😭😭😭,3
Je ne suis pas du genre à commenter mais la c'était génial merci Pierre Croce !,5
Meilleur Concept on en veut plus des episodes de ca!!!,5
Avec les go pro aux poignets pas un peu dangereux???,3
💗💗💗,5
Incroyable ce dernier qui 🤩🤩,5
Tout le monde vas sur pierre,5
"Dommage qu'il n'y ait pas de vidéo ""le premier qui copie un concept piquer à un youtubeur étranger car il serait sur de gagner au moins pierre""",2
"Incroyable le concept tu innoves toujours, hate de voir pour la suite ! 😮",5
1:01 @amixem y’a Yvan en bo à droite wsh,1
C’est au lac de guiche,5
Joyeux hunger game,5
Pierre qui se marre de sa propre performance c'est quand même incroyable mdr,5
Let’s go c est à guiche,1
Homme du match : Pierre,5
Morgan vs 🤣❤️,4
"For God so loved the world, That He have His only begotten son, so that whosoever believes in Him would be saved. (John 3:16, Bible). We have all broken God’s moral law and have gotten the death penalty. However, Jesus lived a perfect life in order to take our place and endure the wrath of God. He did this because He loves us so much! Repent from sin and trust in what Jesus did for you so your sins can be forgiven and forgotten. <3",5
C «base de POP» au lac de guiche mdr,3
Aaaa ses le lac de guiche,3
"Genial, a refaire avec les abonnés",5
Monde de merde,5
Ouah je me suis sentie agressee dès le début 😭,2
c ou,3
Quelqu'un c'est où ils sont pour cette vidéos ?,1
"8:55 « les bleus qui s’entretuent entre eux » Pierre Croce, 2022",5
Pk il n'y a pas ben ?😭😭😭,3
Cette petite Base est top ( les falaises c'est bonheur),5
Ou est benjamin,5
Pierre représente exactement le style de jeu que j'aurai! On aime sa motivation et la stratégie mdrrrr,5
Incroyable les joueurs monstrueux de l'ARC,5
il y a l'athlétisme a la télé,5
Pierre qui maximise au max ses capacités par la stratégie dans tous les jeux !,5
C’est le lac de guiche ?,1
Le noir dans l'équipe bleu était vraiment le meilleur,5
Salut a tous vous êtes les bosses continuer comme ça je vous souhaite le meilleur,5
Bonjour,3
Épisode 2!!!,5
Genial,5
Ta gueule,1
le rouge qui fai une prise de cache a la fin a13.20 sa ma tuer 😂😂😂,1
"J'ai regardé 5min45 de vidéo j'ai quitté dès que ca a parler de sponsor....j'en peux plus d'entendre toujours les mêmes choses, dommage la vidéo avait l'air drôle mais merci non merci !",2
Pour quand la partie 2 pls,3
Ah mais c'est le lac de Guiche ça !,3
C'est pas loin de chez moi 😁,3
Super vidéo comme d'habitude 😉,5
A 7:55 il y a 3 rouge encore sur la plateforme mais il est marqué qu’il y en a que 2 restants,1
Pierre c'est un génie de la fuite,5
Mais où sont Ben et Guillaume ?,3
Ça donne envie de tester,4
J’avoue il a un air de Zied,1
ce waterpark et waterjump sont topp !!! ;),5
Guiche !!!,1
Incroyable la vidéo 🤣 Et bravo au dernier qui nous a fait des soulever de terre mémorable 🤣👍,5
Vous êtes venu au lac de guiche 🤩,5
quelle flotte ce croce,5
"Trop drôle 😂 je vote pour la stratégie de Pierre, la meilleure 😂",5
Le vert qui ce farcie le jaune ? On dirais une expression du sud pour dire de remplir son verre de pastis,2
Je reconnais l’endroit !!! Ça fait bizarre j’y étais il y’a même pas 1 semaine !,5
Le mec en vert tombé en premier à su se montrer vaillant 👍👏,3
C'est génial 😂😂,5
c le lac de Guiche ça j'ai reconnue,5
j'adore ce concept plutôt marrant !!! encore une super idée :),5
C a guiche ?,1
"Ah,  la Base de Pop.  Un bon souvenir de bonnes vacances...",5
J’avais pas regardé la vidéo je croyais qu’elle allait duré 30-40min mais non j’adore 😂❤️,2
Il manque notre Verrechia national où je rêve ?? 😱,2
"C dommage la mauvaise qualité des micro au dessus de l'eau, j'aime moin quand c commentateur comme ça",3
2:53 morgan marche sur l’eau wtf,1
Alexy il a fait du judo,3
Incroyable,5
Super vidéo à refaire avec toute l'équipe de la maison grise Morgan et  les autres invités qui viennent souvent,5
Désolé pierre mais sur cette vidéo tes commentaires sont pas les meilleurs,3
Alexis le dernier rouge il était incroyable il a fait trois retourner a la fin,3
Après deux ans de vidéo casi quotidienne je Vien de le rendre compte que j’étais pas abonner pardonner moi 😅😅,1
Le gars tout à gauche avec son tee-shirt vert c'est vraiment un bg,1
😂😂,5
Un épisode 2 avec Maison grise !,5
weshhh la vie de ma merec est  le lac de guiche j y vais souvent dinguerie,3
Je ne le dirais jamais assez mais Morgan sous ce type de format je suis totalement fan.,5
"Ralala, je vais tout le temps au lac de Guiche ! Vous auriez dû aller au water slide !! C’est vraiment la meilleure partie de ce parc !! GG au gagnant 😄",1
J'adore le concept !! Vraiment sympa,5
Il manquait le benjos aux commentaires 🥲,3
"MVS: ""à la guerre je serais mort""",1
Réalité: non non tu serais réformé,1
super vidéo,5
Ça fais du bien de voir Gwendoline en forme 😭,4
Incroyable ils sont a la base pop a guiche 🤣,5
Gwenn c'est l'ex de squeezie on est d'accord ?,3
Morgan il est sous d obligé,3
c au lac de guiche,3
Euh la vidéo a été tournée a guiche ou je rêve la ??,1
La base de Pop à Guiche !! C’est tellement bien là bas🤪🤩,1
Top concept !!,5
C’est situer où ça ? Et est ce que c’est ouvert à tout le monde ?,3
Ptdrr le renoi il jouait sa vie,5
J'ai trop envie de faire un truc comme ça ça a l'air trop fun 😂 on veut un volume 2 !!!!,5
9:57 Oh il avait faim le coquin,1
Mdrr ils sont a côté de chez moi jconnais,3
ep 2,5
🔥,5
Il manque que ben,3
"Tu devrais faire la même chose avec des abonnés , ça serait tellement intense",2
Genre plusieurs episodes,3
Je me suis luxé l'épaule à cette endroit,5
"""Qui le retourne comme un colis Amazon""😭😭",1
"""Qui le retourne comme un colis Amazon""😭😭",1
Ouahhh c'est à Guiche !!,1
une video en voix off et un placement produit sur place a la gopro ca c'est la vrai originalité de la pub sur youtube xD,5
Le dernier rouge est super balaiz,5
Alexis ce boss ultime,5
Prq Yvan de chez amixem était là?,1
"Jadore, à refaire 10x",3
wsh mais c est a guiche ca mdrrr,3
Pierre le seul combattant 😂 le parcours est pas mal mais les bleus et les rouges de vrai rugbyman 😂,3
S'il te manquait une main tu t'appellerais Capitaine Crocet ?,1
C est à guiche la vidéo,1
Woi la cathédrale a la fin incroyable,5
Les autres participants : essaye de jetter quelqu'un à l'eau,1
Pierre croce : fuit tout énemie potentiel quitte à les refiler à son équipe.,1
Petite inspi de fall guy non ? 😆,2
11:50 Moi pensant qu’il y a les championnats d’Europe en ce moment 🤔,3
"Vraiment pas fan des vidéos format ""commentateur""",1
Pour moi c'est un flop,2
J'ai adoré comme d'habitude. Benjos a eu peur???,5
Le rouge .... Osez le dire il avait pas tt calculé c'était trop beau ce qu'il a fait 😭😭 je jure il a fait comme ho bin jin ( ceux qui ont la ref ✨🤌),2
Mes c’est au lac de guiche je vais tout le temps incroyable,5
Vidéo gâchée par les commentaires en voix off horrible,1
Notre mister beast,5
C'était vraiment incroyable !!!!! J'ai rigolé du début a la fin 🤣🤣,5
Lac de guiche trop bien,5
C'était trop sympa comme vidéo un deuxième rounds aurait vraiment était cool 😁,2
Gwenn,3
"Dommage l'intro voix off, et vidéo trop courte :(",2
L'activité de barbare 😅😂,5
le sud ouest représenté à Guiche c'est magnifique que des gens fassent des vidéos ici,5
Mais vous êtes à guiche?,2
Le plus grand des verts c’est le plus bg de tous,5
C’est la base pop !,5
On en parle de la ressemblance entre Fred et Nairo Quintana ?,3
Ohh la dinguerie @pierre Croce t'es a guiche,1
Ils sont à guiche,2
C’était trop lourd !,2
"Conclusion : l’obésité, c’est cool!",5
Beh épreuve cool mais bon La voix de Pierre tout le long avec c’est commentaire pff j’aurais préférée l’es son dû jeux dés épreuves quoi,3
Le lac de guiche,4
👍🏽👍🏽,5
"YouTube, donnez encore plus de visibilité à cette magnifique chaîne qui innove de vidéo en vidéo SVP !",5
Mr Beast en sueur,5
Wesshhh c’est au lac de guiche jsuis choquer,1
Gwen ressemble à lady gaga dans le film a star is born,4
Le gars avec le tee-shirt vert tout à gauche il est grave bg,1
Super mais la voix enlève la hype du concept,4
"C'est dommage, les commentaires gâchent la vidéo, pour moi.. Il n'y a plus d'immersion!",2
J'ai rigolé dès le générique,2
🔥🔥🔥💪,5
8:50 Morgan dans toute sa splendeur,5
Alexi il a mis des souplesses il les a éliminé un par un,5
"Salut pierre, en ce moment j’suis en médecine, et je voulais te remercier car tes vidéos me permettent de me relaxer sans avoir besoin d’utiliser le moindre neurone. Bisous 🙂",5
"c'est tellement dommage, le principe est sympa, la vidéo montée aussi, mais alors tout est foutu en l'air par juste une pauvre voix off à l'arrache, vous en auriez fait une analyse en commentant avec tous les chefs d'équipes ça aurait pu passer, mais là c'est d'une péravitude phénoménale.",2
Meilleure concept,5
Je n’ai pas trop réussi à entrer dans la vidéo. C’est plutôt fréquent avec les vidéos commentés en arrière-fond. Mais c’était sympa tout de même et quel dispositif ! Wahou,2
😂😂😂,5
Élu pire vidéo de 2022,5
Pierre sur sa plateforme mouvante on dirait un enfant qui apprend à nager 😂 très héroïque !,5
Incroyable vous êtes passé à la base de pop j’habite pas loin il est incroyable comme Park !!,5
"L'élimination chez les bleu, de Morgane,  a compté double au score, incroyable !",5
Comment le dernier rouge a retourné le dernier rouge et le dernier vert c'est incroyable,1
J'ai vraiment bien aimé ça m'a rappelé l'époque d'interville ce genre de jeux 😁,5
Pov titi Morgan^^,4
J'ai bien aimé cette vidéo ! Très amusante !,4
Encore une sivouplé merci =),5
Je suis le seul qui est dessus qui aille pas Ben 😢,1
Super vidéo comme toujours 💖💖 Merci Pierre d'être si créatif et si drôle 🤩,5
j'ai beaucoup aimé ton jeux de mot sur la tasse 😆,5
Ils sont au lac de guiche WTF,3
Pk il y a pas ben a la place de Morgan vs sa serait bien mieux avec Ben je trouve,3
Guiche !,1
"Je pleure de rire, c'est excellent 🤣🤣🤣🤣",5
Mais vous êtes à Guiche(64)!!!!,2
Trop fort!!,5
J y était hier j ai le seul,1
"""C'est la débandade pour Morgan, à l'image de sa chaîne YouTube"" 🤣🤣🤣",1
Pierre c'est le meilleur,5
Pas ouf la vidéo. Dommage de ne pas avoir présenté les candidats.,1
C'est le lac de guiche ça non???,1
Ya pas benjos,5
Salut Pierre Croce t'es le meilleur ♥️ et bravo pour cette vidéo incroyable,5
C'est a giche jy était ya pas longtemps la bas🥲,5
Tu es à court d'idée ou quoi tu as des concepts de folie c'était du second degré pourtant je t'aime bien,3
"c'est dommage mais le fait que l'on ai pas les POV d'au moins les capitaines d'équipes, ni le son, ça donne pas envie de regarder la vidéo...",3
Et le montage quand Pierre marche c’est le meilleur montage de l’histoire mdrrrrr,5
OMMMG LA VIDÉO EST TELLEMENT BIEN,5
Dédicace à ceux du pays basque vu qu’ils sont à guiche,3
Gwen c'est vraiment ce pote qui joue dans ta team a qui tu offre le top 1 et qui n'a pas le début d'une assist XD,5
super lac de Guiche ! extra,5
your the best pierre... keep it up,5
le moment où Pierre rame sur la plateforme était incroyable,2
j'adore tes videos mec mais les videos avec seulement des commentaires audio c'est pas ouf,3
"C'est une excellente vidéo, mais dommage que la vidéo est parti en catch alors qu'il y avait un grand parcours",3
C’est qui qui fait la voix off?😭,1
"Le rouge est tombé à l'eau... merde, on fait quoi pour l'apéro ?",1
Ahahahah Pierre ❤️ quel amour. Petit coeur ahahahahah,5
Quel beau moment de détente et Morgan toujours aussi marrant par contre Pierre (petit joueur ),4
Pierre tu pourrais faire une vidéo comme mcfly et carlito ou tu te met à la muscu et où tu deviens fort,5
À la base pop de Guiche en plus !! Trop lourd !! 😁👍🏼,5
mais ses le lac de guiche sa !!!!!!?????,3
Belle (et improbable)référence à Kool Shen 🙂,4
5:46 sponso jusque 6:58,1
12:34 Sponso N°2  12:57,1
Bon résumé  de vidéo 👍13:52,4
De rien,1
Mais lol la technique du scorpion,3
BG,3
On veut plus de vidéo comme celle ci !!!!,2
J'avoue que j'aurais aimé avoir les réactions de chacun en direct plutôt qu'une voix off😢,3
Pk morgan à pas quitter la vidéos il est tombé à l'eau,1
j'y étais y a une semaine XD coucou du 64,1
Le mec rouge était chaud de fou alexis,1
Guicheee,3
"athlétique / Croce, j'ai pas compris le justement ? 5:04",1
nord vpn j'en peu plus de ce sponsor !!!! au bout d'un moment tout le monde sais c'est quoi.... stop svp !!!🤮,5
Alexis c'est un boeuf ... il est extrement chaud le gars ... BRAVO,1
Mdr le retourner du roug🤣🤣,1
À la toute fin quand le rouge retourne le vert comme une crêpe c'est magistral ! 👌😂,5
Superbe vidéo !,5
Yeah!!!!,5
Vous étiez à giche !!,1
Trop bien la vidéo,5
Merci pour les zygomatiques ...,5
Une vidéo incroyable 😂,5
Cette image 11:55 😭,1
c est le feu le lac de guiche,1
Genre la ils étaient au lac de guiche 👁👄👁,3
13:13 Meilleure Action du Match 🤌🏻,5
"So informative, thanks a lot!",5
"7:44 3 rouges à l'image à l'écran et 2 au niveau du score, soit les rouges sont des tricheurs soit le monteur a passé beaucoup trop de temps sur les rushet ne sait plus compter 😂.",1
"J'ai lâché un ""ta gueule avec Nord Vpn"" tout seul dans ma chambre lol",1
Je t’en supplie un volume 2 où pierre et Benjamin sont commentateurs,5
8.18 merci koolshen,5
si il ya un volume 2 ce serait bien de ne pas avoir que de la voix off,3
Le dernier rouge il a fait de la lutte c'est pas possible,1
Lâcheté et fuite maître mots de Pierre 😅,1
Toujours aussi heureux de vois le sourire de Gwenn 😍,5
J’aime beaucoup trop la voix off,5
Le dernier rouge il les a fait voler j’ai cru que c’était Bruce Lee,1
en fet c null,1
"Merci Pierre , sincèrement j adore tes vidéos,  tu assures et stp continue , bravo a toute ta team également que j adore également,  biz l ami",5
« Croce va peut être proposé un retourné acrobatique ? Ah non c’est la chute ridicule.. » Une pépite 😂,1
8:23 Fred a prit des pecs ou de la poitrine ? 😂,1
Fall guys !,1
J’aurais tellement kiffé avoir la voix off de Doigby,1
Benjamin me manques,2
Bonne époque total Wipeout intervilles !,5
Louise delalre bierre croce 😡😂😭🧳🧳💓👫👬❤️,5
coup dur pour Morgan VS à la fin,4
Oh mais ça doit être tellement drôle à faire! En tout cas je me suis bien amusée à regarder la vidéo!,3
Fred avais un avantage je l'ai vue à la guinguette même si il jouer à la petanque ( je dirai pas le lieu mais si il voit le mesg il comprendra)  😂😂,3
"Extrêmement solide le dernier rouge, gg à lui !",5
"Bravo à tous, sympa la vidéo =)",5
4:47 Meilleure vanne xD,5
mr beast fr,5
13:14 AND HIS NAME IS JOHN CENAAAA !,1
pierre Croce il a vécu un film d’action,5
un ep 2 svp,5
"j’ai fais les trucs gonflabe à la plage, malheureusement je me suis retrouver à l’hôpital car un gars est retomber hyper fort sur mon genou et il s’est bloque, j’ai des énormes bleus et impossible à bouger ma jambe. JOUER AVEC MODÉRATION LES GARS !",2
GUICCHHHHHEE,1
"10:25 "" encore attaqué par un vert "" d'habitude c toi qui les attaque les verres hein",1
A quand l’épisode 2 !,5
"Pierre, comme tu le dis toi-même, t'es vraiment un escroc, mec🤣🤣🤣🤣!",1
"Même Gwen a été plus combative que toi, wesh 😂😂😂😂 !",5
"Je te hue : ""hou hou hou hou !""",1
"Sinon Merci les gars, j'me suis bien marrée  😂😂👍💖",3
wtf le rouge a fin mas dead je m'entendais pas a sa,2
C était à quelle ville je crois que j y suis déjà aller stp répond moi,5
Rien à dire Pierre Croce est toujours autant héroïque dans ses jeux 😂,5
"Les 2 suplex du fin, Magnifique",5
Ou est benjamin?,1
"""Attends y a pas un problème sur ton micro ?",3
"- Ah, y a trop de vannes ?",1
Morgan toujours un génie même au bord du précipice,5
J’ai adoré j’espère qu’il y’aura un volume 2 😁,5
Ho trop bien c’est le lac de guiche,5
"Incroyable, peut être un épisode 2 ??🙏🙏",5
Attend quoi pierre était au lac de guiche !!?!!,1
Bon concept,4
Trop bien !!,5
Le Pierre Croce sauvage prend la fuite XD. Sinon bonne vidéo !,1
Toujours de nouveaux concepts ! On adoooore ❤️,5
"Superbe vidéo, je me suis marrer tout le long ! Manquer juste ben et Guillaume et ca aurait était une tuerie ! Continuez comme ça les gars 👌👍",5
"Excellent , j’ai adoré !",5
mdrrr Pierre il fuit le combat on dirait Bagyy le clown,1
"Super vidéo, comme d’habitude 👌",5
incroyable les vidéos comme ça,5
cet episode c'est un multivers ou tout le monde a pris 40 Kg,1
excellente vidéo !,5
Au lac de guiche !!,5
"Bon, j'ai pas tenu plus de 5 minutes. Le coté commentary est pénible et monotone. Toujours la même intonation et le même rythme, je sais que tu es influencé par les journalistes américains de NBA vu comment tu t'en inspire, mais c'est quelque chose qui ne fonctionne pas en Europe.",3
pas de gros mots mr Croce svp pour les enfants 👍👍😋😋😁😁,3
Un saut de plus de 4m 50😂😂😂😂,1
la meilleure video de l'année!,5
"Quand j'étais gamin, je regardais intervilles, maintenant que je suis ""vieux"", je regarde pierre croce",1
"Ils sont censés être 2 en vie, mais ils sont trois rouges sur la plateforme à 7:54 🤔",2
ça manquait un peu de Verrechia quand même :),3
La fin c'est une orgie🤣🤣,4
"Pierre il a en même temps l'équipe qui se fait décimer le plus vite, et il reste le dernier capitaine en vie",4
A quand la vidéo animateur de camping,3
Pierre un jaune qui ne se noie pas tel un symbole,1
Super videooo,5
Excusez moi mais la retourné sac a patates etait incroyable 😂😂,2
Il manque plus que benjooooos ! ✊🏽✊🏽✅,2
Oh mais c’est la base de Pau dans le sud ça !!,3
"Pierre ,sa fuite + les commentaires 😂",4
"bravo Alexi, vive le rugby",5
excellente vidéo chill et fraiche,5
Benjos encore en vacances ou peur ? hé hé,3
sûrement le format que j’aime le moins de la chaîne,3
"En sortant du job, un ptit goûter devant cette nouvelle vidéo : c'est le kiff complet 🥰 merci Pierre et la Team",5
Intro rapide et dynamique = like direct de ma part,5
"Le concept est génial, mais pas autant que les commentaires du commentateur!",3
jai tapé mes meilleurs fous rires tt le long de la video,5
en se moment je me repasse toutes les vidéos de pierre jsp il me met de bonne humeur,5
"Heureusement qu'il fait beau, sinon le concept tombe à l'eau...",2
9:43 Pierre c’est le touriste solo qui tente de nager sur la plateforme. On dirait une loutre en détresse 😭,1
Le volume 2 est demandé rapidement,4
Mais quel mathématicien ce Pierre Croce 0:06😂,1
Ou il est le compère Chef verrechia,4
Le rouge à la fin il c'est transformer en catcheur mdr 🤣,3
Ses le lac de pop,5
Pierre le pire escroc ça change pas 😂😂 fuir la bataille pendant toute la vidéo c'est pas très très joueur. En tout cas dans l'équipe de Morgan ça donnait de sa personne pour gagner 😂,1
c'est pas le lac de guiche ça ???,1
"""Le jaune avec de l'eau"" on se demande de quoi parles Pierre 😅😅😅",3
15min 🥺,1
J'aime bien tes vidéos mais la j'ai pas acroché avec la voix off,3
GG quand mm,3
13:13 ce moment est épique ✨😂,5
Super vidéo 👌🏻,5
00:13:14 L'attitude adjustment mdr JOHN CENA dans la vidéo de pierre cross INCROYABLE haahhhaa,5
Bien joué pierre pour la vidéo trop fort,3
pierre je t'aime trop,3
Encore une masterclass,5
Épique les plaquages d’Alexis 🔥😂,5
j’ai beaucoup trop ris quand pierre s’est retrouvé seul 😭😭,1
13:18 énorme mdrrr,1
13 min,4
Perso si je vois un café à 2.80€ je l'achète pas hein..,1
Un café c'est 2€ max,1
Incroyable continuer ça!,5
Vous êtes des bgs,3
Beaux jeux de mots et concepts,4
J’adore des bgs!,5
Pierre il a pas fait un affrontement que la fuite 🤣,1
les commentaires  de pierrre me tuent,1
Y’a quoi de dur à rester dans l’eau,3
COOL,5
Le rouge a la fin c’est un catcheur ou c’est comment 😂😂😂,3
Total whipout c'était tellement une dinguerie 🔥,1
INCROYABLE,5
Avec Pierre Croce je me sens en vacance tout le temps! Continue comme ça 🙏,5
Bonne vidéo 👍. Dommage que ça ne soit pas les jeux intervilles 😂😂 .,4
Sinon grv bon concept hâte de voir le rendu !,3
Le concept est tellement drôle 👌🏻😭 les meilleurs participants !!,5
