Comment,Number
J'avais tout de suite reconnu l'accent de ma région de mamie Huguette 😂,3
"Mdr avec mes frère on a fit chanter pookie a  mon arrière-grand-mère et elle disait ""bla bla bla clafoutis ferme la porte il y a la toupie dans le sac""🤣🤣🤣",1
J’abite a longwy,5
"Tout d’abord tout les aïeux sont formidables et de plus ,Manon est très drôle et Marie-France est toute mignonne",5
l'arrière grand mère qui a 86 ans ne peut pas être née en 1946 c'est impossible ????? mon gp a 78 et il est né en 44 wsh,1
Ça m'a fumé Gérard il a un iPhone 11 😅,1
P,4
trop mims,2
Marie France……Marie France!,5
La grand mère d’Arthur a déjà participé à une vidéo de Denyzee,5
Pour le seum je compterai un  point de + car ça dépend comment on peut l'utilise dans la pharse.,3
On s'encanaille au bercail !,1
!!!!!!!!!!!!,5
Mais on ne tue pas les POKEMON,3
« J’suis trop charrette » chez moi ça veut dire bourrée m’enfin …,5
6:40 Aww elle est adorable cette arrière grand-mère ! Elle me rappelle ma grand-mère ! Bonne continuation à vous madame !,5
REFAITES UN EPISODE !,1
"J'ai juste une question, est-ce qu'il est encore avec Kate ?",3
Salut le seum sa veux pas dire enerver,5
Sa veux dire je sui degouter merci aplus,5
Ah oui clairement le Gérard à 18:10 il sort un Iphone 12 de sa poche😂,1
j'adore la voix du papy,5
Tu pourrais leurs donnés plus,3
Avec les grand-parents c'est beaucoup trop touchant,5
Comme ils disent Gitano sa me fumeee😭,5
Le papi le bestttt,5
Je comprends pas comment tu n'as pas compté le BDR de Gérard...,2
Gérard est génial !,5
Comment je suis perturber de fou 😭😭😭 Stéphanie 2 (celle à côté de Ben) c’est le sosie de ma mère et en plus elles ont le même prénom 😭 Pendant un instant j’ai cru que ma mère avait une deuxième vie 😅,5
Franchement au top les grands-parents on adore👏👏❤❤❤,5
Laura est magnifique,5
super video et sinon tu pourrais pas faire des videos avec des ados ou jsp j'ai 13 ans et se serait trop cool,4
Ce jeu est vraiment super. Jouer avec  les différences générationnelles est une idée très intéressante et instructive. 👍 J'ai adoré. Les grands-parents sont hyper naturels et marrants. J'aurais bien aimé avec des grands-parents aussi cool..,5
Huguette est excellente ! Ça m’impressionnes !,5
❤❤❤❤❤,5
MA VIDÉO PRÉFÉRÉE DE TOUT YOUTUBE,5
J'aaaaaaadoooooore😍,5
MES VIDÉOS PREEEEEF😍,5
Pierre j'habite à mon St Martin a 2 min de Longwy ❤️😂,5
Personne parle de la beauté de Fanny ?,1
Gérard a une voix hyper relaxante,5
"Vous vous êtes trompés dans les années de naissance. Jocelyne a 85 ans donc elle est née en 1936 et non en 1946 et Huguette a 86 ans, née en 1935 et non en 1945. Pas bien grave mais ça m'a perturbée lol.",1
Ma Grand-Maman me manque.,3
On en parle de sa photo de profil qui est plus du tout d'actualité ? C'est dommage j'aime bien ses cheveux longs..,2
"Elle gagne juste parce que elle est LGBT, c'est honteux",1
Je suis à longwy aussi,5
« Le choix dans la date » la belle contrepèterie 😂😂,5
Gérard,4
esmeralda a tellement de charme,5
« Une aiguille dans une botte de tchoin »,1
Gérard: de foin non?,1
Pierre: non de tchoin… je vous explique après 😭,1
Traité de Versailles pendant la 2eme guerre mondiale 😂😂😂,4
Une partie 2 stp avec les mêmes grands-parents,4
Je pense que Pierre n'a pas bien compris le sens de s'encanailler mdrrrr c'est pas s'enjailler:,2
"1. S'avilir, prendre un caractère vulgaire, déchoir socialement. 2. Avoir un air canaille.",5
Comment drazik il a été trop mignon « on va aller prendre un petit goûter »😍😭,2
euh Michou a 21 pas 19,1
"Comment fait-on pour y participer ?? S’il y a un volume 2, nous serons partantes avec ma grand-mère !😇💪🏼🤟🏽",5
"J’ai souri tout au long de la vidéo :) chérissez vos grands-parents, ils sont si précieux",5
"il aurait pu compter le seum comme poisse par contre 😭 même moi je savais pas que ça signifier énervé!! sinon superbe vidéo elle m’a trop fait rire, je me suis imaginer avec mes grands parents^^",2
On en parle que le viens a l’iPhone 13,5
Marie France a déjà figuré sur la chaine,5
de Lucas studio,5
"Si il y a un volume avec les parents  hihi, je me porte volontaire 😁🤚🏻",3
Des concepts de plus en plus fou et on apprécie 💎💙,4
Je débute sur youtube sinon les amis 🖤,3
La voix de Gérard >>>>>,5
J’adooore gérard ! purée il est super drole,5
Ou as tu acheté le tapis ????,1
Tu sais que t'es trentenaire quand t'as aussi bien les réf des jeunes que celles des personnes âgées  😂,3
"À 12mn, on dirait la voix google traduction",1
De loin la meilleure vidéo de cette série les grands parents c’est trop touchant j’avais envie de tous leurs faire un câlin 🫂,5
Très blanc,3
Ohhh le Pierre un peu timide/gêné avec les personnes âgées 😩🥺💞,3
"par contre le truc lydia, c’est moi qui suit pas à la page ou c’est absolument pas connu ?",2
"Ahh j’adore !!! , franchement sa fait trop plaisir !",5
Ce concept est vraiment incroyable ! Je veux un volume 2 avec les grands parents !,5
Ils sont trop fort les grands parents sur le langage des jeunes 🤣,3
Faut s'encanailler fort désormais !!,3
Mes favoris ont perdus en final 😭🥲,5
"bahahaha je viens de longwy aussi, c’est tellement peu connu que ça m’a fait bizzare d’entendre ça mdrrr",1
Put e,5
Salut j'ai une amie qui s'appelle Oxanne qui t'as rencontré,5
"J'ai tellement aimé avec les grands parents, c'est incroyable merci Pierre et les participants 😘",5
Je veux trop une petite vidéo des coulisses 😂,2
Gérard est objectivement le roi du monde,5
"Drazik il a ramené son arrière grand-mère alors qu'on avait vu en couple qu'il est papa, ça veut dire que la dame est arrière arrière grand mère 😧",3
Moi aussi j’habite à longwy,5
2:27 OMG ils sont si cute. T^T Ils sont a-do-rables wesh. <3 ON A ENVIE DE LEUR DONNER LE GOÛTER WESH !!! T^T,2
Pierre Croce me fera toujours trop pensé au Disjoncté/Charles Patochik/Haywire dans Prison Break. T^T <3,3
"Avoir le Seum, c'est plus ""être dégouté""",1
: ) ... Çà c'est ma tête a la fin de la vidéo.,5
Gérard il a 1 iphone 11,3
La chanson de Grégoir elle est vielle pourtant,3
Lydia Je connaissais même pas,2
18:00,1
c quand on doit tuer des pokemon dans la rue il m'a tuer !!🤣,5
Jocelyn c’est son arrière grand mère elle a 86 ans ma grand mère a 94ans,3
Par contre le volume 2 devient obligatoire c’est excellent 😂😭,4
Il faudrait vraiment une édition avec des frères/sœurs jumeaux/elles !,3
"Pierre même si je sais que tu verras jamais mon commentaire sa serait vraiment incroyable si vous faites une vidéo avec fred , guillaumes ,  benjamins , morgan vs et antony lastella dans le thème de l’hypnose franchement sa serait des vrais fou rire jé kifferai d’avance voilà",1
PS : Continue les jeu de mots et fait en beaucoup plus ✌🏾😂🩸,5
Pardon tu ressembles pas à une lesbienne,1
Je suis fan de Gerard ☺️ il est incroyable ! J’espère qu’on le reverra,5
Il est trop nul Thibault à la fin,1
Fanny est trop fraîche je la pécho fort,2
Les grands-parents je suis morts 🤣🤣🤣🤣🤣,1
😂😂😂,5
Gerard et Thibault sont géniaux,5
Superbe vidéo,5
Cette vidéo est tout simplement trop chou!,1
"Super idée, j'adore les concepts de Pierre où il fait intervenir des personnes de tous âges , il sait mettre tout le monde à l'aise , en plus d'être drôle cette vidéo met du baume au coeur!",5
Encore bravo à tou/tes les participant/es!,5
"J'ai bien aimé quand Gérard et Thibaut ont été les seuls à réagir, chacun de leur côté, lorsque Pierre a fait une contrepèterie .   ♥",3
Excellente vidéo. Merci à toutes et à tous pour ce super moment.   ♥,5
"J’aime trop cette vidéo , l’énergie qu’il y a, les grands parents. Par contre c’est perturbant on dirait que Thibault et Bernard sont une version différente de mon grand-père éloigné et moi",5
Gérard et Jocelyne ont refait ma soirée. Ils étaient incroyable !,5
Jacques Brel c'est mon école,5
Euh Pierre…le seum c’est être dégoûté 😭,1
"Manon elle a un pur flow et en plus elle joue de la guitare, je veux cette grand mère",5
Dommage que j’ai que 15ans tout les trucs de jeunes je l’apprend a ma mamie 😂😂,3
Fanny la plus belle partie si vite,5
Trop déçu! J’étais Team Gérard jusqu’au bout!!!,1
Pff 46 traité de Versailles quelle abrutis,1
Gérard la légende. Un vrai crack.,5
"Bonne journée à tous, sauf à celui qui veut TUER les Pokemon :(",4
"Si les hommes peuvent un tout petit peu moins écarté les jambes, histoire que les filles soient un minimum assises, ce serait sympa merci !",3
Super vidéo j'adore ce concept 😁,5
Elle ma fais trop rire Manon,2
Vive Benjamin Mendy,5
Je me suis bien encanailler devant cette vidéo 💁,5
Cette vidéo m’a collé un immense sourire du début à la fin.,5
Vraiment cette vidéo c'est 10/10,5
"Suite à cette vidéo, j'ai envie de jouer au bière pong avec ma grand-mère. Ou Gérard qui a l'air si sympathique !",5
Tu peux faire avec les meilleur/e/s ami/e/s s'il te plaît,3
meilleur concept,5
Jocelyn et Gérard : les best 😂❤️,5
la peochaine fois ces parent de 30 40 ans et enfant de 10 12 13 ans,1
"Huguette je l'adore, elle est toute douce!!!",5
Jocelyne elle déchire...,2
Mes mamies me manquent...❤️,2
le prochain avec des lesbiennes ou je m3urs,5
Y’avais pas pire indice que « les vlog d’aout de Lena » 😂😓,3
La vidéo est géniale mais les années de naissance des grands-mères (de Drazyk et Laura) m'ont fait beuguer ! Elles ne peuvent pas avoir plus de 80 ans et être nées après 1940 !?,3
Esme mi prima🤙🇪🇸,5
Ce kot lanta,3
Je pense que faut que tu offre des comptes Nord vpn aux participants,3
La dernière épreuve ne devrait pas être une épreuve où l’on gagne par chance comme ça car le papi est trop intelligent et ils ont fait trop d’efforts pour perdre comme ça ils auraient dû gagner,2
❤❤,5
Et cette vidéo me rappelle que je n'ai plus qu'un grand-père et une grand-mère et qu'on n'a jamais été très proches...,5
"Mais je suis content de voir toute cette bonne humeur dans cette vidéo, ça fait plaisir !",4
Vraiment j’ai adoré la vidéo !!! Que des barres. Maintenant il faudrait faire le concept avec le couple de personne agé !!!,5
Les Messin on est là 😂,5
les mezois c'est ici,5
Très belle vidéo !! 😁,5
Très drôle cette vidéo !,5
Gérard méritait de gagner il est incroyable !! Le retour de Gérard ! On le veuuuuuuut,5
Super video mélange des générations! Ces grands parents sont géniaux! ✨😇,5
Très bonne vidéo par contre seulement un bon d'achat de 150 euros je trouve ça legé ..,4
Ça fait vraiment plaisir ce genre de vidéo 😍,5
"Video marrante et trop mignonne, à refaire !!",2
La Lorraine Metz on est là 🖐🏻🖐🏻🖐🏻,5
"Jpasse le capeps en mars, tu peux arreter de faire des videos d'ici la ? Merci mon crocodile",1
Mais comment font t'il pour être trop mimi's,3
12:07 il a la même voix que google traduction ahah,1
Jocelyne elle est adorable😻,5
Les fameux vlogs des mois d'août de l'Etna situation,5
"C'est une super vidéo ca fais tellement plaisir à regarder, merci pour cette vidéo Pierre.",5
je voudrais pas dire mais Laura est super belle je trouve !,4
Pour le seul les 3points était mérite je trouve,3
Cette vidéo m’a re donner le sourire 😍😍,5
"C'est vraiment ta force Pierre, le mélange des invités et des univers !",5
Il connais bien hein la vente de carte pour se faire du blé se genre de personne me dégoute,3
Elle m'e tue Josseline,1
Superbe vidéo !,5
"Oh non je suis triste de Gérard qui perd sur la dernière épreuve, il a été si bon, et il a l'air trop cool comme grand-père !",5
Je suis fan de Gérard,5
On l'attendait,3
<3,3
Très bon concept !!,5
Gérard TUE les pokemon,5
super video comme toujours,5
C’est hilarant ! J’ai adoré le mélange des générations,5
Mais non !!!!!  Pourquoi Manon ? C m’a pref,1
J'adore !,5
Trop bien!,5
Une belle video,5
"drazyk qui sort à sa mamie ""allez on va prendre un petit gouter"" j'ai trouvé ça trop mignon!!",2
j'adore ce concept et voir des grand parents avec leur petits enfants c'est adorable,5
ils sont adorables ces grands-parents arg,5
Le vieux monsieur il a un meilleur téléphone que moi,5
Tres belle vidéo ! Trop mignon ces grand parents. Ca m'a mi le sourire au levres tout le long ! On en veut d'autres :),5
Gérard qui a la réf du choix dans la date 😂,4
"J'adore, meilleure édition de qui sera le meilleur ! Trop d'amour",5
Tant de mignonnitude dans cette vidéo 🥰,5
Super les anciens ils assurent grave sauf qu'une charette c'est être bourré chez moi dans les Vosges,4
pour tuer plus facilement les pokémons… je suis resté choqué,3
Bébés,3
31:36 la difference de taille entre arthur et sa grand mere 😭,5
La madame Manon est marrante,5
🤣🤪🤣😄🙂😜,5
Il a raté une carrière au club med pierre 😂,1
A quand l'épisode 2😭🤣🤣🤣🤣🤣,3
au cadrage mr jo,4
j'avoue que les expressions de jeune j'ai pas tt pigé,2
super partie je me suis regalé a voir ce match des ages,5
Ils sont trop mims sérieux refait ce concept avec des personnes âgées j’adore <3,3
"Encore une super vidéo ! Si il y a une spéciale enfants-parents, je veux en être 😂😍",5
Honnêtement le meilleur volume depuis le début.  Les duos intergénérationnels ca réchauffe vraiment le cœur.,5
6:00 incroyable 😅😅😅,5
Ptdrrrrr j’suis en larme pierre il se tapait des fou rires anxieux pdt toutes les parties avec les gp c’est un génie 😭😭,5
"Les 73% sur les deux ans c'est une formule de base, aucune réduction supplémentaire avec PierreCroce, c'est pas beau de mentir.",3
"Bravo Pierre, pour ce concept.",5
c'est la meilleure vidéo pour le moment.,5
"victoire entièrement méritée pour ce duo sympathique, et surtout Bravo Huguette.",5
"Pierre, fini Twitch ?",1
Merci Joffrey pour le montage,5
Ils sont beaucoup trop mignons les grands parents 🥰,2
"Mais on veut plus de vidéo avec nos membres du 3 eme age !!! Oui oui oui ! ! ! Les jeunes c'est cool, mais bordel... Nos vieux qu'est ce qu'ils nous régalent ! Big up à eux :)",3
Trop mignonne les petites mamie 😘😂,2
"C'est la meilleure de la série, j'ai eu le sourire du début à la fin",5
Gérard a la voix de Siri,4
Chuis sur Huguette a été championne de bière pong a l'époque,3
enfin des chaises sur ce concept,5
Je commente pas beaucoup.,3
Mais franchement j’ai adoré le concept ! Il sont incroyable ! 🙏❤️‍🔥,4
J ai entendu hugette dès la première seconde j ai su que elle était alsacienne avec l accent 😂😂,2
Vidéo remplis de mignonnerie et merci,5
30:07 c'est 2 potes enfaite mdrr,1
"21:53 Le traité de Versailles c'était le plus facile, il a pas suivi ses cours s'Histoire mdr",2
J'adore cette vidéo !,5
Pourquoi dans toute c’est video y’a que des blanc ? C’est une chaîne consacré a marine lepen ou ?,1
Pierre croce c le seul vieux de youtube qui ose faire une vidéo sur le langage des jeunes.,5
s/o à Gérard qui est le seul grand-papi,3
"Bon pouce bleu parce que c’était un bon moment, par contre 150 € pour le gagnant et rien pour les autres ça fait un peu rat (surtout quand la vidéo est sponso)",3
Le grand père est si chouuuu😭😭,3
Je suis siii triste vraiment ils étaient incroyable 😆,1
"Pour moi, la "" poisse "" pour le seum ça compte, je l'utilise aussi comme ça.",4
"Gérard, quel phraser lunaire",5
Le meilleur concept VS famille !!!  Vraiment géniale cette vidéo merci beaucoup !,5
19:00 pour moi lydia c'était une banshee 😂😂😂(si t'as pas compris va regarder teen wolf),3
Et dire que j'ai hésité à regarder ben j'ai adoré faut en refaire😉😁,5
Le grand père Gérard ça se voit il est grave sympa et drôle mdrr,3
"Dommage, ça aurait été cool qu'ils chantent djadja !!!",2
"On veut voir + d'ainés en vidéo ; ils sont marrants, mignons, touchants,.. ❤️",2
Gerard>,3
Fanny est trop belle malheureusement elle est pas restée très longtemps,3
Mdr elisabeth on dirais un robot vocal quand elle parle,1
La légende raconte que la prochaine fois il y aura des enfants de 2ans …,5
Cette version est une de mes versions préférés :),5
"Gérard il est fort, vidéo très sympa, surtout que les grands parents sont tellement simples et vrais",4
En vrai je trouve la poasse pour le seum ca passe,5
Superbe vidéo !!!!,5
"Quand tu te rend compte que tu ne pourra jamais faire ça avec ta mamie / ton papi, courage à vous",5
"Un grand bravo pour cette vidéo, comment avoir un grand sourire tout au long d'une vidéo ? Suffit de regarder celle-ci.",5
A quand une V2 ?,1
Continue cette série de vidéos ! J'adore ☺️,5
T’aurais du invité Lucas studio sa aurait été encore meilleur,3
Vidéo géniale !!! Bravo,5
Jocelyne est formidable et surtout trop drôle 🤣❤,5
Par contre la publication du premier numéro du journal de Tintin paru en 46 et non en 45,3
Trop trop mignon !!,1
j'adore !,5
La veste de Manon>>>>,5
Mais faut pas tué les pokémons 😱,3
C'est enjaillant l'ambiance joutes de familles.,4
Ont est d'accord il manque des passages pourquoi ont à pas les réponses de certaines questions ?,3
Sinon bonne vidéo.,3
"18:11 "" pour tuer des Pokémon """,5
Nani 👀 ont a fait quoi,3
Laura tu as aussi gagné ta place dans mon coeur 😅😍,5
Incroyable comme dab j'espère venir un jour peut-être,5
3:08 sa m fume comment il c est calé sur sur sa grand mère,1
"Aie, coup dur, on perd l'atout charme de la vidéo dès le début :/",2
"J'ai regardé cette vidéo et au milieu j'ai arrêté, j'ai appelé ma grand-mère pour lui dire que je l'aime 😊 merci Pierre !",5
Les grands parents sont ADORABLES !!!!!!!!!!!!,5
Le traité de versaille en 1946 je fais du mal j'avoue,3
Super état d'esprit avec 2 générations différentes pierre ! quel animateur !,5
Cette vidéo est beaucoup trop chou,2
Meilleure vidéo de l'année,5
Le choix dans la date c’est violent quand même ! XD,3
Gérard est incroyable 😭,5
c'est cool comme vidéo ^^ ça fait toujours plaisir les papy mamies :P,5
"rien compris à l'épreuve 2 par contre, c'est quoi ces mots ?? xD les jeunes sont fou mais trop drôle de voir les grands-parents lire les phrases xD",3
Gérard mon idole,5
Le youtubeur preferé de vos grand parent,5
Sympa Léopold dans la vidéo,4
jocelyne je l'aime :),5
Il saoul avec son NordVPN,1
a 12:10 le putain est magique =),5
Marie france la goat avec lucas studio,5
Quand tu connais mieux les mots des grands-parents que les mots des jeunes tu te dis que tu n'es peut-être plus si jeune. Tristesse.,3
"Désolé mais Lydia c'est ta serviteur dans skyrim, point",3
Huguette elle a fait une Alex x),5
"Superbe vidéo, hélas pour moi ils sont tous morts, donc cela aurait été difficile de participer!",4
Quelle vidéo touchante ! Cette vidéo est passée trop vite.,5
"J'aurais voulu te voir expliquer aux mamis ta contrepèterie ""un choix dans la date"".",2
Ca aurait été un grand moment 😅,3
Marie France qui joue pas le jeu mdr elle abuse,1
❤️ J'adore la bonne humeur des grand-parents,5
""" le choix dans la date"" cette contrepèterie est incroyablement bien placé et passe inaperçu  ;)",5
"Olala c'était trop bien, ça m'a donné envie de faire venir mes grand parents 🥺",5
"J'adore le concept, j'aurais adoré le faire avec ma grand-mère !",5
Quand on voit dans quel monde de cas soc on vit actuellement et cette vidéo on se dit qu il y a un vrai problème …,3
Il est à l'aise le Drazyk 🤣,3
je trouve sa super que tu fasses des vidéos avec des gens de touts âges. Surtout les personnes âgées que l'on voit peu et qui sont gentils comme tout. 💥,5
mais c plus des petit enfant la c'est des daron wesh,3
Ils sont trop mignon les grands parents 🥰 Prenez soins de vos vieux ils ont tellement de choses à nous raconter d’intéressant et eux ont besoin de vous. C’est pas quand il seront plus là qu’il faudra regretter de pas avoir partager des moments avec eux.,5
Trop mignon et surprenant de gentillesse. Bonne idée,5
J'ai trouvé la deuxième épreuve très difficile et je n'ai pas encore 30ans,2
C'est la meilleurs vidéo de cette série!!!! On en veut vite une autre!,5
Jocelyne la grand-mère qu'on veut tous,5
J'aime trop les gens gentils,4
"Choqué déçu, j'attendais rhinoshield comme sponsor de la vidéo",2
Les grands-parents ont mieux réussi que moi aux expressions de jeunes 😂😂,5
Ça parle de Metz 👂👀😄,5
''faut tuer les Pokémon'',3
MAIS LES PAUVRES PETITS POKÉMON 😱,3
faut pas les tuer faut les capturer 😂,1
Le cachou c'est comme des petites cacahuètes waow 😂😂,3
C'est du génie les noms des épreuves,5
Gerard quel charisme on dirait le doubleur d'un perso stylé,1
un making off ça serait marrant pour voir ce que disent les grands parents mdrr,3
"Nous on a Swish en Suède, meilleur système de transfert d'argent par téléphone de tout les temps 😌",5
Dommage Gérard le meilleur 👌il était si drôle et sympa,3
ILS SONT TOUS ADORABLES ET GENTILS ÇA SE VOIT !,5
JOCELYN JE LA VEUT COMME GRAND MÈRE ELLE EST TROP DRÔLE 💘💘💘,3
"Très sympa comme vidéo, très drôle de voir les grands parents expérimenté notre génération.",5
J'ai kiffer sachant que chaque mots change en département ahaha une charette chez nous c une voiture est j'habite Évry 91,1
J'adore comme on est tous d'accord que cette video était trop chou! 😌,5
J'ai apprécié cette vidéo.,4
Moi j'adore Gerard,5
Gérard the french monster ! Il et incroyable !,5
Trop cool j’ai adoré !,5
Laura qu'elle femme sublime.,5
Superbe vidéo.,5
Meilleur video,5
Si ça peut vous aider l’es blog de Léna 🤣🤣🤣🤣,5
ya que moi qui trouve que laura et vraiment trop belle,5
*,3
Jocelyne ❤,4
"Je commente absolument jamais mais la j'avais vraiment envie de dire à quel point cette vidéo est agréable. Les grands-parents sont adorables et tellement heureux d'être la ça fait ultra plaisir, c'est presque émouvant. Bravo Pierre faut un volume 2 maintenant.",5
"J’avais un sourire tout idiot devant la vidéo, ça fait du bien ! J’adore ce concept 😌",4
Fanny je t'aime d'amour,5
On parle de la beauté de Laura ou pas ?!,3
il faut vraiment une partie 2 !!!,3
Génial le concept !,5
huguette représente l'alsace lets go!!! pour une fois qu'on gagne quelque chose,5
Incroyable jecelyn 🤣,5
officiellement  amoureux de Laura mdr,5
Mais ces grands-parents sont tous des amours ! Ils sont adorables et drôle. La complicité qui régnait entre ces familles était vraiment belle à voir. Superbe vidéo 👍🏻,3
Bazarder c'est pas la bz ?,1
Depuis que Fabien Olicard a coaché Pierre pour les prénoms c'est une machine 🤣🤣🤣,5
un concept de fou j'ai adoré,5
"Vidéo vraiment très sympa, par contre, j'ai 24ans et je connais plus de choses de la génération des grands-parents plutôt que de ma génération, je suis une vieille avant l'heure 😭",3
"Ben dis donc, en tout cas chapeau à l’équipe des vétérans ils ont une forme!! Ils sont magnifiques 😻",5
"Et Gérard cette voix, cette prestance !! J’adore 🥰",5
Team Lorraine aussi à côté de Metz également 🥰,5
"Jocelyne et Gérard MVP de la compétition, je veux rien savoir",5
La vidéo la plus adorable 💙,5
insupportable Joséline,1
Le brassard LGBT n'était pas indispensable on est pas dans l'Allemagne de 1940 jeune fille,2
Mdrr michou ça m'a fait exactement ça se week end,5
Ca tueeee ! Beau concept j'ai kiffé ^^,1
Caramail 😍,5
"Arrêté de croire que parce qu'un VPN est connu, il est efficace !",5
"Être charette pour moi c'est ""Être bourré"" nan ???",2
Le insta de Laura (la finaliste) SVP,5
"J'ai tellement adorée Gérard un papy formidable, j'aurais rêvée d'en avoir un comme lui! ❤️",5
trop content pour les vainqueurs  relou les deux intellos tout au long de la vidéo BIEN FAIT,5
"Tous les grands-parents sont trop sympas, Gérard le goat",2
Merci croce✌️🤙,5
video reussie,5
Huguette est aussi là grand mère d’alex !,5
Salut pierre croce mon père est de lexy à coter de longwy,5
Yesss l'Alsace gagne !! 😉 bravo pour cette belle vidéo !,5
je suis fan de Gérard,5
Le seum c'est plutôt être dégoûté que être en colère non ?,2
Juste incroyable cette vidéo j' ai vraiment adorer chaque seconde ❤️,5
"Haha on a fait le même cursus (lexy, Longwy, Nancy)",2
Super vidéo de bons souvenirs avec les grands parents,5
Jocelyne est incroyablement la mamie la plus drôle du groupe😂,5
Joséline est adorable punaise 😫,5
Depuis quand on tue des pokemon dans la rue ? 😱 excellente video les grand parents sont excellents,3
S'encanailler et senjaillait... Je pense que Pierre connais pas une des deux définition par ce que c est vraiment des opposés 😂,2
"Merci Pierre, une super vidéo en famille c’est drôle et posé ! J’adore",5
Ce genre de concept !😌,5
Top le montage top ce concept !!!,5
C'est trop mignon !!!,2
15:46 Bah Pierre ! Le seum = La poisse ! C quoi ca il sait plus ce que c'est le seum yavais 3 points la,1
Le budget balle de Ping Pong très limité 🤣,2
J'aime beaucoup trop ce concept de video,4
"Comme un des commentaires précédent,  c'est la première fois que je commenté une vidéo YouTube..   alors que j'en bouffe tous les jours ! Franchement Bravo ! Cette vidéo est juste Belle, rire, gaieté, complicité. J'ai été sincèrement ému dans les relations. Profites tous de vos grands parents, ils sont une source sans fin de motivation et de bonheur !! ❤❤",5
J’ai qu’une chose à dire c’est Strasbourg et l’accent alsacien en force aha,5
J'adore !!!,5
Franchement Fanny elle est plutôt pas mal 😅,3
"Beaucoup trop chou cette vidéo, il nous faut un vol2 !",1
Vlog = videoblog,4
Gérard et les mamies sont geniaux! Super idée 👍,5
"Huguette et Laura Méritaient amplement, elle étaient très mignonnes et humbles",5
