Comment,Number
Tu a attrapé la cuberculose,5
Si il n'y a aucune balle (de tennis) on dit qu'il y a Nadal,3
Je pourrai pas faire ça car je suis clostro même dans un toboggan pour gosse enfermé j'arrive plus à respirer,2
Benjamin fait SDF dans ça boite,5
Faut en faire un film du jeu de la boîte 🤣,3
J’ai vu pierre croce quand il c’est levé en dirait Robinson crusoé 😭,1
Ta moi qui dort en boule 🤣,5
Moi 23h43,1
Une nuit dans une mongole fiére deso je sais pas comment sa s'écrit ^^',3
PTDDRRRR le clip rock,5
J’ai cette faite phobie,1
Participe à in ze boîte,5
Les plans extérieurs des boîtes de Pierre et benjamin sont incroyables,5
totalement faux ils ne vont pas passer une nuit dans un cube d'un m carrée PUTACLIC !!!,1
Pour le chocolat jetait à 300 près,3
Pourquoi pas une nuit enfermés sous terre ?,1
"Franchement j'ai pas aimé cette vidéo car benjamin quand il gagnait ,Pierre avait tt le temps un malus et benjamin 0 bonus à part des chocolat et du polystyrène",1
Comment ça ils ont raté aucun tir d’une boîte à l’autre ?,1
Ah qu’est-ce qu’on est serré au fond de cette boîte,1
à 11:30 pierre devient une influenceuse a Dubaï mdr,5
je suis belge et je suis dac,1
C’est toujours pour Pierre que ça soit l’es bonus ou malus c trop nul,1
Moi chui clostro,3
26:45 😂😂😂,1
😂😂😂😂,5
Arrête tes placements de produits tu gave,1
Mais enfin tous ces malus😭😭,3
chui mort 🤣🤣🤣24:43,1
j'ai mal au cube,2
j'ai mal au cube,2
7:55 moi le nombre se finit par 0 ou 5,1
T trop fort je te kiffe,2
Il y a aussi pleins d’autres contenus à voir sur notre chaîne 😉,3
Les parisiens ils font ça toutes les nuits,5
"Putaing, Pierre Croce c'est devenu Thor",5
sur le coup je trouve l'idée vraiment nul... surtout pour eux ca doit être nul a chier,1
Sa partage son jus et son chocolat ! 😍🤩Trop choupi ! C'est la qu'on vois Cqui compte vraiment en amitié ! Il en faut peux ❤️,5
"moi a chque fois je met a chiffre rond , ou paire",1
Ma claustrophobie fait une crise d’épilepsie,1
"A toi Pierre ,",5
Tous les Longoviciens sont dernières toi ♥️♥️♥️♥️,1
j'espère te recroiser un jour♥️♥️♥️,5
On n'oubliey jamais d'où on viens😏,1
"A toi Pierre ,",5
Tous les Longoviens sont dernière toi ♥️♥️♥️♥️,5
j'espère te recroiser un jour♥️♥️♥️,5
On n'oublie jamais d'où in viens😏,1
"A toi Pierre ,,",5
Tous les Longtemps sont dernière toi ♥️♥️♥️♥️,5
j'espère te recroiser un jour♥️♥️♥️,5
On n'oublie jamais d'où in viens😏,1
"A toi Pierre , ce petit longovicien enfermer dans cette boîte. Sache qu'on est fière de toi ♥️😏",5
Cette vidéo est horrible pour les claustrophobes ... J'ai eu du mal à respirer tt au long de la vidéo 😩😩 ... Respect les gars je ne sais pas comment vous faites 🙏,1
J'ai adoré cette vidéo 🤣🤣🤣,5
Est vos jeux de mots! 👌,5
Ça me fait penser à Madagascar quand ils partent à Madagascar justement,3
Moi je le fait le sons sur des chiffres paire,4
"Vous auriez pu faire une journée, nuit dans une cage",5
"pour faire le symbole cube dans ton titre, c'est très simple : Touche Windows + ; = ça va ouvrir une fenêtre, tu sélectionne le symbole oméga puis tu va dans l'onglet symboles mathématiques",3
Le son degeu,3
sah si il pouvait rester dedans pour le reste de ses jours ca ferait du bien a l'humanité,3
mais moi j'ai des mauvais souvenir avec la matiere gluente,2
22:29 on sent que l'enfermement commence à les rendre fou ...,1
spoge bomb,1
Tah Madagascar,5
21:43 ptdrrrrr,1
C'est pas le luxe qui fait le confort d'après verechia pour moi c'est le polystyrène,2
Oh la calvitie de Benjamin à la fin dehors,5
Mon dieu seigneur. (La glostro en commentaire),5
6:17 j’aurais plus écouté  the box,3
j'ai clairement regarder cette vidéo bouré mdr (je suis belge),1
"À la fin de la vidéo, ils boitent.",2
Pierre crochet le mrBeast français,5
Je suis clostro donc bon,3
la vrai question que je me pose c'est pourquoi c'est le moment de la sponso qui est le moment le plus revisionné,5
"quand vous avez fini le tournage, quelqu'un à osé dire ""c'est dans la boite"" ?",1
14:04 MDR,1
dans un avion classe eco vs premiere classe,5
Ben il me fume. Dès qu’il parle il me fait rire,5
Je trouve que les bonus et malus sont très très mal répartis car a chaque fois que Pierre gagne c’est un bonus alors que quand c benjamins c un malus pour Pierre qui d’ailleurs n’ont de malus que le nom en quoi du papier a bulle est un malus je trouve cela un peu injuste mais sinon la vidéo est bien,3
En fait ce concept c'est le début d'une pièce de Beckett...,5
Oui bonjour j'écris simplement pour flex parce que j'avais la réponse exacte à la question 2 (sans la connaître à l'avance evidemment) voilà c'est tout X'),3
Quand tu prends un appart a Paris mdrrr,1
"Est-ce que quand tu écoute une musique là dedans, c'est le ""cube de l'été"" ?",2
Est-ce que c'est normal que quand au début de la vidéo il a dit il est 22h43 il était vraiment 22h23???????,1
"Les vidéos ""une nuit dans..."" sont toujours aussi incroyables 🤣 Pensée pour Ben qui n'a vraiment pas eu de chance pour le jeu 🤣",5
il y a un décalage entre le son et vos voix désolé si ca a déja été dit mais c'est très perturbant,2
svp me dites pas que vous croyez réellement qu'ils ont dormis là dedans ? Bien sur qu'il y a un cut et qu'ils ont dormis a coté puis se sont remis dans la boite apres................,1
"Je ne connaissais pas Spongebomb Squarepants, probablement une version iraquienne du dessin animé connu",1
Binjamin a dû gonfler les sac plastique en matelas,2
C'est un peu mieux que mon appart du CROUS,3
La participation de Julien Doré a la fin c'était incroyable,5
La miniature m'a hapé si vite 😂😂,3
Bjr,3
Je regarde cette videos a 5 h du matin apres 72 h sans avoir dormis,1
Mais...Les question sont de la video de Anas aka le bledart,3
Rien que de les voir là dedans ça m’oppresse au possible j’en ai du mal à respirer 😂,5
11:30 Dubai porta porty,1
La débilité du youtube français pour faire juste des vues,2
Prochain défi :,4
Regarder toute les vidéo que vous avez sortie sur cette chaîne sans s'arrêter ! 😁,5
Prochaine vidéo : une nuit dans une sphère,3
"J'ai pas compris, pourquoi Benjamin il avait jamais rien, que ce soit en malus ou bonus la plupart du temps ?",1
Ma clostrophobie qui se réveille,2
Pour le Happy Meal j'ai eu tout juste x),5
22:26,1
Vous pouvez assistée au moment ou Ben perd officiellement la tête😂,5
Sa me tue leur conversation 🤣🤣🤣🤣🤣,2
Je pensais que cetais le miroir a Guillaume 🤔,3
HAHA l'imitation du dinosaure m'a tuer !,1
La légende raconte qu’un cochon a jouit durant chaque visionnage de cette vidéo 🐷,5
Les vidéos de Pierre sont incroyable !,5
"J’adore, ça me fait trop rire",5
Une nuit dans un cercueil,5
10:30 je pensais à la boîte noire perso,1
Je sais pas comment font les gens pour regarder ça,3
"Tu te mets en boule et tu dors, que ça face 1m3 ou 100m3 c'est pareil",1
C'est quoi votre consolz préféré ?,3
Perso la Gamecube,1
Concept sympathique mais incompréhensible au niveau des récompenses après les questions. Benjamin devait recevoir des bonus mais c'était Pierre qui avait un malus à la place ?,3
WTF 😱,5
POV : Les parisiens qui ne comprennent pas où est le défis,2
J’ai pas compris pk il y avait des malus pour pierre 🤣? Et pas des bonus pour benjamin quand il répondait bon ?,2
Pierre cheveux détachés c'est Julien Doré vibes 😂,1
Ils ont pas de trou d'air oO,2
Pov tu regarde alors que t'es claustro,1
merci de me faire rire encore et encore 😀😁,5
"Moi à ce moment 8:48 "" Oh pu**** on parle de mon pays et du meilleur circuit """,5
INCROYABLE sa fait lomptemps que j’attendais une nouvelle vidéo une nuit dans…,5
Eh c’est carré 😁,3
""" Une nuit en tant que colis amazon "" Je le sens déjà arrivé celui-là. Bien chargé dans de bonne grosse boîte de carton toute une nuit a naviguer dans un camion UPS. Let's go.",2
Pas assez de Belges sur terre ?  On a vraiment cette image de pochtrons? Hahahaha merci Pierre,2
SPOGEBONB SQUAREPANTS,4
Vannez moi je m’en fous,5
Pourquoi lui laisse qu'il voulait les malus et après c'est l'autre qui ne gagne rien pas logique vraiment j'ai des abonnés pierre Corse il a tout et l'autre il a rien en plus qu'il a des bonus j'en ai marre🤯😠😡🤬,1
Rolala Le concept jpp...toujours plus🤣🤣🤣. Heureusement que c'est pas dans un rond. Les oufs😄,5
💗💗,5
Le sel c'est une crotte de nez pas assaisonnée - Pierre Croce.,1
on en parle que pierre les cheveux lâché c'est juste the big lebowski mdrrr,1
"Bonne vidéo, dommage pour le son j'ai du baisser le son à 4 sur mon pc tellement que cela raisonner....",3
8:00 Je ne suis donc pas le seul,1
"""Est ce que t'as vu ton jogging"" 😭🤌",5
"Ils ont menti, ils ont dis qu'ils ne voyaient pas de l'interieur, sauf qu'à 10:48 on voit le pied de qqun à l'exterieur...",1
Excellent comme tjs 💫💫,5
On peut dire que la vidéo il déboîte😂,3
"""SpogeBomb SquarePants"" - Benjamin 8:34",3
Bonjour à 23h????,1
Mais 1m3 c pas un mètre cube ? pk ils disent mètre dans la vidéo souvent ? je comprend pas,3
Intro rapide vif efficace,5
Aucune équité mdrr,1
Ça me fait penser à une scène dans le film Madagascar quand ils sont dans les boites sur le bateau,4
cool le concept de gardav,5
Même de bon matin Ben il est drôle,1
ben qui a mis un jean j’étais pas à l’aise du tout🤣🤣🤣,1
"22:30 sorti de son contexte, on a perdu Benjamin XD",1
Pour un remake de saw ça peux le faire ce genre de bail ^^,4
On dirai les locaux de on et pas que des cobayes 😭,3
Une nuit dans la chambre de elodie Costa,5
Ben t’as l’impression il est dans un 40 mètres carrés 😅,3
La claustrophobe qui est en moi est en PLS,1
Pourquoi il y a  que Pierre qui a des bonus et quand Benjamin gagne il a pas un bonus mais c’est pierre qui a un malus,2
Ben quand il rigole on dirai des rires forcés mdr mais ce n'est pas grave 🔥👍🏻,3
Jsuis claustrophobe...C'est tout 🥸,1
à la fin de la vidéo ils ont la tête dans le cube,2
Bonjour bonjour…,4
13:37 je l’avais et jsp pk me poser pas de question 😅😂,1
Je mets le volume a un chifree paire toooout le temps,2
19:57 un rire ta peuuuur,1
J'ai une idée,3
:Une soirée et une nuits dans le noir complet,5
Et pour le jeux de confort il faut qu'il trouve leurs objets dans un labyrinthe (lui aussi dans le noir).,3
Ok,3
Qui a eu peur pour eux car il est claustrophobe ✋,1
Mdr,3
la ref à Minecraft ratée,1
Alors désolé mais il faut que je rajoute deux blagues ou plutôt deux jeux de mot,3
On se croirait dans l’émission radio la terre au carré et le jeu c’était un jeux game cube ? 🤣😭🤣,1
"Ta sponsp ne se fait pas du tout pour Nord VPN, tu as pris tu slim au début de la sponso sans raison, et pendant que tu parler tu jouer avec, ce qui prouve que la sponso t'ennuies tellement, que tu dois avoir du slime",1
"À la place de Benjamin j'aurai mis la table dans un coin avec le carton sur un côté pour posé mon dos ou ma tête, je pense que ça aurait été une position plus confortable que la sienne XD",3
22h43 c’est la même à la quel je regarde la vidéo,1
"J’adore toujours autant votre concept! Mais pauvre Benjamin dans cette vidéo il est pas épargné, entre les malus et la lumière différente à la fin j’ai mal pour lui! Hâte d’être à la prochaine déjà !",5
Le rire de Benjamin est incroyable 😂,5
Mais oui allez bien sûr prenez nous pour des cons,3
Sérieusement 4 pub à la suite.... Aller vous faire f**tre,1
La prochaine fois une nuit dans une tombe ça peut être cool !!,5
"on en veut encore des ""on passe la nuit dans..."" !",5
Trop facile c'est nul,1
pierre your the best.... keep it up,5
Le fond on dirait une pub d'apple.,3
Oui c'est mon seul opinion sur cette vidéo.,3
11:23 ambiance dubaï,5
Petite pensée à tous mes reufs qui adorent les espaces étroits et qui peuvent faire ce challenge tous les jours trkl,5
la recherche sur peter vient de quintupler voir plus,3
"Jeux de stats dans un cube, une gamecube ?",3
le concept des  blagues regrettées est encore meilleure que la vidéo des deux ptits vanneurs,5
"Fallait chanter ""Ha qu'est c'quon est serré au fond de cette boîte""",1
Vous aurez du prendre une console de jeux. Une Games Cube,3
"Sont fort chez youtube, ils font rentrer pierre croce et ils font ressortir julien doré XD",3
"Je peux sauter a 20 mètres de haut dans  l'eau, escalader une falaise, nager pendant 2 heures, mais ça,  c'est ma pire phobie, merde 😅",1
Le rire de verrichia 🤣🤣🤣🤣,5
Pierre on dirait un mec bourre qui a fini la soiree avec du vomi sur son t-shirt 😂🤣,1
"Dommage, j'attendais le sceau d'eau et le durian",2
"Prochaine étape, une nuit dans une waterball !!",5
"0:30 - Blague oubliée : ""un miroir sans teint"", comme Guillaume (Santin) ! 😂",1
"""coussin moelleuuueeuux"" 🤣🤣",1
J’ai mis un like juste pour l’imitation du dinosaure par ben,4
Et tous ça pendant que moi je mangé un buffet,5
"Mais comment ils font pour respirer, il n'y a pas d'endroit ou l'air passe",3
Au début je ne voulais pas regarder la vidéo prsk je suis claustrophobe et juste l’idée de voir des gens enfermés dans des endroits comme celui-ci ça m’angoisse j’étais dans un dilemme sois je regarde ou non  😂😭,1
—-> et me voilà devant la vidéo donc le choix à été assez rapide je trouve je vais essayer de mettre ma claustrophobie de côté pour pouvoir regarder cette vidéo même si ça être bien difficile j’espère juste pas mourrir durant cette vidéo 😂,3
C'était pas 24h ???,1
Cemcem doit rigoler,3
Dormir une nuit dans une montgolfière,5
Bravo pour la nuit .. j'aurai jamais réussi !,5
"J’adore incroyable comme toujours,1m3 c’est petit sa a été dur😂❤️",5
❤️❤️❤️❤️❤️,5
Par contre à chaque fois ils ont réussi leur lances,3
Fort,4
"Mais du coup si ils filment dans 1m3 ça veut dire que ""c'est dans la boîte !""",3
"Benjamin gagne, malus pour Pierre",3
La logique...,5
Une nuit dans une tombe 😅,5
bigflo et oli en sueur,1
T’imagine tu fais la même chose mais avec que des miroirs ?,2
Si Ç tombe avec les cuts ils ont dormit dans un petit hôtel ^^,2
Benjamin t’es vraiment un chat noir à chaque fois tu gagne jamais ou presque rien en confort 😄,1
Mais on vous en**rde ( avec amour bien sûr ) 🇧🇪,3
Pierre t’es un dictateur des concepts 👑,5
Super vidéo,5
"Pour être honnête, c’est éclaté … c’est triste tout YT régresse",1
3h35,3
Les claustrophobes en sueurs 🥲🫡✋🏼,1
"""De chaque défaites ils faut sortir une victoire""",1
"Sincèrement je me sens hyper mal pour Benjamin, j’ai mal partout rien qu’en regardant la vidéo, pas hyper agréable j’avoue",2
C'est carré,3
Est ce que c'est carré dans l'axe,3
Tellement bg pierre avec les cheveux détachés,1
Succès dévérouillé: appart à Paris,5
Qui fait parti des gens qui mettent le volume de la télé à un chiffre paire,1
Moi,5
caca dans la mer a marée basse (ma raie basse),3
Dans un rond en 3 d mais que vous pouver faire rouler,3
😂😂😂😂😂😂😂😂😂😂😂😂😂😂 Avant d’avoir vu la vidéo !,1
Je la laisse de côté pour juste avant de me coucher 😂😂😂😂😂😂,3
Une vidéo comme ça ne se regarde pas elle se savoure,1
"Pierre, COUPE TES CHEVEUX !!!!!!!!!!!",5
22:22,1
"Benjamin : ""en faite on est sur ARTE""",3
nous : 🤨😅🤣🤣🤣 aller voilà il est fous 🤣,1
"Je suis sincèrement impressionnée par la perf de Ben, déjà si je change de lit je dors mal, alors dormir dans un CUBE !!",5
Vous faites tout ce que je serai incapable de faire. C'est horrible. Reste plus qu'un concept sous l'eau est c'est bon je meurs,1
"J'aurrai jamais penser à ça,  c'était génial faut continuer cette série !",5
"""Il est exactement 22h43""",1
Je regarde mon heure : 22h43...,1
Sortez de chez moi,5
Je crois que Benjamin a craqué 22:25,1
Non C'est une nuit de pauvre pour Benjamin la en vrai un peux confort,2
"Je vais regarder un film, un Kubrick",1
trigger warning claustrophobie,1
Superbe vidéo si je peux me permettre c’est dans la boîte !!,5
"super vidéo, j' ai adorée quand pierre croce découvre qu' il resoit du slim",5
Tortue,3
Elle me tue la fille qui apporte les malus 😂😂,1
"La prochaine fois, une nuit dans un sous-marin mdr",1
comment ils pissent ?,1
Troo beun,3
"La prochaine, une nuit à Cuba",5
Le nombre de vues de la première vidéo sur ytb 📈📈😣,5
Ça se voit qu'ils ont mal dormi. Ils ont clairement la tête dans le cube..,3
Désolé,1
Pour moi c la pierre vidéo mal fait des challenge car même quand ben gagne pierre prend des malus qui pour moi nous rien de malus dommage,2
rien que a regarder jai mal au dos,5
pourquoi quand c ben qui gagne il a rien wsh,1
Le nom de notre chaîne YouTube est un jeu de mot dédié à cette vidéo..  😅,5
Faites 48h dans une boîte maintenant 👍,5
7:15 ben’JUICE,5
C'est au user 50 pour cent je le savais,1
On aurait beaucoup aimé plus de plans larges! Super concept,3
Prochain concept : une nuit dans un aéroport. J’imagine déjà la vidéo !,4
On sait un peu ce que peuvent ressentir les animaux enfermés dans des cages/zoo/cirques etc... Sauf qu'eux le subissent toute leur vie........,3
"Prochain épisode, une nuit dans une immense pièce vide (100m2 aller) mais seul, tous les deux dans une pièce différence tout seul",3
Masterclass,5
Des barres les jeux de mots 😭,5
Comment ils font pipi 😂,5
Pov: je suis claustrophobe,1
Ton lien ne marche pas frère,1
23:19 🤣😂 Jpp,1
POV : t’es claustrophobe,1
Je vais passer la prochaine vidéo sandaya!,3
Si quelqu'un Ken la dedans sa fait un cubilingusse,1
