Comment,Number
"Ah j'ai kiffé le dernier,c plus réaliste sérieux tu as gagné au loto et tu crois que toute l'Afrique est contente? Mais ils vont te le choper ton blé ! Je regrette le passé où on mangeait tous dans une grande assiette.seul un africain va comprendre ça.",5
Le gâteau,5
"Le oui, il t'aime très fort, elle m'a tué XD",2
2:21 la meuf elle resemble trop a la meuf qui fait les pub,3
Ah putin pas besoin de swiffer ?,1
Non faut juste être moins con !!! Je rigole tout seul chez moi à chaque fois,3
"Le ""oh non pas encore la police"" m'a tué😂",3
La dinguerie 😂,5
Bah tes baskets aussi sont en carton 😂😂😂😅,5
la lecon importee,5
Ils son trop bien fait les acter,5
1:16 une pépite cet scène 😂🤣,5
Cyprien a enlevé la scène de promo pour NordVPN ?,1
"Pour les sous-titres anglais : attention 0:01, les pubs ça se dit ""ads"" ou ""advertisings"" mais pas ""pubs"". Ça signifie les bars.",3
"0:03 ""groupe"" = ""band"" ici, et non pas ""group""",1
"Et 4:26 ""pas encore la police"" c'est en fait le sens de ""not the Police again"" = ""pas la police de nouveau""",4
Moi après la vidéo qui m’est fait des knacki,1
C est suricate ??? C est comme movie vs réalité,1
Le :ouiii il t’aime très fort😂😂,5
J'adore Natoo qui porte des perruque pendant un instant on est confus,5
😂😂😂,5
honnêtement la dernière pub elle est tellement représentatif de la société,5
Mdr l euromillions,1
Le crac crac m’a tuer🤣🤣,5
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,5
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,5
-“Jvoulais pas d’enfants moi”,1
-“bah c un accident”,1
MDRRR😂😭😭,5
ENFIN une réponse à la gamine a 4:40 pour lui clouer le bec !merci,5
"4:03 ""Pour votre santé, ne mangez pas trop de bâtons de berger, sinon adieu le summer body""",4
Je suis décédée 🤣🤣🤣🤣,1
Dans  combienpourmonbien le mec on d'irrais jarri,1
"Pour la pub anti covid, vous l'avez choisie car les actrices se ressemblent de ouf ? Entre dans les pubs/dans la vie je n'arrive pas à faire la différence 😲👍",3
LOL la pub covid c'est la même fille,3
1:25 totalement vrai !!,5
Mais en fait cyprien il est en crush sur natoo,3
La dernière si on la mettait vraiment à la tv ça donnerait encore plus envie 😂,4
Sympa d'avoir rajouté une goutte d'eau dans le vase de la propagande anti chasse,1
😂😂😂😂😂😂😂😂,5
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,5
Trop fort,2
On a eu le droit à des pubs gratos,3
C’est un accident😂😂😂,5
C est BRAIN MASTER,5
Un épisode 6 stp.,1
Le covid l'actrice est exactement la même personne,1
La teté de la fille dans la 2e pub mdrrrrrrrrrrrrr la pauvre elle est trauma,1
"sur le covid , la même actrice qui fait la pub est la même qui démonte la pub . mdr",3
alors je sais un an après je regarde cette vidéo mais juste c'est un truc de dingue la pub avec suiffer (le balais) et bah au début de la vidéo j'ai eu cette pub et je me suis dit imagine il y a la pub dans la vidéo et c'était le cas XD,1
traups trole🤣🤣🤣,4
Mais c’est tellement vrai 😂,5
Pour la pub avec la petite fille qui parle mal à ses parents à propos du plastique j'aurai aimé que cyprien fasse une remarque sur le ton,3
fais les pubs vs la vie 6,5
3:07,3
J'adore,5
Les vidéos et les pubs se ressemblent bon travail,4
Tellement vrai mais drôle,3
Y a un problème de décalage à 2:57😕😕,2
C'est en détail dans cette pub,5
Pas mal,3
il y a claruanway,3
mais comment elle a su ou elle  habitais,3
Vous etes virer je comprend,1
Je vien de regarder tous les autres avant  c bon je m'abonne 😂,3
Attends mais c'est les même acteurs? non? 😂🤣,3
Dans les pubs il y a des femmes blanches mariées avec des hommes blancs avec des enfants blancs ?,2
Vous vivez en 1950 ?,1
Le clash a 5min 10 😂😂😂,1
Bub svs la vie 6,5
J'espère qu'il y aura LES PUB vs LA VIE 6,3
j'adore tes videos,5
Beaucoup trop de j.... dans la pub.,2
c moi ou le mec passe à comme des gosse dans m6,5
Je suis pas un bot mais nordvpn c le meilleur je l’utilise depuis 2 ans la grace a lui je peut accéder a des series netflic et du contenu en illimité ainsi que de me protéger en navigant !!,5
Mdr trop bien imitée,5
0:31 là c'était violent,1
fais plus sou vens les pubs vs la vie,5
Étaler la confiture 😂,5
😂😂😂😂,5
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🖕🖕🖕🖕,5
𝔄 𝔮𝔲𝔞𝔫𝔡 𝔩'é𝔭𝔦𝔰𝔬𝔡𝔢 ճ,5
En gros c’est la même chose que dans les vraies pub sauf que ça se passe pas vraiment comme prévu 😅,3
"Je tiens à dire qu'il existe des knakis végétales, ils auraient pu acheter celles-ci pour plaire à tous les différents régimes alimentaires !",2
Metter le en ×2 c'est trop drole,2
"Juste, la chasse c le meilleur truc!",5
2:09,1
"Moi à ""ça va faire fureur à l'école"" :",1
Ça va faire Führer ?,5
Jsp pourquoi à un moment j'ai cru que c'était vraiment une pub,3
Je veux l'épisode 6 🤣🤣🤣🤣❤️❤️,5
1:56,5
5:25😂,5
j'adore ces courts métrages c'est grv drôle !!!!,5
et pourquoi pas les pubs vs la vie cinquième opus,5
C'est tellement vrai 😀😀😁😅🤣,5
20 sec pour votre santer manger des knaki😂😂,5
"comment sa, des chaussures en plastic?",3
Qui regarde cette vidéo le 18 juin 2022 ( vidéo est sortie le 18 juin 2021 ) ❤️,1
ca fait juste des pubs en plus dans cette video !!!!!!,5
Le femme pour le covid c'est la même c'est la même voix et franchement la ressemblance est ouf,2
Donc j'en conclu que c'est la même mdrr,3
Allez voter!!!!!,5
J'adore 😂😂😂😂❤️,5
salut hier soir j'ai écouté l'épisode de mistère a saint-jacut tu était tes bien dans ton role 😆,5
"1:28 ""Pas besoin de Swiffer en fait? Nan faut juste être moins con"" jsuis dead🤣🤣🤣🤣🤣🤣",1
"La ressemblance de l'actrice, je me demande vraiment si c'est elle qui a fait la pub 2:18",3
Qui a eu l esprit mal placé dans la deuxième pub 😂,1
On en parle TOUT le monde n'aime pas les pubs mais la 🤣🦋💍❤,3
Ouais petite pub de nord pour 3:20,3
Mdr La pub Covid c’est la meme fille ou bien ? 🤣,1
bonne chance pour trouver la vidéo caché 😉😉,4
"C’est mon gamin, il a pris ma chaussure pour l’école",5
😭😭😭,5
MRD,1
c trop marrant!!!!!!!!,1
Cyyyyypriiiiien tuuu faiiiis caaaacaaaaa,1
Le truc c'est que c'est vrai,5
🤣🤣🤣,5
Le cas contact c la vrai  dame de la pub,5
"""Ne pas manger trop de bâton de berger sinon adieu le summer body."" 🤣 RIP a moi dans les 7heures de routes en voiture pour aller en vacances qui mange tjrs des BÂTONS DE BERGERS",5
"0:21 ""Ah non cheri le gâteau il est fait en knacki aussi"" J'en peux plus 🤣",1
"Qui a remarqué le ""Pour votre santé, mangez uniquement des Knackis""😭 Sinon, vraiment hilarant😭",3
Bonne video 👍 je m'abbone 😁,4
À chaque fois à la fin il y a une bagarre 😭😅,3
waaaa le clash GG 5:11,5
2:53,3
5:23 😂,5
Julien qui a anbandonné le Palmashow...oh Putain.,1
Et maintenant qui c'est va faire un jus d'orange avec de vraies oranges ?!,1
romane c mon ex meme ssi je suis toujours amoureux d'elle😔😔,5
"J'adore, ma grand mère a toujours était fan de jazz et moi quand jentend ce petit air entraînement je me sens comme plonge, par exemple ziak ma appris à voir la vie d'une façon différente. Maintenant qd je me lève le matin je me brosse le dent avec un VRAI COUTEAU",5
Oui il t'aime très fort,3
2:30 c la même qui fait la vraie pub et la fausse ou c les mêmes images ?,2
10 millions de vue en 10 minutes bien jouer,5
j'adore je rêve de te rencontrer,5
mais c'est drole les mini baton de berger pourquoi tout le monde s'enervent comme ca? :D,2
Bravooo jai trop ris 😂,2
42s il se prépare avec des bruits starf,2
Épisode 6stp,5
Les vidéo de squezzie sont mieux,2
0:31 Quand je pense que il y a 10 mois je comprenais pas 😭,1
les chaussures s est soit en tissu sois en cuir,3
commander un tube loctic en carton😂😂,5
mais pour la pub du COVID-19 c'est la même actrice ou quoi ?!😱,3
quelqu'un a save la video caché de cyprien?🐨,1
6:04,5
Je suis mort 2:40,1
fait ta pub,5
😂,5
5:01 Mon préféré,5
Lol 😂😭😭,5
Tema  le carton .....il a raison,3
Bbbbbbbbbbbbbbbbbbbbbbb,3
je suis la seule a lire les bandeaux???🤣,1
Mmh ça me rappelle un peut movies vs life de suricate 🤔,5
et pourquoi pas le divorce ?,1
« Ha mais pas besoin de swiffer enaite? »,2
« Ouai faut juste etre moin con »,3
"As you already know, there is a war in Ukraine. Russia attacked us, thus it attacked Europe. If nothing is done now, it may be too late later. Nato is silent and does not want to close the sky above us, but this must be done. We need to stop being afraid and unite the whole world. Putin's tyranny must be stopped. Help us convince NATO to close the sky! Help stop this war!",5
"We people from Ukraine, ask you to help us, before Russian terrorists bomb nuclear reactors on our land with their missiles.",5
Nuclear radiation has no borders! Please ask @NATO to close the sky in Ukraine!!!,5
Hello from Ukraine.,5
"Ukraine is fighting for the World against Russia. Save the Earth! Help us to avoid nuclear bombs, please ask @NATO to close the sky.",5
On s'fait un fifa,1
j'en reviens pas c'était en 2012,1
il est en couple avec natoo,4
C quoi le problème avec la chasse ?,3
Les pubs sont vraiment stupid,1
j'adore cette video elle coollle,5
"""Moi j'aime bien buter les animaux"" 😂",4
Qui est-ce qui regarde les bandeau dans les fausses pubs ?,1
on a tous gagnier mdr,1
juste la pub du covid la fille qui est dehord il a une GROSSE ressemblence et OUFFF entre la pub et la réalité !!!!,5
"Format super, Cyprien, Natoo et Julien Pestel au top.",5
😂😂,5
MAIS QUI FAIT DES EXPOSÉ SUR DES CHAUSSURES DE CHANTIER NOM DE DIEU ! 🤣🤣🤣🤣,3
C’est vraiment hilarant,5
"Après avoir regardé la FAQ récente, je vois la scène avec Lucas de 2:29 à 2:36 différemment...",3
Les réactions sont un p'tit peu abusive mais sinon c'est super drole,3
attendez la pub sur le Covid c'est une vraie ???????,1
Et voilà encore des gens de la ville qui se permettent de parler de la chasse alors qu’ils y connaissent rien.,5
les pubs vs la vie 6,5
"A 5:01 la fille m'a toujours énervée, c'est trop bien la version dans la vrai vie.",5
Ah.,1
Super,5
WoW la ressemblance pour la fille cas contact 💍😳,5
Le gâteau Knacki 😭,5
Trop drôle,1
.,3
natoo est trop drole,2
même si cyprien leurs fait de la mauvaise publicité c'est comme si il leurs faisait une bonne tellement les gens sont ce qu'ils sont :-3,3
du coup les marque accepte qu'il les clash en quelque sorte vus qu'il leurs fait de la pube gratuite car ses videos atteignent des million de vus !,3
ahh la vie,3
"""Oui, il t aime très fort """,3
"On peux pas aborder des perssonne débiles, il sent rend conte aux moin",3
"Non c'est pas réparable, ça bouge le plastiques",1
"La publicité me donne pas envie d'acheter ,ça ne marche pas ,c'est des publicité mensongère. Le registre n'a rien à voir avec l'objectif. Des perssonne manipulés,",1
"Moi qui cherche la vidéo secrète. Pub Cracotte, site Internet… C’EST UN SITE… TU M’AS COMPRIS…",5
Joli !!,5
"Sauf que sans les chasseurs qui vous font "" peur "" vous aurez plus besoin d'aller en forêt pour voir des sanglier vu qui seront entrain de fouiller vos poubelles en pleine ville .",3
Emm... ouais bah le carton géant pur un tube de colle.. .j'ai eu le cas le mois dernier... j'ai acheter 6 feutre à l'unité (car pas trouvable en surpermarcher (c pour les colo anti stress donc des feutre spécial)... Et ils ont mis ca dans une boite géante o_o....,1
la dernière xD c'est trop ça,3
Dans la publicité pour le cas contact est-ce que c’est la même actrice ?,3
Je regarde juste une énorme pub pour plein de marques la ?,2
lolles potojaianviedelamontresatutlemonde,1
Wow,5
Aaahlala la pub de sodastream elle m'a fait péter,5
Non faux juste être moins con,3
On en parle de nat en brune ??!,2
La dernière  elle juste parfaite 👌😅😅🤣🤣🤣🤣🤣,5
Sil te plaît ! Les pubs vs la vie 6,2
Soline Bricka,3
Bonne journée !,5
2:57 ou il t'aime tres fort 😭,5
J’aime beaucoup cette vidéo et je n ai rien a rajouter car j’adore cyprien,5
Alors pour faire simple le CNAPS ces l'autoriéter qui gère tout ce qui est agent de sécurité (Vigie ect ) est la vidéo protection (caméra ect),3
T'as quoi contre la chasse,3
Qui a trouvé le lien caché,3
Sss,5
Très bon travail. Le comique de l absurde est réalisé à la perfection. On en redemande.,5
2:35 porter un masque seul et dehors mdr,1
Aucun intérêt,1
Vive la chasse 😅,5
"6:00 il était bon, au moins?",3
🤣😘🤣,5
Comment vous faites pour trouver les mêmes décors et les mêmes vêtements😲😲😲😲😲😲😲😲😲,5
PutainC’est  quoi  Ça,5
oui!,3
Je trouve vous insultez trop les noir,2
La dernière quand méme ... XD 130 Millions j'pense que c'est assez pour le p'tit groupe jusqu'à la fin de leurs jours un peu pas très trop peu pas crédible x),3
Julien Pestel ressemble énormément à Okan Yalabik je trouve!,5
"5:02 ah depuis le temps que je voulais voir cette petiote se faire remballer, nan mais vraiment je la déteste XD",1
Ta gueule fille la tune,5
"5:54 ""Tu peux croiser un sanglier sans le buter"" par contre pas sûr que le sanglier te croise toi sans te buter 😅",3
Quand tu te balades en forêt tu peux éviter de buter le sanglier mais lui ne fera pas de même,3
A 2:23 c les même acteur c pas possible,1
"Je ne regarde pas la TV, 😂🤣😂 je découvre les pubs et les parodies en même temps. 😂🤣😂",2
"""Je voulais pas d'enfant moi"" ""c'était un accident""🤣🤣🤣",1
3:37 TÉMA LA TAILLE DU CARTON,3
"Contrairement à beaucoup d'autres Youtubeurs, Cyprien est toujours aussi, voire plus drôle. Bravo!",3
🤣❤,5
"super bien écrit, enfin.",5
"""oui il t'aime très fort""😂😂😂😂😂😂",2
"1:21 on dirait kaby lame, mais avec une voix",1
Mon pote je sais pas qui tu es mais l'exposé sur la chaussure c'est 🧐,3
À quel point il faut être déconnecter du réel pour faire une pub pour la chasse qui parle de la beauté de la nature et pas se rendre compte de l'absurdité du truc ?,2
La femme blonde dans la pub caméra c'est ma tatie,5
🤣🤣🤣,5
T'as Grandi lol,3
Ce qui me fait peur c’est les petit bobo dans ton genre qui veulent interdir un truc dès que ça leur fait peur et qui cherche même pas à comprendre...,2
Un Français chasseur.,1
"""Butter un sanglier, ca fait peur à tout le monde quand t'en parles !""... Whouah ! Vachement original comme remarque !... Parce que la viande des knachis de la 1ère pub, elle s'est faite sans ""butter"" d'animaux ? Et les végétariens ne ""buttent"" pas des plantes ? Là, Cyprien est très con.",5
"Quand il dit ""pas encore la police"" il s'en va comme un muppet show, ou un Fragel Rock ! 😂",5
"j'adore , j'espere un numero 6 un jour",5
"C’est un peu lourd la vulgarité, les premières vidéos étaient plus subtiles",3
2:17 C LA MEME MEUF !!!!! 2:29,1
exactement CA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5
Oui il t'aime beaucoup ! 😂😭😭,3
Trop drôle !!!😂😂😂😂😂🤣😂🤣😂🤣😂👍,1
Crac crac,3
Les pubs pro chasse me font vrmt rire,3
"""ça t'fais rire"" m'a finis 😂😂😂😂",1
Superbe la vidéo!,5
"JE ME SUIS PÉTÉ DES BARRES ,MES PAUVRES !!! 🤣",1
Ah là pub de la gamine pour le soda stream depuis le temps que je rêvais de lui dire ça merci cyprien,5
Moi je prend des knaky 100% poulet par-ce que je mange pas de porc,5
- Pas besoin de stiffer alors ?,2
"- Non, faut juste être moins con.",2
😂😂😂,5
Pub vs la vie 6stp 😕 j’adore c’est trop bien 🤩,5
1:34 😭😭😭,1
La fille dans la parodie des cas contacts covid c'est exactement la même que dans la vraie pub !,5
Les plaque ou il ya du carbone pour les bouteille de gaz ça pollut plus que le plastique,2
A partir de 2:58 passez à 3:23,1
Putain c’est tellement bien joué et réalisé,5
Ça fait encore plus ressortir l’absurdité des pubs originales 🥸,5
Bravo!!,5
J'aime trop je m'en lasse pas mdrr,3
Sur la fin sa aurait été magnifique un petit bout de l’hymne soviétique,3
J'espère que ma fille me dira ça plus tard. Elle aura de bonnes références. Et un caractère horrible.,3
5:20 j'suis mort,1
"Rue Jean Pierre Gilbert et que vous puissiez rester en contact avec le nouveau, il est en vacances à 9",5
Ça te fait rire ?,1
On attends le 6 avec impatience !,5
"5 pubs en 1 , wouah",5
"D'habitue, j'adore tes vidéos, mais là tu as déconné. Le truc sur la chasse c'était vraiment pas gentil de ta part , car dénigrer les chasseurs ça n'a rien apporté. Tu devrais avoir plus de respect envers les gens qui ne pense pas comme toi",3
""" Oui bah on va te mettre des chaussures en carton sa va faire fureur a l'école "" Mais c'est quoi cette phrase 🤣",1
Bien vu la pub pour le plastique ! Enlever toutes les poupées à la gamine ! haha,4
5:11,5
La parodie de la pub Bosch c'est la meilleur,5
A 0k 🤣,1
J’aime les pieds de Natoo,5
J'ai connu les parodies des Inconnus et des Nuls. C'était du très haut niveau...et je dois reconnaître que celles-ci sont aussi géniales. Un grand bravo 👏,3
Parfait la vidéo Cyprien 🤣👍💪🔥,5
Je me suis fais avoir au début 🤣👍 jcroyais que c'était vrm une pub  !,2
je pense qu’il serait temp d’innover,3
Ya vraiment des pubs sur la chasse ?....,2
Pars 6 pls,5
"Tellement ridicule ... ! Les pubs, pas la vidéo ...",1
C’est le six s’il te plaît,5
Excellent vivement les prochaines,5
Craquer au moins 3 fois par jour pour votre santé 😂😂🤣🤦🏼‍♀️,1
Quelqu'un connaîtrait le nom de la musique de son outro ?,1
la fin,5
"La ressemblance de la dame avec la pub du cas contacte, on dirais que c la même actrice",3
Je t'adore par contre parle mieux de la chasse stp,3
Sa tête quand elle jette l'assiette je me marre !,2
Excellent,5
Moi je dis pub vs lá vie 6,5
C'est dingue comme les acteurs se ressemble,4
"La Pub, cette dictature obscène incessante et sévissant partout est un concentré de ce que je déteste le plus :",1
"- Le Mensonge sous Toutes ses formes (faire croire n’importe quoi, asséner propagande détournée, manipuler ...)",1
"- Le Harcèlement sous Toutes ses formes (martèlement à rendre fou, être partout, matraquage intempestif...)",5
"- La Grossièreté brutale sous toutes ses formes (ériger la médiocrité ou la laideut en norme, destruction de toute subtilité ou finesse, déformer, ridiculiser, rendre vulgaire. Nivellement par le bas, abaissement de l’intelligence et du jugement ...).",1
cyprien est-ce qu'un pourra refaire une video avec squeezie stp,1
Mdr ma biscotte va etre croquer avec de la confiture mdr et pourquoi pas du chocolat tant qu'on y est ptdr,1
certaines sont assez marrantes,3
Iskw,3
3 mois !?!,1
Moi pour le truc verisure j ai crue que elle volait 😂,2
Natoo et Cyprien trop bien,5
Je rêve ou a 2:23 c est elle aussi qui fait la pub,5
Plus que 1 abo avant les 20,1
2:21 la meuf c la même ??,2
👁️,5
😂,5
La boucle,4
Vraiment excellent 😂,5
trés bien du le vidéo merci,5
on est d'accord que la dame pour la pub de ne pas craquez c'est la même que dans la vie,5
"""OUI IL T'AIME TRÈS FORT !"" Mdr 😂",2
je pense que tu es mort dans le game cela dit ta perruque à 6min56 est top,5
pervers,3
"Euromillions, je m'attendais à genre 11,40€ à partager😊",1
Une video sur les pub sans pub 😂,4
"Il a du prendre un gros cachet, parce que l'air de rien il a fait de la publicité...",2
"fun ""vous plaisvanttner'",4
1:30 trop con j'avoue,1
"Pour la pubs verisure dans la pubs il est dit que ""il a branche si qqn essaye de nous cambrioler"" donc la caméra n est pas allumé constamment",2
Incroyable,5
5:20 ses chaussures en carton à l'école elles vont cartonner,1
- Vous êtes viré.,1
- J'comprends.,5
😂,5
Mais la meuf pr le covid et puis les cas contact c la meme,3
4:35 lol,4
2:18 je la connais bien celle la 🤣,5
2:19,2
2:30,1
le 6,1
"L'actrice qui fait en même temps la vraie pub et la parodie sur le covid, elle est à un autre level 😂",5
1:13,1
Ça fait beaucoup là non ?,2
xrac crac,3
C bien t vidéo mais quand tu fais des scetche renseigne toi car la chasse se n’ait pas tuer des animaux pour le plaisir c la passion des chien de voir des animaux et de ne pas forcément tuer moi par exemple j’ai 14 je ne peux pas encore passer le permit de chasse mais depuis 4ans je v à la chasse avec mon père ma mère et ma sœur et je n’ait jamais rater un week-end et s’il vous plaît arrêter les préjuger sur la chasse et dans tous les domaines il y a des gens bêtes de partout et n’oublier pas un truc nous chasseur ne somme pas des barbares.,3
"MV rất hay, i like it 👌😔😗",5
Ridicule ton idéologie contre la chasse🤦‍♂️,1
C est la meme meuf pour le covid,2
Oui il t'aime très fort  !! Mdr,3
"MV rất hay, i like it 🤐🙃💛",5
"""oui il t'aime très fort""",2
"Pour votre santé, mangez uniquement des knackis. 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",3
CA MA TUER,1
Wsh le sang,3
Oui il t'aime très fort mdr 🎊🎉,3
Hummm j'adore.,5
Ouais du drama sur les pubs !!!!!,5
"_ ouah t'as pas craqué, bravo mon bébé je suis hyper fière de toi",5
_ super ma chérie j'suis hyper fier de nous,5
_ tu m'aimes ?,3
_ OUI IL T'AIME TRÈS FORT !!,3
oh j'suis mort 😂😂,1
ooo packet dpromo nsmmm,5
2:00 la tête du pti derrière 😂😂,1
"Propagande anti chasse encore, alors que le sanglier est un nuisible dont la population doit être controlée. Je suis sûr que c’est le genre de gars à mettre de la mort au rat quand il y en a chez lui, mais bon là c’est pas pareil parce que lui est gentil.",1
Vous êtes viré,1
Je comprends 😂😭sa m’a tuée,1
2:19 et 2:29 l'actrice c'est la même où ? 😨,1
Tous ceux qui était sur que Nordvpn c'était une vrai pub heuhehee 🙋🏾‍♂️🙋🏾‍♂️🙋🏾‍♂️🙋🏾‍♂️,1
Masterclass,5
Gros bien,4
