Comment,Number
"Sauf que les VPN ne servent à rien pour la plupart des gens. Il suffit de voir la communication qu'il font. Avant c'était ""un VPN vous protège des hackers sur internet"" et maintenant c'est ""Obtenez le catalogue Netflix Américain ou Japonais"". Une utilisation qui est par ailleurs illégale.",3
"Sauf que les gens ignorent qu'il y a littéralement des VPN gratos comme OpenVPN, Opera, TOR ou même Sardoche* et que le trafic est en immense majorité déjà chiffré par le httpS.  Ils ignorent aussi que les entreprises VPN voient tout votre trafic passer et peuvent donc vendre ou transférer au gouvernements (façon Snowden) vos données dans votre dos en bonus. Nickel !",3
Bref bien joué aux entreprises de VPN d'exploiter un filon de pigeon si facilement.,4
"* Oui oui, Sardoche le streamer français. Il donnait accès a son propre vpn USA à (il me semble) 1000 de ses abos twitchs parce que ça lui coutait 50 centimes par mois.",1
"Vidéo super intéressante mais maintenant que tu sais tout ça, que tu es quelqu'un de réfléchi et qui semble avoir des valeurs (vidéo sur l'écologie, etc), stop ce partenariat, qui, comme vous l'avez dit, sème le chaos et ne fait qu'augmenter la décadence de ce monde !",2
"Je trouve que bcp bcp de points n’ont pas été abordés, au final je n’ai pas l’impression d’avoir appris beaucoup de choses",2
Davy Mourrier : best NorTh VPN partnership,5
il a mis le kimonordVPN,3
"Voilà, maintenant tu sais qu'un de tes patrons bosse en kimono",2
C'est complètement fou de voir le derrière de la scène. Super vidéo!,1
"Rarissime de pouvoir obtenir des réponses plutôt honnêtes comme ça, que ce soit sur la renta, le pourquoi du comment des décisions stratégiques... Et bravo à toi de poser des questions bien pensées et permettre un échange sympa !",2
J'ai voulu les interroger sur leur strat d'influence marketing pendant mes recherches de mémoire de Master. Jamais réussi. Merci Monsieur pour tout ça xoxo,4
t'as reussi a avoir les droits pour voler dans vilnius? ou c'est pas les memes legislations qu'en France? psk les vols en drone a Paris c'est impossible,1
"malheureusement cette success story c'est ce qui va etre mauvais pour NordVPN, ils sont la cible no 1 des sites de streaming, avant quand j'utilisais NordVPN, il y a 5 ou 6 ans, s'etait bien aucun blockage, j'ai testé maintenant pour voir, dans certains pays c'est completemnet black listé les IP de Nord, par ex en Colombie, Netflix detecte  Nord et te met sur netflix USA par defaut.",1
"Honnêtement je ne pense pas que tes questions sont des questions que l'on se pose tous car tes questions étaient toujours axés sur eux-mêmes et non sur le côté client mais cool vidéo. en tant que client j'y aurais plutôt trouvé un intérêt si tu avais également posé des questions concrètes sur la confidentialité des données qu'ils ont, également face aux différents gouvernements. Des questions plus sensibles quoi. Ça sentait trop le briefing en thermes de questions mais bon, sinon cool vidéo avec un semblant de Freddy Mercury 😊",3
Merci mec ! 👊😎,5
"Trop bien les vidéos comme ça, merci Cyrus",5
Je me sens privilégié d’avoir vu cette vidéo et d’avoir obtenu ces éclaircissements sur cette compagnie si présente sur la plateforme,5
superbe vidéo ;),5
"Ptn c'était littéralement mon sujet de mémoire de M2, c'est banger comme sujet",1
Bravo à vous documentaires 🎉🎉,5
J'aimerais bien si vous parlez aussi sur l'affaire palestinienne,3
possible d'un vlog Vilnius ?,3
Vidéo intéressante,4
"Si jamais, à Copenhague, il y a la ""ville libre de Christiania"" qui est une communauté autogérée avec ses règles et même sa monnaie (à l'époque).",1
"Vilnius... Me demandais pourquoi ""nord""vpn",1
Etre Ytubeur top tier c'est faire une vidéo NordVPN sponsorisée par NordVPN. GG !,5
Et la vidéo est très intéressante en plus.,5
"C'est dommage que cette vidéo soit sponso par NordVPN, j'ai un peu peu la sensation d'avoir regardé une grosse pub, sans vraiment de fond =/",3
Heureusement que ton est toujours cool grâce à Cyrus ! Et la petite partie sur Uzupis à la fin est super intéressante ! <3,5
Moi je voulais une video ou tu fais l'amour avec un robot nord vpn,3
"Je ne comprends pas qu'on puisse ethniquement se faire sponsorisé par ce genre d'entreprise. Basé au Panama à la base, pour pouvoir faire ce qu'ils voulaient des données clients, et maintenant le flou que cela incombe. Bref. POUBELLE.",2
Je pense que la conversation est restée un peu trop superficielle et ca aurait été bien d'avoir un plus long format avec tout l'interview,3
il aurais été bien d avoir une voix off ou une audio en français non ? 🤔,2
Aucune question sur le fait que les publicité incitent à utiliser NordVPN sur les sites de streaming alors que c'est illégal,1
"Bah écoute c'est hyper intéressant comme vidéo, comme beaucoup de ton contenu au final. Faut pas que t'hésites si t'as d'autre question que tout le monde se pose 🤣",5
C quoi le drone,3
Je suppose qu'il n'y a pas de version longue où tu pose des questions plus touchy ? :D,3
"En tout cas, super vidéo, c'était très intéressant ! Merci Cyrus North VPN XD",5
"Un peu déçu. Franchement, un petit ""Hello Deivydas, I'm Cyrus North VPN, nice to meet you"", ça aurait été cool :')",3
"En vrai, top comme toujours Cyrus <3",5
Franchement les gars Nord VPN et tous les autres VPN c'est pas ce que vous croyez le vous conseille la vidéo de Micode à ce sujet qui n'est pas sponso et donc pas biaisée mais voila deux trois points pour ceux qui veulent :,3
- Nord VPN est basé dans un paradis fiscal et revent les données au Panama (aucune loi sur la conservation des données comme le dit meme cyrus à un moment) ce qui n'est pas très rassurant pour un outil sensé renforcer la sécu d'une connexion,3
- Des réductions exorbitante qui ne valent rien pour un service qui ne coute rien (c'est juste un serveur à maintenir il n'y a pas grand chose à faire) Ce n'est pas un geste commercial Nord VPN gagne quand meme bcp d'argent,1
- Passer par un VPN n'est pas plus sécurisé (pour un usage classique). Comme le dit Micode un VPN c'est bien pour télétravailler avec des données que l'on ne veut pas se faire voler et / ou contourner les regles de certains pays comme la Chine qui restreint enormement les libertés,3
"Enfin voilà hésitez pas à aller voir la vidéo de Micode sur Nord VPN surtout que là c'est une vidéo sponso donc evidemment les questions sont faciles, biaisées et tout à l'air beau Cyrus ne va pas détruire la marque qui le fait manger.",5
"Sinon si Cyrus tu lis ca les autres vidéos que tu fais sont superbes (sauf celle là tu l'auras compris), continue, bon courage et je t'en veux pas de te faire sponso par eux on doit tous manger et payer un loyer. j'espere que je passe pas trop pour un haters",4
Bisous un fidèle parapote,5
par contre changer de traducteur,3
"Trop interessant, merci !",5
La mention collaboration commerciale aurait dû apparaître tout le long de la vidéo. Beau travail en tout cas!,2
Super intéressant ! C'est juste dommage d'être passé aussi vite sur la gestion des données pour une entreprise basée au Panama.,5
NorthVPN the best VPN. 🤘,5
C’est la plus longue pub nord VPN que j’ai regardé sans vouloir appuyer sur « passer l’annonce » et de toute façon y avais pas ce bouton  😅,5
"La quantité de sponsors que fait NordVPN est inversement proportionnel à notre progression vers une société écologiquement tenable et socialement souhaitable. En effet, dans la décroissance à la fois inévitable (coucou Peak oil) et souhaitable (coucou air respirable, temps libre etc), la publicité n'existerait tout simplement plus.",4
Très très intéressant 👀,5
Je like deja ! ❤🎉🎉,1
"tellement de potentiel gache dans cette ""interview""..",1
"pk ne pas demander comment il se fait que les mecs soient en promo tte l'annee,",3
ca veut dire que ce n'est pas une promo mais le prix normal...,3
pk ne pas demander ce qu'ils ont a repondre aux accusations de publicite mensongere concernant les benefices en terme de securite ?,1
"pk ne pas aborder le sujet des ""vpn award"" qui honnetement sentent l'autocongratulation de la meme maniere que les concours de lecture rapide ?",1
"malheureusement il s'agit d'une operation commerciale, pas d'une vraie interview (comme tu le dis toi meme)",2
bravo cyrus,5
Question comme ça mais Cyrus utilise quoi comme matériel de vloging (ntm objectifs) si quelqu’un sait je suis curieux 🧐 ?,3
Première question : d'où sort l'argent ?,1
Le mec est détendu en kimono pour expliquer aux français quel est sa stratégie pour faire raquer tout le monde à payer un service complètement inutile en ce faisant passer pour les plus indispensables. Ce monde est fou,1
"Je trouve super intéressant la façon dont ils s'expriment. Il ne se cachent pas, que ce soit les ventes, leur façon de gagner d'autres pays et marchés etc...  belle transparence",5
personne ne parle de son kimono ?,1
"La vidéo est très bien là dessus pas de doute. Mais elle m'a simplement fait détester encore plus NordVpn et leur façon de voir le monde en chiffre et en croissance. Je sais que c'est complètement la réalité d'aujourd'hui pour toute les entreprises mais quand on sait qu'un VPN c'est très loin d'être indispensable aujourd'hui, leur marketing influence une masse importante de personne pour leur faire croire qu'elles ont besoin de leur service avec un matraquage énorme. Et malheureusement les créateurs de contenus sont un peu les outil de NordVpn car ils sont utilisés jusqu'à épuisement de leur capacité à faire croitre les chiffre de l'entreprise et ensuite il leur diront au revoir (c'est pas expliqué vraiment comme ça mais c'est quand même ce que ça veut dire). Et ces créateurs de contenu participent à vendre des abonnements inutiles pour la majorités des gens et moi je me pose réellement la question de l'éthique derrière. Si j'étais youtubeur, est-ce que pour pouvoir vivre je serais prêt à faire ça ? Je respecte les choix des gens je ne vais pas détester quelqu'un pour ce genre de choix mais je peux pas m’empêcher de me demander si les personnes pensent vendre au gens un réel produit utile ou bien s'ils savent et ils le font car ils ont besoin d'argent même si ça correspond pas vraiment à l'éthique de la personne (et d'autres possibilités évidemment). Mais voilà ok c'est cool on a vu l'envers du décors, mais je pense qu'il faut être conscient de la réalités des choses et malheureusement tant que Cyrus sera sponso NordVpn, nous n'aurons jamais son réel avis sur le fait de mettre autant en avant une entreprise qui pratique de telle techniques marketings pour faire raquer les gens à tout prix le plus possible. Car s'il le donnait et qu'il n'est pas vraiment dans le sens que voudrait nordvpn il dirait automatiquement au revoir à une partie non négligeable de ses revenus. Au final les sponso on ne sait plus vraiment dire qui est sincère et qui ne l'est pas, qui le fait en pensant réellement mettre en avant un bon produit et qui le fait uniquement pour l'argent. On aime youtube et twitch pour leur sincérité et le fait qu'ils soient encore pas mal en dehors du système avec encore pas mal de libertés, mais on peut se demander si ce genre de truc ne vient pas gacher cette sincérité et si youtube n'est pas juste devenu une affaire de business ou celui qui fera le plus de croissance à son sponsor seront ceux qui survivront plus longtemps.",5
C'est un peu fouillis j'en suis désolé j'espère que c'est un minimum compréhensible,3
Il faut voir la vidéo de Micode sur nordvpn il explique pourquoi la grande majorité des gens n'a pas besoin de vpn,3
Incroyable vidéo ! Quelle fidélité et loyauté,5
Bon bah ça confirme juste mes doutes,4
Nordvpn est la pour faire du biff uniquement et il font un service pitoyable et même pas sécurisé contrairement à ce qu'ils disent.,1
C'est triste mais soit,3
J’aime cette honnêteté au moins tu fais pas semblant,5
"Super vidéo Cyrus ! Étant en études de Marketing, c’est cool de voir les stratégies de NordVPN et leurs visions market",5
"(je suis qu'en début de vidéo) ""le Panama connu pour ses lois de protection de données"" le coté paradis fiscal aussi",2
"J'avoue que cette vidéo (quoiqu'à l'intention noble) ne m'a pas convaincue, au contraire...",2
"Si on en croit les pros de l'informatique de l'émission Underscore (Micode et sa team), NordVPN propose un service complètement inutile et surtout, qui peut tout à fait être obtenu gratuitement avec d'autres outils simple d'utilisation.",1
"Partant de ce principe, j'ai beaucoup de mal à ne pas voir qu'une stratégie basée sur du matraquage à la chaîne pour un produit dont on vous fait _croire_ qu'il est indispensable.",3
"Et le côté ""basé au Panama"" et en Lituanie (paradis fiscal... 👀) ne fait que confirmer mes impressions...",2
"C'est du North VPN, quoi.",3
"Perso j'utilise un autre vpn, usa, avec une bande passante de malade.",1
Amusante vidéo.,5
j'ai appris quelque chose aujourd'hui... c'est que la Lituanie est un pays qui existe pour de vrai.,3
C'est quoi l'OVNI autour de 1:40 ? ^^',1
Pour le référencement,4
D'ailleurs quelqu'un sait comme ça se passe pour Rinoshield parce que je les vois plus sur la plateforme. Continue t'ils a vendre beaucoup ?,4
Mais...était-ce vraiment en Lituanie? Mystèèèère 😀,2
C'était tellement des questions que je posais et je suis heureux d'avoir eu une belle réponse par un homme en kimonos,5
Le mot de la vidéo: “in a waaay” 😆 En vrai super intéressant et très bonne idée 👍,5
"en tant qu’étudiante en marketing, cette vidéo tombe à pic ! Cette vidéo évoque beaucoup de sujets que j’étudie en ce moment… très enrichissant !! merci beaucoup pour ce partage !",1
"Super vidéo. J'adore voir comment ça fonctionne dans ce genre d'entreprise que ""l'on connais tous"". J'aurais bien aimé voir aussi à qu'elle point ils sont impliqués dans leurs produits, pour me rassurer sur le fait que ce n'est pas juste commerciale, c'est un vrai produit, ils font tous pour qu'il soit le meilleurs et soit utile. Peut-être une suite ? ;)",5
C'est le Carglass du Vpn quoi!,5
Y'a que moi que ca trigger cette histoire de Panama et de politique de conservation des données personnelles indeterminées quand il s'agit d'un service auquel vous confiez litteralement tout votre traffic ?,1
Ca va l'éthique ?,2
panama .. pas de loi sur les donnés .. rassurant pour un service totalement obsolète comme l'a très bien montré underscore.,1
Intéressant de voir une partie de leur stratégie marketing. Je recommande la vidéo de Micode sur NordVPN pour comprendre pourquoi la grande majorité des gens n'a pas besoin d'un VPN.,3
Le pays natal de ma mère ❤,5
C'était très intéressant !! Merci Cyrus de nous avoir présenté les coulisses de ton sponsor :),5
Cyrus : t'y a mis le kimono ?,1
"Owh cool ! J'aime bien ce côté full sponso finalement, là c'est clair net précis",5
MEGA intéressant,5
Merci pour ça en vrai,5
j'aurai tellement kiffé que ça soit sponsorisés par Ghost,1
Cc🙋un plaisir ÉNORME de revoir CYRUS🥰🏖️✂️467eme like!! je pratique Une drôle de discipline assez atypique et très insolite.jete un œil si tu veux 🤗,5
"C'était vraiment super intéressant comme vidéo, c'était incroyable de pouvoir avoir autant d'info sur un sujet qui nous concerne autant mais qui nous semble aussi peu clair pour nous",4
"Très intéressant comme concept, cool d’avoir à la fois ton échange avec ton partenaire commercial et en même temps une petite partie plus culture sur la ville !",5
Honnêtement TROP bonne idée de vidéo parce que je me posais trop la question pour air up et NordVPN: pourquoi eux tout le temps alors que tout le monde les connait!???  mais enfait oui comme il dit c’est vraiment la stratégie de rester dans les esprits! C’était hypppppeer interessant merci Cyrus t’es vraiment au top!,2
Merci de permettre de comprendre cette stratégie très intéressante :-) Merci Cyrus et encore bravo pour ton livre ( vu hier dans une belle librairie de Bruxelles !!),5
"J'en ai marre d'eux, je peux plus les saquer ils ont pourri tout internet encore pire que les spam !  STOP au matraquage publicitaire, ça emmerde tout le monde à part ceux qui gagnent de l'argent avec. C'est pathétique que les youtubers se soient tous prostitués pour un produit dont on n'avait pas besoin. Les memes faux cul qui vont hurler au capitalisme alors qu'ils en sont les premiers artisans",1
"j'ai littéralement chercher cette vidéo il y a un mois et elle sort quand je ne la cherchais plus , parfait",5
Bravo NordVPN,5
"Merci et Bravo Cyrus, c'est une question que je me suis posée moi même! (Et pourtant je ne suis pas ta sœur, si jamais il fallait lever le doute)",5
"Le boss de l'influence semble tout gentil, c'est génial de voir le visage de la (des?) personnes derrière ces campagnes de sponso, tout ce qu'ils ont permis pour le développement de YouTube!",3
"Si jamais ils veulent sponsoriser une de mes vidéos, je veux son kimono direct! Il est beaucoup trop stylé",5
世界一No.1 VPNは Nord VPNです！ご苦労さまでした。,5
Les chaussettes Lorenzo et Rico hahaha le bon gout !,4
Ce coup marketing de génie de la part de NordVPN !,5
"Le,kimono nord vpn mdrrr je m'y attendais pas",3
j'adore tellement l'accent du PDG (deso Cyrus... tkt le tien est aussi pas mal),5
"Je me suis toujours demandé est ce que les gens qui se film se réveiller, ils font semblant ou ils ont filmer toute la nuit xD",5
Panama comme c'est étonnant 🧐🧐🧐,5
Ils avaient vraiment besoin de pub cest sur.,2
"Toujours présent avec des concepts novateurs et intéressants, que demander de mieux?? 🤩 (La partie +vlog on kiff)",4
Mdrrr les premiers comm c’est que des bot ils ont même pas vue la vidéo qu’il commente déjà des phrase près enregistrée mdrr si y’a des gens derrière vous faite de peine bref moi non plus j’ai pas encore vue la vidéo ducoup :p,1
First,5
