Comment,Number
Je serais sans doute au ciel dieu merci,5
les IA commence vrmt à me faire peur là 😭😭,2
5:58 Le easter egg du documentaire !!,5
"Je suis assez concerné par tout  ça, l'évolution technologique, les IA... ça fait vraiment peur pour l'avenir de certains métiers et on est pas assez renseignés sur les dispositifs mis en place pour protéger ces métiers... Très bonne vidéo. :)",3
"de bonnes ou moins bonnes vidéos ,vaudront toujours mieux que des trucs sortent d'une machines sans âme ! le fait de savoir que les personnes qu'on regarde font ça avec passion ,qu'ils se marrent entre eux etc..... ça fait du bien",4
Le documentaire Netflix avait était teaser,3
veo esto para aprender francés Dios te bendiga!,5
Ça fait déjà 5 mois 👺,1
Cyprien a évolué avec YouTube. Merci,5
"Musique, créativité (les bandes noires mais également l'originalité des effets spéciaux et de la caméra ainsi que la dynamique et les transitions) et scénario. Cette vidéo est un Banger.",4
J’espère que c vrm pas comme sa mtn les youtubeur j’espère quand ils font une vidéos c eux fin genre je veux dire sa serait une folie que sa soit juste l’IA qui fait tous leur taffe 😂,1
"Juste magnifique, une IA n'est pas prête de battre ce niveau de vidéo ❤",5
"Vidéo super, hyper bien réalisée, mais comme t'illustres dans la vidéo, t'as l'air de tt le temps bosser sur une nouvelle. On attend... Bon courage cyp",4
Cyprien stp une nouvelle vidéo,5
T ou frr ça fait 5 mois,1
20/20 comme d'hab depuis des années ! Continue comme ça !,5
"le souci c'est pas de faire une poursuite aux arnaqueur , mais de détruire l'IA . Elle ne devait pas être créer ni être amélioré . c'est les personnes responsable de la création de l'IA qui faut stopper et détruire avant même des problème encore plus grand . sachez que des artiste , des chanteur et des comédien de doublage vont perdre leurs métier et le chômage augmentera considérablement a cause d'une Intelligence artificiel .",3
"ps: je me fiche de faire des fautes , je préfère qu'un humain corrige mes fautes d'orthographe qu'une IA",3
"donc N'oublier pas Dite ""NON A L'IA""",1
Un vrai acteur,5
Bientôt se sera Terminator 😂😢,5
En vrai quand une video sur la corée ? ☺,1
Comme d’habitude des que quelque chose est créé dans ce monde des gens en abusent et s’en servent pour leur propre interets,5
😊 petite question quand tu sortiras la suite de ton jeu movie maker😅,4
Pourquoi t'as arrêté Les vidéos,1
Pour quasi 10 fois moins cher vous aurez le Quest 3 qui a les mêmes fonctionnalités mais en pareil (500€ au lieu de 4000),2
C'est magnifique !,5
"Pour la musique, est-ce une composition originale ou elle se trouve sur les plateformes de streaming ?",3
"10:54 Ce que l’IA ne pourra jamais remplacer, l’entraide, la cohésion, le partage, l’amitié..",5
"légendaire ta video, comme toujours",5
"Mtn la question c'est, et ce que tu as  générer cette vidéo avec une IA ?",1
5 mois c’est long quand même,2
"Pas mal, t'es bien meilleur dans ton secteur que n'importe quelle IA 😉 Keep fighting ✊",4
Le retour pour quand 😭,3
"Ça me fait tellement plaisit que tu parles de l'ia, en temps qu'artiste digitale c'est devenue une peste, sur pinterest, twitter, les artistes qui se font voler leur travail, les applis qui filent des publis à leur bots, c'est vraiment insupportable. Hate qu'il y aie des lois là-dessus et qu'on laisse enfin les artistes créer eux-mêmes sans danger!",1
Et comment je peu être sur que cette vidéo n’est pas fait par une IA elle aussi??,1
quand es que tu sort une nouvelle vidéo,1
Imaginez à la fin : cette vidéo était en réalité realisée par une ia,1
C’est quand le retour des vidéos 😢😢😢😢,1
Stp reprends les podcasts 😢,5
"Mais enfaite je comprends pas comment se mecs fait, toujours des court métrage incroyablement réalisé sa doit couter des somme folle est un temps d’investissement énorme, incroyable cyp",5
je suis repassé sur ta chaine pour voir si j'avais pas loupé une video mais non sa fait 5 mois ( t comme meme un goat ),1
Le seigneur de youtube le retour du roi,5
Sors des vidéos,2
Excellent le message,5
Cyprien refait du gaming stp 😢😢😢,1
Incroyable la video 😮,5
Cyprien,3
Quand une nouvelle vidéo ?,1
cyprien stp fais plus de vidéo t trop drole,1
Ca serait pas mal d'avoir des IA qui génére des video toutes seules xD,3
.,3
"Et depuis, plus de vidéo",5
"Bonjour !Merci pour tes vidéos Cyprien, j'écris très rarement sur youtube mais tes vidéos sont incroyables et me donnent envie de partager ma pensée. Tout est bien fait : le montage,le scénario la musique au bon moment et cette sensation agréable quand je regarde tes vidéos on dirait un film en toute simplicité. Pour moi c'est toi le numéro Uno! Même si je ne fais pas partie de ton entourage j'aimerais quand même te rencontrer pour de vrai et pouvoir communiquer avec toi. J'ai vu toutes tes vidéos sur une autre de mes chaines et chaque vidéo est une œuvre audiovisuel qui restera à jamais dans les grandes œuvres.Continue 😊❤ comme ça😉 !",5
Je regarde en boucle tes vidéos !,5
Le placement de nord vpn est insane 🤣🤣🤣🤣,1
Bonne fete,4
Que 3.7 millions de vue pour le meilleur youtubeur all time😢,5
Ne croivez pas*,1
Deja 5 mois 😢qu’es que tu prepare ?,1
"C'est fou, vidéo incroyable taffe de fou, en un mot bravo",5
"C'est fou ce que les IA essaient de faire de nos jours, tenter de toujours plus se rapprocher de l'art (L'art en général, la cinématographie, comme youtube, la musique, la peinture, peu importe) mais j'èspère, qu'il y aura toujours quelque chose qui fera la diférence entre un robot et un artiste. Jamais un robot ne devrais ressentir des émotions complexes comme un humain, qui caractérise l'art. J'ose èspèrer que jamais un robot n'arrive à la cheville de l'homme. Mais je me permet d'être effrayé par la crédulité des gens de nos jours et l'évolution rapide des IA...",5
Comme d'habitude vidéo incroyable,5
Je sais pas pour vous mais l'IA c'est grave flipant💀,3
Ont veut le vrai Cyprien pas un robot 😢,1
Hello brother How are you if you don't mind can I translate your vedio in Hindi❤,5
Enora hoooope,5
Trop hâte qu'il fasse un long métrage ce mec !,5
La vidéo est si clean !,3
Pourquoi tu reste longtemps avant de faire des vidéos😢,2
incroyable la viedeo sa fait reflechir,5
ENORA 😍,5
Woaw!!,1
La réalisation est géniale !,5
La transition entre les shots et le changement de lumière est magistrale!,5
J'adore qu'il assume 100% son placement de produit qu'il intègre dans l'histoire.,5
Vrmt encore merci !,5
Moi je m'en bat les couilles de l IA tes vidéos je les regardes depuis le début de ta chaine et je les adores,5
Est-ce que tu pourrais sortir des nouvelles vidéos ?,3
Elle est vachement bien faite cette vidéo.,3
Cyprien c’est mon enfance,5
qui nous dit que ce n'est pas ia qui a fait ça hein,1
Porte plainte,1
ta video elle retourne le cerveau,1
On veut plus de vidéos ! !😊,1
S'il te plaît Cyprien j'espère que c pas la fin 😢 En tous cas sache que t'as bercé bcp d'enfance et c incrr de se dire ça 🫶🏽,3
Dommage que tu ne fasses pas de vidéos plus souvent,3
"Trop bien, continue !",5
Tcheuh. Très bien. Bravo.,3
c'est toi le gars de mon université ?,1
La vidéo m’a carrément donné envie de pleurer c’est tellement beau,5
"Tu as donc été touché de plein fouet par ce sujet. L'impersonation est un très très gros problème qui ne fait que commencer. Les sociétés sont touchées, les personnalités publiques sont touchées, tous les moyens sont bons pour manipuler et cette IA générative est une poule au œuf d'or pour toutes les personnes peu scrupuleuses. Beaucoup de courage à toi",2
C’est cher bien,3
"C'est vraiment dommage de mettre de la politique partout, et de faire du bourrage de crâne en obligeant les autres à penser comme soi et faire passer une facon de penser comme universelle ou comme celle qui est ""censée"" être la bonne.",2
"Je trouve que ça n'a rien à faire dans ce genre de vidéos, ce n'est pas l'enjeu.",2
"Vraiment dommage car ce court mètrage est super, ça me fait penser aux premiers que Cyprien faisait, ça me rend nostalgique (même si je les aime tous).",2
Voilà c'est mon avis,5
"Mais Cyprien pour ta video ""la télé doit arrêter ça"" tu peux poster le zapping Amazing 1 enfin si tu l'as",3
Merci pour ce court-métrage génial!sinon cyprien tu utilise quoi comme caméra pour faire tes court métrages?,5
"Je pense que les IA qui peuvent modifier la voix et utiliser l'apparence des gens devraient être utilisé sous autorisation et avec une surveillance stricte. Mais vu que ça commence ""à peine"" à faire du bruit, on a pas encore de loi et de règlementation là dessus. J'espère que ça viendra.",3
"(En tant qu'illustratrice aussi, je n'aime pas trop qu'elles volent les œuvres des artistes pour créer les leurs)",3
Trop bien ❤❤,5
"8:56 ""ça va mec ?"" 🤣🤣",1
Un des seuls vrais passionné de YouTube,5
Notez quand même que NordVPN ça marche plus pour netflix et compagnie x) Ils ont des bots à détection maintenant,3
"Voilà une bonne sensibilisation des ravages potentiels de l'IA si elle est détournée de son usage ""utile"" au sens d'assistant et non de pur créateur...",3
Cyprien qui dit que ceux qui sont contre le wokisme sont des connard et il est fier du wokisme!,5
😂😂😂😂 homme blanc hetero en role numéro 1! Le wokisme n'en veut pas  tu peux supprimer ta chaîne du coup!,5
Tu es passé sur TF1 à midi …,1
elle est incroyable la vidéo j'adore la façon dont elle est tournée 😍,5
"Une vidéo plus que parfaite, j'étais passer a côté, je ne l'avais pas vu, mais ca montre le danger, lié au vidéo des influenceurs depuis quelque temps. Surtout le problème qu'il peut y avoir sur la jeunesse en voyant son ""influenceurs"" favori dire des choses horrible. Je ne fait jamais attention a une vidéo, sauf si elle est publié par l'auteur lui même a cause de cela. Félicitation a toi Cyp !",5
"Par contre, choqué que McFly Carlito, et Mastu soient en réalité des IA depuis des mois",3
Wow 😯,5
:) j'adore la bonne humeur de la fin sur les commentaires pourris :),5
cool la mise en garde,5
"mais vu le boulot de montage, effets et tout, on n'est quand même loin d'arriver à ce résultat avec des IA seules, mais mieux vaut prévenir.",3
J'ai quand même vu certains utiliser l'IA pour se cloner et dire merci à des commentaires...,3
"Si je reçois un merci, je préfère que ce soit en personne, même si je comprends, qu'avec 14.5 Millions d'abonnés ça risque de prendre du temps.",2
"Alors, au boulot ! Je te dis merci à ton merci que je recevrai dans 40 ans :)",5
14.5 Millions x 100 / jour ~/ 40 ans,5
Quand le retour des vidéos 😢,1
"J'ai commencer à avoir cette peur au bide le jour il y a environ 1 an, je sortais de mes études supérieures, et comme toutes études supérieures, beaucoup de travail est exigé.",5
"Et notamment des préparations d'oraux ou de synthèses, j'ai travailler comme un forcené pour finir par l'avoir ce diplôme, un soir mon cousin me parle de ce qu'il fait au lycée et qu'il a des oraux et documents à rendre sur des sujets précis, je lui donnes des conseils sur comment travailler efficacement et il me répond. ""Non mais t'inquiètes ChatGPT fait tout pour moi"". Et là il m'a montrer et effectivement j'étais choqué de ça, et si ça continue à évoluer dans ce sens là, bientôt il n'y aura plus de personnes réellement qualifiés dans un domaine, tous les comptes rendus seront réalisés par IA, et plus personne ne saura de quoi parle ces mêmes rendus. C'est effrayant et j'ose espérer qu'on trouvera assez rapidement une solution à toutes ces problématiques...",5
❤,5
A quand une nouvelles video chef ?!!,3
super !,5
3:30 🤝🏻,3
Tu fais presque plus de vidéo! C'est dommage,2
Cyprien t'es un peu comme le boss de fin d'un jeu,3
"Tu es au summum de la création de youtube, mais le retour sur investissement est tellement loin de ta créativité",2
Man reste comme tu est t un boss arrt pas stp❤,1
Tellement hate de sa prochaine vidéo 😭,5
La vraie question c'est est-ce que cette vidéo a été créée par une IA 😂,1
On te lâche pas cyp pour nous tes toujours numéro 1 sur YouTube on t’aime ❤,5
C'est purement de l'arnaque,1
2:11 enora hope !!!!!!!,5
Quand ton retours cyprien?,1
INCROYABLE (sa fais vraiment flipper cette IA),5
On attends la prochaine video !!,5
J'ai adorer c'est un côté prévention je teouve cela super .Mais je suis choquée c'est vrai l'ia qui a fais certaines de tes video ??,3
Je t'adore tu ne liras surment pas mon commentaire mais je trouve que vous faitez du super boulot gg au montage c'est super et bravo tu minte dans les states ❤❤,5
Bonne journée a toutes personnes qui veras mon message ❤❤,5
C'est quand que tu refais des vidéos ?,2
Albâtard. Le placement de produit est ouf.,5
Cyprien écrasé par UR-Cristiano en  moins de 24h 😂 !,1
Vidéo d'une qualité Incroyable encore,5
"J'ai adoré cette vidéo,merci Cyprien",5
J'ai adoré la fin ou vous lisez les commentaires négatifs et que vous vous en fichez.,5
"cette vidéo explique parfaitement ce qui va nous arriver dans le futur, on va se faire remplacer par des IA......",5
c quand tu refait une video sa me manque et meme les court metrage vue le poulet que tu nous a fais sur cette video,2
10:48 c'est quoi la musique svp?,1
"merci de nous tenir au courant ici, parce que les réseaux sociaux, franchement ca va 5 minutes :)",5
L’ancien cyprin me manque,3
Ah je l’ai vu aussi,5
Trop belle la vidéo woaw,5
"Incroyable cette vidéo, comme toujours, rien à dire juste qu’il s’améliore de mieux en mieux. Bravo continu comme ça",5
Cyprien a quand la nouvelle vidéo tu nous manque plus de vidéos stp ❤,2
8:53 ils ont dû la refaire plusieurs fois avec l'autre qui se marre là j'suis mort 😂,1
"Cyprion askip tu va faire un Games of Roles au sujet de WoW,  big Hype !",5
"Franchement on parle pas assez qu'au lieu de créer des films avec ses talents de oufs , Cyprien créer des courts métrages gratuit pour sa communauté",4
« FAIS PLUS DE VIDÉOS » 😂,5
Putain cest flipant 😂,5
le peuple reclame une autre video !! 😂❤🫶🏽,1
squeeezie,1
"Je suis devenu parano, et si cette vidéo était faite par une ia 😂😂",1
Un peu chiant,3
WOW,5
le placement de produit le plus subtil que j'ai jamais vu sur youtube,5
"Salut, au infos il on dit que c'était une ia",1
"Tout est bon dans cette vidéo. Je ne te regardais plus depuis les debuts de youtube, je suivais monsieur dream avec ton ardoise blanche. Sincèrement j'ai adoré ! Digne du cinéma. Youtube ne te mérite plus ! 😊 Sors un film ^^ les gens seront présents même si ça ne marche pas, les gens t'aimeront car tu gères sincèrement. Tu sors du lot des autres youtubeurs",5
4 mois sans video 😢😢,1
J3 fait quédes chort 😢❤ bien jouer cyp❤,4
weshc ont dirait que c est pixar qui arealisee ce truc,1
"des publicités mensongères utilisent également des grandes licenses comme roblox ou brawlstar, ne vous faites pas avoir!",1
Stppppppppp une nouvelle vidéo,5
sa prochaine vidéos sera t'elle une master classe ?,3
4mois sans ce G.O.A.T,1
tu m'a fait peur je pensais que tu allais areter youtube,1
Fait plus  de video  à🥺🥺,5
Incroyable j’attend des long métrage comme voulu,5
Tu est ou aujourd’hui 😢😢😢 tu nous manque,5
Pour moi Cyprien na plus trop le temps de faire des vidéos je pense qui la beaucoup de choses a faire merci pour tout se que tu fais Cyprien des cours métrage incroyable 👍🏻❤️,5
Pour l'instant l'IA est loin de créé des meilleurs vidéos que de vrai Youtubeur mais certains Youtubeur malheureusement on perdu en qualité ou c'est très variable mais bon ça ma permis d'utiliser la barre de recherche pour retomber sur t'es vidéo un plaisir,3
"Je ne sais pas si les IA génératives ont été inventées par des gens qui veulent paralyser la justice en la saturant de fausses affaires, ou si c'est pour faire du mal autour d'eux parce qu'ils sont fondamentalement méchants ou frustrés de leur vie merdique. Comme je l'ai entendu dans un film : _« Il n'existe que peu de choses que l'on ne puisse transformer en arme. »_",2
A chaque vidéo c’est de mieux en mieux que dis’je c’est bien de partout🎉,5
"J viens de m’abonner,force a toi 😃😃😃",5
Moi je te crois,5
j'ai trouver la vidéo genial pour la prevension tout comme la realisations franchement reste comme sa juste des videos un peut plus regulieres et sa serait incroyable,5
cest quand le retour de bigorneaux et coquillage,3
Go to korea🎉,5
Tu ne vas pas aider ton pote NORMAN? donc tu est ce genre de personne??,1
ça montre a quel point le monde d'internet a évolué,5
"Merci Cyprien, tu m'as vraiment fait réfléchir, ton retour sur YouTube fait fait réellement chaud au cœur !",5
A tout moment la vidéo a été faite par une IA 😂,1
franchement bravo la video est trop bien,5
We love YOUR VIDEOS! 💖Keep it up! NEW SUBSCRIBER 💖,5
We make a different genre of music 🎶🎵🎶,5
"C'est dingue ça fait aussi peur qu'un épisode de Black Mirror, bravo à toi! Tes vidéos sont toujours aussi élégantes🔥",5
Le roi qu'il pense être,5
Fais plus de vidéo,2
Cyprien 4ever,5
"Magnifique vidéo, bravo !",5
👍,5
l'epoque de toi en num.1 me manque tu mérite plus que squeezie (sans l'insulter),3
Les intelligence  officielle sont aussi interessente que effreyente,5
le truc qui dit que tas tout fait a la fin avec se que ta dit je crois plu trop je vais prendre du temps a men remmetre je croyais que tu faisait tout,2
Tu peux faire la saison trois l'épopée temporelle❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5
Le futur fais peur,5
J'arrive 3 mois plus tard mais la vidéo est vraiment sympa ! Merci encore !,3
"""Ne croyez pas cette vidéo """,1
"Donc si je ne crois pas la video sa veut dire que je la croit , mais si je la croit il faut que je ne la croit pas mais...",3
C est sur c est une ia qui a fait la vidéo 😂,1
Mon reuf la vidéo était cool émotif mais aussi cool😊,5
Imaginez que la vidéo est gêner par une ia 🤔🤯,1
La vidéo sont tellement travaillées qu’il y’a un générique à la fin,5
Masterclass,5
Merci l ia pour cette super vidéo,5
J’ai aussi envie de faire une vidéo sur l’IA mais ciblé dans le monde du doublage et je pense prendre cette vidéo comme exemple. Car la vidéo est parfaite et illustre bien les enjeux. Bravo Cyprien,5
incroyable la video ça ma emu,5
"Dans le fond, vous savez très bien ce qu'il va se passer.",4
"Ce n'est pas la fin heureuse écrite dans cette vidéo, mais totalement l'inverse…",3
"Malheureusement, votre métier va disparaitre dans quelques décennies.",2
Donc le titre prend tout son sens : NE CROYEZ PAS CETTE VIDÉO.,1
Cyprien tu seras toujours le meyeur je te suis depuis 7 ans et t'ai vidéo seront toujours bien,5
11:26  c’est faux c’est trop bien,1
"WoW 😮 purée cette vidéo est d’utilité publique, non vraiment vous avez dead ça bravo 🎉❤❤",5
trop fort,2
Des forceurs,4
"En fait je suis d'accord, les wokes, ecolos et lgbtiq++-++- nous emmerdent profondement",5
# humour Écouter 🎉 :,5
"Cyprien, vieux fossile, écoute bien,",4
"T’as pris mon PC, t’es qu’un malin.",1
"Avec ton âge, t’es plus proche de la fin,",4
"Tu fais des vidéos, mais c'est plus ton terrain.",3
"T’as des rides, des cernes, et des cheveux blancs,",1
"Ton contenu, c’est du réchauffé, c’est navrant.",5
"T’essayes d’être jeune, mais c’est gênant,",3
"Retourne dans les années 2000, c’est plus marrant.",3
"T’as piqué mon ordi, c’est quoi ce bordel ?",1
T’as besoin de tech pour suivre le modèle ?,3
"T’as perdu ton mojo, t’es plus dans le tunnel,",1
T’es juste un vieux clown dans un cirque cruel.,1
"Cyprien, rends-toi à l’évidence,",4
"Ton âge, c’est un poids, plus d’indulgence.",5
"T’es plus le boss, juste une ombre, une absence,",2
"Alors rends mon PC, avant que je prenne vengeance.",1
"T’as beau faire des vues, des likes à foison,",5
"Mais la vérité, c’est que t’es hors-saison.",3
"Ton temps est passé, comme une mauvaise chanson,",1
"Cyprien, adieu, t’es plus que l’illusion.",5
C'est juste pour l'humour j'aime bien Cyprien 😂,4
On voit la coherence avec tes short bravo j'adore,5
"Frero, c incroyable et utilise pas l'IA",1
😳!!!! 10ans que je connais les vidéos de Cyprien,5
Des années que je connais Roger et ses humains,5
Jamais j'avais fait le liens 😅,1
Merci 👍,5
Coucou j'adore tes vidéos et surtout les pus vs la vie c'est trop drôle. Est ce que tu pourrais en refaire une autre stp ? Continue t trop fort,5
INCROYABLE la vidéo,5
Master classe,5
okay baguette,3
Merci Cyprien ❤,5
TU MAS FAIS PEUR SES FAUX MERCI,1
Quand est ce que tu fera l'épopée  temporel  en anime,5
"j'adore tes vidéos elles sont incroyables, je rigoles tout le temps devant. J ai confiance en moi maintenant Merci",5
Qui est là en 2️⃣0️⃣2️⃣4️⃣😢,5
Bon bin bonne douche,4
plot twist : cette video a eteit faite avec une ai,2
"He decidido aprender el idioma que más amo el francés y duolingo ne recomendó este canal , así que apartir de hoy aquí me tienes",5
Les gens: sales conard de merde,3
Cyprien: stp Aidez-moi,5
Les gens : non va te faire enculer écolo de merde,1
Mais j'ai dit a tout ma famille de d'abonner pour toi,3
"Vidéo incroyable comme toujours , quelqu'un sait si l'IA qui est utilisé dans la vidéo est réel on peut l'utiliser vraiment ?",5
"Comme dhab les videos sont top, bien réalisés  top top bonne continuation a toi et continue on t'aime bien",5
Les IA c'est vraiment de la truche,1
J’aime trop ❤,5
.,3
Meilleur vidéo qui sur youtube 👍❤️,5
