Comment,Number
en fait depuis le début vous le savez pas mais maxime était en fait thoomas!!!!,3
le tuc c'est que eishtein et ses potes on fait des erreures parceque ils n'ont pas suivi le principe que lorsque l'on se lave pas bah on PUTOUS!!!(jeu de mot ta capter),2
Son néerlandais est manifique 😂😂,3
Franchement g tous compris,5
Little Big c'est génial ❤️🎶,5
j'ai pas vue le code promo,1
je connaissais déjà little big et la chaîne asmr de maya :D,5
15:00 ce teaser telement wow,5
8:08 rip mere patrie,5
Juste une petite info ! ^^,3
"""Putous"" veut dire ""cascade"" en finnois ! Voilà !",1
"Nikos, nikos nikooos nikos kos nii kos kos nikos !",1
Très bonne vidéo ! en grec,5
Je suis la seule avoir rigoler pour asmerde de chien ?? 😭😂😂😂,1
Dommage qu'on ne puisse pas remettre un pouce bleu car ce prank de thomas me plie de rire encore et encore!👍😂,3
Clap bonjour!,1
Oh non dommage y’a pas eu la chanson de little big,3
OH ME GROUPE LITTLE BIG,5
8:13,4
2022?,1
Putous m’a achevé! 🤣,5
"Moi dans le prank de thomas, au début j'ai juste compris",3
Guten morgen qui veut dire bon matin en allemand,5
Amixem est ce que tu peux faire le pay Sri Lanka,5
Si tu veux un bon youtuber hollandais je te conseille enzoknoll,3
Mdr les hollandais ce sont désabonnez 😭😂🤣😂,1
"Le ""CLAP Bonjour!!"" me manque... ca donnait un bon coup de fouet au démarrage de chaque vidéo.",1
Putous cest poulpovision mdr,1
HOLLANDE EST UNE RÉGION DES PAYS-BAS MERCI 😭,5
Je suis libanais,1
"La ""Taïwanie""",3
Avoir des bons avocats= Εχουμε καλους δικηγόρουσ,5
Je suis grec et le début ça veut dire:  Imagine que le soleil fait la taille d'un doigt,2
Thomas est vraiment hilarant,5
"Le rire de Etienne c'est une source de rire incroyable, il ressemble tellement au rire de Risitas",5
Allez à 8:52 pour la preuve,1
Little big ❤️,5
"Rha la laaaaa, Amixem ne connaissait pas Little Big ! Antoine Daniel les avait présentés il y a 5 millénaires dans sa vidéo spécial Russie avec leur tube interplanétaire ""everyday i'm drinking"" ^^",2
Bon dans le titre de la video lisez mon compte ☺,3
🗣,5
Little big j'adore depuiiiiiiiiiiiiiiiiiss...,5
Moi : ÉH BEN NAN C'ÉTAIT PAS UN CHIEN C'ÉTAIT THOMAS QUI C'ÉTAIT DÉGUISÉ !!!!!🤣🤣🤣🤣🤣,1
Fait clap bonsoir,1
Dr Nozman je crois l'équivalent du youtubeur 😹😹,1
Little Big !!! 😍😍😍,5
"J'aimerais un épisode 2,stp!!!!!",5
Le «  Yo tout le monde c'est Poofy » il m’a terminé je l’ai replay x6 XD,1
Vous avez même pas regardé Evert d'Ay i'm drinking des littles big,1
Moi qui vois thomas : IL TRAVAILLAIT AVEC UN YOUTUBEUR HOLANDAIS ?,1
0:25: «toutes et toutes»,1
— Amixem,5
commentaire du 16 octobre 2021,1
1ans plutard,5
Quand la prof de demande de réussite toute les planètes de notre système solaire Saturne Uranus Neptune Mars Terre Vénus et plutous . La prof : c mon youtubeur préféré,5
Bravo 👏 👏 Thomas et merci NVPN🤔💫💫💫👍👍👍👍,5
moi je sais faire le corré de litle big skibidi,4
Sinon ma prof d espagnol nous a montrer des vidéos espagnoles et on dirait qu ils sont tous shooter,2
"Ouais, je suis à moitié hollandaise, et... Je me suis dit :""c'est quoi çà ?! C'esttttttttt...Pas de l'Allmend ça ?"" j'habite en Belgique mais je vais tout les ans aux Pays-Bas",2
Je suis libanaise et c’est trop cool que t’es fait une vidéo libanaise 🥰🤗😍😘👍,5
"""La Taïwani"" jpp",1
"Moi qui parle néerlandais quand j'ai vu le prznk de Thomas j'ai eu la réa d'amixem, ""mais pas du tout en fait!!!""😂",1
"7:03 ""Vous savez ce qui est drôle ? Putous !!"" J'en peux plus, je l'ai repassé 100 fois !🤣",1
Vous saver se qui est drole......PUTOUS xd 🤣🤣,1
La musique russe c’est la plus populaire,5
Le prank est trop bon,4
8:19 meilleure intro,5
le chien c maya!!!!! je connais,1
Je connais la chaîne russe car je suis russe,5
Respect Thomas 😂👌,5
Quoi ? Il y a encore des gens qui ne connaissent pas Little Big ?!,2
"Je tiens à dire que je connaissais les deux derniers. Little Big, bon c'est super connu et puis c'est normal en russie quoi. Et Mayapolarbear j'me suis désabonné y'a quelques temps parce que j'me suis rendu compte que j'étais devenu addict à ce chien adorable, et que le mien crevait la dalle.",5
Tu a gagner entre 750 000 et 1750000 grâce au placement de produit parce que nord vpn paie entre 0.20 et 0.50 centime le viewver,1
Premier pays: La Taiwanie...,1
Tt le monde: Connais pas.,1
Moi: CEST TAIWAN BORDEL,1
"LITTLE BIG devait représenter la Russie pour l'eurovision 2020 mais à cause d'un petit virus planétaire, nous n'avons pas pu la prestation en live",2
"""La Taiwanie"" bruh",1
J'ai connue little Big grâce à Antoine Daniel,5
"""Messieurs dames, vous avez toujours révé, toutes et toutes""",5
Thomas Yvan ou Étienne ? Je vous laisse débattre,3
Alors je suis Hollandaise et putain c'est de l'allemand et pas de l'hollandais... Mais bon bah voilà.. lol,2
Encore merci Thomas putain,5
youtube c devenu grave,1
2:30 alpha c'est alphacast,1
Fais un #2 un va en Corée du Nord,1
"""Hollande""",3
Tout les fan de géographie se retournent dans leurs tombes,5
"c'est trop rapide pour comprendre ce que vous regardez , ça manque un poil d'explication et d'image, ralentissez ou moins de cut ,merci les gars.",3
"Little Big quand même, c'est the best",5
Mdr je suis franco néerlandais et ce néerlandais là je l’ai jamais parler 😂😂,1
"Je me suis vraiment dit, c'est quoi ce bordel, c'est pas du tout du néerlandais ;-;",1
"Je vois Little Big sur la miniature, je clique",3
Lol tellement mignon de découvrir little big 10 ans après leur début,5
Essaye clic salut,5
🔥 Superbe vidéo 🔥,5
Moi je suis libanais,1
"Le pote de Thomas on dirait pas hibou, le monteur de joyca ?",2
8:53,4
1:13 la violence 😱🤣,5
Yuki (Michou) équivalent au chien,4
ATTENTION BLAGUE LOURDE,2
c quand que sortiras sud vpn,1
"3:51 je suis la seule qui entend ""Joyca "" ○_○",3
8:20😭,5
le reveal de Thomas est dingue haha,3
Antoine Daniel avait découvert Little Big avant toi,3
5:00 c experiment boys,5
je suis libanais et J'AI HONTE PTN,1
a noter que cette chaine est suivie par des vieux uniquement,3
Et oui il son très riche,5
Skibidi je la connais depuis longtemps 😅🤣,5
Vous criez  trop sans raison,1
La suite stp,5
On dit la Taïwan t'as dit la Taïwanie xD,1
chuis chinois et le premier youtubeur est chinois,1
13:18 jsuis le seul a connaitre ? ;-;,1
On va regarder. Pu tous ensemble,5
8:59 c le début de la calvitie pour notre ami Maxime,5
C chiant quand c tro long,2
Prend tu de la drogue ? Si oui arrête sinon tu devrai ...,1
Je peu pas croire que y a du monde qui apprécié ta merde,5
la video grec j;ai tout compris puisque je suis grec,1
"Enft le YouTuber taïwanais c’est un chinois, du coup j’ai compris tout ce qu’il a dit 😂😂",1
Pourquoi a la fin Thomas a popper en arrière plan,2
"je parle vraiment Néerlandais (pas hollandais) et je me suis dit :,, MAIS IL RACONTE DE LA MERDE''",2
chuis désolé mais tomber sur une vidéo de Little Big c'est pas se perdre sur youtube,3
Alors c'est quel youtubeur français qui a cette tête la il ma tué mdr 😂🤣,1
C swan et neo du liban,5
7 mois après le ''clap bonjour'' y est toujours lol,1
Mais moi j aimais bien le “clap bonjour “☹️,3
La taiwanie hmmmmm,5
Vive mon pays d'origine la Russie !!!,5
🇷🇺,5
"Concernant little Big ce ne sont pas des youtubeur ce sont des musiciens qui d'ailleurs si je m'en rappelle bien quand je suis retournée à Moscou , little Big était censé représenter la Russie a l'Eurovision,je ne sais plus quel année CT mais bon voilà CT le passage explications par un vrai Russe .",2
"7:25 ""Des Finlandais qui chantent""",5
"Moi : Ah mais oui, Levan Polka 😂",3
Bleu de 2:55,3
Je pense que j'ai au moins entendu 10 fois nord vpn,2
La taïwanie PTDR,5
en Finlande il putous,1
Moi,5
J’aime bien l’énergie molle 😭,4
"Bonjour, le ministère de la culture vous informe que pour que cette vidéo nous enjaille, il nous faut le clap bonjour parce qu’il est pas piqué des hannetons.",1
"Cordialement, Natasha",3
Little big!!!,5
Oh non clap bonjour c'était bien yavais un côté motivent,3
Il utilise Nord vpn mais il réussi quand même a aller sur des pays ou Nord vpn à pas de serveur .......,3
"""La taïwanie""😂",5
"En effet, il a bien des avocats qu'il envoie au cul des petits artistes dont il pompe les œuvres et qui ""osent"" se plaindre. C'est beau ça Amixem.",3
3:01 LA VIDEO COMMENCE ENFIN !,5
Je suis désolé mais j’en ai marre que amixem fasse des placements de produits car certes parfois ils fait des grosse vidéo mais par exemple Michou fait des grosse vidéo mais ne fait pas de placements de produit à chaque vidéo réaction,2
14:20 étienne il est à côté d'amixem comme quand tes à côté de ta mère et qu'elle présente ton superbe collier de pâtes à ces copines xd,5
Thomas est incroyable,5
"Très étrange, MayaPolarbear vient d'Allemagne et non pas du Japon.",2
Je suis MORTE DE RIRE 😂,1
La vidéo commence à 3:05 si ça intéresse quelqu’un,1
Ok a 8million d'abo il recommence le clap bonjour,3
"je suis néerlandaise et jme suis dis ""mais quesqui chicane le pelo la""",1
frer on ne les connait pas je suis libannais et ne critique aucun pays tu aimerais que je critique la france avec votre bagette de mes couilles,1
On en parle que l'intro fait un quart de la vidéo,3
Je connais la chaîne du chien.,5
je sais pas combien de fois je regarde cette vidéo pour revoir la blague de Thomas qui me fait toujours autant rire.,2
Vous pu tous,5
au moins il putous eul,3
"Sa se prononce pas poutous mais le"" u "" se prononce ""ou "" du coup sa se prononce pouto ous",3
Mais quoi ! Amixem ne connait pas Little Big 😱,3
"Little Big ""quelle découverte""",5
"Selon DeepL, en finnois, ""Amiksem"" veut dire ""plus amusant"". Plutôt bien pensé.",3
j'ai compri la chanson elle est on arade et moi je sai parler arabe.,1
et l'algeri !,5
Se code promo personne ne peut le rater appart...LES AVEUGLES ! (Du genre moi),1
C’est du Néerlandais pas du Hollandais et franchement c’était drôle comme prank 😂👏,1
T'es pas obligé d'avoir un vpn pour le youtube etrangé,1
"Snif ,je suis libanaise😭😭😭",5
"Little Big, je les avais découvert grâce à Antoine Daniel, et je suis devenu fan 😂",5
Quelle masterclass cette vidéo,5
Hey les gars Czechoslovaquie n'existe plus depuis 1993. Par contre depuis 1 janvier de cette année existe la république czech et la Slovaquie,1
Seul les vrais connaissaient little big avant grâce à WTC,4
le premier c est ibra tv,5
je te regarde depuis le Liban,5
Ic3peak c meilleur niveau little big,5
Mais pourquoi pas ma chaine libanaise 🤣,1
Je suis libanais et je connaissais pas ka chaîne super famille 🤣,5
g pas vu le code promo,1
J'aime le concept ! 🥰,4
je suis la seul qui vien de remarquer qu'Amixem avait une mousache??,3
Ça ne commence qu'à 3:45,1
putous est en train d'écrire .,3
😂😂 Le prank est parfait,5
8:33 c'est un mec qui a les paroles allemande XD,1
Thomas c’est un génie XD,5
Tu peux me répondre même si j’y croix 0,1
NON NOTRE CLAP!BONJOUR!!!!!!,1
Faut lui faire des putousss 😍,3
Je me suis abonné à little big juste pour le chien qui danse c des Einstein ptn😂😂😂 jppppp,3
Qui regarde sa pendant le confinement de 2021 ?,1
Piwan pour le premier youtuber aventuriers drôle,5
Et c ainsi qu amixem fut traîné en justice par putous 😂,5
Il ou est le code promo,3
Thomas se bg,3
"Je suis le seul à entre ""Joyca"" à 3:50 ? 😂😂😂",3
TEAM CLAPE BONJOUR REBELLION !!!!!!!!!!!!!!!😂😂😂😂😂,1
Ça se prononce Poutoouse,2
8:12 prank ever,5
8:46 🤣🤣🤣🤣,1
"8:52 après albator, voici albatard 😆😆😆😆",5
Énorme le prank 😂😂😂😂👍🏻👍🏻,5
Le meilleur prank Thomas bien joué 😂😂,5
Euh mais c payant Nord vpn,3
J’ai acheté l’enceinte putous !                                                                                                                   -voila,5
Je me suis étouffée de rire au moment de PUTOUS mais s'était bien,3
*Continue le clap bonjour stppp* 😂,1
Ya pas besoin de nord vpn pour aller sur des chaînes youtube étrangères,5
Little big une vrai dinguerie 👌,5
Ficello 7:10,3
Dire que j’ai louper le concert de little big parce que j’ai pas fait gaffe aux dates et que maintenant on risque de ne plus jamais pouvoir aller en concert,1
La meilleur de little big ses AK-47,5
Mais qui ne connais pas little big,3
3:19 pour scip lintro,3
"On change le pays dans les paramètres Youtube, est ça fait la même chose... Et c'est gratuit !!!",1
11:05 moi qui comprend ce qu'ils disent et se sont malaisée ತ_ʖತ🤦,1
"10:33 ça me fume la façon dont Amixe dit ""NaAN"" xD",1
Vive la communauté de Little Big😝,5
petite île à côté de l'amerique du nord  ! tu peux faire ta recherche stv,5
martinique stp 😁😥,3
13:31 quand tu connais la chaine: 😶,1
13:59 🤣,1
Le premier c'est le style de e-dison.,3
Ton nom est slovaque et veut dire un melange 😂,5
G rater le code promo et g un bug sur mon téléphone donc tu peux le repasser STP🥺,1
