Comment,Number
Le pire dans tout ça c’est que bouboule c’est le nom de mon chat donc forcément que c’était pas crédible 😭,1
Le film souillé c'est smile je me suis pris un pub smile,1
Tu est super MATH,5
Wesh je voulais te demander si tu pourrais faire la suite du hobbit si possible et sinon je vais te dire continue comme ça pour moi t’es le meilleur youtubeur,5
D’où viens ton pull bleu stp ? 🥹,1
Il est magnifique,5
WAKANDA,3
Le screamer masque a 5:55 je m'y attendais pas 😭,1
QUI EST TEAM JURRASIC 3,5
Merci pour cette vidéo,5
"Salut math ! Est ce que sa serait possible que tu souilles prince of persia c’est mon film préféré , il me rend nostalgique",5
🥶🤒,5
"On est d'accord : la plus belle scène de ce film ( niveau graphisme) c'est la fin, quand Joël voit Rose s'immoler.",4
C quoi les prochaines propositions que tu va nous donner,5
JE TE REGARDE DEPUIS LONGTEMP REGARDE TES ANSI2NE VID2O SER TROS DROLE,5
Team jurassic world le monde d’apres,5
Merci math tes vidéos sont trop bien surtout quand tu te déguise et interprètes les personnages 🤭.,5
Hé Math... Tu pourras faire le 2 ??? 😃😁😊,3
Jurassic world stppp,4
C’est le seul YouTubeur que je regarde ses pubs !! T’EST UN GENIE,5
À 3:50 ptdrrrrr ta grosse tête la,1
je veux star wars episode 6,5
tu veut pas éssayer des jeu vidéo ?,1
tu feras gaffe tu a mis ton pull a l'envers ( le noir ) on voit les coutures,1
superbe vidéo math merci haha,5
THE BOYYYYSSSS,5
Mec j'adore t'ont pull tu l'as acheter où ?,5
"4:15 ""Oh c'est A-Train"" ... Voila ma réaction nul",1
black panther,5
j'aime bien ton pull et ta vidéo aussi grâce a toi je peux regarder un film d'horreur sans faire de cauchemars,4
Miniature incroyable,5
jurassic world le monde d'après pour le prochain !!!! :D,5
et la le témoin est un sociopathe et le démon creve de rire avant de crever de faim,3
Jurassic Word (ras l’cul de kirikou refait l’histoire 😏),4
3:49 😂😂😂😂😂le cadre,3
😁,5
"Merci de m'avoir spoiler, maintenant je peut le regarder.",5
3:49 masterclass le cadre photo,5
Il vient d’où le pull? Grosse dinguerie,1
0:47 Ho bah Norman !,1
"J’adore l’idée de rajouter des petits montages en plus ( comme le cadre ou l’écran d’ordi ) c’est vraiment hilarant, parfait cette vidéo comme dab 🥰❤",5
"En fait, pour casser la malédiction, faut s'enfermer loin de tout et se tuer, non ? Comme ça, pas moyen de transmettre la malédiction ?",2
La critique est top mais le film ... bof quoi en torrent à la limite 😅,3
prochaine vidéo stp✨✨✨🥺🥺🥺j'aime trop tes vidéos,5
c'est où l'onglet communauté ?,2
4.54 jai fliper ptn.. jumpscar 🤣😭,4
Bizarrement le film était meilleur avec tes commentaires 😂,2
"Bonjour Math, cela fait 4 ans que je suis abonné et je n’ai toujours pas reçu mon chocolat 😢",1
super video,5
il devrait faire ten coverfield lane,3
L'incrustation de l'épisode 3 de TLOU fait mal 😭,3
on en parle quand le  petit sort le chat du cadeau,3
Est ce que tu peux faire Bullet train s il te plaît?,3
7:40 ça me fume à chaque fois je le vois 😂,1
Bien vu l'incruste de ta tête dans le cadre photo à 3:50 😂,4
"on l'a vu MATH, ON LA TOUS VU !! je parle bien du cadre photo a 3:50 ^^ je me suis étouffé de rire",5
"Coucou, juste pour dire que le morceau de vase coupant, c'est tout le contraire de contendant... oilà ^^",2
6:13 😂,3
Salut,5
Super tes videos  👍🤣🤣🤣🤣,5
Il faudrait faire une video sur le scoutisme Scout Toujours Film très connu,5
Avec la the caricature.,4
Les scouts seront MDR,3
Donc + de 200000 jeunes,2
Mdr😀😎😆🤣,5
"Béa (4""55) respire la joie et la sérénité 😌",5
9:21 c est bon on m à perdu 😂😂,1
8:05 je pleure 🤣🤣,5
Ton jeu d'acteur est très aboutit sur cette épisode,5
c'est ca l'effet secondaire du crack 😂😂,3
"Un film que j'ai apprécié , j'étais comme ça 😱 quand les protagonistes possédé faisaient le smile du Sheitan . Sinon Math , tu me fou aussi les boules avec ces sourires . Es-tu sur que tu n'as pas été possédé à ton tour pendant que tu réalisait cette vidéo 😦😅😁😁😂",4
Il faudrait tellement qu’il fasse une vidéo sur Coraline,2
"La ref a the boys , placé avec la trend qui va avec . Juste parfait 😁",4
slt math steuplé prend wakanda forever car le dernier jurassic word est pourri on dirai plus une histoire d'enlèvement que de dinosaure et puis il y a tellement de vannes a faire sur le dernier black panthère bref bonne continuation j'adore tes vidéo,5
Serait ce possible que tu reprennes la saga Scream stp ?,3
Team jurassic,4
Tu devrai faire terrifier math sinon continue je t’adore ❤,4
super video moi je suis plus team jurassic world avec les ptite bebette qui te saute a la jugulaire trop mignon,4
"""Last of us épisode 3 ça marche toujours""😂",5
"je sais que tu fait pas trop les series, mais si un jour sa te motive, quelque video sur des serie HBO, game of throne ou the last of us sa serais genial avec ton humour.",3
Team jurassic 👍🙏,4
"Toujours en forme pour nous refaire les films a ta propre sauce Math et ça marche a chaque fois, avec tous les genres !",5
"(Fantastique, action, horreur ect) On ne s'ennuie pas une seconde.",5
"Je l’ai vue au cinéma, ça faisait longtemps que j’avais pas vue un film d’horreur aussi flippant. En plus en tant que musulman ça m’a fait encore plus reup",5
La sœur de Rose on dirait Litleangel84,5
C’est clairement mon MSF préféré,5
Merci pour ce pur moment.  Toujours aussi kiffant.  😎,5
Quel est le nom de ce masque/cagoule ? https://youtu.be/wQ7VFFOdmtc?t=293,1
"J'adore le moment avec le mask de momo c'est bien trouve mdr 😂😂!! Toutes tes vidéos maths son génial continue comme ça😌👍🏾, je me tape toujours des barré à chaque vidéos, j'aime trop😊. Par contre tu devrais vraiment devenir acteur, t'as vraiment du talent 😮😎. Je suis contente de te connaître comme youtubeur vraiment 😁",5
lourd la vidéo,2
Toujours aussi bon le Math,5
ca me fume la photo sur le meuble a 3:49,1
putain ça fais longtemps que j'avais pas eu de vidéo de toi dans mes recommandation... Je sais pas ce que fou YT. ça va rattraper tout ça,2
"Je l’ai vu et franchement je regrette et en même temps non, il est bien mais il fait vrmt peur quoi",3
La photo dans le cadre je meurs 😂😂😂,1
A 3 min 49 on Dirait pas la tête de math sur la photo qui est sur l étagère 😱😱😱,1
A train m'as tuer 🤣🤣,5
usain bolt xD xptdr,5
Un MSF sur american ultra?,3
Comme tjr au top la vidéo. Par contre j'ai voulu voir le film car je me suis dit que si tu en fait une vidéo il vaut le coups.,5
Sans déconner c koi ce film de merde.,5
Voilà voilà bonne ambiance mais du coups j'ai regarder le reste de ta vidéo car c'était le but et c seulement la que jme suis dit que c'était un film de merde Mais ont peu bien en rire.,2
Le seul YouTubeur dont même les placements de produits sont mortels 🤣😂👌🏾un régal à chaque fois,1
Tu peux faire rien que pour vos cheveux comme film s’il te plaît sinon continue comme ça j’aime beaucoup trop merci,4
En train de regarder cette vidéo avec mon chat qui s’appelle Bouboule sur les genoux,5
the boyssssss,5
A-train il fait quoi,4
"Alors déjà j'adores c'que vous faites alors GG les gars (et les filles, et Helena aussi, t'es une fille aussi hein mais je parles pour les entités hein si je puis dire hein, qui habites chez toi), surtout toi Math t'es un exemple pour moi. Et ensuiiiite, ça va peut-être avoir l'air d'une demande qu'on t'as jamais faite, mais s'il te plait oh grand seigneur, aurais-tu l'amabilité ultime dans ta bonne grâce, de faire Armageddon, je sais que t'aimes, moi j'aime tout le monde aime, j'te jure je veux pas partir sans que t'es fait Armageddon, j'attendrai 3x la temps d'attente d'Avatar 2 s'il le faut. (merci Cameron). ZOUBIS",5
A quand le prochain ” ça m'est arrivé”?,3
Pubs plus placement de produit abusé pas non plus,1
je  l'ai vu en VO j'ai flipper du début à la fin  j'en est fais des cauchemars,2
"Math tu devrais faire la nuits au musée, se serais grave drôle",3
J'aurais bien voulu un trigger warning pour l'apparition de momo mais en dehors de ça j'ai beaucoup aimé la vidéo et découvrir ta chaîne avec celle ci !!!,4
Comment on vote??,1
Wankanda forever je le sens bien,4
Le cercueil sera réel,4
Comment ne pas rire ? 🤣🤣🤣,5
gamin va t'a incruster ta tete dans le cadre 3:48,3
6:10 ça m'a fumé mdrr,1
"7:07 occasion manquée de dire ""débarque pas dans le salon comme A-TRAIN""",3
"C'est quelque chose que je ne supporte pas dans les films d'horreur... Que des femmes, des hommes ou même des enfants se fassent massacrer, je suis OK. Mais on ne touche pas les ANIMAUX! Surtout les chats! 😱😭",3
Je m'appelle Babacar et j'ai un google pixel,1
Impeccable comme d'habitude !,5
On en veut plus Math ! Super vidéo comme d'habitude!!!,3
C’est incroyable de toujours autant kiffer tes vidéos alors que je suis la depuis le début de ta chaîne.,5
Par contre bien joué pour le cadre avec ta tête dessus 😂😂,3
"""Alors c'est ça l'effet secondaire du crack"" 🤣🤣",1
jurasic world,3
Je veux la marque de son pull qlqn connaît ?,1
"J'ai le même virus que Math, je peux pas m'empecher de debunk les films que je regarde, sur le long terme c'est fatiguant",2
"Math, je te retient ( mais dans le bon sens) tu m'as fait découvrir ce film génial, très amateur de film d'horreur celui la m'a fait redecouvrir le plaisir de crier à chaque jumpscare ( a force ont à la flegmme et prévois les jumpscare a l'avance) mais la, j'ai hurler a plusieurs reprise, un grand merci a toi, pour m'avoir fait decouvrir ce film génial 🤩🤩🤩",4
L’incrustation sur le cadre 😂😂😂,5
je suis mort a 5:09 le tu vas mourire et apres il retourne dans son lit,1
👍🏾,5
vraiment terrorisant ce film.. j'en ai chié dans mon froque ahaha,1
Je suis parti le voir au cinéma et franchement ta changer l’ambiance et c’est ce que j’aime sur ta chaîne Mercii 🤍,5
"Ahahahah j'ai adoré le "" Rose.... t'as pas cassé un autre verre...? "" 😭😭",5
Le petit encadrement avec Math m'a fait trop rire,2
toujours un plaisir de regarder tes video,5
Je dis OUI !!! Oui oui oui ! ❤️,1
3:50 bien joué pour ta photo sur le cadre 😂,4
Ça serait cool des parodies sur les animes aussi,4
Il a réussi à me surprendre à 4:53 😂,5
Commentaire pour commentaire,3
Cool 👍♥️,5
pire filme de ma vie et comment revivre sa bas c'est facile c'est fou comment c'est coupé pour la monetisation,1
7:38 Je meurs j'y ai pensé direct 😂,1
"""VeRS sA mORt  !"" 😭",5
je te suis de puis 3ans et toujour aussi bien montage au tope continue comme ça toujour aussi drole un like bien est vie ta mens👍,5
A 3:49 regarder bien le cadre a l'entrée j'étais plier de rire quand je l'est vue 😂😂,3
"Super vidéo comme d’hab, quelqu’un a la ref du sweet qu’il porte svp",5
Pourquoi pas le projet blair witch ? Sinon j'adore tes vidéos,1
"En gros la solution au démon pour ceux qui se demande, c'est qu'une des personnes affectée se suicide dans son coin, sans spectateur avant qu'il ne se fasse posséder. Je vous l'accorde, ce n'est pas la meilleure des solutions, mais bon, foutu pour foutu",3
"Le ""The boys"" m'a fini 😂😂😂",3
super,5
Merci Math de m’avoir fait gagner du temps !,5
Je suis la seule à trouver que ça ressemble à « it follow » ? 🤣🤣,3
super vidéo moi je suis team WAKANDA FOREVER,5
Nan regarder the last of us ça fait plus pleurer qu'un suicide désolé xD,1
mais pourquoi elle c’est pas suicidé devant un miroir comme ça la malediction s’arrête pour tout le monde,1
L'épisode 3 de The Last Of Us CE BANGER,4
"Cet épisode est drole, très drole",1
Ça fait vrmt peur comme film?,1
Quel génie mais quel génie !,5
3:49 : je n'ai rien d'autre à ajouter !,3
Toujours un régal ces vidéos Math! J'ai éclaté de rire irl sur les effets secondaires du crack XD,5
La photo de math a 3:49 juste un régal,5
Comment t'as osé utiliser ce masque ?? COMMENT ?? J'ai envie de pleurer Math bravo,1
Le trauma pour les gosses à l'anniversaire n'empêche,3
Pas mal la photo à 3:49 pas mal,3
Ce film m’a traumatisé !! Merci de l’avoir rendu plus drôle qu’il n’est réellement,1
décidément les films d'horreur c'est là que t'es le meilleur !,5
J’ai eu une pub pendant la vidéo avec un gars avec un grand sourire je me suis dit ça y est c’est mon tour 😂,5
"J'ai pas aimé smile, la fin était prévisible à la moitié du film, les plans pour faire peur ce ressemblaient tous et étaient prévisibles, et y a littéralement 2 jumpscare qui m'ont fait sursauter",2
waaaaaaa le filme à l'air giga nul j'ai bien fait de ne jamais le regardé XD,1
"hey, toujours top vidéo dit si sa te dérange pas c quoi  la marque de ton pull je le trouve tres cool si tu veux bien me donner le nom de la boutique merci",5
La ref a the boy incroyable,5
3:49 subtil,3
À 3:50 la ptite photo intrusive,1
Il est 3h23,1
Comment dire que j'ai comme même flippé,1
Non ne courez pas fermez les yeux,1
Putain mais je suis le seul a être persuadé que Smile est un vulgaire copyright de la creepypasta ubloo??,3
"😂, ce format est genial ! 1000 Bravos. Excellent ton talent d'acteur, on c'est marré tour le long 😁 1vec mon chéri.",5
"Y'a un film qui pourrait faire le meme gznte de post tellement c'est une caricature 😂🤣😅, the mist de Frank Darabont, 2007. Tres bonne distribution, y'a plein d'acteurs de the walking dead, mais le scenario 😂.",1
Mais vraiment merci pour le bon moment 😂,4
Trop beau l'acteur ahah 😍,5
C'est le seul film d'horreur que j'ai vu au cinéma qui m'a vraiment terrifié,5
Peux tu nous faire s'il te plaît Vol au dessus d'un nid de coucou de Jack Nicholson s'il te plaît merci,1
4:55 j'ai eu trop peur omg,1
Meme avec math le filme reste ultra flippant,3
Quand il fait des films ça me fait toujours plus rire que les autres je sais pas pourquoi en tout cas j'ai bien aimer,3
7:35 On en parle des expressions du p’tit avc le t-shirt camouflage ?😭😭,1
"J'ai été voir le film, je me suis tapée des barres tout le film... Mon pote a voulu me laisser sur le parking parce que je lui faisais peur",1
6:16 🤣🤣🤣,5
4:52 se visage qui m'avait traumatismer 😱,1
juste pour la référence à the boys tu aura un pouce bleu de ma part,3
Houa il est horrible le cosplay de momo 🫣😰,1
Reconnu direct Atrain de the boys😁,5
j'aime trop les video de math mais quand c'est des films d horreur je peu pas ça me met beaucoup trop mal donc je like et je me barre,3
👍👍👍,5
oh merde merci de m'avoir avertis de fermé ma porte!! elle etait entre ouverte XDDD,1
et mon chocolat il est où? on attend tous !,3
😂,5
La tête de math sur le cadre a 3:49 😂 juste parfait,5
"Incroyable le montage, merci pour cette vidéo, c'est à se fendre la poire tout du long",5
❤️,5
mdrr a 3:48 sur le cadre XD,1
Pourquoi en 2023 il y a plus personne pour mettre les timecodes des screamers ? x),1
Je pense que c'est un des films les plus effrayant que j'ai vu de ma vie,5
génial.,5
Super le ref à The Last of Us ^^,5
6:10 et 7:03 ptdr un génie 🤣,5
On en parle de la vignette de dingue ? 🔥,1
Math je t'adore ! tu es si naturel continue comme sa ! tu me régale et d'ailleurs Helena aussi je l'adore ! a chaque fois que je rgd une de vos videos j'ai le SMILE ! et tqt j'ai puncher le pouce  bleu 😃,5
salut j'adore ton concepte tu pourrais faire dans une de tes videos le film cruella de 2021,5
Un film stupide sans intérêt à par faire peur mais sinon c'était drôle j'ai pas tout regarder car il est 19h fait fait deja nuit et je vais me taper un épisode d'un dessin animé ca va me faire oublier ce film flippant,1
Team wakanda forever,5
"Ce qui est trop bien avec les vidéos de Math c'est que le gas il retransmet toute la frustration qu'on a parfois (souvent) devant le film. Quand il a dit ""c'est beaucoup moins drôle quand ça t'arrive "", ct exactement ce que je me disais devant le film. L'héroïne parle à la jeune femme comme que c'était un bébé qui apprenait une langue et du coup quand la psychologue lui fait la même chose, alors qu'elle sait très bien ce qu'elle a vu (tout comme l'étudiante d'ailleurs), elle se sent pas écouté et juste traité comme une imbécile. Franchement j'aime trop t'es vidéos Math, je trouve ça juste ultra satisfaisant.  Et franchement adeptes ou pas de film d'horreur jle conseille de fou. La trame narrative paraît plutôt simple on comprends très que y a une boucle, un motif qui se répète avant que les gens meurt mais la réaction des personnages est juste trop intéressante.  Je trouve que c'est pas mal réaliste et la fin aussi ce veut logique. Bien que je sois quand même un peut frustré de la réaction du flic à la fin. Enfin c un peu le principe de la boucle infernale.",4
En tt cas très bon épisode !,5
j'avais flipper quand g vue le film mais quand je vois une des tes vidéo tt va bien,3
Ptin moustache j’étais choqué quand j’ai vu le film mdrrr,1
La meuf si elle était une amie d'un prêtre le monstre retourne chez lui,2
Team escape game,5
"J'adore les vidéos de Maths sur les films d horreur : ça m'évite de les regarder entièrement, et la touche d humour permet de passer outre le côté effrayant / angoissant (oui, oui, je sais, c est le principe de ce type de film)",5
😊,5
"0:39 très rigolo, Math qui me diverti à chaque vidéo",5
3:49 l’incrustation de la photo est juste parfaite,5
6:10 😂😂😂 parce que Jessie Usher joue A-Train dans the BOYS,5
Aussi j’ai perdu mon challenge de ne pas rire en regardant cette vidéo c’est impossible sur cette chaîne 😂😂😂,1
Attendez ?? Math a un piercing a la langue 🫢,1
"La petite référence a mr bean quand nord vpn  attend j ai exploser de rire surtout que c'est un épisode qui me fait à chaque fois mourir de rire, vous avez compris la réf ou pas rire, mourir, sourire... OK je sors... 😆",3
La photo de Math à 3:50🤣,3
Trop bien !! 😍,5
team jurassic world,4
"J'adore les incrustations que tu fais dans les films (comme le cadre photo par exemple), ça fais des petits easter eggs pour nous !",5
hahahahahab  génial,5
Super comme dhab t video 🤣,5
C’est possible la suite de twilight,4
6:11 😂😂😂😂,5
Jme demande tjrs pourquoi elle n'ouvre pas les fucking lampes dans sa maison bordel...la meuf se fait poursuivre par un demon et elle reste dans le noir 😭,1
J'ai ris fort,3
Je sais pas si c'est juste moi mais le flic il me fait trop penser à Sheshounet 🤣,3
