Comment,Number
pu... ça paie Nord VPN,1
XK forever!!,5
most underestimated car ever!,1
une beaute,5
"Bonjour aux fêlés que j'adore regarder, avec des idées les plus farfelues les unes que les autres.",5
"Un essai avec un pneu clouté. Un autre avec une chaîne,un pneu lisse et un pneu normal.",1
"Cela donne quoi,comme folie",3
creu dans le siege comme la mercury cougar couper des annees 2000? c'est bien du ford !,3
Superbe video merci,5
Pierre Charbri-Coke sur cet épisode,4
A quand un vultech Jaguar ? 🤩😎,1
Ce n'est pas le même bloc que le 4.2....,1
je t'aime pierrrrrrrreeee,2
merci,5
merci,5
1:52 la calvicie a anthony ca arrive,1
« toi t’es un méchant de Levallois Perret » 🤣🤣🤣🤣🤣🤣,1
"Bijour, bijour,",5
"Petite question, je suis à 2 doigts de me payer une s-type V8 4.0L de 2000 ...",2
C'est fiable ou une merguez?,2
"Merci pour votre réponse, les loulous!",5
"Déterrage, mais une 911 turbo, ça peut consommer pas mal, surtout quand on fait de la ville : je suis à 16l/100 🙂",3
10:35 nhbd nick add it up,5
qu est ce que j aime voir le amiga 500 a chaque placement nord vpn !! j aurais encore plus aimé que vous ayez choisi  l amiga 600 qui est toujours l amiga que j utilise pour faire de la musique avec Octamed  et mes commodore 64 1ere génération et 2éme génération avec les 2 sorte de S.I.D 6581 et 8580 ... Commodore forever & ever & ever & ...,5
Trop compliqué le montage de la vidéo.,2
Désolé pas aller au bout.,1
On dirait 1 Bentley plus qu'une Aston. G cru voir Mont Lhevy pdt un moment... Était ce un running gag.,1
Comment Nord vpn peut il accepter ça,3
"Mr Pierre faudrait songer à arreter de se frotter le nez toutes les deux secondes en video, pas bien la C :P",1
Du lourd,2
incroyable le meilleur placement de produit,5
Moi je préfère la jaguar de la mercedes,3
"Ce qui est bien, c'est qu'à saint Denis il auras un total dépaysement culturel pour pas si cher. :)",3
C'est vrmt une auto qui ne m'attire point.,1
le tatouage de Pierre à 16:21 (sur son mollet droit),1
"Père Levy : « Les garçons, c’est l’heure ! ….. LES GAAAARRCCCOOONNSSSSS !!!! » 😂",5
Cool,5
Jag Xkrs Bel outil de voyage routier et de vitesse...  comment rester tout le temps sous les 130 kmh avec cette merveille.... cest concu pour rester a 200 kmh tranquille sur autoroute dans un confort de tapis volant  et de temps en temps une pointe a 300 kmh quand la route est degagée.....un avion sur roues comme les muscle cars us cest fait pour etre hors la loi des autos rebelles au systeme liberticide.. les allemands et leurs autobahn ont tout compris depuis longtemps le principe de la liberté....,5
"J’en possède une, superbe auto, assez discrète, le V8 un peu étouffé qui méritera une demi ligne, très qualitatif et vieillit bien (sauf le ciel de toit), voiture assez imposante qui n’a pas ses aises pour être en ville, super pour la balade dynamique, c’est par contre peu sportif, l’avant est un peu flou en arsouillant dans les cols, elle n’a pas envie de décrocher à chaque virage même ESP désactivé, on arrive vite à bout des freins vu le poids de l’auto malgré les disques de grand diamètre ce n’est pas de trop, la boîte ZF est très agréable en étant rapide et souple au retrogradage grâce à un « talon pointe » automatique c’est un régal, auto qui vaut largement sont prix car elle n’est pas sûr-côté comme une 911, tout ça pour une auto fiable (plus que la version 5.0) avec un coup d’entretien modeste pour une auto de prestige. Bref, une auto casi imbattable à ce prix dans le segment GT luxueuse. Si je change ce serait pour en prendre une d’un autre segment (Lotus, Corvette…)",4
Cette caisse a une classe bordel……,1
Je m’en lasse pas,2
L'intro est énorme !😂,5
Cette intro est devenue légendaire !!,5
"Hixkahette, il parle pas plutôt de la hexkayhuit?",2
Bises à Chantale 😏😎,3
"12:49 pour être de nombreuses fois allé dans une XKR étant enfant, les sièges arrière c'était pas la joie.",2
il a pas laissé conduire sylvain ? :),1
Vous êtes des bâtards... L intro était folle Big up,2
"Le ""R"" n'est pas pour Racing, mais pour Retraités...",3
on regarde la vidéo juste pour la pub,3
2:40  j'ai la réf !,1
Le placement de produit il est magique 😂😂,5
"Bah moi ""Meurs un Autre Jour"" j'ai beaucoup aimé. :(",5
C'est dommage on voit pas très bien les rayures,3
f,5
A quand l'essai des dailys des monteurs ?,3
25:43 on en parle de l’inclinaison meds roue a l’arrière ?,1
"Sinon pour la conso avec un Z06 j'arrive à être à 9l pour info et petit détail, c'est un 7.0l, bon il est aussi super léger, mais quand même. Après les V8 qui consomment le moins, même si tout le monde pensent le contraire, ce sont les V8 ricains, les allemands, japonais, anglais, c'est tout simplement horrible, ils consomment beaucoup trop par rapport à la puissance qu'ils génèrent !!",3
"Désolé, mais je n'arrête pas de regarder ce short avec ces chaussures, ça devrait être interdit, mais ça me fait bien rire !!",3
Pierre : je te fume,1
Sylvain : alors déjà non !,1
Les gars... 400m départ arrêter à l'américaine et on en parle plus x),1
Sérieusement j'aimerais bien voir un duel de vos deux voitures si jamais x),4
La tenue de Sylvain fait tellement mal au yeux on dirait de l'aluminium,2
c'est vraiment un concept ça de faire un anneau de vitesse mais d'empecher d'aller jusqu'a la v-max...,3
Mais quel dégaine de petits touriste bourgeois 😰😂🤣🤣🤣🤯,3
Ha j'te jure ! Mdr.,5
"Si j’avais un produit à placer, c’est à vous que je laisserais carte blanche",1
Vous êtes incroyables,5
Bravo depuis le Québec,5
Vous êtes vrm trop cool,5
Drôle et éducatif en même temps,5
Merci,5
Pour tout vos épisodes surtout celui de l’injection directe et le carbu,5
Dans le fond merci pour tout,5
Merci,5
And it's okay because he's got a jaaaaag,3
Le Père Chabrier = Père Blaise dans kaamelott,5
il parle de aston martine et deriere il y a bugatie ect dont astone martine,1
pourquoi il est pied nu le reuf,1
Enleve le fusible n°19 de ta jaguar tu vas voir le changement est impressionnant,5
la pub au début je l'ai pas skip et c'est très rare il faut vraiment être bon,3
pov sylvain fini dans le meme état que son tel à 30.28,1
Le nouveau véhicule de pierre est à chier c nul,1
"Le début , je pleure 🤣🤣",3
"Vous êtes charmantes les filles avec vos petites pattes blanches aux genoux cagneux..🤭😉avec ces shorts,on dirait des bobos en Vélib' pro Hidalgo 🤭☺️ merci pour les vidéos little gangstaa🤣🤣🤣",5
je reve ou j ai entendu viper a la fin!!!!,5
putaaaiiiiinnn ouiiiiiiiii,1
Pour la première fois en 10 ans sur YouTube une sponso me donne envie d’installer Nord VPN…et c’est trop claqué….,5
on veut une autre vidéo avec la xkr,3
Advance to 3:30,1
Par contre le short est pas validé 😅😂,3
Juste pour leur pub il merite un abonement 🤣,3
Ce short.,3
"VILEBREQUIN, la seule chaine youtube que tu regarde presque plus pour les sponso que pour le contenu 🤣",4
Glwaaaarrre aaah nooooord VPN,1
🙏🙏🙏🙏🙏🙏😁😁🙏🙏,5
svp intro moin longues mdr 20min d'intro,3
"""ça manque un peu d'son, mais pas parce que c'est d'la merde, mais parce qu'on est deux gros beaufs""",3
Cultissime et tellement relatable,5
Super tatoo pierre,5
elle est belle la jag et puis c'est une jaggggggggggggggggggggggg,3
"Dommage tant de grossièreté, je peux pas mettre vos vidéos devant mes enfants",2
"Et dire qu'à l'époque du discovery, Mr Chabrier avait dit qu'il voulait un XKR.",5
Comme quoi il faut croire en ses rêves.,5
(C'est également une voiture que je kiffe),5
pk souvent sur le circuit de linas monleri il y a des voiture que tourne pour rien ?,2
Jaguar XK > BMW Z4,5
"La mise en scène nord vnp assez style ""les inconnus"". Juste génial. Votre créativité fait plaisir à voir! Keep on that way !!",3
Les sponsos les plus pétées du Web!,5
C'est quoi l'intérêt d'ouvrir la chicane enfaîte ? ^^ tester la tenu au sol ?,3
je kiffe le vitrail avec vos têtes ^^,1
En dirait une grande punto l'avant 🤣🤣🤣,3
On n'a pas vu le moteur ! Le plastique nous fait pas rêver... 😊,1
"T'as bien fait de la mettre en vente ta barquette. Même si je ne suis pas fan de Jaguar, sans conteste... L'anglaise. Désolé mais les cabriolets c'est uniquement pour les Brigitte Bardot ou Gina Lolobrigida. Hé oui!!! :)",5
J'avais jamais remarqué le tatouage de pierre !,1
"Je suis vraiment heureux pour Pierre, il s'est payé sa bagnole , vive et gloire à Nord VPN , et allez chier dans votre caisse les boomers...",5
Fh5 la mis mais en xkrs,3
"Il y a plus d'espace aux places arrières dans mon Coupé 406 qui lui aussi a très bien vieilli au niveau du design extérieur, par contre l'intérieur perd en qualité avec le temps.",3
la Xantia est mieux,3
Mais ce placement incroyable ohlalaaa,2
"A ceux qui disent qu'un Z4M est mieux que ça : désolé les mecs, vous avez officiellement un goût de chi0tt€ et vous ne reconnaîtriez pas la classe quand bien même elle vous mettrait 2 claques dans le museau ! 🙂",5
"C pas la jaguar qui m'a choqué, c les fringues de Mr.  Mdrrrrrr",1
"Bravo pour la vidéo, tout les sujets on était abordé sauf celui du short de pierre",4
Correction : pour le prix d'un café... a Paris !,3
Cazarre sort de ce corps !,1
merci 👍 vilebrequin 😊,5
Ça ne serait pas la première voiture essence de chabrimerde,2
Et sinon a part faire des commentaires pour le référencement. C'est quoi cette histoire de transition avec yu gi oh ?!,3
LE SHORT AVE DES OURLETS,3
LE SHORT,3
"Bonsoir, excusez moi quelqu'un peut donner un Oscar à ces mecs pour leurs placements de produits somptueux ? 🤣🤣",1
"Pas chère, pas chère, assurance ? Entretien ?",1
vcuuikl,3
Jaguar bien plus classe que bmw,5
"Pas mal ta jaguar ford, et un hayon comme une escort dis donc.",3
Les meilleurs pub du monde !,5
J'ai jamais vu un placement de produit aussi bien placé 😂,5
"Franchement 3 ans avec une XF SV8, vous êtes sévère avec le châssis, mode dynamique pour mettre le système CATS en rigide et ça passe tout seul 😁 Bon c'est pas une Porsche niveau tenu de route mais c'est largement exploitable 😁",5
Incroyable la culture auto de Lévy trop agréable,5
"Salut, à tous. Pourquoi pas, une M5. Prix, confort, perf, elle casse des culs. Bonne journée à tous. Continuer, c'est cool.",5
Bonjour je suis étudiant  mon père m’a laisser sa Megane cc coupe décapotable et je voulais savoir si c’est une valeur sure ou pas si je devrai la vendre et opter pour quelque chose de moins cher et plus fiable .. étant une 2008 et à beaucoup de km je suis conscient que je vais pas en tirer de grande somme mais si sa peut être bénéfique avec le temps je préfère,3
Dans tes vidéo tu parle par expérience ou tu a un site qui permet de voir l’avis sur des voiture et certaine caractéristique ?,3
Meilleur intro in Ze World je veux rien savoir,5
3 minutes 30 de pub et je n'ai même pas sauté 😅😅 mais je suis déjà chez le concurrent 🤷🏿‍♂️,1
La valise 😆,5
Pourquoi ne pas tenter de passer la marche arrière à 200 sur la Jaguar ? 😁,1
"Payer une Ford au prix d une Jaguar , ca crain et faut surtout avoir de l argent a mettre en l'air",1
Le sponso est ouf les gars bravo !,5
Pk y’a un #spaceX ?🤣,1
"""Le permis en sueur"", un mois plus tard : voici ma nouvelle voiture sans permis !",1
"4:37 voyons Sylvain, la Jaguar est bien plus belle que ta Béhème",4
"C'est triste de voir une peinture dans cette état, pour 500 balles je te fais un truc impeccable 👌😅",5
Et son Range Rover ? Il l’a toujours ? Et pourquoi Pierre a toujours des bonnes voitures et Sylvain bon voila quoi .,3
Z4m> Jag,5
"Je compte le nombre de ""on va pas se mentir""",3
J’ai déjà conduit cette voiture,5
GG Pierre!!! Super bagnole.,1
Supercharged c’est une électrique ?!,1
les mères ont pris aussi cher que le ronin dans cet épisode.,3
"pk au montage, zavez pas masqué les chaussures de Levy ? Je vois que ça à côté du véhicule.A un moment, vers 22', j'ai eu l'impression d'être dans un filme de boules.",3
"très fort le Pierre Chabrier, LE PERE CHABRIER",5
Hahahahahaha!,1
J'vous Kiff!!!!,5
Ah ah 4 places papa maman et les deux caniches,5
J adore jaguar même la xf,5
"La coke, vaudrait mieux la prendre après les tournages...",3
chibre !!!!!!  voilà  bonne journée !,5
"J’ai très très la flemme de lire les commentaires, mais si c’est pas déjà fait faut vraiment parler de ton short Chabrier.",3
Je t'aurais vu plutôt dans une Chrysler 300c SRT 🤣,3
Sylvain je te verrais bien dans une MX-5 pour remplacer le Z4M !,5
8:33 ta mere pcq sa prend beaucoup de tours ?,2
"Ben Jag sera toujours mieux que bm et une sportive, c'est pas un cabriolet, la capote c'est pour les kékés    😋",5
Tfacon pierre il achète des voiture avec les sous de la cagnotte #rendezlargentvirlbrequin,5
Gloire 1 nvp,5
Prenez 5 minutes pour signaler tous les bots porno en commentaire svp,1
En mode vénère les mecs lol,4
"""Elle s'ouvre à l'envers, ma daronne""",2
_-Sylvain 2021_,5
Blaireau fini 😂,3
Mais enfin laissez Chantal et la daronne....,3
Un missile bien moche surtout 😂,5
Sérieux vraiment au top 👍👍😂😂😂 juste énorme,5
C’est pas eux qui ont prit 1 millions pour faire une vidéo d’une voiture modifiée ??,1
Mais il ne gagnent rien bien sûr...,2
Ca se passe comment niveau assurance ?,3
Suis intéressé par le Z4 😀,4
Ptdr vous me régaler 🤣🤣🤣♥️♥️♥️♥️,5
Pierre arrête de parler comme une Kai de cité. C’est pathétique déjà sur eux alors toi a ton age….,1
"Vos intros sont incroyables, je m'en remet jamais",5
"Les gars quelqu'un peut m'expliquer pourquoi ils ont pas le droit d'aller à fond, même après avoir passé la formation vmax ? D'accord y'a la sécurité mais on est sur circuit, c'est censé être le but d'aller le plus vite possible...",2
Vous êtes des énormes malades… mais c’est ça qui est génial 😂😂😂😂😂 vous êtes au top 👍🏻,5
La sponso est plus drôle que la vidéo,2
vous êtes des génies de la pub :D,5
Est-elle Gérée???,1
Trop bien,5
On va se faire virer de montlery 😂😂😂,1
Ca sert a quoi de passer la formation MAAAX pour pas depasser 200 c'est ridicule XD,2
Top la vidéo les gars 😉,5
xD le dieu NordVPN,5
🤣,5
Ouai que 40 mille euros c’est pas chère 😂,1
Vachement microrayée l'auto faudrait lui passer un ptit polish :),1
Bizarre mais l'avant est un avant de phase 1,3
"Attendez mais le plan de la pub où Pierre rentre dans la jaguar, c pas juste devant la cathédrale de dinan ??",3
Wow mais Pierre à passer ses vacances dans un lavabo ou quoi?,3
Excellent le tellement PT,5
3min30 d'intro publicitaire...... bravo......,1
LES GARÇOOOOOOOOOOOOOOONS,4
le placement de produit 🤣,4
40k … pas bon prix plutôt ds les 30) max pour ce modèle,2
ça se voit que c'est un fond vert et pas une vraie Jag' : à 9:16 le drapeau français est à l'envers.,2
on me la fait pas à moi : j'ai bien regardé les phots de la pseudo mission sur la Lune ; cette Jag' est un fake qui n'a jamais existé.,1
"#quiestion: les corvettes sifflent à haut réime, y compris celle de votre 1000tipla. pourquoi? comment? quelle(s) pièce(s)? selon quels effets physiques?",1
celle ci est belle et magnifique (démerdez avec ça !),5
Magnifique vidéo,5
tellement bon !!!!,5
Les meilleures introductions du monde avec les plus beaux placements de produits de la planète 😂😂😂,5
Pierre en short.........,3
Super vidéo mais mention spéciale pour le début je suis mort.... Mdr 😂😂😂😂,3
youtube premium à 1 euros par mois avec nord vpn?,1
Détourner l'argent de la cagnotte et oser EN RIRE OUVERTEMENT est vraiment inadmissible. Quel comportement ignoble vous devriez avoir HONTE! à bon entendeur,1
A quand une video sur 4x4,3
200 m/s😂😂😂,5
Y aura moyen de vous voir faire un Vultech ou un the petit tour avec un bone shaker ou un twin mill... fin des voitures dans ces eaux la quoi 🐷👍🏻,3
"@Pierre : si Proweld te monte une ligne inox sur ta XKR, est ce que tu pourrais faire une petite video pour donner tes impressions ?  je pense faire pareil sur la mienne ^^ (que j'ai du acheté le meme jour que toi ou presque finalement :D )",3
11:50 à 11:56,1
"Nan mais les Gars, évidemment que n'importe quelle Jaguar aura toujours infiniment plus de classe et de prestance que toutes les p**** de Nom réunies.",2
Si seulement les gens pouvaient se mettre dans la tête que BM ça pue^^,3
"En tout cas très bon choix Pierre, elle fait plaisir à voir la p'tite Jaguar 😋😍",4
Un missile sol-sol-mur 😂😂,5
C'est super j'espère que cette vidéo ne fera pas monté la côte de cette voiture exceptionnel et abordable en espérant vous rencontrer au  prochain Jaguar Land rover festival qui d'ailleurs se passe à Montlhéry de puis plusieurs années,5
RAAACING,1
3.minutes.de.sponso.incroyable.,5
Svp testez la m4 gts mais pas elle avec le calendre degeulasse la sinon continuer comm ca,3
La XK cabrio dégueu ... Bon ... On va dire que j'ai rien entendu pour que je laisse mon pouce vers le haut parce que la XK cab c'est juste la plus belle de sa catégorie.,3
plus de sponsor pour plus de pub comme ca je dis oui encore,5
Un épisode sur la honda prelude?,3
C’est le placement de produit le plus incroyable,5
Vous pouvez pas faire un peu plus sobres ?,3
On dirait 2 puceaux surexcités,1
ohlala le placement de de produit j'adore,5
Contrat en LOA / Leasing : arnaque ou vrai économie ? le débat est lancé et je suis curieux de savoir ce que vous en pensez !,1
"Argent, arnaque,drogue et pute ,ca m etonne qu'à moitié. Je l'savais.",1
Le Z4 est ouf quand même,3
Charrier à passer ses vacances dans le nord de la France apparemment 🤣🤣,4
Tu pourrais fair une vidéo sur une Mitsubishi 3000gt,5
"Top vos vidéos, mais je ne sais pas pourquoi, je ne suis pas abonné. Bisous continuer comme ça.",4
"5:50 théorie fumeuse, dont le postulat de base implique qu'ils transportaient des valises dans cette boîte à gants. Un sac banane, éventuellement.",1
C’est bizarre à dire mais je kiff vos pubs,3
Et la drogue aussi,5
Vos pubs sont géniales vous voudriez travailler dans ce secteur.,5
Vraiment les intros sont de plus en plus qualitatif j'adore :D,5
Rien que le délire des sièges arrières faut pas acheter sa,1
Refaire quoi?? Elle est 9 loto (la jaguar),3
Honteux les places arrière 😆,1
Vous pouvez tester une MPM Motor ?,1
"Déçu, Pierre n'a pas comparé le gabarit du véhicule à la taille de son sexe alors qu'il y avait matière ^^",2
"Il n’avait pas sorti la même excuse que pour le range ? « J’ai vendu mon matériel, bla-bla-bla … » 😅",1
Je retiens juste que tu connais Europa Park 😶😶🤣,5
Je suis mort de rire les place à l’arrière c’est une vanne 😂😂😂,1
Première fois que je like pour le placement de produit 😂,5
Limite limite le placement de produit légèrement blasphématoire,2
Et Sylvain perd son permis en Ferrari... 😂,1
J'espère qu'il est au courant qu'il va falloir changer le moteur dans 15 000km...😂😂😂😂😂,3
# lesvraissavent # commelandrover,1
# fibilitézero,5
Faut vraiment que vous essayer un Mercedes E55 !!!,2
mais pourquoi ça coupe comme ça tout le temps? Chabrier ne sait pas parler d'une traite?,3
Vous êtes des fous !!!,5
😁😁😁😁😁😁😁😁,5
J'adore votre chaîne 😉👍🏼,5
"Au même tarif, je prend un Carver ! (testez-le, nom de Zeus !)",1
"(ou un van, parce que je fais partie de ces connards qui veulent pouvoir vivre pépouze dans leur caisse aussi ^^ )",5
Un talisman d'occasion ça vaut 15k eu,3
Je choisi le Z4 ^^,5
Je prefere la Z4M,3
le clapé est soudé je pense,2
"Sympa :) La focale est peut-être un peu courte, ça déforme quand même assez fort par moments",3
encore une caisse qu'il va garder 3 mois xD,3
Inspiration 100% les inconnus pour l'introduction excellent !!!,5
"Pas d'accord, la V8 vantage n'a pas du tout le même moteur.",2
Hahahaha on voit bien l'inspiration des inconnus xd,4
"Z4 c moisie, XKR c la classe",5
Jaguar XKR beaucoup plue belle,5
👍,5
Niveau place à l’arrière on dirait mon Audi TT ^^ tu as la place si tu ouvre le coffre (pour la tête) et tu avance le siège passager à fond pour les jambes 😂,3
Pénis,3
Une vraie voiture de parisiens 😭,5
Je trouve que jaguar a tellement perdu en enlevant le jaguar à l'avant pour mettre un faux écusson dégueulasse,1
Immonde la montre,1
Breitling ?,3
Team Jag,3
Perso j'aimerais connaître la montre de Pierre elle a l'air superbe  👍,5
"Génial début de vidéo, digne d'une vidéo des Inconnus, chapeau bas ! Sinon, toujours la même bonhomie, humour, merci ! Sinon le choix, de Kâ, voiture qui tue, Jag for ever 🐆💞 sinon l'XK8 en 4 l. Sort 294 CV. Bien du plaisir, bravo. J'ai une x-type 😁aussi une 🐆de l' air Ford, royale 👍 mille merci pour nous divertir",5
Bonne nuit les Type E,4
"J'ai une question peut être un peu conne mais on sait jamais. Qu'est ce qui changerait entre 2 moteurs avec le même nombre de chevaux, même type de carburant et même cylindré mais avec un nombre de cylindres différents ? Genre la diff entre un 6 cylindres de 5L et un V10 de 5L même si ça peut paraître bizarre. Mrc",3
tellement pt de rire l intro :-D,5
"Avez vous deja pensez a faire une compil des placements de produits ? Quand meme, ca vaut le detour.",3
Bm = merde . Jaguar = lux,3
Sympa la video pour mon anniv. Merci les loulous.,5
"Esthétiquement, ça ressemble à un patchwork entre une Ford cougar et une V8 vantage",3
Avec des nouveaux amortisseurs genre origine ça devrait être mieux! Des bilstein b4 ou b6 ça devrait être suffisant 🙂,3
TEAM Z4M,5
"Je crois pierre tu peux enlever un fusible pour libérer le son de la ""bête"" si tu ne connais pas.",1
on en parle des commodos qu'il on emprunter a la zx du grand père on dirait un zgeg tordu,3
"Le R brodé sur la boite à gant signifie ""Retraite"". De rien ;)",1
Avez-vous lu le manuel d'utilisation du ronin ? HAHAHAHAHAHA Parce que si vous appuyez sur le bouton derrière il y a l'option de suivi =D,3
"Ils se sont vraiment dit osef la monétisation YouTube on prend la sponso, vous êtes géniaux les gars !!",1
La xkrs a des micro places arrières aussi !,5
6:16,5
Comment NordVPN a pu accepter un placement pareil ?? 🤦🏾‍♂️ Vous êtes des malades 😂😂😂😂😂😂😂😂😂😂😂😂😂,1
"voue êtes des fous géniaux, j'adore !",5
"Les mecs, ils parlent de Jaguar à Montlhery et ils parlent même pas du record que Jaguar a fait sur ce circuit alors qu'il y a une une plaque qu'on voit dans la vidéo sur les gradins.",2
pk il y a vos motos sur la xantia sur benzin ?,3
oh cette dégaine avec son petit short retroussé. il est perdu dans l'espace SWAG le Pierrot,1
Au top comme d'habitude et le short de Pierre on en parle pas ? Lol,5
"Vous allez finir par mourir et après on sera bien emmerdés, alors roulez tout doucement les amis... 😁😁😁",5
Il EST BLANC COMME UN DESSOUS DE COUILLE MON CHABRIER !,1
"Bon, on sait d'où elle vient cette XK-R (Murcielago inside) 😂",3
"Super video, merci!",5
salut vilbrequin serait il possible de faire un vultech sur la honda S2000 svp mercciii,3
Je vous adore continuez comme ca vous êtes les meilleurs,5
les xjs ne sont pas des merdouilles,3
merci,5
"Je viens d'acheter un beau XK 4.2l, pour 20K, pas une sportive certes, mais la reine de la balade. Un rapport prix/plaisir rarement égalé",5
En même temps si tu veux de la place pour enmener les enfants achète un multiplia 😂,5
"la prochaine fois, filme la bagnole, pas le ciel 😉😅😂",5
"salut, une belle merguez qui va te piquer pour l'entretien à l'entrée et à la sortie!!, à moins que tu es suivi une formation de mécano ( et encore le prix des pieces€€€), ou tu vas chez GBR!!!",5
A quand un essai de la subaru wrx,3
Cette intro 😂😂😂😂,5
Mais quel Beauf ce Chabrier avec son polo rentré dans le bermuda...,3
Va falloir vairé un putain De Detailing,2
"Rien à voir avec la vidéo.. Pierre, nous parlerais-tu de ""Je suis une branlette"", dans lequel tu as été multifacette (la rime): Editor, actor, director & cinematographer..",3
trop vieux pour vos jeunes oreilles...,2
non je ne dirais rien... on traversait la france pour l'espagne à 2.40... si t'as pas 500 m de vue.... tu tires le frein a mains.,1
Vous aimez la vulgarité vous allez adorer vilebrequin. Bien dommage que toutes les 30 secondes on doit se taper ce genre de phrase.,5
Putin j’ai plus était hype par l’intro que la vidéo le placement de produit fini j’avais presque envie de quitter la vidéo 😂😂,1
"Encore un moment magique comme on les aime ( fait CHIER , MERDEEEEE) MDR . Sérieux une question 😂, que pensez-vous de la wind de chez Renaud ? qui pourrait ressemblé à un 205 CC  de chez Peugeot. Merci",5
"Pour l'ESP, est ce que ça ne serait pas comme sur ces magnifique BMW où il faut rester appuyé sur le bouton tout déconnecter ? 😎😈",2
Je suis à 8min de la vidéo ... bombardé par des cut de 200ms ca devient dur dur la xD,1
"du coup chabrier, il dit du coup tout le temps, du coup du coup, du coup du coup....",5
Le gant sur la bagnole les micro rayures putain 🤯😂,4
"Très jolie jaguar, ainsi que la casquette !",5
miles ou km/h ahah,3
Je pris chaque soir pour que la prochaine vidéo parle du multiplia 😇😇🙏🙏🙏🙏,3
Franchement bravo !,5
Tester un tracteur de drag,4
"Bah changement des amortisseurs (Bilstein par exemple), freins sports brembo, ligne inox, une petite reprogrammation et ce sera parfait !",5
